科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"1,091,670.72","-1,511,698.01","172,299.12","1,185,398.51","2,542,455.07","-73,453.46","-633,243.35","382,440.55","11,176,372.75","13,420,669.03","-3,740,408.51","-5,633,905.57","-8,727,832.28","10,133,013.00","9,845,655.21","27,633,763.01","34,509,036.17","62,532,360.34","1,712,199.14","26,870,985.53","34,320,435.67","51,687,942.15","2,950,914.93","3,392,167.89","-23,386,582.89","-36,235,919.24","16,168,028.98","35,258,158.61","63,132,824.49","36,231,179.42","42,603,223.03","82,681,642.37","98,528,734.25","203,209,031.84","149,837,699.50","107,035,416.13","142,997,487.06","301,789,751.51","130,161,561.65"
三、利润总额,"34,758,707.29","70,379,288.68","95,115,055.45","62,570,892.99","90,464,576.05","145,600,956.92","37,921,025.38","157,062,549.60","307,867,022.83","424,670,668.36","54,433,844.17","164,079,431.81","295,291,539.58","401,861,814.92","64,568,860.83","175,058,615.30","328,449,589.85","543,245,026.54","153,292,774.86","351,095,853.38","638,292,410.29","863,786,999.28","188,009,707.86","469,385,836.71","813,289,251.25","1,292,580,042.54","230,283,736.70","473,486,700.37","814,149,739.75","1,388,856,301.81","362,180,830.70","814,109,683.77","1,296,903,464.72","2,038,600,473.20","375,193,321.08","889,195,108.92","1,938,429,253.79","3,282,027,907.11","724,465,421.62"
资产减值损失,"2,170,605.82","1,538,543.22","599,259.47","-836,423.21","-862,423.07","-912,857.23","-1,689,290.64","-1,477,363.62","2,480.84","569,574.79",,"-105,499.52","-105,499.52","1,105,655.14",,"-469,580.93","-384,584.93","12,038,500.59","-244,691.43","1,528,673.30","1,528,673.30","627,043.88","-55,072.71","4,640,560.27","6,556,154.89","8,047,362.40","413,233.34","3,420,278.93","4,319,721.66","16,736,335.23","3,051,202.06","15,080,465.24","39,244,227.91","111,540,195.89","5,863,450.41","-10,866,200.45","5,464,514.79","203,859,027.22","-16,390,897.80"
减:所得税,,"3,565,421.77","10,524,958.34","6,969,510.07","10,133,747.45","16,164,905.30","5,973,584.72","19,774,294.04","39,399,872.56","55,344,466.13","9,206,257.38","26,560,065.20","48,879,168.16","63,878,281.44","12,612,991.46","23,868,036.89","44,436,810.40","81,110,578.36","22,226,691.23","53,735,694.07","93,065,271.43","125,127,270.23","27,406,667.07","66,669,161.59","116,805,492.66","160,967,945.19","33,081,065.10","72,463,069.16","128,739,812.94","206,790,270.41","61,568,963.95","131,524,267.10","213,389,411.17","290,826,971.19","54,343,387.87","102,226,946.05","291,067,775.64","468,687,544.41","89,838,688.81"
加:公允价值变动净收益,,,,,,,,,,,,,,"2,764,900.00","2,335,210.00","10,917,910.00","12,552,740.00","23,136,475.00","-10,702,822.00","-37,660,547.00","-33,366,787.00","-38,249,095.14","5,086,541.15","18,199,466.25","2,007,197.80","821,145.50","8,574,507.15","7,052,188.65","11,814,511.04","5,153,283.95","11,363,053.00","34,073,311.50","24,022,164.50","52,444,122.70","20,420,671.80","-60,298,046.09","-76,101,723.01","-31,759,246.83","30,099,860.69"
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,,,,,,,,,,,,,"5,172,203.66",,"3,623,200.00","3,623,200.00","46,376,945.18","46,419,533.07","47,597,383.53","49,108,095.31","16,390,831.13","-2,606,051.47","3,943,147.97","6,628,384.55","-2,102,988.56","-4,084,968.64","-3,144,480.67","2,657,424.81","20,681,932.05","15,602,431.26","52,885,063.63","77,128,289.83","183,731,606.08","55,304,767.91","120,489,478.99","153,339,731.37","122,767,351.30","51,869,510.88"
四、净利润,"34,758,707.29","66,813,866.91","84,590,097.11","55,601,382.92","80,330,828.60","129,436,051.62","31,947,440.66","137,288,255.56","268,467,150.27","369,326,202.23","45,227,586.79","137,519,366.61","246,412,371.42","337,983,533.48","51,955,869.37","151,190,578.41","284,012,779.45","462,134,448.18","131,066,083.63","297,360,159.31","545,227,138.86","738,659,729.05","160,603,040.79","402,716,675.12","696,483,758.59","1,131,612,097.35","197,202,671.60","401,023,631.21","685,409,926.81","1,182,066,031.40","300,611,866.75","682,585,416.67","1,083,514,053.55","1,747,773,502.01","320,849,933.21","786,968,162.87","1,647,361,478.15","2,813,340,362.70","634,626,732.81"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,,,,"1,952,331.15","-220,191.48",,,"10,263,525.96","1,454,391.11","2,260,916.79","6,707,493.37","19,150,767.21","-312,809.45","4,538,016.29","8,157,302.91","9,686,307.99","897,576.07"
归属于母公司所有者的净利润,"32,125,058.55","58,869,170.06","74,122,785.95","50,628,139.33","73,030,352.27","115,780,802.85","27,066,453.36","99,412,263.41","190,332,518.14","257,181,697.39","33,005,462.50","103,642,002.68","186,226,363.44","263,091,913.13","45,392,392.21","119,469,867.53","220,129,288.73","339,775,798.82","90,221,470.55","237,926,018.10","430,538,283.80","630,046,097.62","152,573,062.33","381,474,801.55","652,593,925.20","1,078,508,532.08","199,261,575.49","400,952,689.72","680,683,881.68","1,156,533,484.71","301,217,842.15","681,898,443.47","1,082,163,727.29","1,690,568,104.26","332,884,235.84","825,827,923.49","1,657,040,100.59","2,722,631,125.23","615,974,847.29"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"2,633,648.74","7,944,696.85","10,467,311.16","4,973,243.59","7,300,476.33","13,655,248.77","4,880,987.30","37,875,992.15","78,134,632.13","112,144,504.84","12,222,124.29","33,877,363.93","60,186,007.98","74,891,620.35","6,563,477.16","31,720,710.88","63,883,490.72","122,358,649.36","40,844,613.08","59,434,141.21","114,688,855.06","108,613,631.43","8,029,978.46","21,241,873.57","43,889,833.39","53,103,565.27","-2,058,903.89","70,941.49","4,726,045.13","25,532,546.69","-605,975.40","686,973.20","1,350,326.26","57,205,397.75","-12,034,302.63","-38,859,760.62","-9,678,622.44","90,709,237.47","18,651,885.52"
