科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
三、利润总额,"93,819,252.69","88,374,352.85","71,507,651.63","89,855,358.18","88,974,255.45","35,053,912.40","47,383,164.21","55,539,479.63","61,417,599.56","36,220,419.88","42,764,341.68","50,986,984.02","55,235,946.90","30,329,142.64","34,493,106.48","44,693,288.21","56,380,082.86","29,372,747.46","33,980,535.44","44,512,314.00","47,622,063.61","32,138,386.72","36,933,878.68","49,973,652.78","44,033,149.51","24,651,211.93","28,751,190.78","33,459,462.95","32,884,142.73","17,087,983.00","19,069,445.71","19,914,918.82","14,654,816.52","8,161,630.66","583,547.66","6,194,748.21"
资产减值损失,"-2,496,598.60","5,513,923.72","3,495,759.62","3,913,031.65","5,516,091.59","3,567,829.58","3,976,722.44","4,824,793.68","9,345,705.81","3,513,981.14","6,531,058.42","9,941,532.16","9,833,483.39","3,037,961.57","5,069,652.07","8,867,151.94","10,869,829.72","1,732,499.57","4,347,073.65","5,888,711.91","5,503,948.45","2,187,878.84","4,789,793.18","3,051,760.04","8,431,314.22","10,751,287.54","5,574,190.95","3,865,292.50","1,224,709.35","1,636,273.00","3,934,076.82","2,093,572.48","7,669,775.00","1,316,461.64","2,778,871.58","3,822,677.92"
减:所得税,"15,582,544.26","14,093,618.87","14,395,929.60","17,163,094.82","18,412,404.60","6,624,560.67","7,401,168.52","10,068,760.81","12,032,842.38","7,701,064.45","5,935,482.40","8,330,830.34","10,746,284.69","6,279,116.61","7,066,168.49","8,896,836.55","11,667,692.29","3,777,243.85","3,656,419.05","5,216,199.16","6,764,785.78","4,666,847.85","5,234,906.14","8,696,932.58","8,069,425.93","2,932,205.50","4,239,751.81","4,229,863.70","10,648,516.38","3,547,436.30","3,380,288.87","1,814,235.65","6,366,108.33","784,922.16","199,634.00","2,735,737.53"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,"1,953,664.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,,,,,,,,,,,,,,,,,,,,,,,,"1,108,674.47",,,,"2,701,959.61",,,,"1,508,019.11",,,
四、净利润,"80,190,373.13","74,280,733.98","57,111,722.03","72,692,263.36","70,561,850.85","28,429,351.73","39,981,995.69","45,470,718.82","49,384,757.18","28,519,355.43","36,828,859.28","42,656,153.68","44,489,662.21","24,050,026.03","27,426,937.99","35,796,451.66","44,712,390.57","25,595,503.61","30,324,116.39","39,296,114.84","40,857,277.83","27,471,538.87","31,698,972.54","41,276,720.20","35,963,723.58","21,719,006.43","24,511,438.97","29,229,599.25","22,235,626.35","13,540,546.70","15,689,156.84","18,100,683.17","8,288,708.19","7,376,708.50","383,913.66","3,459,010.68"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
归属于母公司所有者的净利润,"72,455,294.40","67,187,059.22","50,144,456.32","63,564,701.94","63,178,626.41","24,635,847.51","34,128,082.32","40,031,481.82","44,293,168.96","28,664,602.18","37,501,364.96","43,728,890.98","46,178,336.90","24,344,032.77","28,469,907.73","38,249,955.14","48,626,573.88","25,748,305.84","29,592,968.03","38,606,821.77","42,046,564.11","26,921,991.28","30,850,798.70","40,270,708.97","35,195,228.30","21,823,294.86","24,566,066.47","29,405,930.17","22,608,199.61","13,735,611.99","15,974,972.99","18,485,415.39","9,031,661.85","7,720,070.33","1,119,607.48","4,561,940.63"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"7,735,078.73","7,093,674.76","6,967,265.71","9,127,561.42","7,383,224.44","3,793,504.22","5,853,913.37","5,439,237.00","5,091,588.22","-145,246.75","-672,505.68","-1,072,737.30","-1,688,674.69","-294,006.74","-1,042,969.74","-2,453,503.48","-3,914,183.31","-152,802.23","731,148.36","689,293.07","-1,189,286.28","549,547.59","848,173.84","1,006,011.23","768,495.28","-104,288.43","-54,627.50","-176,330.92","-372,573.26","-195,065.29","-285,816.15","-384,732.22","-742,953.66","-343,361.83","-735,693.82","-1,102,929.95"
