科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"4,694,270,945.40","6,896,397,891.26","6,780,309,103.83","7,465,293,000.00","8,445,093,000.00","12,523,448,000.00","11,524,954,000.00","10,574,232,000.00","13,443,959,000.00","17,359,896,000.00","17,859,111,000.00","21,960,978,000.00","21,568,655,000.00","22,590,780,000.00","22,347,265,000.00","19,351,838,000.00","19,707,889,000.00","19,975,007,000.00","21,128,696,000.00","22,740,084,000.00","20,548,946,000.00","19,661,618,000.00","25,474,424,000.00","30,067,365,000.00","24,803,973,000.00","25,643,778,000.00","25,600,767,000.00","24,806,284,000.00","20,860,731,000.00","23,808,992,000.00","24,650,341,000.00","22,274,468,000.00","24,128,657,000.00","27,822,335,000.00","24,617,779,000.00","27,115,557,000.00","28,632,653,000.00","33,138,800,000.00","31,190,966,000.00","27,209,229,000.00","27,765,442,000.00","27,509,330,000.00","28,938,565,000.00","34,029,684,000.00","36,033,007,000.00","44,981,338,000.00","37,273,859,000.00","48,041,523,000.00","44,496,381,000.00"
短期借款,"246,000,000.00","256,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","256,000,000.00","216,000,000.00","156,000,000.00","40,000,000.00",,,,"35,348,000.00","113,718,000.00","323,809,000.00","317,789,000.00","349,555,000.00","400,831,000.00","863,931,000.00","1,665,686,000.00","2,881,165,000.00","2,231,532,000.00","1,673,150,000.00","1,752,492,000.00","1,120,187,000.00","981,187,000.00","1,119,278,000.00","1,109,893,000.00","1,431,618,000.00","1,740,331,000.00","2,277,529,000.00","1,836,529,000.00","2,414,772,000.00","2,934,014,000.00","2,697,826,000.00","3,225,641,000.00","4,664,011,000.00","2,610,789,000.00","758,421,000.00","6,159,517,000.00","5,649,347,000.00","5,889,595,000.00","7,658,944,000.00","8,686,332,000.00","9,998,643,000.00","15,892,392,000.00","22,352,554,000.00","24,314,183,000.00","24,574,029,000.00"
交易性金融资产,,,,,,,,,,,,"7,378,000.00","7,378,000.00",,,,,,,,,,,,"1,511,749,000.00","3,035,472,000.00","3,670,013,000.00","2,862,077,000.00","2,854,880,000.00","3,465,100,000.00","4,214,162,000.00","2,644,705,000.00","3,313,652,000.00","2,667,397,000.00","1,207,305,000.00","678,871,000.00","677,657,000.00","703,582,000.00","983,226,000.00","2,228,633,000.00","1,500,624,000.00","2,422,503,000.00","2,588,369,000.00","2,838,695,000.00","2,162,052,000.00","6,716,348,000.00","10,406,516,000.00","15,720,394,000.00","10,346,194,000.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90,400,000.00","90,400,000.00","91,450,000.00","91,450,000.00","137,200,000.00","46,800,000.00","72,930,000.00","72,930,000.00","14,910,000.00","432,790,000.00","15,666,000.00","15,666,000.00","38,650,000.00","38,650,000.00","46,305,000.00","46,305,000.00","50,889,000.00","50,889,000.00",,,"3,817,000.00","21,564,000.00"
应收票据,"3,412,272.04","1,391,762.40","2,200,000.00","24,447,000.00","25,595,000.00","2,068,000.00","17,666,000.00",,"7,400,000.00","92,000.00","1,079,000.00","6,874,000.00","3,300,000.00","100,000.00",,"2,505,000.00",,,"3,004,000.00","7,265,000.00","8,141,000.00",,"50,000.00","2,987,000.00","2,002,000.00",,"24,500,000.00","577,000.00","235,000.00","787,000.00","1,222,000.00",,"788,000.00",,"1,883,000.00","4,925,000.00","274,000.00","569,000.00","14,130,000.00","32,584,000.00","25,960,000.00","9,011,000.00","6,895,000.00","19,033,000.00","8,291,000.00","99,244,000.00","100,400,000.00",,"1,817,784,000.00"
应付票据,"4,008,019,019.04","6,520,442,507.12","7,761,671,024.81","6,582,678,000.00","9,198,233,000.00","11,597,526,000.00","9,001,733,000.00","7,096,536,000.00","8,389,761,000.00","11,656,760,000.00","13,809,403,000.00","13,999,191,000.00","14,753,676,000.00","15,913,939,000.00","15,472,443,000.00","14,277,320,000.00","15,477,200,000.00","17,176,388,000.00","19,493,930,000.00","20,617,593,000.00","19,400,675,000.00","19,110,930,000.00","22,460,722,000.00","24,229,852,000.00","21,626,509,000.00","24,917,879,000.00","29,065,099,000.00","25,235,849,000.00","20,283,252,000.00","24,705,779,000.00","27,517,281,000.00","22,442,132,000.00","24,475,835,000.00","24,297,159,000.00","23,232,512,000.00","23,890,061,000.00","25,210,749,000.00","23,811,765,000.00","26,273,499,000.00","25,803,271,000.00","23,492,867,000.00","23,214,110,000.00","26,270,876,000.00","27,356,717,000.00","29,774,162,000.00","29,812,840,000.00",,,
应收账款,"77,019,749.75","105,294,058.13","158,215,050.92","107,844,000.00","178,420,000.00","241,932,000.00","212,399,000.00","110,127,000.00","123,146,000.00","224,281,000.00","232,092,000.00","347,024,000.00","650,737,000.00","820,810,000.00","893,895,000.00","1,104,611,000.00","1,292,608,000.00","1,427,401,000.00","1,394,822,000.00","1,841,778,000.00","1,180,477,000.00","858,680,000.00","1,308,100,000.00","1,270,502,000.00","1,447,194,000.00","1,673,862,000.00","792,782,000.00","671,075,000.00","776,070,000.00","734,218,000.00","796,194,000.00","535,579,000.00","1,002,109,000.00","1,108,414,000.00","973,134,000.00","705,617,000.00","725,887,000.00","1,104,725,000.00","1,153,553,000.00","1,103,531,000.00","1,426,178,000.00","2,146,374,000.00","2,451,761,000.00","2,389,180,000.00","2,939,909,000.00","3,589,695,000.00","3,957,352,000.00",,"5,454,290,000.00"
应付账款,"1,948,108,483.64","2,454,768,761.00","3,745,531,785.33","3,146,318,000.00","2,737,466,000.00","2,911,628,000.00","5,198,415,000.00","3,633,327,000.00","3,180,915,000.00","4,225,659,000.00","6,001,238,000.00","5,003,117,000.00","4,535,600,000.00","4,697,800,000.00","8,693,912,000.00","6,839,024,000.00","5,352,135,000.00","4,887,748,000.00","8,634,921,000.00","8,525,857,000.00","5,868,256,000.00","6,748,166,000.00","9,070,175,000.00","10,457,733,000.00","8,532,718,000.00","9,811,240,000.00","12,262,251,000.00","10,531,493,000.00","11,427,391,000.00","9,689,538,000.00","10,769,513,000.00","8,427,397,000.00","7,647,615,000.00","7,554,192,000.00","8,777,463,000.00","9,058,853,000.00","10,106,050,000.00","7,940,480,000.00","9,548,980,000.00","12,497,989,000.00","13,059,431,000.00","13,077,689,000.00","11,105,653,000.00","13,095,182,000.00","13,704,771,000.00","13,811,662,000.00",,,
预付款项,"1,433,182,807.41","1,492,252,737.11","1,141,403,258.90","1,021,992,000.00","1,603,316,000.00","2,478,351,000.00","1,787,046,000.00","1,081,882,000.00","1,006,810,000.00","1,291,773,000.00","1,428,520,000.00","947,924,000.00","1,246,462,000.00","1,590,493,000.00","1,970,457,000.00","2,741,405,000.00","3,192,262,000.00","2,603,979,000.00","2,483,336,000.00","3,643,209,000.00","3,533,886,000.00","3,130,773,000.00","3,286,534,000.00","3,104,874,000.00","3,261,912,000.00","3,432,861,000.00","3,332,887,000.00","4,121,158,000.00","3,138,379,000.00","3,501,816,000.00","3,351,453,000.00","3,851,804,000.00","3,981,480,000.00","3,870,440,000.00","4,652,498,000.00","6,706,522,000.00","8,301,851,000.00","8,415,335,000.00","8,897,369,000.00","9,750,546,000.00","10,260,857,000.00","10,718,529,000.00","9,487,612,000.00","8,667,711,000.00","10,127,865,000.00","9,167,894,000.00","13,419,425,000.00","17,468,711,000.00","20,853,964,000.00"
预收款项,"98,883,377.19","78,138,995.53","161,838,159.91","281,805,000.00","155,228,000.00","121,762,000.00","195,169,000.00","184,822,000.00","150,468,000.00","155,824,000.00","367,505,000.00","276,792,000.00","230,701,000.00","226,769,000.00","429,938,000.00","393,820,000.00","372,700,000.00","363,513,000.00","456,694,000.00","350,051,000.00","358,442,000.00","323,753,000.00","450,891,000.00","542,171,000.00","519,807,000.00","852,756,000.00","1,007,077,000.00","507,651,000.00","583,763,000.00","530,066,000.00","867,948,000.00","1,451,732,000.00","1,896,415,000.00","2,110,514,000.00","2,456,070,000.00","982,758,000.00","1,074,628,000.00","1,130,137,000.00","1,431,059,000.00","1,603,094,000.00","1,711,656,000.00","1,863,424,000.00","1,781,966,000.00","1,491,990,000.00","1,477,842,000.00","1,549,798,000.00","2,244,961,000.00","1,966,192,000.00","2,880,671,000.00"
其他应收款,"267,826,661.12","96,154,783.11","147,077,959.59","69,076,000.00","139,320,000.00","112,117,000.00","148,250,000.00","94,392,000.00","104,370,000.00","86,696,000.00","124,221,000.00","110,975,000.00","954,152,000.00","1,035,696,000.00","1,045,291,000.00","975,737,000.00","363,638,000.00","444,623,000.00","494,424,000.00","382,375,000.00","448,498,000.00","430,967,000.00","457,974,000.00","425,728,000.00","503,552,000.00","1,171,209,000.00","1,135,954,000.00","1,221,947,000.00","1,483,509,000.00","1,062,091,000.00","1,265,913,000.00","1,913,868,000.00","1,514,916,000.00","1,647,962,000.00","2,624,742,000.00","2,404,829,000.00","2,374,306,000.00","4,401,231,000.00","3,675,789,000.00","4,095,221,000.00","3,872,554,000.00","9,252,467,000.00","10,194,803,000.00","6,919,187,000.00","7,742,081,000.00","4,752,281,000.00","5,781,998,000.00","2,874,535,000.00","2,433,861,000.00"
