科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"4,535,830.37","5,377,377.46","5,860,847.62","6,624,785.47","2,083,000.00","2,583,000.00","2,583,000.00","5,216,000.00","416,740.00","416,740.00","416,740.00","416,740.00",,,,,,,,,,,"825,242.72","3,480,734.17","1,259,174.34","4,929,118.63","5,518,603.24","46,558,889.62","3,460,865.32","18,573,732.52","31,796,541.36","48,804,567.37","2,219,216.49","17,626,312.54","30,170,704.47","37,679,057.35","771,681.77","771,681.77","771,681.77","630,712,893.68","129,268,050.49","300,507,357.17","416,530,669.70","1,100,658,652.03","297,431,833.13","767,902,826.33","1,009,386,596.28","2,080,834,324.73","317,013,878.87"
二、营业利润,"251,891.41","-65,008,525.09","-73,684,408.71","-89,654,366.91","-1,707,967.64","-13,491,712.64","-15,121,334.67","-15,126,174.88","-2,401,168.22","-2,779,959.06","-4,467,512.71","-7,173,202.45","-4,227,711.95","9,416,435.99","10,554,995.63","5,951,720.29","-2,756,188.80","-4,380,574.12","-6,330,471.31","-9,013,474.79","-2,935,902.44","-677,057.83","-3,243,487.41","-6,438,687.59","-2,900,106.60","-5,828,837.82","-9,449,856.79","11,524,465.46","-2,904,509.62","-1,259,796.66","-5,036,045.91","-17,566,756.08","-8,548,519.40","-10,903,132.31","-10,319,441.94","-233,225,554.91","-11,358,747.13","-20,748,154.25","-33,436,873.21","282,203,027.81","78,002,411.69","140,685,136.95","185,624,641.92","458,946,630.33","138,716,762.49","277,621,048.10","388,454,411.62","749,518,876.58","148,593,718.97"
减:营业成本,"624,781.29","1,423,120.64","1,891,133.01","2,239,664.83",,,,,,,"23,129.07",,,,,,,,,,,,"800,000.00","3,308,536.60","1,170,800.84","4,523,834.20","5,079,280.33","27,466,683.27","3,301,930.43","12,717,439.76","25,378,663.42","40,180,167.49","2,092,428.05","15,744,352.59","23,965,187.14","29,149,736.52","468,702.71","468,702.71","468,702.71","148,053,161.13","17,805,865.73","60,974,620.62","91,055,985.23","416,670,751.41","117,431,843.69","343,627,948.38","415,546,430.31","859,661,312.30","78,023,851.80"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"219,960.40","225,234.42","225,748.55","263,115.61","115,606.50","143,356.50","143,356.50","289,488.00","23,129.07","23,129.07",,"23,129.07",,,,,,,,,,,,"15,642.29",,,"2,789.14","1,394,111.36","3,499.22","411,313.91","1,083,659.65","1,658,285.47","22,978.40","116,423.11","472,811.83","628,614.85","10,232.13","10,232.14","10,232.14","59,937,000.75","7,943,527.66","24,500,413.82","31,627,437.30","43,226,207.95","19,042,712.90","66,342,030.14","75,654,058.70","202,371,519.09","44,508,199.75"
营业外收入,,,"4,083,150.86","170,962,510.33","5,270,914.74",,"266,850.00","47,653,734.57","12,000,000.00","14,016,042.94","14,016,042.94","10,412,671.14","14,050.00","1,257,075.00","1,257,075.00","1,257,075.00",,,,,,,"5,334,565.83","10,334,565.83",,"3,201,663.01","3,234,030.94","6,234,049.73",,,,,,,,"2,585,802.82","249,033.33","238,507.14","239,219.04","814,540.26","193,775.02","425,473.67","3,640,307.68","3,988,587.74","163,388.16","509,741.31","818,391.72","1,234,400.24","219,400.59"
销售费用,"223,388.26","295,597.92","377,354.91","462,274.29","63,721.85","132,667.50","196,041.40","270,255.36","73,778.53","113,796.74","116,674.74","116,674.74",,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,772,488.77","4,192,101.48","9,313,122.63","21,194,705.32","37,693,810.14","10,874,480.53","19,114,393.13","30,203,885.18","63,982,757.14","14,332,526.08"
减:营业外支出,"-1,494,413.27","-67,926,720.69","-160,294,856.43","49,564.75",500.00,"-19,503,573.59","-49,000,101.99","27,440.13","3,125,779.35","3,688,978.29","3,688,978.29","81,328.77","3,073,848.90","5,610,311.63","10,862,421.66","12,448,220.77","3,111,348.90","6,147,697.80","9,071,546.70","12,295,395.60","2,607,311.40","5,246,797.80","7,886,284.20","-13,748,787.25","1,625,973.90","1,387,153.40","3,013,127.30","-108,756,935.12","250,655.80","-2,320,415.36","-2,287,000.40","6,878,779.31",,,"2,000.00","1,354,991.66","402,800.00","2,430,188.87","2,430,277.11","4,150,817.22","2,143,268.06","4,673,042.74","6,843,053.80","8,831,179.48","2,298,969.64","4,604,005.04","4,737,759.45","4,898,937.27","27,296.84"
管理费用,"2,845,998.44","4,274,607.56","6,782,316.90","8,369,907.82","3,221,493.73","4,778,495.58","6,030,179.49","7,120,317.08","2,719,973.57","4,958,016.00","6,642,633.77","9,213,711.75","4,119,870.24","7,366,645.69","11,621,943.44","16,260,205.26","2,551,031.32","3,970,753.32","5,708,007.45","7,881,141.87","2,282,449.65","4,072,901.94","5,864,001.12","8,389,743.90","1,718,775.94","3,713,059.22","6,083,010.80","19,470,916.77","5,532,012.33","7,555,793.62","10,562,012.57","19,448,179.32","6,356,751.71","8,483,196.23","9,714,513.36","29,911,631.03","7,306,305.55","12,865,231.88","21,000,122.85","50,071,614.80","9,436,002.75","17,617,359.00","36,429,683.67","56,894,258.55","12,243,160.39","23,607,686.72","43,053,874.42","85,037,944.32","19,827,748.54"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,,,,,,,,,"1,479.65",,,,147.66,,,"2,762.09","2,762.09",,,,,,,,"129,324.57",,,,,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"378,047.77","754,513.33","1,517,244.07","1,430,415.62","390,145.56","1,090,515.05","1,405,079.27","-62,912.31",477.16,"1,255.78","1,313.66","103,055.72","109,118.67","284,720.61","509,301.61","688,774.05","204,515.94","409,858.09","618,006.71","1,132,750.56","654,552.79","1,405,255.89","2,210,636.52","3,009,907.32","1,275,206.98","2,506,487.95","3,784,365.45","4,840,264.47","1,802,550.00","4,375,195.64","4,524,473.39","9,361,353.18","2,236,956.88","3,227,892.92","6,021,554.11","11,576,471.63","4,188,327.59","8,162,468.40","12,697,789.40","70,324,110.57","17,952,945.95","24,821,816.50","28,022,888.83","36,715,777.34","6,314,397.38","12,876,913.14","24,626,098.10","40,698,807.46","13,064,221.41"
三、利润总额,"1,746,304.68","2,918,195.60","90,693,598.58","81,258,578.67","3,562,447.10","6,011,860.95","34,145,617.32","32,500,119.56","6,473,052.43","7,547,105.59","5,859,551.94","3,158,139.92","-7,287,510.85","5,063,199.36","949,648.97","-5,239,425.48","-5,867,537.70","-10,528,271.92","-15,402,018.01","-21,308,870.39","-5,543,213.84","-5,923,855.63","-5,795,205.78","17,644,665.49","-4,526,080.50","-4,014,328.21","-9,228,953.15","126,515,450.31","-3,155,165.42","1,060,618.70","-2,749,045.51","-24,445,535.39","-8,548,519.40","-10,903,132.31","-10,321,441.94","-231,994,743.75","-11,512,513.80","-22,939,835.98","-35,627,931.28","278,866,750.85","76,052,918.65","136,437,567.88","182,421,895.80","454,104,038.59","136,581,181.01","273,526,784.37","384,535,043.89","745,854,339.55","148,785,822.72"
