科目,2007-12-31,2008-12-31,2009-12-31,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"17,345,357.41","12,283,271.44","80,357,888.65","47,866,197.72","107,845,847.54","1,057,705,755.29","943,385,876.53","840,352,642.81","708,955,204.30","669,536,404.99","589,826,171.29","540,522,566.19","568,645,922.64","653,956,358.91","524,549,267.59","461,954,054.84","681,963,443.57","771,571,627.44","745,682,717.07","747,421,353.25","748,999,220.47","828,907,923.57","1,327,202,207.49","1,212,931,704.67","1,173,360,795.97","2,029,180,234.09","1,460,423,395.12","1,131,895,358.62","1,282,921,298.61","1,759,798,956.48","2,167,429,188.54","2,576,693,145.18","3,830,375,598.33","3,845,265,382.74","2,879,113,994.87"
短期借款,"4,000,000.00",,"18,350,000.00","40,000,000.00","41,500,000.00","61,500,000.00","38,500,000.00","30,000,000.00","60,000,000.00","90,000,000.00","160,000,000.00","310,000,000.00","460,000,000.00","495,000,000.00","465,000,000.00","465,000,000.00","660,000,000.00","585,000,000.00","695,000,000.00","595,000,000.00","815,000,000.00","985,000,000.00","855,000,000.00","960,000,000.00","1,050,000,000.00","1,033,399,171.06","1,230,513,241.86","1,307,296,540.17","1,580,213,580.60","1,805,100,000.00","2,259,206,821.23","3,076,912,882.48","3,799,412,882.48","4,797,202,882.48","4,670,812,981.10"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,"2,000,000.00",,,"7,035,000.00","7,035,000.00",,,"5,111,590.31","5,136,265.19","2,010,510.20","500,000.00","500,000.00","22,856,847.00","22,618,091.55","19,942,129.88","29,038,000.00","10,230,000.00","25,800,000.00","24,300,000.00","3,600,000.00","4,217,070.25","23,065,564.49","18,663,619.38","26,611,372.48","32,324,098.52","31,484,934.65"
应付票据,,,,,,,,,,,,,,,,,,,,,,"21,454,074.53","21,454,074.53",,,,,"2,976,630.12","19,527,954.55","46,922,870.74","57,024,897.67","42,790,345.16","87,985,403.52","145,373,265.64","69,773,940.03"
应收账款,"4,512,545.82","9,592,533.50","15,971,004.08","12,231,831.70","21,747,793.58","22,959,912.08","49,783,834.72","56,728,080.05","85,566,221.55","45,368,132.40","49,763,924.01","71,694,647.80","68,476,177.03","48,000,771.33","59,494,942.02","71,709,638.26","111,402,927.11","83,219,394.86","75,813,073.50","114,838,531.68","140,022,820.94","160,610,749.46","133,258,128.43","182,062,275.12","249,879,191.89","278,000,981.29","390,842,434.36","436,524,876.04","752,541,871.46","506,877,018.28","679,564,066.39","781,125,019.53","1,009,116,603.83","820,317,929.43","868,118,894.80"
应付账款,"16,264,291.89","6,453,442.02","20,473,834.33","13,024,730.51","27,156,128.13","14,358,799.77","29,865,556.50","26,346,955.46","53,247,580.21","39,060,953.91","83,392,760.93","88,784,053.90","178,855,840.96","101,035,877.97","156,219,961.16","193,631,353.57","329,981,350.51","253,663,548.16","414,992,911.92","391,953,481.92","630,594,438.69","435,089,763.47","599,680,432.42","391,676,868.39","650,697,219.51","701,185,257.55","950,163,133.14","903,347,754.81","1,491,560,579.01","1,039,554,479.61","1,770,915,047.24","2,111,106,071.68","3,284,224,715.19","2,448,861,625.37","4,483,147,434.52"
预付款项,"7,246,458.66","6,675,608.51","3,168,896.01","5,507,402.70","6,584,048.40","13,518,394.81","14,912,232.86","67,984,147.21","8,432,194.40","20,473,700.12","10,342,823.12","62,592,636.24","14,268,266.21","23,227,738.47","39,298,266.30","51,066,262.89","2,602,105.34","12,359,520.94","23,970,096.71","10,230,736.61","13,042,156.30","35,382,297.03","14,380,448.08","32,771,718.68","11,329,920.50","56,960,585.72","30,421,881.05","73,602,614.05","31,710,651.03","47,164,799.53","84,817,151.80","91,730,727.16","82,536,409.59","70,273,582.80","114,573,226.28"
预收款项,"9,751,275.40","11,633,052.38","5,684,590.00","4,115,483.11","15,598,332.39","3,133,081.00","2,448,806.00","7,151,005.69","30,078,620.99","3,577,510.55","1,407,930.27","9,746,337.75","27,682,178.55","36,244,007.23","26,025,016.15","24,117,919.33","54,883,046.45","43,750,420.85","91,671,721.00","91,384,976.54","85,694,198.78","112,601,053.41","65,105,607.80","117,340,348.30","65,804,468.98","131,887,079.36","152,040,662.40","224,607,508.08","68,235,032.19","110,715,196.87","437,930,181.53","368,813,141.53","212,137,051.68","450,283,571.94","259,568,839.40"
其他应收款,"9,120,429.74","5,850,353.83","22,250,120.85","25,133,405.69","22,368,640.10","34,762,870.70","52,651,727.71","59,782,077.67","64,334,895.83","49,525,424.15","50,744,990.21","77,093,384.49","71,031,009.31","71,574,802.76","72,802,206.29","83,322,585.08","91,603,114.84","128,409,907.74","129,144,176.64","87,584,359.58","74,310,676.79","94,739,039.79","90,342,718.02","123,485,882.17","65,499,255.04","243,125,782.72","238,760,974.29","395,365,835.72","342,045,758.19","469,834,027.17","635,782,852.46","698,317,155.79","572,544,736.78","589,593,496.64","473,456,374.31"
应付职工薪酬,"290,536.30","407,552.47","1,288,743.17","1,215,030.33","3,628,196.37","1,215,778.30","2,087,799.07","2,398,933.68","8,418,212.20","2,960,548.28","6,450,440.33","3,364,056.88","12,406,032.02","5,991,342.31","18,603,334.34","22,373,422.02","51,054,359.43","11,264,644.97","20,568,289.01","18,682,009.28","58,704,088.88","19,518,633.06","28,779,787.05","24,452,765.33","84,129,174.49","27,274,529.94","33,139,217.72","26,514,862.19","202,793,882.97","79,754,647.92","100,941,200.58","90,806,852.59","226,645,963.37","157,812,496.56","117,952,164.01"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,484,651.81","1,569,566.28","7,140,272.02","10,800,532.91","9,891,992.19","13,443,559.53","18,809,128.81","21,309,915.98","27,244,237.53","28,896,831.74","37,659,861.21","47,858,656.31","56,891,963.27","55,937,700.85","68,339,893.47","85,536,677.52","110,689,947.40","90,553,191.23","120,829,098.61","130,101,611.89","153,953,482.58","130,438,761.47","146,371,253.19","146,045,937.88","160,601,278.99","154,662,865.84","184,155,048.40","218,572,764.02","111,987,289.08","132,772,607.43","144,020,526.53","144,754,092.78","202,781,584.16","155,393,419.47","236,434,015.97"
应收利息,,,,,,,"5,924,027.78","9,540,291.67","13,004,821.91","17,256,986.30","3,441,247.12","4,585,112.32","4,718,871.23","4,658,508.21","1,972,679.43","2,676,916.41","1,625,182.17","1,544,430.13","571,035.62","687,801.37","3,023,242.63","3,535,872.79","5,267,294.99","1,711,139.84","1,679,212.82","2,103,394.39","3,163,336.80","4,044,636.63","6,219,450.33","6,896,363.32","5,459,695.01","6,487,778.60","8,351,556.25","9,732,732.28","11,946,600.95"
