科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"1,813,865,477.14","3,211,891,378.15","5,019,529,619.48","6,424,650,263.39","3,472,590,027.37","5,400,621,319.08","7,526,401,753.39","9,213,822,005.01","3,228,802,204.93","5,829,991,561.24","8,683,121,589.91","10,850,247,619.30","4,404,407,479.69","7,851,901,831.93","11,194,331,456.88","14,310,867,348.68","6,486,953,936.32","11,678,051,754.42","17,007,443,184.72","21,126,397,170.06","7,196,308,036.55","13,452,921,689.96","20,839,783,427.96","25,553,399,023.52","9,090,205,168.15","18,175,079,611.33","27,203,173,224.24","32,984,655,674.48","10,110,151,436.44","18,357,037,398.24","26,742,169,420.94","32,835,018,058.80","12,042,245,768.95","20,999,938,230.23","29,423,747,168.18","35,712,372,882.39","11,354,813,840.44","20,224,225,566.72","28,562,048,666.23","34,963,775,085.10","12,962,707,491.31","22,891,912,352.48","32,966,774,299.44","39,810,354,440.20","14,125,226,405.93"
二、营业利润,"55,769,557.39","103,806,182.93","147,509,156.05","221,233,604.83","86,728,813.99","135,886,420.62","175,423,487.63","153,561,751.28","85,865,822.59","159,338,724.00","232,242,829.51","291,861,423.67","126,385,132.45","237,064,234.92","387,814,588.07","540,393,326.76","231,368,657.37","451,243,412.57","705,355,843.30","844,571,642.84","285,818,292.67","548,150,751.23","861,085,314.92","1,004,317,168.88","360,168,072.05","665,359,149.06","1,039,703,846.75","1,264,395,206.30","395,276,491.10","713,659,437.89","1,214,280,663.08","1,518,987,496.17","481,840,595.37","892,338,704.39","1,358,342,545.49","1,666,654,662.39","440,320,271.15","846,027,437.68","1,316,990,701.40","1,714,639,850.35","506,274,474.45","964,509,242.81","1,483,062,390.31","1,919,611,516.72","582,086,337.88"
减:营业成本,"1,678,703,968.89","2,928,906,330.17","4,599,087,174.86","5,818,301,244.19","3,230,899,483.62","4,997,904,790.32","6,963,885,129.90","8,560,698,363.07","3,009,428,843.30","5,421,572,761.45","8,053,456,442.40","10,035,234,357.34","4,088,299,414.92","7,261,395,896.16","10,239,741,114.99","13,021,103,432.48","6,014,921,082.72","10,710,165,524.70","15,549,866,165.47","19,282,799,797.83","6,665,868,113.84","12,404,255,268.49","19,193,819,478.84","23,459,804,940.64","8,404,742,567.25","16,843,001,590.96","25,183,528,160.20","30,356,463,746.32","9,304,181,777.45","16,885,656,183.91","24,514,355,987.19","29,954,658,220.07","11,251,755,570.27","19,445,297,402.19","27,066,089,929.02","32,717,537,599.56","10,478,946,421.03","18,649,873,916.65","26,175,794,519.13","31,834,125,174.74","12,022,194,355.55","21,126,852,131.75","30,346,866,395.35","36,488,078,218.89","13,111,433,824.17"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"16,049,882.33","31,156,181.85","46,130,227.84","64,580,890.51","27,273,436.51","46,523,385.86","66,245,250.42","87,911,302.70","25,928,089.74","45,918,670.55","60,979,148.07","81,446,036.37","25,308,600.84","49,265,604.79","74,318,192.12","103,877,278.31","39,862,922.97","83,136,318.38","113,515,139.77","147,428,128.50","43,643,283.79","84,007,806.74","117,748,945.78","157,542,433.81","51,221,027.76","128,179,662.77","177,123,234.56","221,293,399.35","63,127,398.74","113,024,755.66","156,597,710.51","203,101,043.93","55,596,071.75","122,653,834.10","170,103,517.46","215,463,473.16","63,539,388.01","94,898,157.52","130,854,875.71","181,093,974.67","49,278,978.18","104,485,391.61","135,369,882.98","175,121,713.05","46,519,516.74"
营业外收入,"2,074,461.25","6,825,069.66","9,628,273.82","13,424,012.01","4,457,592.76","8,346,226.30","17,391,393.57","27,444,490.11","2,878,465.36","7,274,489.62","11,348,436.34","19,564,041.16","6,677,826.48","15,255,213.49","20,278,373.14","26,400,995.18","10,994,628.09","38,555,459.49","49,781,564.92","70,279,256.07","6,050,619.78","13,274,364.90","46,425,292.02","66,387,274.75","6,651,675.96","16,539,908.31","60,182,668.93","267,023,414.90","18,599,716.11","36,418,250.16","46,675,827.54","128,582,921.54","17,345,936.45","30,528,502.81","45,847,294.06","242,559,251.61","10,783,885.86","74,841,151.81","81,569,708.68","111,065,488.02","36,790,862.28","51,319,447.13","78,623,923.60","50,200,735.11","10,612,011.57"
销售费用,"34,463,331.23","72,946,841.54","110,099,186.71","147,217,495.65","55,733,094.19","104,859,545.74","152,379,073.04","183,965,952.61","55,164,468.73","98,884,203.62","164,346,704.64","215,293,070.39","76,163,105.83","155,739,708.84","250,740,080.06","332,602,264.06","92,577,097.62","200,774,613.47","303,572,759.23","362,674,348.85","104,751,674.39","213,415,967.87","334,513,015.35","427,961,543.47","157,053,556.22","297,498,184.58","436,701,975.91","576,859,169.12","228,371,022.15","370,802,910.27","480,095,233.67","562,346,074.01","154,336,805.67","319,857,976.92","437,777,693.15","551,835,270.47","223,887,985.17","373,869,331.89","561,592,923.36","659,197,069.67","255,972,630.95","405,854,268.56","600,074,285.44","660,588,355.67","243,593,005.19"
减:营业外支出,"399,556.60","499,646.05","535,605.44","12,245,588.15","80,835.51","1,453,544.61","2,144,429.84","4,814,720.61","16,734.72","1,046,235.05","1,231,185.55","1,710,507.26","666,366.37","1,632,228.07","2,315,876.94","3,612,081.69","60,496.37","953,262.63","1,127,248.89","3,721,256.87","338,392.23","439,003.72","801,692.45","4,135,329.30","773,300.93","2,384,267.47","7,781,749.36","54,164,074.28","1,795,746.30","3,720,481.24","5,727,836.72","6,226,556.13","1,147,906.81","2,332,578.01","2,614,329.40","8,027,167.31","280,829.07","2,369,421.09","3,050,487.36","3,921,390.66","145,241.98","585,202.85","1,693,545.36","4,674,464.28","90,970.80"
管理费用,"28,897,982.99","65,231,177.73","98,623,149.00","137,114,201.17","36,252,011.33","68,881,414.68","104,853,793.63","130,782,771.83","37,990,965.82","72,231,962.17","126,385,605.79","170,678,576.57","69,636,240.38","100,093,034.75","174,124,376.39","228,642,902.86","59,009,445.40","135,408,144.44","192,864,476.88","288,496,139.60","58,544,257.88","127,632,556.00","220,467,614.78","322,598,368.42","69,261,833.72","145,704,818.95","239,978,697.86","375,163,945.00","77,769,367.51","180,874,168.74","258,268,655.52","412,371,069.13","73,167,202.40","177,539,082.38","291,534,086.32","443,712,629.50","87,109,126.83","188,893,797.23","274,047,077.55","442,676,019.08","88,933,517.79","190,407,465.21","277,805,738.38","457,391,047.05","103,795,766.28"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,,,,,,,"120,294.13","161,652.30","237,465.20",,"554,071.95","613,647.62",,,"776,012.36",,"1,309,131.25",,"97,387.03",,"351,232.78",,"417,826.38",,"647,117.03",,"148,501.61",,,
