科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"10,824,296.78","16,993,828.06","9,843,553.65","14,697,715.64","23,531,629.35","8,270,653.00","14,252,138.95","22,335,990.87","35,817,922.22","12,383,867.45","24,961,547.27","41,672,879.51","58,771,638.20","19,474,977.03","34,997,342.95","46,261,905.12","72,694,719.60","19,134,572.72","37,967,001.62","57,013,894.59","82,996,224.13","20,728,459.83","41,284,990.24","62,747,924.59","95,386,883.53","31,478,453.84","58,108,107.35","83,799,812.54","119,842,732.92","51,024,557.74","110,119,306.46","209,308,968.01","277,353,536.20","84,192,427.08","157,951,483.29","249,568,707.68","397,605,921.23","133,634,111.22","248,049,096.44","347,513,903.61","410,962,796.86","63,550,505.05"
取得借款收到的现金,"18,300,000.00","96,000,000.00",,"30,000,000.00","30,000,000.00",,,"16,000,000.00","16,000,000.00",,"20,000,000.00","20,000,000.00","20,000,000.00",,"49,000,000.00","75,000,000.00","144,500,000.00","23,000,000.00","73,000,000.00","194,000,000.00","224,000,000.00","83,000,000.00","113,000,000.00","290,900,000.00","443,400,000.00","121,700,000.00","427,000,000.00","457,900,000.00","632,800,000.00","305,518,221.24","931,301,887.50","1,167,081,755.39","1,237,578,277.07","893,663,819.44","1,126,400,000.00","1,656,995,327.56","3,127,125,225.55","326,199,377.30","456,203,866.13","717,552,062.53","1,270,410,118.13","158,970,400.00"
支付的各项税费,"26,846,653.64","21,587,332.19","18,473,951.45","28,638,390.96","35,635,977.44","5,126,612.61","9,549,647.31","12,300,912.68","20,987,051.26","19,166,218.15","25,111,536.15","29,850,549.77","29,061,088.40","8,672,028.35","14,610,487.50","17,988,645.60","41,060,566.17","9,079,389.02","14,251,493.85","17,713,687.92","34,518,737.69","16,507,479.16","20,351,773.16","26,380,297.27","41,395,081.88","20,955,689.00","45,255,756.62","63,270,334.08","80,349,232.00","42,289,133.22","115,269,866.43","170,780,747.87","217,811,418.43","52,340,177.14","111,128,902.74","197,761,296.32","176,594,375.73","95,074,955.01","221,079,021.50","253,253,626.33","192,939,603.05","48,078,626.80"
收到其他与筹资活动有关的现金,,,,,,"1,093.37",,,"20,041,600.00","1,637,010.39","18,113,951.37","21,197,429.83","32,036,310.41","7,492,614.93","18,069,314.93","28,535,313.26","34,518,415.88","7,356,134.91","15,619,906.41","18,178,099.20","24,126,589.30","5,084,750.64","9,911,852.90","20,081,196.11","49,041,311.55","12,263,571.63","16,578,944.57","59,369,943.87","64,832,820.74","1,900,176.62","30,000,000.00","30,000,000.00","80,257,221.23","24,904,401.23","12,976,886.53","201,705,670.88","125,090,079.63","6,763,930.03","3,863,930.03","31,297,837.65","250,934,482.29","45,309,300.40"
支付其他与经营活动有关的现金,"31,305,791.67","55,488,242.88","27,411,246.18","52,567,887.92","58,629,086.28","16,692,855.73","32,879,645.00","49,255,298.94","55,190,588.00","19,957,983.65","39,614,907.96","61,532,453.73","72,127,540.70","22,840,958.85","41,093,639.62","64,535,388.32","92,395,093.39","20,886,092.87","37,057,368.66","59,893,133.17","74,004,621.42","26,791,583.60","49,395,898.80","82,752,601.83","123,388,612.98","61,866,956.52","98,592,521.18","207,792,660.88","283,007,465.25","538,200,985.33","1,411,864,498.78","2,121,600,520.08","2,139,816,026.85","911,164,133.60","1,652,276,454.21","2,123,015,356.37","3,329,569,632.63","1,534,860,617.55","2,881,425,117.39","3,493,309,987.01","3,899,135,711.12","432,993,607.76"
筹资活动现金流入小计,"18,300,000.00","96,000,000.00",,"30,000,000.00","30,000,000.00","699,001,093.37","699,000,000.00","715,000,000.00","735,041,600.00","1,637,010.39","38,213,951.37","41,297,429.83","52,136,310.41","7,492,614.93","67,069,314.93","103,535,313.26","179,018,415.88","30,356,134.91","88,619,906.41","212,178,099.20","251,734,667.94","88,084,750.64","122,911,852.90","310,981,196.11","492,441,311.55","150,013,571.63","465,128,944.57","538,819,943.87","731,682,770.74","316,368,447.86","970,251,937.50","1,206,031,805.39","1,326,785,548.30","918,568,220.67","1,139,376,886.53","1,858,700,998.44","3,282,215,305.18","332,963,307.33","460,067,796.16","748,849,900.18","1,521,344,600.42","204,279,700.40"
经营活动现金流出小计,"173,567,939.86","195,127,987.72","105,827,632.05","219,155,139.74","275,229,394.56","82,712,023.19","161,076,502.97","247,682,214.21","332,667,238.26","154,337,158.44","316,247,568.61","456,284,973.40","636,445,453.07","161,119,719.39","322,325,203.10","421,889,331.62","627,116,612.51","195,929,624.67","341,498,952.18","476,235,109.23","642,167,749.41","164,886,384.16","315,075,075.24","584,855,122.26","1,048,608,007.28","395,010,548.26","959,243,540.89","1,330,234,931.62","1,718,171,301.27","1,142,708,738.22","2,832,685,468.03","4,050,542,358.67","4,613,376,272.84","1,975,850,642.50","3,467,366,126.34","4,128,452,487.77","6,126,116,222.03","2,144,404,623.76","3,869,547,183.82","4,927,129,526.06","5,465,581,334.15","628,498,736.95"
偿还债务支付的现金,"49,100,000.00","75,300,000.00","9,000,000.00","39,000,000.00","39,000,000.00","20,000,000.00","30,000,000.00","36,000,000.00","46,000,000.00",,,,"20,000,000.00",,"9,500,000.00","9,500,000.00","78,500,000.00","36,000,000.00","36,000,000.00","149,000,000.00","199,000,000.00","61,000,000.00","111,000,000.00","139,700,000.00","342,500,000.00","61,200,000.00","177,900,000.00","260,900,000.00","427,400,000.00","154,643,077.98","515,865,567.99","612,236,491.73","768,533,614.53","194,727,152.30","708,867,693.10","1,016,336,376.83","1,782,551,314.51","316,065,843.06","686,701,496.80","908,504,984.30","1,602,171,187.20","187,930,177.30"
经营活动产生的现金流量净额,"57,534,935.48","10,052,693.72","26,676,493.15","-17,922,432.12","71,392,067.23","-59,628,798.71","-100,382,833.61","-113,340,871.24","24,850,167.67","-57,964,208.15","-102,445,973.31","-100,869,537.61","-29,197,633.09","-41,501,134.47","-119,728,887.93","-104,633,177.22","-34,524,084.43","-97,284,445.23","-124,132,633.62","-125,758,800.94","-49,913,302.93","698,907.66","-8,519,420.42","-84,252,012.63","-95,412,583.44","-87,496,073.24","-276,785,097.23","-287,475,892.08","-197,458,591.08","-186,720,729.52","-383,381,467.41","-455,190,456.96","52,256,860.32","-176,422,702.26","-244,555,961.72","-256,323,984.79","-249,380,687.96","-236,638,469.16","-288,553,686.38","-247,779,693.70","-379,539,197.93","-5,792,878.89"
分配股利、利润或偿还利息支付的现金,"3,759,069.85","1,921,813.63","911,062.50","1,264,177.50",,"180,540.00","19,088,950.00","52,256,770.00","52,355,995.00",,"6,058,500.00","6,357,500.00","24,485,875.00",,"4,191,149.00","16,695,706.06","18,171,820.09","543,844.45","21,597,927.79","23,206,247.79","24,904,793.89","1,449,422.23","22,966,763.90","27,637,497.24","37,343,367.79","7,675,887.10","18,614,876.48","32,444,542.56","45,209,646.36","13,529,688.22","36,362,255.61","62,996,743.67","65,774,860.96","19,746,053.39","48,518,568.05","108,715,623.27","155,143,449.57","18,527,113.08","34,597,314.97","47,516,294.85","58,357,408.93","11,946,327.02"
收回投资收到的现金,"4,000,000.00",,"150,000.00","150,000.00","150,000.00",,,,,,,,,,,,,"200,000.00","139,200,000.00","8,200,000.00","200,000.00",,"180,000,000.00","250,000,000.00","300,000,000.00","34,000,000.00","34,000,000.00","34,000,000.00",,"39,500,000.00","58,210,000.00","59,410,000.00","200,700,000.00",,"30,970,000.00","397,310,000.00","121,520,000.00",,,,"146,600,000.00","90,446,850.00"
支付其他与筹资活动有关的现金,,,,,,"2,514.03",,,"20,178,331.26","13,266,632.91","33,972,778.46","47,807,543.35","42,746,926.97","19,471,362.93","28,219,881.96","33,589,881.36","41,057,627.63","8,424,380.00","8,618,130.00","11,821,071.11","11,601,448.46","14,656,168.84","34,931,527.93","51,309,766.01","80,296,754.35","16,388,467.03","24,794,008.56","35,760,955.65","60,071,863.52","11,319,543.31","2,037,083.33","2,122,083.33","96,526,263.76","32,410,116.57","56,537,761.57","175,742,806.01","251,695,165.95","277,957,797.37","122,795,322.08","193,847,121.46","206,731,122.29","45,000,000.00"
取得投资收益收到的现金,,,"1,929,243.41","1,929,243.41","1,929,243.41",,,,,,,,,,,,,"3,770.25","1,326,288.19","2,146,049.15","8,605,656.50","931,357.77","7,612,691.25","12,356,526.86","15,035,276.68",,,,"1,495.90","89,506.87","157,513.76","157,513.76","935,365.43",,,"14,801,663.01","16,103,995.02","191,884,886.84","191,884,886.84","191,884,886.84","191,987,604.81",
筹资活动现金流出小计,"52,859,069.85","77,221,813.63","9,911,062.50","40,264,177.50","39,000,000.00","20,183,054.03","49,088,950.00","88,256,770.00","118,534,326.26","13,266,632.91","40,031,278.46","54,165,043.35","87,232,801.97","19,471,362.93","41,911,030.96","59,785,587.42","137,729,447.72","44,968,224.45","66,216,057.79","184,027,318.90","235,506,242.35","77,105,591.07","168,898,291.83","218,647,263.25","460,140,122.14","85,264,354.13","221,308,885.04","329,105,498.21","532,681,509.88","179,492,309.51","554,264,906.93","677,355,318.73","930,834,739.25","246,883,322.26","813,924,022.72","1,300,794,806.11","2,189,389,930.03","612,550,753.51","844,094,133.85","1,149,868,400.61","1,867,259,718.42","244,876,504.32"
处置固定资产、无形资产和其他长期资产收回的现金净额,,500.00,"8,000.00","8,000.00","8,000.00","6,000.00","6,000.00","6,000.00","12,854.50",,,,,"6,000.00","6,000.00","6,000.00","6,500.00",,,,"18,816.00",,"190,000.00","190,000.00","217,230.00","110,000.00",,"32,562.00","205,642.00","63,378.12","116,805.90","41,424.66","227,607.53","328,309.40","332,600.00","515,752.00","1,081,865.71","2,180.00","122,180.00","181,332.22","51,093,911.17","61,264,215.79"
筹资活动产生的现金流量净额,"-34,559,069.85","18,778,186.37","-9,911,062.50","-10,264,177.50","-9,000,000.00","678,818,039.34","649,911,050.00","626,743,230.00","616,507,273.74","-11,629,622.52","-1,817,327.09","-12,867,613.52","-35,096,491.56","-11,978,748.00","25,158,283.97","43,749,725.84","41,288,968.16","-14,612,089.54","22,403,848.62","28,150,780.30","16,228,425.59","10,979,159.57","-45,986,438.93","92,333,932.86","32,301,189.41","64,749,217.50","243,820,059.53","209,714,445.66","199,001,260.86","136,876,138.35","415,987,030.57","528,676,486.66","395,950,809.05","671,684,898.41","325,452,863.81","557,906,192.33","1,092,825,375.15","-279,587,446.18","-384,026,337.69","-401,018,500.43","-345,915,118.00","-40,596,803.92"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,"945,787.61",,"53,858,799.76","53,858,799.76","99,446,143.56",,,,,,"43,792,280.99","43,792,098.09","357,663,600.94","192,143,622.39","272,143,622.39","272,143,622.39","270,272,153.13",
四、汇率变动对现金的影响,,,,,,,,,"27,815.97","-2,806.87","-2,881.44","-5,408.61","-5,959.29","9,082.65","1,240.63","1,239.82","-2,983.85","-3,396.43","-22,042.80","-58,986.87","-47,022.58","6,071.34","-16,303.85","5,955.25","2,155.36","2,077.44","-1,640.56","29,860.59","45,088.33","-2,152.42","20,811.91","20,811.77",,"-4,339.30","-19,882.19","-38,363.77","-34,835.92","-7,762.05","3,324,763.07","96,598.70","1,053,723.10","79,953.09"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,"5,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00",,,,"6,152,017.13",,,"2,000,000.00","2,000,000.00",,,,"6,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","200,000.00",,,,"224,367,388.85",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"4,000,000.00",500.00,"2,087,243.41","2,087,243.41","2,087,243.41","6,000.00","6,000.00","6,000.00","12,854.50",,,,,"6,000.00","6,000.00","6,000.00","5,006,500.00","2,203,770.25","142,526,288.19","12,346,049.15","10,824,472.50","931,357.77","187,802,691.25","262,546,526.86","322,350,311.42","34,110,000.00","87,858,799.76","89,891,361.76","101,653,281.46","39,652,884.99","58,484,319.66","59,608,938.42","207,862,972.96","1,328,309.40","76,094,880.99","457,419,513.10","496,569,461.67","384,030,689.23","464,150,689.23","464,209,841.45","884,321,057.96","151,711,065.79"
五、现金及现金等价物净增加额,"21,913,223.54","5,498,158.42","2,028,470.81","-28,989,677.82","31,776,310.69","616,210,109.03","541,216,459.59","477,673,393.36","605,687,036.88","-72,036,021.76","-133,097,346.96","-148,878,280.80","-100,655,132.66","-57,410,451.64","-100,300,810.84","-67,329,981.96","-29,591,672.70","-135,451,298.75","-250,410,657.99","-400,215,710.09","-204,093,512.65","-173,256,912.49","-73,975,598.71","-11,070,070.73","-35,661,324.02","1,938,441.45","24,850,985.81","-36,504,420.82","-40,535,695.96","-68,046,757.44","-106,344,041.97","-69,306,482.71","106,979,115.91","402,218,187.20","-178,676,756.27","-148,834,335.50","-20,026,081.34","-189,573,071.25","-295,461,974.95","-272,770,005.11","-13,936,825.94","112,382.30"
购建固定资产、无形资产和其他长期资产支付的现金,"2,862,642.09","12,933,221.67","13,264,203.25","2,890,311.61","28,402,999.95","2,985,131.60","8,317,756.80","35,734,965.40","35,711,075.00","2,439,384.22","6,428,647.46","12,733,203.40","13,292,140.08","3,945,651.82","5,737,447.51","6,453,770.40","41,360,072.58","25,755,137.80","27,186,118.38","42,894,751.73","101,186,085.23","15,872,408.83","37,256,126.76","57,029,104.55","74,902,396.77","9,426,780.25","26,753,842.19","45,366,518.95","66,751,735.53","17,309,618.84","22,177,621.51","36,804,909.51","61,927,109.67","5,069,987.55","23,302,933.89","27,240,004.50","71,447,320.01","37,370,083.09","70,253,403.18","68,174,251.13","69,757,291.07","1,988,953.77"
期初现金及现金等价物余额,"44,791,880.54","66,705,104.08","72,203,262.50","72,203,262.50","72,203,262.50","2,579,465.87","103,979,573.19","103,979,573.19","83,937,973.19","689,625,010.07","689,625,010.07","689,625,010.07","689,625,010.07","588,969,877.41","588,969,877.41","588,969,877.41","588,969,877.41","559,378,204.71","559,378,204.71","559,378,204.71","559,378,204.71","355,284,692.06","355,284,692.06","358,186,919.73","355,284,692.06","319,623,368.04","319,623,368.04","319,623,368.04","319,623,368.04","310,526,137.07","326,818,955.33","326,714,255.33","279,087,672.08","438,640,633.33","386,066,787.99","386,066,787.99","386,066,787.99","366,040,706.65","366,040,706.65","366,040,706.65","366,040,706.65","352,103,880.71"
投资支付的现金,"2,200,000.00","10,400,000.00","3,560,000.00",,"4,300,000.00",,,,,,"42,936,719.00",,"23,062,908.64",,,,,,"264,000,000.00","272,000,000.00","80,000,000.00","170,000,000.00","170,000,000.00","220,000,000.00","220,000,000.00",,,,"76,500,000.00","15,000,000.00","94,000,000.00","84,330,423.40","259,670,000.00","69,249,900.00","66,250,000.00","436,190,000.00","590,835,900.00","20,000,000.00","20,000,000.00","20,000,000.00","104,100,000.00",
期末现金及现金等价物余额,"66,705,104.08","72,203,262.50","74,231,733.31","43,213,584.68","103,979,573.19","618,789,574.90","645,196,032.78","581,652,966.55","689,625,010.07","617,588,988.31","556,527,663.11","540,746,729.27","588,969,877.41","531,559,425.77","488,669,066.57","521,639,895.45","559,378,204.71","423,926,905.96","308,967,546.72","159,162,494.62","355,284,692.06","182,027,779.57","281,309,093.35","347,116,849.00","319,623,368.04","321,561,809.49","344,474,353.85","283,118,947.22","279,087,672.08","242,479,379.63","220,474,913.36","257,407,772.62","386,066,787.99","840,858,820.53","207,390,031.72","237,232,452.49","366,040,706.65","176,467,635.40","70,578,731.70","93,270,701.54","352,103,880.71","352,216,263.01"
