科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"1,103,778,732.62","1,925,986,206.37","2,860,026,572.02","3,931,865,879.40","1,299,055,534.62","2,416,366,774.14","3,726,273,741.98","5,096,383,649.93","1,615,654,890.55","3,155,886,215.03","4,771,274,316.53","6,633,714,181.56","1,953,463,918.54","3,566,866,070.44","5,314,637,974.05","7,529,841,664.98","2,178,436,059.73","4,013,371,685.60","6,106,946,016.93","8,418,919,104.70","2,233,335,141.35","4,134,956,841.60","6,273,418,783.52","8,761,700,344.10","2,670,861,619.22","4,995,208,248.66","7,406,241,924.51","10,243,604,401.68","2,724,194,337.09","5,043,619,713.81","7,349,566,166.70","9,899,443,678.16","2,628,228,416.44","4,684,886,638.37","7,023,749,073.75","9,668,856,525.42","2,623,753,034.31","4,839,829,330.12","7,314,036,792.31","10,506,581,667.32","2,534,722,533.25","4,738,984,887.71","7,260,145,113.56","10,563,845,129.57"
取得子公司及其他营业单位支付的现金净额,,,,,,,,"44,324,693.11",,,,"1,820,106.72",,,,,,"-18,692,692.52","-18,692,692.52",,,,,"820,209.24","6,406,570.92","6,406,570.92","9,406,570.92","9,406,570.92",,,,,,,,,,,,,,,,"31,562,854.37"
收到的税费返还,"40,055.00","613,583.11","1,254,129.11","1,258,022.60","300,000.00","997,729.36","1,534,315.75","1,944,307.69","220,000.00","833,700.00","981,023.09","899,319.00","134,902.00","108,996.55","974,424.45","917,667.26","152,147.49","95,187.32","255,934.56","34,140.14",,"192,394.53","1,553,411.99",,,"187,251.97","1,351,137.71",,,"466,739.79","1,820,395.72",,,,"1,692,662.42",,,,,,,,,"111,575.80"
支付其他与投资活动有关的现金,,,,,"21,000,000.00",,,,,,,"28,170,000.00","36,560,000.00",,,,,,,"18,940,195.54",,,,,,,,,,,,,"2,567,680.44",,"96,297,500.00","3,997.09",,,,,,,,
收到其他与经营活动有关的现金,"5,340,306.17","8,302,930.33","7,725,633.20","8,719,315.03","27,824,108.11","19,802,969.08","23,713,285.25","19,794,383.43","14,865,886.82","16,978,323.17","21,840,135.40","19,561,412.16","10,608,743.31","18,796,046.03","24,390,950.04","25,450,210.72","22,428,191.49","24,102,788.87","33,315,821.24","31,904,581.56","21,113,534.62","31,887,010.17","43,067,029.90","47,205,851.29","13,738,204.38","24,918,981.01","27,861,634.72","31,219,763.07","15,236,339.24","25,992,026.97","27,890,440.45","31,188,941.50","12,696,396.90","19,114,416.09","21,027,972.34","17,191,787.39","11,637,427.69","19,632,897.56","29,891,189.65","25,091,051.27","7,993,681.33","20,361,082.43","28,462,388.29","18,405,290.38"
投资活动现金流出小计,"30,570,811.69","146,278,609.36","248,001,843.95","302,746,991.78","58,944,772.18","156,719,537.00","219,070,030.85","222,922,667.25","37,026,606.92","68,456,597.81","90,925,661.05","137,069,060.25","192,469,110.01","389,706,138.89","438,516,537.44","514,349,814.83","243,940,237.72","340,162,134.05","473,712,431.18","639,773,770.55","102,196,917.42","176,323,744.79","287,416,730.38","386,907,922.88","156,745,360.30","183,440,220.23","250,907,994.74","243,523,412.70","59,302,035.44","119,870,857.97","190,705,807.95","212,929,318.45","92,449,507.62","108,075,864.01","260,574,477.19","255,654,976.92","42,069,438.47","65,485,408.91","97,548,404.30","142,949,884.34","41,504,778.87","74,791,004.92","143,077,856.83","247,214,298.06"
经营活动现金流入小计,"1,109,159,093.79","1,934,902,719.81","2,869,006,334.33","3,941,843,217.03","1,327,179,642.73","2,437,167,472.58","3,751,521,342.98","5,118,122,341.05","1,630,740,777.37","3,173,698,238.20","4,794,095,475.02","6,654,174,912.72","1,964,207,563.85","3,585,771,113.02","5,340,003,348.54","7,556,209,542.96","2,201,016,398.71","4,037,569,661.79","6,140,517,772.73","8,450,857,826.40","2,254,448,675.97","4,167,036,246.30","6,318,039,225.41","8,808,906,195.39","2,684,599,823.60","5,020,314,481.64","7,435,454,696.94","10,274,824,164.75","2,739,430,676.33","5,070,078,480.57","7,379,277,002.87","9,930,632,619.66","2,640,924,813.34","4,704,001,054.46","7,046,469,708.51","9,686,048,312.81","2,635,390,462.00","4,859,462,227.68","7,343,927,981.96","10,531,672,718.59","2,542,716,214.58","4,759,345,970.14","7,288,607,501.85","10,582,361,995.75"
投资活动产生的现金流量净额,"-22,685,636.51","-112,577,486.56","-211,491,000.22","-246,635,699.69","-48,676,531.02","-142,382,297.34","-192,299,513.48","-173,759,113.46","-36,002,887.26","-50,015,093.98","-53,773,025.85","-67,484,412.48","-188,082,677.65","-381,115,106.03","-412,419,385.92","-469,395,090.32","-239,502,085.25","-300,430,061.82","-404,712,784.95","-454,020,728.96","-75,197,002.32","-132,245,586.84","-227,125,199.74","-308,245,574.90","-131,488,029.59","-138,017,589.84","-169,509,420.49","-170,260,564.92","-43,654,894.76","-72,066,405.81","-62,756,412.65","-74,638,382.76","-78,722,675.94","-67,675,497.06","-211,547,142.80","-57,233,106.25","-34,581,695.53","-28,662,876.70","-19,827,487.23","-27,373,206.68","-27,499,484.65","-38,447,072.50","-74,103,830.02","-160,906,539.89"
购买商品、接受劳务支付的现金,"890,068,634.90","1,659,316,652.94","2,462,590,765.77","3,307,568,005.25","983,508,565.93","2,088,823,121.41","3,211,330,575.64","4,272,790,758.16","1,298,160,939.47","2,645,995,766.07","4,053,406,424.86","5,607,881,568.58","1,735,624,860.25","3,183,296,528.59","4,672,384,040.66","6,479,517,575.83","1,981,063,572.00","3,618,614,641.55","5,430,267,964.80","7,436,479,775.58","1,954,440,547.26","3,693,034,553.53","5,539,840,077.15","7,721,940,535.19","2,309,748,440.53","4,504,881,927.71","6,712,206,286.25","9,246,670,347.52","2,435,128,562.60","4,616,697,936.60","6,682,544,930.45","8,908,998,717.53","2,204,553,627.41","4,105,246,790.90","6,063,799,654.73","8,382,288,476.84","2,292,288,189.12","4,224,532,299.29","6,481,145,047.72","9,298,083,630.83","2,312,777,530.50","4,200,052,613.20","6,427,124,301.06","9,371,206,129.30"
吸收投资收到的现金,,"9,310,000.00","10,290,000.00","10,290,000.00","4,900,000.00","10,420,000.00","11,890,000.00","14,390,000.00",,"88,888.89","88,888.89","388,888.89",,"3,825,853.30","3,825,853.30","18,825,853.30",,"1,470,000.00","3,470,000.00","17,270,000.00","5,400,000.00","15,030,000.00","17,725,000.00","24,525,000.00",,,,,,,,"923,572.80",,,,,,,"402,284,892.54","401,749,986.88",,,,
