科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应交税费,"-5,380,439.82","-1,286,158.60","3,194,359.49","5,796,999.48","3,574,865.71","2,812,136.54","2,811,827.53","3,959,088.83","3,829,936.63","4,904,240.08","4,944,380.97","4,005,875.98","5,832,659.13","6,041,456.29","5,047,514.06"
应收利息,,,,,,,,,,"1,259,046.58","443,758.08",,"406,219.18","539,383.56",
应付利息,"77,777.78",,"24,166.67",,"24,166.67",,,,,"86,395.83","46,520.83","218,563.89","264,518.50","273,319.44","228,805.56"
应收股利,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,"88,560.00","88,560.00","86,400.00","86,400.00"
存货,"109,081,404.94","117,288,889.80","88,732,912.46","116,061,769.12","107,925,926.40","110,225,289.69","163,428,677.86","144,127,894.58","160,383,002.69","177,594,127.50","197,927,550.65","199,124,409.27","197,883,026.51","181,845,015.38","217,673,573.17"
其他应付款,"7,831,874.76","4,814,442.40","4,470,403.70","5,266,790.48","7,808,423.07","7,489,354.99","4,550,501.66","3,975,667.25","4,206,129.03","15,779,095.27","13,792,193.31","16,069,109.85","14,078,507.16","28,724,050.19","30,137,875.38"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,"10,000,000.00",
其他流动资产,"899,539.98","2,927,855.75",,"2,362,297.13","195,732.45","2,829,616.16","9,477,662.16","114,931,996.91","110,820,153.70","119,052,399.43","84,631,294.15","22,608,096.61","99,073,674.16","62,772,455.28","33,160,840.35"
其他流动负债,,,,,,,,,,,,,,"372,315.28",
流动资产合计,"406,605,399.71","400,398,451.68","437,383,947.49","403,240,587.88","432,610,519.45","653,868,493.02","657,336,655.54","659,207,203.70","747,189,504.60","740,178,887.01","734,068,542.85","848,310,732.02","949,640,892.99","934,563,881.99","776,969,824.46"
流动负债合计,"93,986,815.99","75,154,961.70","72,342,778.30","46,336,711.89","64,415,455.37","47,518,902.84","39,656,417.95","44,760,013.06","131,000,795.63","155,518,277.04","170,548,958.99","305,183,561.52","436,736,769.11","362,355,157.35","312,232,194.30"
可供出售金融资产,"100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","349,151.46","349,151.46","349,151.46","349,151.46","349,151.46","349,151.46",,
长期借款,,,,,,,,,,,,,,"100,000,000.00","100,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,
固定资产,"73,546,660.39","87,596,023.57","84,097,787.77","80,097,659.92","79,219,466.22","77,992,250.22","77,164,186.27","74,926,054.70","76,594,833.40","73,817,234.95","73,240,705.16","72,932,668.39","73,294,757.76","72,098,701.91","113,342,366.37"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,"5,392,267.50","2,594,156.20","2,594,156.20",,"166,106.80","478,413.09","1,141,217.21","3,438,508.56","3,843,778.06","40,648,889.50","65,684,486.36","73,442,737.75","93,476,912.15","183,671,195.41","194,106,912.53"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"2,410,000.00","3,820,000.00","4,107,894.74","4,030,789.48","4,343,736.85","2,547,576.10","2,485,476.17","2,423,376.24","2,361,276.31","2,299,176.38","2,244,576.45","2,214,976.52","2,147,876.59","102,090,776.66","102,033,676.73"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"96,396,815.99","78,974,961.70","76,450,673.04","50,367,501.37","68,759,192.22","50,066,478.94","42,141,894.12","47,183,389.30","133,362,071.94","157,817,453.42","172,793,535.44","307,398,538.04","438,884,645.70","464,445,934.01","414,265,871.03"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,820,000.00","120,820,000.00","120,820,000.00","120,820,000.00","120,820,000.00","120,800,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"244,849,566.63","244,849,566.63","244,849,566.63","244,849,566.63","244,849,566.63","442,517,766.56","442,517,766.56","442,517,766.56","442,517,766.56","451,923,166.56","452,498,166.56","453,054,766.56","453,620,566.56","454,126,566.56","454,366,979.89"
无形资产,"15,744,101.23","15,605,628.12","15,154,308.72","42,917,819.35","42,657,159.38","42,396,499.46","41,977,023.35","41,412,129.68","41,461,240.78","41,172,571.20","40,873,394.63","40,612,137.86","40,355,379.37","40,259,684.11","72,972,709.13"
盈余公积,"13,365,672.09","18,576,829.43","26,157,945.43","26,157,945.43","26,157,945.43","30,552,244.22","30,552,244.22","30,552,244.22","30,552,244.22","33,386,831.10","33,386,831.10","33,386,831.10","33,386,831.10","37,960,912.43","37,960,912.43"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,"10,036,800.00","10,036,800.00","10,036,800.00","10,036,800.00","9,938,400.00","38,991,438.32"
商誉,,,,,,,,,,,,,,,
未分配利润,"58,129,446.70","76,164,848.65","103,582,462.86","117,763,268.31","127,471,702.97","134,035,147.36","144,929,313.93","141,210,612.66","145,287,018.82","147,563,988.69","152,346,375.61","152,943,815.26","166,004,920.02","176,682,944.48","184,119,642.01"
长期待摊费用,,"558,991.00","279,495.50","1,026,622.75","808,936.37","591,250.00","644,361.36","295,625.00","405,742.91",,,,,,
少数股东权益,,,,,,,,,,,,,,,
递延所得税资产,"1,353,072.58","1,712,955.84","1,430,952.28","1,755,591.84","1,676,219.03","1,744,731.29","1,777,775.10","1,835,339.64","1,874,850.33","1,780,410.65","1,960,458.75","2,328,122.34","2,172,272.40","2,601,267.39","2,752,605.02"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"3,527,495.00","5,631,369.50","19,591,601.14","43,390,797.25","10,903,226.67","12,377,549.53"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"96,136,101.70","108,167,754.73","103,656,700.47","125,897,693.86","124,627,887.80","123,303,144.06","122,804,563.29","122,256,809.04","124,529,596.94","161,295,752.76","187,739,565.86","209,256,418.94","253,039,270.39","309,534,075.49","395,552,142.58"
所有者权益(或股东权益)合计,"406,344,685.42","429,591,244.71","464,589,974.92","478,770,780.37","488,479,215.03","727,105,158.14","737,999,324.71","734,280,623.44","738,357,029.60","743,657,186.35","749,014,573.27","750,168,612.92","763,795,517.68","779,652,023.47","758,256,096.01"
资产总计,"502,741,501.41","508,566,206.41","541,040,647.96","529,138,281.74","557,238,407.25","777,171,637.08","780,141,218.83","781,464,012.74","871,719,101.54","901,474,639.77","921,808,108.71","1,057,567,150.96","1,202,680,163.38","1,244,097,957.48","1,172,521,967.04"
负债和所有者(或股东权益)合计,"502,741,501.41","508,566,206.41","541,040,647.96","529,138,281.74","557,238,407.25","777,171,637.08","780,141,218.83","781,464,012.74","871,719,101.54","901,474,639.77","921,808,108.71","1,057,567,150.96","1,202,680,163.38","1,244,097,957.48","1,172,521,967.04"
