科目,2013-12-31,2014-12-31,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"1,556,049.08","1,336,374.88","3,422,677.44","3,735,526.77","3,251,464.25","4,731,059.48","3,318,675.80","3,030,263.26","2,925,757.69","3,168,026.59","4,239,918.19","3,983,876.94","4,486,135.65","11,150,456.42","13,880,479.43","28,315,743.01"
应付职工薪酬,"9,206,330.63","12,441,987.07","11,337,608.45","6,806,325.00","11,182,881.32","12,150,562.79","16,814,151.84","13,198,658.08","13,968,299.90","17,264,248.75","24,164,679.17","16,691,145.31","20,694,309.76","21,880,499.31","28,646,604.53","15,866,654.88"
应收关联公司款,,,,,,,,,,,,,,,,
应交税费,"-190,929.34","-5,325,169.89","7,623,931.06","5,357,349.69","7,961,346.97","10,067,094.45","3,341,598.93","1,980,313.66","8,255,097.21","5,332,885.68","17,804,838.50","16,856,787.45","12,317,697.07","11,155,943.92","10,133,453.00","12,198,573.33"
应收利息,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,"56,318.26",,"80,712.50",,"1,278,633.98","1,446,224.68"
应收股利,,,,,,,,,,,,,,,,
应付股利,,"15,000,000.00",,,,,,,"333,132.00","333,132.00","237,781.36","228,459.00","365,037.75",,,
存货,"100,010,187.47","122,212,900.17","145,252,939.59","149,678,254.27","163,916,854.59","152,726,358.27","171,935,215.16","197,083,209.80","195,107,905.00","205,736,624.57","247,876,659.41","274,888,091.01","322,666,881.14","369,642,966.01","366,029,716.01","405,291,218.87"
其他应付款,"9,880,157.05","8,357,966.14","21,134,717.00","27,018,059.17","22,376,681.74","22,791,920.13","45,935,188.44","38,215,351.47","45,630,961.34","42,511,721.86","58,666,959.26","52,993,923.13","47,237,185.82","65,588,384.03","31,902,740.24","18,857,642.61"
其中:消耗性生物资产,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,"12,830.16","12,830.16","12,830.16","12,830.16",,,,,,
一年内到期的非流动负债,,,,,,,,,,,"29,600,000.00","15,200,000.00","29,600,000.00","20,000,000.00","71,702,001.25","69,196,191.23"
其他流动资产,"57,821.54","156,231.15","519,148.74","588,516.09","556,189.61","955,933.67","515,743.17","432,061.63","264,501.62","964,621.95","1,261,886.09","3,003,646.09","7,784,330.10","13,086,382.64","11,358,262.23","10,768,208.49"
其他流动负债,"500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","767,500.00","767,500.00","2,338,348.04","2,338,348.04","3,546,818.70","3,546,818.70","5,178,891.27","6,542,553.21"
流动资产合计,"264,180,035.95","324,100,120.03","379,676,576.95","550,846,908.07","561,717,930.20","555,970,442.05","607,303,131.70","605,066,177.26","639,778,741.26","636,214,677.02","735,953,080.61","735,254,069.53","770,708,077.56","802,169,082.07","846,935,933.96","1,100,312,135.65"
流动负债合计,"36,483,018.46","61,026,583.37","69,738,614.94","72,057,649.60","98,779,508.78","102,212,896.30","117,290,157.84","111,135,924.74","163,362,885.63","189,426,281.60","262,149,097.17","256,986,482.12","277,403,111.97","335,621,952.93","458,846,067.79","492,517,638.62"
可供出售金融资产,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00",
长期借款,,,,,,,,,,"10,000,000.00","10,000,000.00","24,400,000.00","24,400,000.00","32,560,000.00","27,546,666.67","25,040,000.00"
持有至到期投资,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,"40,000,000.00","43,684,018.00","86,175,511.67","106,153,654.07","61,762,640.32","51,796,261.28"
长期股权投资,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,
预计负债,"7,747,540.10","5,876,444.62","6,884,022.12","7,462,425.12","8,503,181.22","8,700,924.43","11,228,176.93","12,045,596.92","12,714,404.05","12,650,074.30","15,491,696.65","15,837,460.35","14,530,923.27","13,418,275.66","13,462,014.86","12,896,637.26"
固定资产,"152,115,312.06","139,449,019.37","128,023,940.87","125,236,209.54","136,594,725.86","144,408,512.30","155,292,753.80","153,291,244.03","245,083,365.33","248,928,124.78","281,058,978.22","280,869,291.77","300,299,608.50","326,334,499.89","358,598,172.53","376,294,207.47"
递延所得税负债,,,,,,,,,,,"4,200,550.95","1,563,466.99","673,284.03","1,689,430.06","11,666,170.31","11,367,270.17"
在建工程,"1,362,276.92","2,406,136.54","15,703,887.27","24,144,409.02","50,438,432.00","60,225,271.64","65,544,159.09","66,349,972.29",,"1,503,597.80","11,180,245.14","11,415,626.83","42,509,079.11","85,476,531.67","119,269,057.29","126,487,802.96"
其他非流动负债,"6,666,666.67","9,166,666.65","11,216,666.61","11,091,666.60",,,"37,858,279.20","37,858,279.20","37,858,279.20","37,858,279.20","20,894,663.65","20,894,663.65","20,894,663.65",,,
工程物资,,,,,,,,,,,,,,,,
非流动负债合计,"14,414,206.77","15,043,111.27","18,100,688.73","18,554,091.72","19,469,847.81","19,542,591.01","59,803,122.70","60,495,542.68","60,727,266.47","72,332,261.70","120,959,497.90","136,955,686.71","205,376,634.29","216,765,250.36","174,624,574.72","156,623,790.16"
固定资产清理,,,,,,,,,,,,,"312,315.95",,,
负债合计,"50,897,225.23","76,069,694.64","87,839,303.67","90,611,741.32","118,249,356.59","121,755,487.31","177,093,280.54","171,631,467.42","224,090,152.10","261,758,543.30","383,108,595.07","393,942,168.83","482,779,746.26","552,387,203.29","633,470,642.51","649,141,428.78"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"75,000,000.00","75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","101,448,400.00","101,448,400.00","253,621,000.00","253,621,000.00","253,621,000.00","253,519,670.00","253,519,670.00","253,519,670.00","251,036,420.00","283,989,089.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"122,741,250.48","122,741,250.48","122,741,250.48","265,350,250.48","265,350,250.48","265,350,250.48","319,387,606.48","320,609,806.48","169,659,406.48","170,881,606.48","171,927,815.78","171,091,281.13","171,472,845.21","173,622,744.36","139,381,210.11","363,484,050.02"
无形资产,"13,504,243.24","14,185,127.45","13,277,125.62","13,189,631.40","12,974,868.52","13,256,501.94","13,284,327.96","13,026,574.25","12,871,582.25","62,113,751.61","60,808,507.48","60,115,418.11","59,418,765.69","58,655,598.14","57,866,104.91","58,738,939.48"
盈余公积,"20,809,314.11","24,820,261.54","29,164,828.42","29,164,828.42","29,164,828.42","29,164,828.42","35,442,908.03","35,442,908.03","35,442,908.03","35,442,908.03","42,867,124.01","42,867,124.01","42,867,124.01","42,867,124.01","46,072,562.90","46,072,562.90"
开发支出,,,,,,,,,,,,"1,963,294.78","2,440,473.17","2,665,221.63","2,968,095.66","3,804,856.09"
减:库存股,,,,,,,"54,083,256.00","54,083,256.00","53,750,124.00","53,750,124.00","38,270,154.88","36,861,363.00","36,861,363.00","36,861,363.00",,
商誉,,,,,,,,,,"2,970,518.71","28,260,378.60","28,260,378.60","28,260,378.60","28,260,378.60","25,289,859.89","25,289,859.89"
未分配利润,"167,299,422.06","188,397,948.89","227,499,050.79","234,011,184.54","255,770,646.36","281,325,293.37","284,001,767.26","296,276,784.73","299,126,023.44","315,584,932.83","328,504,427.20","341,356,585.81","346,583,724.01","360,171,627.37","362,080,555.99","364,266,585.58"
长期待摊费用,,,,,,,"47,044.06","43,836.52","38,490.62","37,421.42","4,432,253.08","3,996,758.41","3,497,934.81","3,890,606.54","4,481,601.31","3,863,367.09"
少数股东权益,,,,,,,,,,,"27,322,988.57","27,445,543.59","29,191,946.32","30,988,553.07","32,942,194.10","34,211,127.58"
递延所得税资产,"5,585,343.71","6,888,752.16","5,562,902.65","5,720,846.73","6,809,125.27","6,914,887.07","8,829,989.05","9,152,227.74","11,222,045.40","12,082,565.30","16,133,666.44","16,187,196.43","18,603,557.91","18,724,291.55","26,372,722.81","28,610,462.79"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,"16,820,244.58","12,989,300.65","23,396,078.57","18,195,141.19","18,688,210.00","30,254,686.18","54,298,975.91","62,503,501.51","49,519,349.01","22,202,037.25","16,763,212.44"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"172,567,175.93","162,929,035.52","162,567,856.41","168,291,096.69","206,817,151.65","241,625,417.53","255,987,574.61","266,259,933.40","288,410,624.79","347,324,189.62","433,128,715.14","458,106,940.84","518,845,615.25","574,526,477.03","618,047,651.65","640,806,449.44"
所有者权益(或股东权益)合计,"385,849,986.65","410,959,460.91","454,405,129.69","628,526,263.44","650,285,725.26","675,840,372.27","686,197,425.77","699,694,643.24","704,099,213.95","721,780,323.34","785,973,200.68","799,418,841.54","806,773,946.55","824,308,355.81","831,512,943.10","1,091,977,156.31"
资产总计,"436,747,211.88","487,029,155.55","542,244,433.36","719,138,004.76","768,535,081.85","797,595,859.58","863,290,706.31","871,326,110.66","928,189,366.05","983,538,866.64","1,169,081,795.75","1,193,361,010.37","1,289,553,692.81","1,376,695,559.10","1,464,983,585.61","1,741,118,585.09"
负债和所有者(或股东权益)合计,"436,747,211.88","487,029,155.55","542,244,433.36","719,138,004.76","768,535,081.85","797,595,859.58","863,290,706.31","871,326,110.66","928,189,366.05","983,538,866.64","1,169,081,795.75","1,193,361,010.37","1,289,553,692.81","1,376,695,559.10","1,464,983,585.61","1,741,118,585.09"
