科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"318,393.39","72,206.50","11,528,086.60","1,123,294.20","41,765,625.23","5,912,777.58","1,910,432.32","4,021,521.97","1,107,645.08","4,621,627.62","597,197.30","5,183,506.89","13,393,577.52","4,043,217.96","1,023,322.25","4,155,864.93","1,635,799.86","676,819.57","6,542,774.88","66,861,941.71","81,743,584.86","91,258,907.85","186,613,697.08","274,936,524.24","292,175,529.06","266,058,515.43","268,335,290.30","272,665,402.22","303,968,117.62","304,304,086.89","302,404,319.81","382,164,354.09","483,711,491.08","489,831,370.32","506,308,195.36","561,505,163.90","547,811,212.25","515,162,651.30","518,316,371.99","54,990,587.68","49,458,064.55","44,451,318.63","35,910,112.76","351,354.85"
短期借款,"193,741,000.00","208,641,000.00","37,521,835.59","37,141,000.00","37,141,000.00","37,141,000.00","37,141,000.00","35,141,000.00","33,141,000.00","33,141,000.00","163,700,000.00","163,700,000.00","163,700,000.00","163,700,000.00","13,700,000.00","13,700,000.00","13,700,000.00","13,700,000.00","11,700,000.00","11,700,000.00","11,700,000.00","6,700,000.00","6,700,000.00",,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,"3,000,000.00","6,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"45,765,712.82","66,498,168.27","1,974,323.66","524,246.25","1,326,875.55","9,591,094.35","14,157,260.25","43,090,688.76","52,024,177.64","43,236,508.50","41,401,420.50","6,085.51","14,192.33","3,288,997.46","4,502.45","3,410.13","7,265,799.87","13,249,805.89","1,437.72","10,175.22","2,852.78","9,159.59","5,266.23","5,320.57","3,397.84","4,519.91","4,565.50","7,462.43","8,708.69","1,748.94","3,886.25","7,906.35","4,990.97","9,752.08","1,631.30","2,007.80","2,007.80",989.08,"29,153.70","16,737.74","7,398.44","3,951.18","7,915.91","2,331,416.47"
应付账款,"69,446,564.38","50,134,006.24","38,270,375.61","28,084,660.24","16,210,068.95","21,176,695.85","25,152,851.16","35,312,418.99","37,479,972.14","47,167,962.45","40,929,435.78","92,066,108.11","85,185,292.64","86,080,483.20","46,145,002.09","52,177,987.20","14,332,369.56","18,690,536.21","14,783,229.76","17,916,812.49","28,288,731.55","8,616,678.01","7,662,274.69","10,979,249.49","12,300,045.54","8,526,610.77","9,684,246.23","25,322,278.19","8,772,969.74","8,804,511.78","13,860,398.31","14,713,739.77","12,642,440.85","12,273,684.58","12,603,327.46","14,136,858.07","17,804,530.45","26,397,063.32","28,809,672.03","30,277,121.67","27,845,499.72","36,706,779.51","40,832,196.01","37,466,014.77"
预付款项,"2,330,995.71","2,330,995.71","4,042,729.88","6,260,839.64","4,474,529.88","6,038,229.88","3,032,029.88","13,772,158.86","10,717,299.08","16,134,334.88","8,546,739.88","18,486,494.18","14,937,104.35","20,339,342.44","35,346,346.12","35,101,973.64","6,584,837.64","21,644,912.29","34,516,129.88","18,802,781.87","19,787,344.04","4,089,410.04","3,216,915.91","8,609,237.14","7,890,136.38","8,543,004.44","4,334,480.67","34,275,375.75","25,455,320.00","23,876,318.31","18,219,708.07","34,350,487.38","40,649,334.24","48,305,558.01","14,352,234.35","7,727,287.64","8,482,587.24","19,097,299.48","23,079,492.73","10,953,006.88","12,616,786.02","13,869,177.55","14,451,024.02","7,244,613.33"
预收款项,"1,417,065.03","795,081.03","172,278.03","897,427.93","172,278.03","-24,821.97",378.03,378.03,378.03,"1,433,337.32",378.03,"1,433,337.32","1,441,228.92","1,441,228.92","1,390,782.80","1,390,782.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他应收款,"82,858.89","235,017,740.07","42,198,871.88","4,147,772.87","161,834,439.37","158,404,335.51","4,525,675.87","3,315,162.16","4,331,148.54","3,899,842.51","3,748,436.99","4,578,473.90","4,339,296.86","5,153,029.64","6,599,952.13","6,865,581.74","234,313,222.36","246,245,115.11","251,376,698.52","221,431,972.76","231,671,038.23","226,406,530.67","142,492,304.61","39,592,574.40","20,059,774.88","20,120,036.61","20,280,545.92","15,991,981.92","199,514,079.06","200,760,427.10","200,930,128.60","107,814,817.56","5,866,133.46","5,462,059.77","5,919,938.16","3,917,655.96","4,024,740.84","4,220,679.46","4,508,276.34","2,345,917.25","3,250,186.52","3,440,115.87","3,896,968.91","2,075,348.31"
应付职工薪酬,"7,093,952.79","14,888,936.42","15,167,067.04","9,240,239.34","11,416,978.49","14,920,576.64","18,891,551.91","22,117,438.06","26,707,990.75","32,043,391.18","38,411,685.67","44,695,116.72","41,897,950.58","44,844,448.86","32,971,299.91","31,823,827.62","14,469,546.36","17,530,255.74","16,378,621.35","15,511,685.89","23,390,342.70","25,192,504.31","24,442,766.30","30,031,884.97","30,001,727.78","32,138,637.47","34,070,679.46","35,840,304.20","33,365,843.63","38,535,774.54","43,783,810.43","45,814,545.54","36,921,240.57","43,748,691.95","31,248,048.71","42,163,511.66","42,432,127.44","37,925,701.19","44,251,020.54","42,854,903.20","45,249,409.39","46,749,650.79","43,901,944.73","42,630,616.12"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-3,743,087.76","22,536,721.15","21,382,507.46","12,581,180.63","10,949,493.08","8,562,586.60","12,220,110.45","12,277,426.11","10,027,726.86","7,193,831.43","7,933,048.46","14,464,386.13","25,432,798.22","37,153,925.72","33,893,260.21","29,955,129.50","33,582,958.82","25,463,911.90","37,293,527.79","45,540,424.25","42,419,730.44","46,952,159.48","53,987,893.38","49,587,770.13","37,810,251.45","9,895,854.83","7,795,846.39","12,879,322.90","18,499,946.34","19,293,030.45","23,986,536.61","19,818,860.91","24,996,489.31","27,397,910.20","28,490,074.45","28,207,557.70","27,259,391.42","27,398,462.90","24,220,987.45","20,056,263.21","20,283,082.85","26,790,336.81","26,478,562.79","29,015,865.12"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,"1,997,875.00","4,198,041.67","6,540,541.66","7,850,583.32","1,014,728.00","3,150,488.00","5,286,248.00","7,422,008.00","727,175.00","3,570,425.00","3,543,503.67","6,912,049.47",,,,,"1,314,575.35","5,192,075.35","9,069,575.35","12,947,075.35","16,824,575.35"
应付利息,"38,567,843.83","43,114,662.80","12,700,664.59","13,287,686.17","13,912,938.53","14,531,467.74","7,990,686.52","7,592,909.45","8,172,852.09","6,805,437.10","823,302.43","695,558.35","902,085.84","1,091,324.75","548,182.60","759,299.60","965,827.10","1,174,631.35","1,385,748.35","1,574,135.60","1,722,749.98","1,834,374.77","1,920,413.94",,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
