科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"497,194,752.66","512,937,812.59","602,975,769.75","643,333,381.26","647,677,242.48","471,256,743.94","606,220,148.69","546,775,889.13","533,110,661.24","973,012,963.70","973,055,174.62","901,880,223.26","805,061,728.08","780,591,241.06","855,654,069.10","918,825,383.34","877,881,292.31","770,957,834.66","884,915,367.04","771,590,718.76","827,018,719.48","873,021,637.21","1,035,834,799.69","1,114,930,031.56","1,345,360,868.44","981,300,818.53","1,110,472,777.09","1,259,743,914.91","1,182,331,318.58","1,089,728,773.44"
应付职工薪酬,"4,266,516.06","1,920,451.15","2,230,030.76","433,750.54","741,786.15","3,030,789.11","239,248.95","566,273.77","142,716.08","4,928,661.50","1,943,373.01","1,809,414.22","3,516,568.60","23,507,769.14","5,711,603.90","1,927,612.72","3,320,899.45","36,070,548.73","6,593,816.11","5,993,856.76","7,249,252.07","34,547,228.60","6,202,286.75","8,829,131.25","7,008,209.57","32,909,363.10","4,000,278.39","4,540,218.47","7,426,340.86","43,713,710.65"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"27,575,593.95","29,012,295.53","21,975,643.22","9,816,706.92","10,957,885.91","47,462,076.80","28,381,833.72","27,330,089.04","25,753,429.33","154,629,221.41","116,438,252.52","144,396,290.65","133,693,554.26","213,596,166.96","183,849,502.95","184,625,414.00","187,219,611.06","233,976,780.14","205,021,210.02","197,184,215.03","208,526,044.58","236,427,906.32","185,789,137.12","18,196,610.39","50,724,106.96","82,158,620.75","60,993,859.56","55,769,352.37","44,532,482.91","65,163,423.15"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244,366.21",
应付利息,,"652,892.68","423,591.37",,"2,702,939.89","1,666,403.03","2,095,947.23","2,700,000.00","1,600,000.00","3,299,704.00","2,739,998.28","1,401,166.67","1,008,356.29","1,646,730.56","1,243,727.79","1,498,977.78","1,549,950.00","3,740,862.01","4,148,920.86","4,917,350.18","3,387,093.87","6,284,889.18","4,785,692.11","4,951,840.93","4,427,780.66","6,384,562.73","5,839,637.82","6,682,034.02","5,212,336.05","7,271,760.20"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,"24,000.00",,"48,000.00","989,546.14","1,037,545.89","989,546.14","1,037,545.89","1,037,545.89","989,545.89","989,545.89","3,639,747.55","1,371,896.72","989,545.89","989,545.89","1,187,545.89","789,545.89","989,545.89","989,545.89","1,189,545.89","989,545.89","989,545.89"
存货,"865,360,457.90","729,462,352.69","864,234,725.95","896,405,358.60","1,183,486,168.77","1,227,829,137.81","1,378,134,426.03","1,349,082,590.18","1,514,565,496.84","1,970,392,024.07","2,266,833,070.53","2,089,524,090.93","2,476,331,377.29","2,393,218,475.45","2,831,822,542.55","2,736,148,510.00","3,263,494,398.99","3,544,066,993.00","3,675,358,088.71","3,926,746,326.64","3,955,150,854.67","4,450,511,687.79","4,242,725,073.12","3,591,603,453.43","3,755,314,007.13","4,136,528,851.29","4,056,936,154.56","3,808,973,789.86","3,820,629,641.09","4,736,059,243.11"
其他应付款,"464,413,804.03","333,082,492.86","428,705,071.19","545,590,147.00","503,398,135.95","518,346,717.08","758,938,550.20","617,848,992.17","699,031,685.11","927,515,568.98","994,300,550.87","973,006,780.54","925,799,645.64","909,342,531.87","1,131,853,763.35","1,172,169,006.95","1,158,072,934.07","1,000,209,379.44","1,168,779,463.72","1,003,555,596.67","980,394,197.83","1,091,865,322.63","1,129,050,761.45","1,157,493,390.45","1,401,942,223.13","1,277,158,824.47","1,065,068,359.02","1,360,607,747.62","1,167,116,589.92","1,067,549,885.21"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,"20,000,000.00",,"20,000,000.00","20,000,000.00",,,,,,"20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,"7,500,000.00","7,500,000.00","8,000,000.00","8,000,000.00","115,000,000.00","115,000,000.00","172,500,000.00",,"52,500,000.00","52,500,000.00","30,000,000.00","30,000,000.00","32,000,000.00"
其他流动资产,,,,,,,,,,,,,,"16,000,000.00","16,000,000.00",,,,,,,"17,532,589.40","8,039,385.46","45,919,210.00","56,177,739.44","51,348,173.65","43,104,980.23","78,937,968.61","73,686,778.50","141,006,291.25"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,"137,093,979.06","105,561,074.96","137,126,937.35","145,873,652.53","245,229,277.66"
流动资产合计,"2,809,068,955.90","2,594,714,149.06","2,864,423,655.98","3,124,236,394.30","3,827,373,096.70","3,990,415,405.86","4,376,794,638.21","4,091,733,880.63","4,395,909,848.90","6,832,311,150.89","7,146,932,919.79","6,905,900,493.00","7,278,555,384.01","7,684,806,747.06","8,273,635,934.68","8,502,236,798.47","8,816,051,393.99","9,207,394,921.81","9,760,430,893.75","9,800,798,128.89","9,984,201,615.54","10,811,586,528.67","10,696,581,815.42","10,727,638,225.12","11,192,141,668.01","11,433,857,859.07","10,991,505,067.11","11,060,340,874.28","11,200,609,109.81","12,158,441,227.59"
流动负债合计,"2,618,632,955.39","2,340,988,718.56","2,600,394,091.17","2,868,277,064.46","2,966,405,121.85","3,161,425,143.09","3,557,173,262.64","3,287,515,002.12","3,591,137,146.61","5,922,141,031.97","6,185,135,329.93","5,805,355,982.84","6,169,836,100.42","6,536,770,266.74","7,149,708,464.72","7,381,424,137.64","7,636,974,125.35","7,929,878,438.69","8,402,155,736.71","8,384,672,566.87","8,652,716,670.91","9,750,493,802.24","9,555,621,256.59","9,701,044,364.83","10,134,227,141.83","10,321,937,599.76","9,695,127,725.86","9,822,900,202.83","9,898,911,536.70","10,872,667,201.78"
可供出售金融资产,,,,,,,,,,,,,,,,,"18,300,000.00","18,300,000.00","18,300,000.00","18,300,000.00","18,300,000.00","86,300,000.00","91,300,000.00","126,300,000.00","126,300,000.00","126,300,000.00","126,300,000.00","117,300,000.00","117,300,000.00","88,300,000.00"
长期借款,,,"20,000,000.00",,"20,000,000.00",,,"20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,,"400,000.00","60,000,000.00","80,000,000.00","144,000,000.00","156,000,000.00","196,000,000.00","169,000,000.00","45,000,000.00","97,500,000.00","170,000,000.00","342,500,000.00","130,000,000.00","280,000,000.00","298,000,000.00","298,000,000.00","295,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,"11,807,205.95","14,229,314.70",,,,,"60,140,000.00","92,780,000.00","174,245,828.50","346,842,860.58","142,290,899.83","163,883,129.56","127,608,129.56","127,713,129.56","120,092,229.73"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"39,430,329.26","18,199,617.39","22,933,224.49","18,225,618.58","18,820,833.48","55,945,887.19","55,945,887.19","55,693,292.29","57,110,643.89","37,432,502.28","37,317,039.93","38,758,040.60","33,511,747.63","22,935,888.83","48,283,776.22","43,100,000.00","34,300,000.00","33,127,729.00","33,127,729.00","32,285,086.62","78,114,495.63","45,538,278.13","45,538,278.13","43,154,502.54","42,573,109.20","41,825,773.56","39,999,940.16","38,993,682.64","37,968,062.57","37,394,039.41"
专项应付款,,,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","2,455,000.00","2,455,000.00","2,455,000.00","2,455,000.00","2,455,000.00","2,455,000.00","1,855,000.00","1,855,000.00","1,400,000.00","1,400,000.00","1,400,000.00","1,400,000.00","1,400,000.00","1,400,000.00","1,400,000.00","1,400,000.00","1,400,000.00"
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"108,465,802.68","107,530,742.82","159,960,297.94","155,797,946.43","172,098,314.03","173,574,845.26","172,538,369.92","228,475,759.13","249,222,526.49","365,719,370.83","363,403,708.88","392,592,271.76","409,967,492.48","489,145,111.32","550,999,967.57","546,880,277.74","541,845,240.02","553,383,843.43","543,141,928.52","535,334,799.91","535,386,642.28","584,832,834.11","571,051,089.22","597,304,149.57","586,799,636.56","583,313,959.64","576,549,974.79","632,099,097.84","625,621,570.03","835,923,888.93"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"20,442,342.74","35,509,472.17","9,525,005.32","18,993,253.60","30,115,661.15","48,097,821.88","59,819,042.20","23,482,573.81","29,600,448.25","59,172,159.35","66,822,444.36","48,897,402.00","46,762,420.51","582,030.05","987,957.02","2,245,687.65","7,099,828.51","4,519,021.84","8,961,585.84","20,026,822.86","11,384,054.33","35,323,620.20","42,936,065.24","64,863,860.73","75,181,207.22","88,084,897.87","93,785,428.23","81,531,569.73","94,404,857.53","23,839,845.10"
其他非流动负债,,,,,,,,,,,,,,,,"30,507,865.40","30,507,865.40",,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,"5,503.00",,"13,461.54",,,,,,,,,,,
非流动负债合计,,,"20,000,000.00",,"20,000,000.00",,,"20,000,000.00","20,000,000.00","21,000,000.00","21,000,000.00","21,000,000.00","1,000,000.00","2,455,000.00","2,855,000.00","92,962,865.40","112,962,865.40","176,577,949.11","188,385,490.96","227,593,032.80","200,400,574.64","75,753,116.50","128,060,658.35","200,368,200.18","372,675,742.05","160,098,284.84","309,905,826.68","327,713,368.53","327,520,910.38","324,328,452.23"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"2,618,632,955.39","2,340,988,718.56","2,620,394,091.17","2,868,277,064.46","2,986,405,121.85","3,161,425,143.09","3,557,173,262.64","3,307,515,002.12","3,611,137,146.61","5,943,141,031.97","6,206,135,329.93","5,826,355,982.84","6,170,836,100.42","6,539,225,266.74","7,152,563,464.72","7,474,387,003.04","7,749,936,990.75","8,106,456,387.80","8,590,541,227.67","8,612,265,599.67","8,853,117,245.55","9,826,246,918.74","9,683,681,914.94","9,901,412,565.01","10,506,902,883.88","10,482,035,884.60","10,005,033,552.54","10,150,613,571.36","10,226,432,447.08","11,196,995,654.01"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"300,660,000.00","300,660,000.00","300,660,000.00","300,660,000.00","400,660,000.00","400,660,000.00","400,660,000.00","400,660,000.00","400,660,000.00","462,600,000.00","462,600,000.00","488,040,000.00","488,040,000.00","488,040,000.00","488,040,000.00","488,040,000.00","488,040,000.00","488,040,000.00","488,040,000.00","488,040,000.00","488,040,000.00","488,040,000.00","488,040,000.00","976,080,000.00","976,080,000.00","976,080,000.00","976,080,000.00","976,080,000.00","976,080,000.00","976,080,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"34,961,069.42","34,961,069.42","34,961,069.42","34,961,069.42","522,314,543.23","522,314,543.23","522,314,543.23","522,314,543.23","522,314,543.23","876,611,343.23","876,611,343.23","1,009,307,655.23","1,009,307,655.23","1,008,748,243.22","1,008,748,243.22","1,008,748,243.22","1,008,748,243.22","1,008,748,243.22","1,008,748,243.22","1,005,273,393.22","1,000,558,893.22","1,003,811,014.05","1,003,811,014.05","515,771,014.05","515,771,014.05","515,771,014.05","514,929,118.78","516,852,865.78","516,765,061.87","515,679,099.70"
无形资产,"68,146,005.35","66,698,286.59","109,465,822.16","108,095,623.78","107,414,880.83","106,925,036.70","131,075,234.45","130,728,408.38","130,051,499.23","194,649,447.71","192,568,311.54","191,199,189.63","189,669,574.67","213,901,040.10","224,015,168.88","273,894,974.34","271,806,656.20","271,262,116.35","268,747,273.35","266,651,083.76","265,077,831.66","263,046,777.56","260,724,906.83","258,886,714.81","256,828,042.96","255,248,009.30","253,147,209.78","282,326,624.98","280,866,094.91","279,108,443.07"
盈余公积,"4,136,211.67","9,469,200.17","18,178,032.27","18,178,032.27","18,178,032.27","28,441,814.60","28,441,814.60","28,441,814.60","28,441,814.60","39,032,064.72","39,032,064.72","39,032,064.72","39,032,064.72","54,349,872.81","54,349,872.81","54,349,872.81","54,349,872.81","64,719,765.09","64,719,765.09","64,719,765.09","64,719,765.09","75,726,390.27","75,726,390.27","75,726,390.27","75,726,390.27","75,726,390.27","75,726,390.27","75,726,390.27","75,726,390.27","96,536,312.05"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,"155,608,796.03","155,608,796.03","155,608,796.03","155,608,796.03","155,608,796.03","155,608,796.03","155,608,796.03","155,608,796.03","155,608,796.03","155,608,796.03","155,608,796.03","155,608,796.03","194,898,127.44","194,898,127.44","194,898,127.44","194,898,127.44","194,898,127.44","194,898,127.44","194,898,127.44","194,898,127.44","194,898,127.44"
未分配利润,"73,118,907.57","127,533,975.49","187,005,528.74","204,814,567.01","227,121,551.63","262,669,913.72","290,658,949.07","277,682,481.47","302,911,049.38","346,681,130.36","395,176,071.85","396,915,848.91","442,006,789.55","511,765,968.72","568,788,177.85","530,964,796.77","575,843,828.66","612,097,507.98","670,375,418.20","704,952,420.45","697,986,181.51","733,530,982.38","785,180,110.95","766,683,143.52","806,892,594.58","870,352,713.91","922,884,008.25","901,296,854.14","943,232,543.41","995,146,520.93"
长期待摊费用,"2,227,892.45","1,943,970.17","978,936.69","1,058,282.97","2,764,105.31","1,098,583.35","875,080.30","996,388.89","1,339,021.56","1,915,113.90","2,685,863.09","4,592,670.37","4,968,164.90","3,666,383.15","3,726,319.34","3,947,998.44","3,401,616.23","3,889,638.30","3,921,860.44","3,704,730.44","2,839,768.47","2,758,163.25","2,910,915.57","2,801,418.41","2,162,566.89","2,041,263.11","1,899,364.93","1,938,191.23","1,802,597.69","2,188,064.30"
少数股东权益,"48,461,663.66","46,419,585.79","45,581,491.95","44,801,635.42","47,180,091.82","48,265,852.65","48,032,783.73","48,014,003.32","49,478,727.99","54,066,183.89","59,233,340.95","53,924,055.30","56,476,956.34","58,812,981.57","76,004,585.97","79,609,074.05","83,588,308.37","86,739,053.71","89,079,173.13","93,739,426.95","100,111,447.29","103,037,253.97","106,486,136.37","109,591,788.53","84,031,289.29","109,864,334.18","111,007,172.17","81,037,044.55","110,822,685.30","132,924,005.91"
递延所得税资产,"20,516,943.87","25,056,254.96","32,209,137.20","37,607,229.01","36,756,762.18","37,364,559.01","38,877,799.15","44,094,939.15","43,310,450.33","67,329,348.45","65,649,975.91","71,793,849.48","76,079,884.13","76,314,491.90","78,023,360.40","88,360,757.06","88,230,610.86","108,250,435.20","109,104,123.40","112,760,189.58","113,159,766.87","135,882,878.56","133,151,615.86","136,010,831.58","134,981,966.29","156,232,418.59","156,778,923.30","157,185,398.32","156,507,243.79","162,078,926.17"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,"11,672,535.46","10,380,056.27","7,284,133.77","7,678,019.91","6,515,687.12","10,355,128.04","11,355,301.85","9,422,602.46","8,401,643.16","8,066,705.69","8,284,236.55","6,275,801.81","13,157,183.68","14,885,077.74","15,763,226.96","11,607,141.19","15,130,750.85","12,937,722.64","13,078,147.63","27,043,738.26","41,064,188.55","9,533,183.09","9,531,663.38","22,521,346.67","10,535,079.14","9,626,405.06","11,172,696.59","11,176,940.04","14,890,134.87","12,553,217.94"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"270,901,851.81","265,318,400.37","342,356,557.57","347,455,974.28","374,486,244.10","433,361,861.43","470,486,715.06","492,893,964.11","519,036,232.91","889,893,444.24","892,340,376.29","909,718,021.68","929,725,264.03","977,038,819.12","1,077,408,572.42","1,137,452,838.40","1,149,958,316.40","1,161,279,302.79","1,154,004,905.75","1,171,715,247.46","1,220,935,543.82","1,418,253,862.34","1,444,822,661.67","1,620,986,780.25","1,777,102,596.28","1,599,861,754.40","1,618,414,794.78","1,645,057,761.78","1,651,971,818.39","1,756,376,782.09"
所有者权益(或股东权益)合计,"461,337,852.32","519,043,830.87","586,386,122.38","603,415,304.12","1,215,454,218.95","1,262,352,124.20","1,290,108,090.63","1,277,112,842.62","1,303,808,935.20","1,779,063,563.16","1,833,137,966.15","1,989,262,531.84","2,037,444,547.62","2,122,620,299.44","2,198,481,042.38","2,165,302,633.83","2,216,072,719.64","2,262,217,836.80","2,323,894,571.83","2,360,247,776.68","2,352,019,913.81","2,403,593,472.27","2,457,722,562.15","2,447,212,440.36","2,462,341,380.41","2,551,683,728.87","2,604,886,309.35","2,554,785,064.70","2,626,148,481.12","2,717,822,355.67"
资产总计,"3,079,970,807.71","2,860,032,549.43","3,206,780,213.55","3,471,692,368.58","4,201,859,340.80","4,423,777,267.29","4,847,281,353.27","4,584,627,844.74","4,914,946,081.81","7,722,204,595.13","8,039,273,296.08","7,815,618,514.68","8,208,280,648.04","8,661,845,566.18","9,351,044,507.10","9,639,689,636.87","9,966,009,710.39","10,368,674,224.60","10,914,435,799.50","10,972,513,376.35","11,205,137,159.36","12,229,840,391.01","12,141,404,477.09","12,348,625,005.37","12,969,244,264.29","13,033,719,613.47","12,609,919,861.89","12,705,398,636.06","12,852,580,928.20","13,914,818,009.68"
负债和所有者(或股东权益)合计,"3,079,970,807.71","2,860,032,549.43","3,206,780,213.55","3,471,692,368.58","4,201,859,340.80","4,423,777,267.29","4,847,281,353.27","4,584,627,844.74","4,914,946,081.81","7,722,204,595.13","8,039,273,296.08","7,815,618,514.68","8,208,280,648.04","8,661,845,566.18","9,351,044,507.10","9,639,689,636.87","9,966,009,710.39","10,368,674,224.60","10,914,435,799.50","10,972,513,376.35","11,205,137,159.36","12,229,840,391.01","12,141,404,477.09","12,348,625,005.37","12,969,244,264.29","13,033,719,613.47","12,609,919,861.89","12,705,398,636.06","12,852,580,928.20","13,914,818,009.68"
