科目,2011-12-31,2012-12-31,2013-12-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"1,010,353.92","488,214.34","1,003,364.41","366,930.61","3,435,656.44","125,321,905.06","43,878,544.61","35,025,400.36","5,816,742.44","64,080,578.06","54,293,929.11","48,957,700.98","2,631,234.64","6,285,226.43","6,946,071.65","8,019,832.22"
应付职工薪酬,"10,335,427.18","12,002,556.10","10,950,708.88","5,312,926.03","10,328,904.56","6,701,724.53","8,307,309.32","8,603,890.48","10,046,238.94","6,418,750.20","8,063,756.16","8,890,393.47","10,769,111.03","9,766,720.90","10,617,036.39","11,827,072.49"
应收关联公司款,,,,,,,,,,,,,,,,
应交税费,"13,205,503.23","19,402,886.53","22,246,479.21","17,657,513.29","6,186,543.97","5,046,856.57","7,759,961.07","7,068,073.27","5,934,894.26","6,263,944.75","5,027,962.72","7,545,889.25","6,965,835.82","6,416,102.66","8,322,477.07","11,968,827.19"
应收利息,,,,,,,,,,,,,,,,
应付利息,"398,863.66","249,349.74","207,663.70","104,220.74","194,441.93",,,,,,,,,"300,857.54","331,793.32","345,245.95"
应收股利,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,"12,800,000.00",
存货,"103,970,392.39","93,272,577.30","90,480,559.65","78,352,647.39","79,825,614.01","74,762,087.96","83,084,529.41","83,057,024.82","84,710,018.24","70,198,773.66","70,639,570.76","85,191,938.78","89,693,275.32","102,168,182.21","98,708,577.69","98,018,544.18"
其他应付款,"9,831,624.98","15,089,189.71","6,455,485.66","4,744,028.08","5,531,122.43","14,935,280.01","5,885,949.33","5,811,863.91","5,999,604.15","5,661,835.09","5,136,208.59","7,596,165.58","8,727,158.39","28,865,948.02","31,216,271.54","32,781,821.67"
其中:消耗性生物资产,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,"943,525.62","15,835,079.76","35,759,060.38","35,766,279.17"
其他流动资产,"516,461.83","261,658.30","1,843,164.93","2,573,058.65","1,853,847.50","43,277,827.66","600,826.67","26,320,967.25","2,470,336.86","1,959,190.46","45,397,862.09","1,702,124.20","4,299,331.06","4,609,079.17","6,744,149.84","8,661,856.02"
其他流动负债,,,,,,,,,,,,,,,,
流动资产合计,"391,395,735.64","418,257,708.33","436,161,196.27","319,535,950.70","363,263,081.83","504,512,897.36","488,955,507.26","499,944,931.49","494,950,095.25","488,368,068.58","469,502,411.83","480,067,234.31","488,852,876.53","495,416,777.13","454,215,587.77","422,827,873.19"
流动负债合计,"272,257,671.66","258,101,077.25","222,943,072.34","161,409,702.78","187,914,690.90","66,353,683.45","70,293,946.28","71,258,820.16","80,121,032.36","69,543,894.11","67,403,170.29","83,307,854.56","91,641,938.16","210,701,920.47","245,021,070.97","256,409,736.53"
可供出售金融资产,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00"
长期借款,,,,,,,,,,,,"5,883,584.95","1,256,321.11","136,849,976.23","158,294,135.79","158,173,962.80"
持有至到期投资,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,"3,359,219.10","3,345,702.78","3,562,791.42","3,596,674.16"
长期股权投资,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,
固定资产,"159,141,659.87","158,938,544.65","170,790,689.64","165,294,638.45","165,051,831.18","166,769,493.65","170,347,514.71","173,733,105.31","179,077,896.99","175,565,505.67","170,843,525.33","171,046,266.93","167,962,503.06","234,807,641.93","231,445,171.12","245,885,731.77"
递延所得税负债,,,,,,,,,,,,,"155,801.95","184,853.31","175,679.40","177,350.14"
在建工程,"7,045,279.18","14,301,718.29","7,999,100.85","1,455,998.75","1,384,124.75","10,758,128.75","7,141,112.42","9,573,742.69","15,777,315.06","23,342,120.67","32,916,473.51","48,592,792.01","76,109,109.81","91,752,213.08","189,273,829.13","238,122,332.83"
其他非流动负债,,,"2,298,000.00","594,000.00",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,
非流动负债合计,,,"2,298,000.00","594,000.00","576,000.00","13,776,250.00","13,406,500.00","13,036,750.00","12,901,500.00","12,531,750.00","18,012,000.00","23,375,834.95","21,843,842.16","161,891,615.65","182,898,939.93","182,169,570.41"
固定资产清理,,,,,,,,,,,,,,,,
负债合计,"272,257,671.66","258,101,077.25","225,241,072.34","162,003,702.78","188,490,690.90","80,129,933.45","83,700,446.28","84,295,570.16","93,022,532.36","82,075,644.11","85,415,170.29","106,683,689.51","113,485,780.32","372,593,536.12","427,920,010.90","438,579,306.94"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"207,497,368.34","182,425,864.62","186,783,711.11","148,008,591.60","148,008,591.60","359,739,626.48","359,739,626.48","359,739,626.48","359,739,626.48","359,739,626.48","199,739,626.48","199,739,626.48","199,739,626.48","199,739,626.48","199,739,626.48","199,739,626.48"
无形资产,"96,897,468.15","94,699,235.94","92,264,528.83","90,458,368.90","90,685,153.12","90,090,115.39","89,433,170.75","89,145,743.49","88,623,200.23","152,543,168.18","153,906,800.63","167,655,580.25","166,502,506.18","169,062,213.44","227,240,718.71","226,154,352.77"
盈余公积,"4,154,371.83","7,420,560.65","13,703,621.24","13,703,621.24","17,280,624.90","17,280,624.90","17,280,624.90","17,280,624.90","19,903,922.82","19,903,922.82","19,903,922.82","19,903,922.82","22,637,449.61","22,637,449.61","22,637,449.61","22,637,449.61"
开发支出,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,"151,696,023.56","151,696,023.56","151,696,023.56"
未分配利润,"51,389,007.47","122,682,923.96","167,647,620.27","145,932,098.40","156,260,089.64","167,301,167.97","154,643,131.15","171,350,772.92","181,383,895.15","188,186,188.71","183,802,093.82","196,512,925.69","209,144,273.11","217,811,093.31","216,341,333.41","236,296,136.71"
长期待摊费用,"640,791.89","429,899.35","663,853.90","253,847.23","215,770.15","177,693.07","139,615.99","2,001,538.91","3,123,461.83","2,830,384.72","2,550,000.00","2,295,000.00","2,040,000.00","2,424,083.15","2,069,319.05","1,714,554.95"
少数股东权益,,,,,,,,,"29,964,042.82","48,784,886.48","48,278,119.14","48,078,536.53","57,697,788.76","86,029,526.94","116,646,002.86","122,475,068.16"
递延所得税资产,"177,484.57","4,003,319.92","4,160,137.47","3,214,134.84","3,780,147.36","4,560,117.97","3,973,146.40","4,076,565.52","3,513,730.87","3,224,339.26","3,308,281.15","3,569,010.15","3,013,174.40","3,023,757.47","3,292,987.10","3,638,508.39"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,,,"1,336,518.00","9,435,075.15","5,659,888.65","7,582,906.61","15,373,761.28","14,190,967.05","58,948,319.40","12,816,681.52","24,111,440.10","18,150,935.57","17,945,129.55","70,221,885.69","35,714,473.01","41,656,846.31"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"263,902,683.66","272,372,718.15","277,214,828.69","270,112,063.32","266,776,915.21","279,938,455.44","286,408,321.55","292,721,662.97","349,063,924.38","370,322,200.02","387,636,520.72","411,309,584.91","433,572,423.00","722,987,818.32","850,732,521.68","918,868,350.58"
所有者权益(或股东权益)合计,"383,040,747.64","432,529,349.23","488,134,952.62","427,644,311.24","441,549,306.14","704,321,419.35","691,663,382.53","708,371,024.30","750,991,487.27","776,614,624.49","771,723,762.26","784,693,129.71","808,939,519.21","845,811,059.33","877,028,098.55","903,116,916.83"
资产总计,"655,298,419.30","690,630,426.48","713,376,024.96","589,648,014.02","630,039,997.04","784,451,352.80","775,363,828.81","792,666,594.46","844,014,019.63","858,690,268.60","857,138,932.55","891,376,819.22","922,425,299.53","1,218,404,595.45","1,304,948,109.45","1,341,696,223.77"
负债和所有者(或股东权益)合计,"655,298,419.30","690,630,426.48","713,376,024.96","589,648,014.02","630,039,997.04","784,451,352.80","775,363,828.81","792,666,594.46","844,014,019.63","858,690,268.60","857,138,932.55","891,376,819.22","922,425,299.53","1,218,404,595.45","1,304,948,109.45","1,341,696,223.77"
