科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"793,312,936.97","1,634,379,787.76","2,475,075,080.76","1,241,761,844.88","342,254,846.91","632,411,548.54","948,984,823.05","1,507,621,913.11","620,110,945.30","830,448,153.46","908,196,350.71","1,133,783,794.49","92,994,118.90","279,912,914.10","547,164,771.68","816,351,560.09","169,797,326.12","1,310,757,555.07","1,849,553,424.49","3,126,709,251.23","566,003,070.65","997,375,106.46","1,479,311,239.95","2,973,697,569.88","693,512,656.36","1,408,741,413.20","2,679,137,989.05","5,161,274,681.22","828,494,408.84","1,822,340,558.72","2,590,126,737.86","4,916,473,972.22","775,531,282.29","1,671,126,063.26","2,632,951,413.15","5,736,332,865.84","874,996,272.39","1,766,559,845.84","2,530,021,346.18","5,527,711,061.27","756,633,284.05","1,954,898,698.40","3,058,981,752.85","5,622,341,683.46","801,746,652.98","1,870,221,521.26"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,"7,000,000.00","548,022.59",,,,"896,044,942.15",,,,"697,700,360.46",,,"3,500,000.00",,,,,,,,,,,
收到的税费返还,,,,"3,108,606.84","16,867,632.48","26,652,627.31","26,800,034.18","29,223,375.10","9,873,299.21","1,880,505.89","1,880,505.89","1,880,505.89",,,,,,"4,112,504.70","6,548,540.80","6,132,302.75","382,761.08","449,437.93","1,240,407.50","2,028,758.88",946.86,"1,808,592.14","2,688,825.25","5,611,512.08","519,139.22","5,912,200.63","6,041,078.40","1,769,733.55","4,920,226.44","7,304,614.28","8,570,031.68","10,963,354.87","792,831.42","3,037,565.53","3,320,947.25","11,043,302.30","1,481,636.86","10,449,427.17","10,501,229.64","2,932,586.85","510,426.78","686,435.88"
支付其他与投资活动有关的现金,"21,284.13",,,,,,,,,"85,749,673.07","90,785,824.47","85,749,673.07",,,,,"103,100.17","8,188,093.66","8,914,724.57","188,093.66",,,"1,050.00","595,499,970.00",,,"12,721,937.97","751,198,024.50","1,269,232.22","167,618.72","167,618.72","420,167,618.72",,,,"330,000,000.00","3,001,141.31","3,001,141.31","3,012,310.61","260,576,146.40","14,674,636.00","28,222,034.77","859,000.00","6,000,000.00",,"17,206,580.00"
收到其他与经营活动有关的现金,"7,325,124.86","32,403,824.47","40,376,551.68","31,761,059.83","4,983,077.97","72,058,204.50","79,059,907.58","38,127,038.79","2,768,690.15","69,092,885.87","80,014,766.59","102,897,061.00","11,994,238.59","31,131,414.57","45,565,045.64","71,228,864.20","6,549,034.85","141,248,617.15","208,399,879.22","314,350,875.86","52,163,312.97","123,666,956.43","179,385,087.22","312,920,349.50","160,018,155.04","268,868,836.78","578,553,226.76","730,240,519.10","146,483,222.22","263,531,640.74","459,579,091.79","503,491,860.11","150,246,093.58","229,125,355.53","342,255,696.20","385,119,217.99","107,949,952.47","194,338,742.78","347,839,369.75","212,410,024.73","83,862,750.57","352,505,626.29","371,124,765.85","504,420,581.26","320,258,037.99","390,226,976.63"
投资活动现金流出小计,"23,830,302.55","37,802,512.26","59,441,614.27","198,382,487.12","14,633,447.19","16,209,449.37","20,094,950.25","22,716,368.66","4,599,558.05","113,362,302.48","128,195,928.04","139,427,742.93","6,857,010.24","18,127,938.44","24,634,297.41","37,455,562.02","3,662,811.75","147,864,330.34","201,171,832.56","293,076,410.81","55,804,836.27","107,898,346.30","190,479,130.73","845,832,970.28","55,814,540.00","123,307,545.91","1,307,255,208.63","2,260,570,734.50","262,078,178.75","478,493,361.10","559,758,049.95","1,604,382,622.24","167,466,381.07","246,166,551.54","310,143,674.06","876,109,054.06","77,585,435.54","206,184,289.31","329,463,646.21","890,970,376.06","94,830,380.34","258,877,930.20","411,998,815.05","671,938,685.69","558,356,108.82","685,798,484.49"
经营活动现金流入小计,"800,638,061.83","1,666,783,612.23","2,515,451,632.44","1,276,631,511.55","364,105,557.36","731,122,380.35","1,054,844,764.81","1,574,972,327.00","632,752,934.66","901,421,545.22","990,091,623.19","1,238,561,361.38","104,988,357.49","311,044,328.67","592,729,817.32","887,580,424.29","176,346,360.97","1,456,118,676.92","2,064,501,844.51","3,447,192,429.84","618,549,144.70","1,121,491,500.82","1,659,936,734.67","3,288,646,678.26","853,531,758.26","1,679,418,842.12","3,260,380,041.06","5,897,126,712.40","975,496,770.28","2,091,784,400.09","3,055,746,908.05","5,421,735,565.88","930,697,602.31","1,907,556,033.07","2,983,777,141.03","6,132,415,438.70","983,739,056.28","1,963,936,154.15","2,881,181,663.18","5,751,164,388.30","841,977,671.48","2,317,853,751.86","3,440,607,748.34","6,129,694,851.57","1,122,515,117.75","2,261,134,933.77"
投资活动产生的现金流量净额,"-22,720,832.84","-34,578,990.32","-56,148,913.59","-153,044,998.12","-14,633,447.19","-13,759,449.37","-17,631,250.25","-20,214,668.66","-4,599,558.05","-105,457,969.05","-116,545,572.60","-136,820,986.29","-5,161,594.64","-17,981,438.44","-24,054,762.41","-36,812,527.02","-3,255,637.75","-133,152,912.20","-181,653,589.42","-275,991,191.87","-45,997,064.11","-84,907,245.63","-159,857,588.06","-772,978,664.47","-15,898,710.57","502,524,249.54","-1,034,048,507.21","-1,005,960,861.66","-238,931,027.43","384,743,185.88","-416,062,126.56","-466,544,607.03","-142,922,943.37","323,248,212.46","-134,548,672.37","-429,747,740.26","-14,255,157.62","305,416,864.14","-91,781,256.71","-418,713,420.23","-45,009,444.58","45,815,042.63","-77,096,983.99","-464,857,689.69","-542,268,407.02","-668,237,889.33"
购买商品、接受劳务支付的现金,"740,733,281.23","1,707,774,323.41","2,497,535,279.38","986,566,003.54","313,718,023.45","693,199,314.26","906,841,339.11","1,511,554,907.00","529,487,015.38","646,006,579.14","685,334,615.01","782,841,814.30","96,660,647.76","200,374,993.51","336,001,467.56","466,008,065.18","148,450,638.84","997,967,195.23","1,449,512,937.79","1,887,940,937.55","405,352,038.77","811,653,246.20","1,184,639,336.20","1,704,841,593.06","507,032,747.35","1,011,951,424.62","1,866,227,657.29","2,801,067,535.77","597,368,974.71","1,285,553,732.54","1,828,791,970.34","2,672,199,793.14","602,499,369.23","1,171,253,093.58","1,839,441,996.91","2,293,885,542.43","722,739,476.53","1,327,798,948.18","2,068,836,848.47","2,381,173,355.42","652,085,479.73","1,308,845,290.93","2,140,668,542.05","3,057,053,213.78","582,358,804.78","1,177,955,353.99"
吸收投资收到的现金,"127,742,458.37","329,602,705.40","329,602,705.40",,,,,,,"1,440,000.00","1,440,000.00","1,440,000.00",,,,,,"10,721,195.19","28,182,833.69","27,312,833.69",,,"2,500,000.00","643,135,649.50",,"1,000,000.00","1,700,000.00","2,500,000.00",,,"600,000.00","5,504,655.50","920,750.50","1,895,344.50","1,895,344.50","6,845,344.50",,"1,550,000.00","1,550,000.00","1,540,000.00",,"193,800,000.00","43,800,000.00","44,100,000.00",,"26,147,040.00"
