科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"46,516,299.09","197,760,749.94","300,620,553.53","345,831,813.00","10,506,926.88","59,132,984.44","152,220,995.92","228,032,657.93","151,063,248.31","216,344,757.16","370,180,793.80","324,265,433.31","122,081,390.23","14,120,584.48","46,437,842.38","153,762,766.57","23,870,529.94","88,057,902.80","101,520,782.80","116,493,323.99","6,208,138.78","10,386,752.20","15,013,815.01","18,691,569.84","7,017,088.17","12,091,544.30","16,210,054.24","32,380,903.90","4,174,023.50","8,166,052.35","11,932,560.50","16,573,127.08","4,450,000.00","5,946,416.00","9,878,794.00","17,382,755.43","4,501,000.00","37,045,381.79","66,556,708.10","109,181,400.55","24,344,945.56","80,274,570.04","122,304,525.30","376,396,609.12"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"630,195,230.14","630,195,230.14","630,195,230.14",,"70,000,000.00","70,000,000.00","419,235,518.26"
收到的税费返还,,,,,"2,070,000.00","2,070,000.00","2,070,000.00",,,,"98,135.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,007,542.00"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,"299,292.76",,,,,,,,,,,,,,,,,,"20,870,219.96","55,000,000.00","75,000,000.00","25,000,000.00","35,000,000.00","50,000,000.00","50,000,000.00"
收到其他与经营活动有关的现金,,"50,400.00","397,635.61","442,146.22","44,851.64","55,163.04","110,494.76","8,776,254.48","279,341.54","2,317,139.75","3,501,950.23","3,311,863.06","8,726,889.11","3,405,853.22","41,194,402.73","3,706,658.63","16,453,570.40","117,016.24","117,895.98","3,398,723.52","10,562.23","73,044.37","77,710.10","2,389,221.98","399,785.43","12,189,307.56","12,354,255.08","311,832.25","166,193.21","338,853.77","507,223.00","136,707.58","10,549.72","188,708.24","400,829.98","1,006,133.60","388,907.56","1,115,188.51","5,420,864.92","2,951,063.31","1,251,957.57","2,767,933.95","2,964,810.17","14,476,339.98"
投资活动现金流出小计,"11,747,334.53","36,770,479.88","51,737,837.50","60,422,844.15","914,216.37","1,300,456.70","1,903,137.60","8,953,419.56","2,120,227.94","3,106,547.97","2,998,803.40","36,185,627.74","1,366,412.50","2,418,717.50","4,246,640.10","2,328,704.61",,"38,116,209.63","39,130,000.00","79,128,803.92",,"4,612,198.26","4,734,275.56",,,"1,462,800.00","1,564,006.00","1,803,197.48","197,234.00","197,234.00","497,234.00","597,234.00",,,,,"25,467.00","654,307,507.68","697,142,070.93","741,482,979.28","25,713,990.10","107,819,697.36","127,891,838.56","546,371,282.42"
经营活动现金流入小计,"46,516,299.09","197,811,149.94","301,018,189.14","346,273,959.22","12,621,778.52","61,258,147.48","154,401,490.68","236,808,912.41","151,342,589.85","218,661,896.91","373,780,879.07","327,577,296.37","130,808,279.34","17,526,437.70","87,632,245.11","157,469,425.20","40,324,100.34","88,174,919.04","101,638,678.78","119,892,047.51","6,218,701.01","10,459,796.57","15,091,525.11","21,080,791.82","7,416,873.60","24,280,851.86","28,564,309.32","32,692,736.15","4,340,216.71","8,504,906.12","12,439,783.50","16,709,834.66","4,460,549.72","6,135,124.24","10,279,623.98","18,388,889.03","4,889,907.56","38,160,570.30","72,860,151.53","112,132,463.86","25,596,903.13","83,042,503.99","125,269,335.47","391,880,491.10"
投资活动产生的现金流量净额,"-11,747,334.53","-36,770,479.88","-51,737,837.50","-60,422,844.15","3,085,783.63","36,699,543.30","36,096,862.40","25,046,580.44","-2,120,227.94","-3,106,547.97","-2,771,824.40","-35,964,627.74","-1,366,412.50","-2,418,717.50","-4,246,640.10","-2,328,704.61",,"-22,550,502.39","-23,564,292.76","-11,253,433.92","12,020,000.00","13,807,801.74","16,685,724.44","25,770,000.00","3,600,000.00","-988,013.92","2,250,780.08","2,011,588.60","-192,234.00","-192,234.00","-490,634.00","-590,634.00",,,,,"-25,467.00","-629,156,274.80","-616,615,149.01","-625,705,126.80","-5,563,990.10","-52,275,265.82","-62,242,407.02","-465,568,100.88"
购买商品、接受劳务支付的现金,"41,465,849.29","105,714,232.30","181,486,770.56","291,294,183.79","95,697,059.40","136,791,148.47","164,993,538.39","327,106,841.22","76,498,544.81","139,781,666.43","235,987,131.22","232,377,843.43","132,259,145.09","41,731,323.88","26,988,740.45","94,162,866.99","15,716,335.78","39,875,065.78","51,206,751.30","91,599,516.18","610,620.52","2,916,974.80","3,816,653.83","5,278,207.15","2,663,982.42","29,355,998.09","29,436,507.66","31,292,486.40","129,730.83","264,841.48","284,168.68","309,381.61","81,030.98","102,817.98","102,817.98","102,817.98","7,400.00","1,491,890.33","1,887,593.73","14,917,760.15","1,583,365.86","2,390,332.06","3,821,437.94","82,715,019.37"
吸收投资收到的现金,"177,760,000.00","177,760,000.00","177,760,000.00","177,760,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"807,100,000.00","807,100,000.00","807,100,000.00",,,,"800,409,990.80"
