科目,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"45,974,170.86","47,962,246.93","165,267,368.41","197,130,579.92","182,413,169.87","193,624,088.34","184,464,664.45","170,192,319.65","163,349,175.80","140,554,463.50","156,909,434.35","125,190,166.58","125,191,453.94","150,786,192.89","136,487,502.29","115,743,657.28","103,483,507.72","102,669,356.60","110,445,026.13","70,820,484.27","58,742,531.67","75,991,957.71","90,054,068.50","80,682,643.87","76,718,623.74","45,309,593.82","100,788,029.87","76,955,049.78","95,399,582.64","463,942,257.26","520,089,593.18","556,774,521.57","560,965,336.79","1,479,187,416.70","1,439,428,183.59","1,506,522,316.55","3,163,880,846.61","4,368,599,130.19","1,568,012,668.74","1,619,217,668.00","1,416,605,689.32","1,420,767,695.31","2,994,983,303.07","2,097,625,423.11"
短期借款,"3,000,000.00","3,000,000.00","3,000,000.00",,,,,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00",,"10,000,000.00","20,000,000.00",,,,,,,,,,,,,,,,,,,,"175,237,832.80","137,045,034.05","120,806,288.68","271,056,179.89","359,256,655.49","458,914,907.22","376,179,216.67","200,802,495.30","150,489,576.66","169,115,054.12","152,374,263.47"
交易性金融资产,,,"68,033,906.85","5,000,000.00",,,,"31,150,000.00","11,382,921.35","19,193,755.19","7,330,956.32","27,845,419.20","23,898,198.47","7,372,901.72","32,131,107.20","39,272,224.82","27,848,152.24","26,984,489.11","21,254,755.15","46,235,477.11","46,643,113.24","36,443,654.10","6,525,513.30","6,946,798.98","14,571,582.41","50,242,573.13","5,029,245.19","9,720,144.14","4,737,882.94",,,,,"13,042,736.50",,"4,125,650.00",,,"206,705,187.71","140,036,181.78","117,151,026.44","91,602,913.35","173,682,472.60","392,466,145.85"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,415,681.00","28,630,600.00","4,203,600.00","12,462,475.94","10,222,122.94","75,020,202.16","49,010,005.66","240,416,605.31","198,827,836.49","133,480,330.62","136,990,999.85"
应收票据,"3,017,060.00","5,107,169.31","1,948,900.70","5,875,100.00","12,008,835.60","20,939,270.37","20,622,923.37","11,986,359.00","12,043,503.12","7,331,643.12","1,790,774.07","4,548,230.00","6,343,367.12","4,466,838.78","3,364,520.00","5,484,506.10","14,665,026.82","22,204,243.60","17,056,570.80","13,641,060.00","14,520,518.10","16,988,827.00","26,710,803.80","26,114,435.00","27,220,410.83","17,993,021.53","17,928,989.06","31,804,213.08","25,463,517.75","12,534,223.55","10,420,479.52","9,898,000.00","7,361,822.10","20,450,234.80","18,423,929.00","20,638,210.70","23,081,076.10","13,479,946.59","8,240,952.39","549,448.13","309,179.29","624,844.57","597,796.90","593,689.88"
应付票据,"9,448,417.54","16,401,597.63","7,075,910.09","1,900,032.00","8,583,415.10","12,994,633.05","13,798,219.85","9,998,076.10","10,343,260.34","3,672,048.88",,,"1,117,702.20",,,,,,,,,,,,,,,,"1,134,989.70","2,423,454.84","919,036.24",,,,,,,"13,223,450.00","24,749,800.81","17,016,559.91","8,778,596.61","12,870,304.97","19,633,379.72","19,120,134.51"
应收账款,"38,236,908.01","39,994,041.39","50,767,731.23","50,943,553.23","52,062,229.95","50,163,829.49","55,678,694.25","51,641,213.15","49,846,258.19","52,985,265.27","57,641,112.20","56,125,927.23","53,615,976.09","57,130,047.94","67,316,154.60","65,612,528.70","66,305,416.87","62,197,055.24","73,151,606.27","70,928,184.15","78,701,379.99","82,042,994.93","80,924,964.76","81,834,467.67","79,783,118.05","76,975,733.35","89,492,198.30","83,621,891.12","86,145,715.41","72,757,017.29","68,514,213.97","63,218,048.69","62,306,840.87","540,408,965.06","519,554,769.03","498,905,707.09","537,669,922.06","541,700,639.52","3,010,870,410.10","2,696,149,208.79","2,167,463,596.31","2,075,265,615.23","1,987,381,727.19","1,931,953,372.00"
应付账款,"9,014,959.98","3,992,724.81","9,683,441.87","11,956,836.01","11,792,010.93","13,211,673.76","13,096,542.50","10,512,636.56","10,788,631.01","10,686,327.83","9,295,220.14","12,343,207.95","13,878,516.97","10,158,172.16","15,943,335.86","9,819,412.07","12,942,434.15","16,327,456.76","13,956,051.44","10,917,884.50","20,894,153.48","17,159,648.11","16,627,583.96","15,055,249.54","10,749,551.31","12,441,955.53","12,295,802.39","10,575,456.80","14,683,226.69","35,453,569.10","34,940,697.04","31,190,727.75","20,016,648.45","324,876,284.25","321,228,784.25","236,769,214.01","318,896,445.24","318,274,372.74","3,416,804,263.89","3,212,749,442.83","3,603,409,874.29","3,118,342,979.39","3,446,423,417.30","2,825,260,377.62"
预付款项,"3,815,748.77","3,288,527.60","2,388,912.09","3,744,787.99","4,780,212.68","2,222,987.78","2,755,530.67","1,910,861.91","3,163,944.29","8,159,651.91","5,333,939.76","4,651,638.55","5,552,892.13","6,720,139.82","2,798,045.15","7,154,788.29","5,286,806.83","7,616,225.91","9,048,071.61","10,717,238.14","9,169,557.49","13,423,833.67","3,549,018.37","6,332,694.00","3,522,702.92","3,546,054.90","1,967,242.29","3,838,383.90","2,228,593.70","3,258,390.87","2,499,353.99","4,128,267.82","19,351,335.55","26,844,016.85","8,842,283.50","14,896,276.78","53,816,786.63","19,358,029.25","206,604,446.87","267,962,226.61","216,130,697.79","185,684,092.14","185,913,189.62","267,516,655.06"
预收款项,"15,164,158.50","15,095,498.20","12,578,581.50","12,888,541.50","15,095,354.50","16,841,819.87","13,294,141.83","16,855,831.69","15,288,525.30","14,894,511.78","9,804,637.15","13,543,967.75","16,091,536.01","19,846,557.15","13,466,526.00","13,321,347.60","15,406,874.50","16,494,708.53","9,427,845.07","9,340,368.00","10,017,311.43","12,260,028.03","6,460,462.93","6,046,617.08","7,704,782.03","10,054,923.12","8,129,938.41","12,339,472.56","9,593,886.41","1,733,655.05","1,599,731.09","451,967.97","103,638.29","5,652,550.33","12,222,265.47","14,205,557.66","22,709,047.12","11,023,165.20","1,108,534,502.76","1,396,995,597.65","479,279,929.62","514,849,493.81","515,111,475.67","486,604,179.83"
