科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"13,311,141.90","13,530,941.90","14,334,551.33",,"7,940,066.35","14,237,420.63","24,525,883.94","5,243,812.28","10,904,144.46","18,757,012.50","29,141,488.47","7,680,722.22","14,719,410.73","23,232,640.93","35,747,415.32","8,935,130.22","18,098,361.06","29,929,691.80","46,100,405.84","12,902,557.13"
取得借款收到的现金,"240,000,000.00","190,000,000.00","70,000,000.00",,"70,000,000.00","70,000,000.00","70,000,000.00",,,,"20,000,000.00","40,000,000.00","60,000,000.00","60,000,000.00","80,000,000.00","40,000,000.00","40,000,000.00","100,000,000.00","100,000,000.00","20,000,000.00"
支付的各项税费,"39,586,070.89","49,338,696.19","52,657,658.50",,"18,859,087.24","30,544,387.01","40,868,900.29","7,969,967.96","23,223,055.47","34,268,628.71","50,073,099.59","24,333,375.36","49,013,410.02","67,913,806.45","79,161,837.49","44,017,231.95","84,653,788.89","106,939,222.64","125,532,028.92","28,909,467.06"
收到其他与筹资活动有关的现金,"42,506,620.40","72,814,490.34","91,796,402.05",,"54,178,675.00","74,948,685.00","74,948,685.00","11,540,750.58","34,715,952.58","91,862,316.62","57,266,789.51",,"20,820,793.98","25,090,000.00","35,580.65","18,998,000.00","19,005,881.74","37,005,896.95",,
支付其他与经营活动有关的现金,"63,713,919.25","92,255,713.10","44,736,389.82",,"15,040,130.38","28,618,147.52","65,436,903.63","21,566,971.59","45,122,478.39","62,100,547.71","79,919,356.01","18,949,884.90","33,466,458.88","49,200,936.99","107,157,605.87","17,079,500.19","30,889,902.03","50,558,962.51","93,751,116.01","6,049,670.26"
筹资活动现金流入小计,"285,306,620.40","262,814,490.34","161,796,402.05",,"426,870,675.00","447,640,685.00","447,640,685.00","11,540,750.58","34,715,952.58","91,862,316.62","77,266,789.51","40,000,000.00","410,186,793.98","414,456,000.00","409,401,580.65","58,998,000.00","59,005,881.74","137,005,896.95","100,000,000.00","20,000,000.00"
经营活动现金流出小计,"273,353,474.18","384,074,280.54","278,493,515.21",,"137,423,593.16","232,449,917.63","297,130,261.49","77,516,123.06","201,417,082.23","381,506,828.58","472,187,607.48","230,347,108.95","371,743,911.70","599,562,808.12","740,934,213.24","215,665,970.36","403,387,895.98","629,361,382.90","849,640,738.53","358,068,536.21"
偿还债务支付的现金,"253,000,000.00","180,000,000.00","100,000,000.00",,"80,000,000.00","230,000,000.00","230,000,000.00",,,,,,,,"20,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","160,000,000.00","20,000,000.00"
经营活动产生的现金流量净额,"14,695,892.09","31,048,490.67","18,121,880.69","2,170,800.00","22,638,490.53","38,732,234.10","49,324,051.36","27,591,949.17","61,494,138.38","46,095,862.21","34,654,139.81","-71,011,483.36","-5,170,553.69","-22,215,877.16","-8,045,798.08","28,396,886.48","63,630,937.11","159,602,379.50","206,933,110.97","-3,271,713.74"
分配股利、利润或偿还利息支付的现金,"15,538,519.93","14,161,745.79","12,692,104.48",,"4,517,376.23","4,825,994.98","5,516,649.10",,"16,668,000.00","16,668,000.00","17,880,290.34",,"12,083,879.02","12,160,004.03","14,507,883.34","918,091.68","39,226,530.82","40,055,930.82","40,389,775.35","122,809.54"
收回投资收到的现金,"5,000,000.00",,,,,"97,520,000.00","247,520,000.00","110,000,000.00","247,520,000.00","497,540,000.00","542,540,000.00","25,000,000.00","25,000,000.00","25,796,180.00","225,000,000.00","50,000,000.00","150,000,000.00","215,000,000.00","245,000,000.00",
支付其他与筹资活动有关的现金,"41,048,840.65","68,744,490.34","92,143,975.00",,"32,875,317.97","54,460,844.90","57,441,223.44","24,486,332.87","60,075,996.17","80,376,775.11","510,507.94",,"24,124,981.53","30,121,265.27","1,450,800.00","37,005,848.44","39,290,331.74","46,076,796.90","650,000.00","57,600,158.20"
取得投资收益收到的现金,"16,068.52",,,,,"334,151.16","1,523,912.03","898,465.77","1,742,537.66","2,601,874.99","2,893,148.95","109,315.07","109,315.07","109,315.07","8,229,947.67","6,654,109.59","9,197,123.29","10,089,620.82","13,496,385.55","7,260,000.00"
筹资活动现金流出小计,"309,587,360.58","262,906,236.13","204,836,079.48",,"117,392,694.20","289,286,839.88","292,957,872.54","24,486,332.87","76,743,996.17","97,044,775.11","18,390,798.28",,"36,208,860.55","42,281,269.30","35,958,683.34","97,923,940.12","138,516,862.56","146,132,727.72","201,039,775.35","77,722,967.74"
处置固定资产、无形资产和其他长期资产收回的现金净额,"33,755.00","36,201.00",,,,,,,,,"65,960.00",,,,,,"33,888.00","77,368.00","97,188.00",
筹资活动产生的现金流量净额,"-24,280,740.18","-91,745.79","-43,039,677.43","20,589,500.00","309,477,980.80","158,353,845.12","154,682,812.46","-12,945,582.29","-42,028,043.59","-5,182,458.49","58,875,991.23","40,000,000.00","373,977,933.43","372,174,730.70","373,442,897.31","-38,925,940.12","-79,510,980.82","-9,126,830.77","-101,039,775.35","-57,722,967.74"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,-276.98,"-10,052.80",,,,390.54,,-7.56,238.41,238.41,,"-3,216.61","-10,349.78","-10,312.54","10,662.48","-2,679.17",-37.00,"1,615.53","-3,347.61","-8,573.92"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"5,049,823.52","36,201.00",,,,"97,854,151.16","249,043,912.03","110,898,465.77","249,262,537.66","500,141,874.99","545,499,108.95","25,109,315.07","25,109,315.07","25,905,495.07","233,229,947.67","56,654,109.59","159,231,011.29","225,166,988.82","258,593,573.55","7,260,000.00"
五、现金及现金等价物净增加额,"-48,553,436.44","14,977,608.52","-55,062,344.65","13,605,200.00","319,806,037.14","42,859,081.84","57,540,478.93","26,884,188.89","1,608,091.11","104,394,849.57","58,843,456.90","-91,354,068.90","73,554,327.93","-32,960,494.63","-14,485,047.36","6,634,404.45","41,091,360.65","-13,089,772.10","57,861,322.14","-69,790,348.77"
购建固定资产、无形资产和其他长期资产支付的现金,"39,018,134.89","16,005,284.56","30,144,547.91",,"12,310,434.19","24,471,509.08","37,990,296.92","18,660,636.20","29,600,779.75","34,120,667.55","47,945,783.09","14,948,684.00","49,852,017.10","137,314,530.70","189,622,756.74","39,487,972.33","100,259,569.93","172,933,925.18","206,622,239.42","16,047,093.37"
期初现金及现金等价物余额,"93,231,131.50","44,677,695.06","59,655,303.58",,"4,592,958.93","4,592,958.93","4,592,958.93","62,133,437.86","62,133,437.86","62,133,437.86","62,133,437.86","120,976,894.76","120,976,894.76","120,976,894.76","120,976,894.76","106,456,266.75","106,491,847.40","106,491,847.40","106,491,847.40","164,312,604.67"
投资支付的现金,"5,000,000.00",,,,,"227,520,000.00","357,520,000.00","80,000,000.00","237,520,000.00","402,540,000.00","532,240,000.00","70,500,000.00","270,500,000.00","271,500,000.00","423,500,000.00",,"2,000,000.00","215,800,000.00","100,000,000.00",
期末现金及现金等价物余额,"44,677,695.06","59,655,303.58","4,592,958.93",,"324,398,996.07","47,452,040.77","62,133,437.86","89,017,626.75","63,741,528.97","166,528,287.43","120,976,894.76","29,622,825.86","194,531,222.69","88,016,400.13","106,491,847.40","113,090,671.20","147,583,208.05","93,402,075.30","164,353,169.54","94,522,255.90"
