科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
流动负债合计,"478,277,427.47","611,466,839.69","789,852,399.32","891,923,919.72","1,004,077,247.27","1,337,951,208.01","1,205,955,599.20","1,227,359,029.65","1,205,632,487.04","1,446,322,969.35","1,336,948,068.31","1,170,076,777.17","1,238,797,700.56","1,428,486,545.71","1,336,481,364.31","1,335,208,920.95","1,720,434,255.22","2,099,122,590.87","1,789,012,360.05","1,870,878,722.18","2,087,534,586.51","2,466,252,558.15","2,225,355,050.56","2,995,100,478.85","3,621,165,470.37","4,364,049,819.21","3,937,539,411.96","4,784,707,799.31","4,568,673,566.38"
可供出售金融资产,,,,,,,,,,,,,,,,,"16,011,300.00","16,011,300.00","16,011,300.00","16,011,300.00","16,011,300.00","95,411,300.00","105,411,300.00","115,411,300.00","140,411,300.00","163,802,118.48","204,434,250.00","601,654,605.11","616,142,435.67"
长期借款,,"60,000,000.00","107,320,235.32","110,000,000.00","110,000,000.00",,,,,,,"392,000.08","343,000.06",,,,,,,,,,"300,000,000.00","300,000,000.00","538,720,000.00","848,491,798.88","920,294,903.34","987,508,906.65","964,265,440.30"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,367,868.38",,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,"32,215,669.71","63,477,173.95","89,413,983.90","114,644,377.91","135,358,216.95","170,550,469.38","150,117,429.63","253,258,598.77","154,932,562.04","165,380,623.24","67,176,207.15","67,176,207.15","134,749,513.05","212,803,305.81","463,152,960.80","569,586,893.03","738,739,275.88","871,824,593.13","750,663,888.64","542,629,744.88","685,843,776.71","684,960,245.18"
长期应付款,,,,,,,,,,,,,,,,,,"16,720,673.52","16,720,673.52","16,720,673.52","16,860,467.45","78,992,851.39","78,686,184.39","95,522,009.19","190,860,133.61","413,759,322.02","375,134,594.48","388,580,537.08","430,413,193.40"
长期股权投资,"14,423,128.93","11,922,053.02","26,000,000.00","26,000,000.00","29,650,000.00","25,380,000.00","25,380,000.00","25,380,000.00","25,380,000.00","25,311,300.00","40,620,300.00","25,311,300.00","25,311,300.00","27,404,335.59","27,856,085.48","26,200,029.84","13,811,827.05","60,374,936.45","71,678,957.46","16,368,903.71","39,026,204.84","33,340,356.83","32,154,792.40","32,984,147.15","121,034,622.74","32,941,804.59","33,216,131.68","35,839,196.64","30,060,375.05"
专项应付款,"2,071,129.16","2,071,129.16","2,071,129.16","2,071,129.16","2,071,129.16","2,771,129.16","2,771,129.16","2,771,129.16","2,771,129.16","2,771,129.16","2,771,129.16","2,771,129.16","2,771,129.16","2,071,129.16","2,071,129.16","2,071,129.16","2,071,129.16","1,361,304.66","1,361,304.66","1,361,304.66","1,361,304.66","1,361,304.66","1,361,304.66","1,361,304.66","1,361,304.66","1,361,304.66","1,361,304.66","1,361,304.66","1,361,304.66"
投资性房地产,"3,294,861.28",,,,,,,,,,,,,,,"92,127,633.71","95,538,779.45","92,923,673.02","91,056,089.77","89,188,506.52","87,320,918.10","85,442,135.47","83,563,322.77","81,684,510.07","79,805,697.37","77,271,531.36","75,417,853.89","73,564,176.42","71,710,498.95"
预计负债,,,,,,,,,,,,,,,,,,,,,"1,974,110.35",,,,,"2,765,746.63","2,765,746.63","2,331,836.87","2,366,082.98"
固定资产,"120,413,575.26","131,393,693.27","148,643,680.12","145,424,416.75","152,050,490.78","154,085,614.59","149,851,139.92","146,587,536.28","144,816,610.28","152,986,251.69","150,747,858.74","161,868,773.22","161,950,875.31","191,654,475.99","188,802,668.74","198,979,668.62","206,223,259.32","251,615,850.19","244,487,498.46","282,454,468.65","306,901,844.98","326,361,053.50","319,217,385.90","314,757,012.24","350,783,446.23","750,622,020.61","745,021,172.04","725,846,842.22","716,418,292.64"
递延所得税负债,,,,,,,,,,,,,,,,,"10,173,363.28","12,342,663.82","12,020,001.71","11,697,339.61","11,374,677.51","11,353,526.23","11,038,638.76","10,723,751.29","29,932,946.16","10,457,578.16","10,602,503.80","9,914,054.38","9,629,000.36"
在建工程,"5,345,780.14",,"109,094.83","319,579.63","369,579.63","393,934.00","903,241.00","922,604.00","1,133,075.00","1,816,993.32","7,649,679.99","20,168,742.61","27,500,042.83","24,912,819.71","25,805,895.05","42,386,987.15","107,502,153.29","86,603,010.44","96,659,658.95","106,803,645.31","93,495,108.39","102,365,753.02","127,841,986.57","138,561,771.72","153,739,730.66","225,736,564.95","250,368,773.30","261,965,147.97","267,347,918.80"
其他非流动负债,,,"7,991,012.19","6,954,827.96","8,815,321.14","5,872,291.90","5,572,852.82","5,348,260.01","5,124,387.20","8,429,801.14","8,234,450.08","8,039,099.02","28,043,747.96","54,295,028.27","53,552,054.63","52,796,892.03","53,037,706.33",,,,,,,,,"1,179,288.89","1,179,288.89","1,152,462.92","1,152,462.92"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"2,071,129.16","62,071,129.16","117,382,376.67","119,025,957.12","120,886,450.30","8,643,421.06","8,343,981.98","8,119,389.17","7,895,516.36","11,200,930.30","11,005,579.24","11,202,228.26","31,157,877.18","56,366,157.43","55,623,183.79","54,868,021.19","65,282,198.77","87,560,132.29","87,169,565.55","87,970,616.10","88,340,132.13","171,776,715.35","469,885,986.96","483,670,927.54","843,099,143.24","1,366,959,479.33","1,408,882,860.18","1,472,298,475.09","1,487,729,062.87"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"480,348,556.63","673,537,968.85","907,234,775.99","1,010,949,876.84","1,124,963,697.57","1,346,594,629.07","1,214,299,581.18","1,235,478,418.82","1,213,528,003.40","1,457,523,899.65","1,347,953,647.55","1,181,279,005.43","1,269,955,577.74","1,484,852,703.14","1,392,104,548.10","1,390,076,942.14","1,785,716,453.99","2,186,682,723.16","1,876,181,925.60","1,958,849,338.28","2,175,874,718.64","2,638,029,273.50","2,695,241,037.52","3,478,771,406.39","4,464,264,613.61","5,731,009,298.54","5,346,422,272.14","6,257,006,274.40","6,056,402,629.25"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","480,459,600.00","502,068,900.00","504,664,500.00","504,764,900.00","553,587,246.00","554,447,420.00","554,513,420.00","554,950,020.00","554,950,020.00","556,331,220.00","557,379,460.00","557,895,400.00","560,928,100.00","578,217,846.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"68,123,578.96","64,687,575.52","64,808,863.21","64,808,863.21","64,808,863.21","750,246,013.21","750,246,013.21","750,246,013.21","750,246,013.21","750,246,013.21","750,246,013.21","753,075,302.25","757,319,235.81","763,684,626.37","767,582,174.44","533,207,131.24","705,106,166.53","720,475,157.73","723,463,692.43","1,055,158,936.53","1,060,950,179.38","1,074,735,660.52","1,078,239,036.38","1,077,765,562.26","1,084,887,538.26","1,095,797,655.27","1,098,637,325.67","1,097,950,741.11","1,411,647,896.68"
无形资产,"10,063,104.59","13,737,386.64","13,530,281.47","13,371,861.25","13,306,679.17","13,207,556.20","13,146,226.31","13,067,164.16","30,429,902.99","31,302,474.03","31,132,670.07","31,012,191.11","30,931,304.80","45,969,871.33","45,708,755.95","46,272,810.58","59,804,798.63","66,214,947.84","67,718,862.31","75,155,444.77","74,665,108.68","74,330,873.56","73,149,031.00","72,385,134.45","183,732,512.94","451,677,772.37","441,203,777.99","441,796,123.44","430,628,556.47"
盈余公积,"3,601,841.39","11,389,765.16","19,037,963.50","19,037,963.50","19,037,963.50","31,440,552.41","31,440,552.41","31,440,552.41","31,440,552.41","46,029,489.28","46,029,489.28","46,029,489.28","46,029,489.28","60,538,486.55","60,538,486.55","60,538,486.55","60,538,486.55","77,067,328.52","77,067,328.52","77,067,328.52","77,067,328.52","98,004,847.68","98,004,847.68","98,004,847.68","98,004,847.68","118,778,076.94","118,778,076.94","118,778,076.94","118,778,076.94"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,490,231.27",,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"2,674,122.50","11,423,719.48","5,659,891.66","4,563,959.22","4,563,959.22","4,563,959.22","4,563,959.22","4,563,959.22","36,395,092.04","35,023,433.87","35,023,433.87","49,650,127.87","48,856,890.55","49,479,721.54","49,479,721.54","89,895,098.67","211,369,479.69","228,801,337.75","228,801,337.75","242,379,732.72","258,467,654.07","246,904,168.33","246,904,168.33","252,117,352.03","313,499,510.69","837,945,544.23","834,944,226.23","836,017,106.43","870,816,333.73"
未分配利润,"39,082,372.29","80,070,223.98","167,333,853.15","204,418,242.83","266,413,291.34","286,746,262.36","305,746,566.49","284,987,883.94","333,309,779.82","365,454,488.28","388,722,695.68","377,307,646.51","438,036,774.26","488,499,558.82","519,101,498.12","517,648,721.12","599,760,925.66","676,504,920.09","718,138,130.20","725,812,113.46","826,541,958.99","915,734,435.98","971,682,263.45","975,981,894.48","1,091,803,948.84","1,207,629,216.17","1,264,154,183.74","1,281,153,333.95","1,434,190,882.05"
长期待摊费用,,"2,474,973.93","1,944,207.51","4,168,957.94","5,496,813.42","5,681,791.80","6,409,283.65","7,696,905.92","7,657,541.76","6,908,012.66","7,143,827.66","6,952,837.96","6,654,795.41","11,139,894.05","9,650,591.29","12,461,786.00","13,048,975.52","24,284,555.37","20,516,966.61","16,741,354.74","17,988,559.08","17,160,109.32","9,347,385.97","9,555,871.93","14,488,788.00","14,077,693.28","13,938,814.51","12,277,268.26","16,780,015.65"
少数股东权益,"9,842,024.54","4,600,977.52","2,201,670.84","2,063,358.64","1,633,040.77","947,900.72","131,810.55","235,827.77","8,344,294.07","25,267,727.40","24,758,692.23","36,310,572.53","38,306,549.91","83,050,434.74","83,905,134.44","114,520,469.43","117,982,585.39","129,401,227.29","127,254,250.98","136,412,125.95","145,230,129.00","164,458,341.94","156,533,558.43","171,950,027.66","185,855,075.98","224,243,443.69","227,181,230.22","239,671,762.05","252,122,065.01"
递延所得税资产,"6,453,425.79","11,042,146.26","14,361,165.62","22,928,196.97","21,924,419.05","33,834,742.83","33,834,742.83","33,834,742.83","34,458,190.39","48,050,041.95","48,782,153.95","45,849,285.38","41,260,067.02","48,862,962.56","43,368,364.60","49,067,883.56","54,934,592.21","73,609,913.13","73,014,425.49","76,179,478.08","76,539,102.19","87,606,524.40","87,606,524.40","90,155,490.37","238,267,494.99","178,965,273.30","179,239,222.84","182,754,688.78","193,761,899.03"
外币报表折算价差,,"-1,251.50","-14,963.09","54,288.71","54,288.71","275,361.94","282,669.26","248,796.50","230,964.74","295,381.34","318,784.47","432,601.63","314,505.94","294,049.84","292,472.71","276,929.20",,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"8,083,202.35","9,650,007.10","10,731,061.60","10,306,394.60","7,136,328.16","11,155,061.62","11,928,818.16","885,125,945.20","7,459,899.46","15,093,134.79","7,259,806.96","6,590,709.45"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"162,667,998.49","181,993,972.60","210,248,321.21","216,776,971.76","227,361,941.27","237,147,598.64","234,088,592.93","264,268,582.12","343,747,586.41","390,812,491.42","435,744,302.19","476,171,475.10","513,015,745.30","549,541,510.40","643,930,681.42","712,324,460.17","943,625,788.40","975,698,933.69","986,771,311.05","1,066,763,409.15","1,193,525,500.74","1,539,211,563.39","1,665,937,851.99","1,858,280,684.00","3,352,713,641.95","3,491,164,111.27","3,341,365,201.80","3,864,818,738.94","3,905,217,280.62"
所有者权益(或股东权益)合计,"300,649,817.18","340,747,290.68","433,367,387.61","470,382,716.89","531,947,447.53","1,309,656,090.64","1,327,847,611.92","1,307,159,073.83","1,363,571,604.25","1,427,293,099.51","1,450,075,674.87","1,453,155,612.20","1,520,006,555.20","1,636,067,156.32","1,671,419,766.26","1,706,651,337.54","1,983,969,190.92","2,108,393,345.40","2,150,968,687.85","2,548,315,314.24","2,664,531,747.65","2,807,653,850.90","2,859,632,100.60","2,884,567,339.50","3,018,067,948.06","3,243,643,076.45","3,307,185,029.62","3,340,338,275.00","3,815,433,811.62"
资产总计,"780,998,373.81","1,014,285,259.53","1,340,602,163.60","1,481,332,593.73","1,656,911,145.10","2,656,250,719.71","2,542,147,193.10","2,542,637,492.65","2,577,099,607.65","2,884,816,999.16","2,798,029,322.42","2,634,434,617.63","2,789,962,132.94","3,120,919,859.46","3,063,524,314.36","3,096,728,279.68","3,769,685,644.91","4,295,076,068.56","4,027,150,613.45","4,507,164,652.52","4,840,406,466.29","5,445,683,124.40","5,554,873,138.12","6,363,338,745.89","7,482,332,561.67","8,974,652,374.99","8,653,607,301.76","9,597,344,549.40","9,871,836,440.87"
负债和所有者(或股东权益)合计,"780,998,373.81","1,014,285,259.53","1,340,602,163.60","1,481,332,593.73","1,656,911,145.10","2,656,250,719.71","2,542,147,193.10","2,542,637,492.65","2,577,099,607.65","2,884,816,999.16","2,798,029,322.42","2,634,434,617.63","2,789,962,132.94","3,120,919,859.46","3,063,524,314.36","3,096,728,279.68","3,769,685,644.91","4,295,076,068.56","4,027,150,613.45","4,507,164,652.52","4,840,406,466.29","5,445,683,124.40","5,554,873,138.12","6,363,338,745.89","7,482,332,561.67","8,974,652,374.99","8,653,607,301.76","9,597,344,549.40","9,871,836,440.87"
