科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"146,063,328.10","67,383,152.77","188,628,901.02","137,008,012.23","158,506,366.75","196,146,118.89","176,015,339.66","277,305,311.70","212,637,382.07","238,941,409.81","213,760,625.87","196,009,066.37","202,830,202.03","332,127,379.05","394,052,982.11","239,332,557.51","193,767,954.33","170,993,972.47","224,837,448.31","173,317,746.64","146,309,072.09","143,150,246.25","182,710,693.42","147,677,163.33","498,853,808.12","257,620,761.28","201,552,368.60","383,546,709.67","213,092,369.92","198,739,690.36","265,256,955.92","182,937,771.74","255,523,320.95","260,382,065.86","321,693,132.74","388,663,962.58","279,504,708.77","132,279,493.65","139,590,827.60","146,671,874.43","115,631,141.77","656,618,421.68","186,299,712.41","213,462,191.07","120,111,720.80"
短期借款,,,,,,,,"44,000,000.00","44,000,000.00","44,000,000.00","44,000,000.00","44,000,000.00","44,000,000.00","194,000,000.00","194,000,000.00","150,000,000.00","150,000,000.00","100,000,000.00","100,000,000.00","280,000,000.00","280,000,000.00","230,000,000.00","230,000,000.00","370,000,000.00","420,000,000.00","260,000,000.00","260,000,000.00","100,000,000.00","50,000,000.00","150,000,000.00","250,000,000.00","285,000,000.00","235,000,000.00","485,000,000.00","485,000,000.00","828,346,423.21","828,346,423.21","810,000,000.00","1,051,000,000.00","700,200,000.00","753,200,000.00","924,800,000.00","1,464,950,000.00","1,473,750,000.00","1,498,750,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"20,648,893.07","176,985,370.78","77,343,424.08","148,429,308.25","249,038,814.67","193,069,358.58","49,754,816.96","5,490,000.00","91,075,070.39","98,632,180.96","45,299,855.17","88,855,348.00","86,284,130.84","82,585,190.82","132,719,481.17","278,779,045.15","242,997,175.28","296,373,233.15","66,396,181.29","87,561,538.66","57,271,686.21","94,588,899.71","30,752,236.49","33,788,324.00","25,773,122.08","25,322,000.00","34,407,250.00","19,572,844.00","16,074,000.00","970,000.00","26,204,227.00","20,124,000.00","12,563,250.18","31,452,185.64","30,720,681.66","13,910,449.98","550,000.00","2,200,000.00","6,962,150.00","3,260,000.00","450,000.00","1,236,212.00","4,000,203.90","5,761,598.54",
应付票据,,,,,,,,,,,,,,,,,,,,,"2,000,000.00","2,000,000.00","19,000,000.00","87,000,000.00","131,000,000.00","73,000,000.00","81,700,000.00","205,800,000.00","184,700,000.00","35,300,000.00","111,650,000.00","168,895,905.41","212,795,905.41","130,250,000.00","83,400,000.00","68,200,000.00","123,500,000.00","140,116,291.40","62,116,291.40","127,600,000.00","195,285,977.95","118,985,977.95","61,300,000.00","54,900,000.00","112,400,000.00"
应收账款,"149,368,788.51","115,403,107.99","147,055,472.48","108,320,106.53","122,673,312.55","108,714,125.91","143,721,018.79","194,740,545.67","153,527,267.82","125,870,542.74","157,191,459.65","89,685,862.67","150,777,794.05","152,624,052.85","144,479,398.41","75,532,762.49","98,465,129.77","87,331,575.95","110,049,694.11","86,386,607.52","144,355,546.82","107,713,016.37","152,867,960.68","113,248,781.63","152,091,821.53","129,146,753.20","109,482,851.82","90,256,715.49","129,179,655.50","154,760,684.73","107,620,009.01","96,991,789.65","107,446,768.95","89,571,114.42","80,654,311.03","22,925,777.38","33,547,316.71","39,562,646.40","30,599,517.48","49,488,167.91","69,528,008.37","58,727,624.25","57,381,693.18","53,047,269.48","76,860,859.63"
应付账款,"154,387,267.57","139,405,449.34","139,338,663.07","114,146,774.35","210,787,924.85","243,250,907.05","156,041,407.98","164,355,813.86","224,611,071.88","153,962,402.76","167,781,585.95","140,698,526.90","257,719,953.24","173,165,495.51","207,111,447.87","178,856,692.16","282,296,372.21","299,477,723.72","231,975,852.63","273,900,551.46","340,284,594.50","433,324,975.28","456,997,710.48","361,674,982.47","444,877,311.63","432,077,378.75","461,823,809.81","360,635,533.82","417,371,247.49","467,912,211.12","472,869,644.74","513,732,233.46","492,741,287.16","409,029,045.81","361,555,549.78","405,896,912.93","418,355,872.95","370,642,217.49","403,513,425.13","533,815,558.14","468,700,741.79","429,250,386.84","446,454,066.73","467,023,648.12","399,049,906.97"
预付款项,"39,312,669.45","57,582,642.28","82,748,484.50","60,285,042.98","77,594,549.40","199,497,457.44","104,756,481.90","12,626,074.89","57,635,239.98","58,667,848.50","76,103,072.38","101,044,759.19","178,484,973.03","162,921,676.77","74,554,209.70","142,337,347.55","149,904,275.61","173,209,364.77","174,702,821.07","159,202,420.60","143,294,022.47","140,759,236.79","143,468,355.29","154,772,477.79","197,394,473.19","140,406,835.61","173,530,320.33","107,945,478.95","187,005,128.21","162,896,029.20","295,229,216.02","74,989,120.09","88,794,422.29","55,292,485.47","112,944,511.03","117,688,426.10","94,310,055.42","87,279,194.55","105,048,391.76","98,259,028.91","89,411,169.02","72,574,213.25","95,454,304.32","115,394,023.74","75,829,675.51"
预收款项,"138,932,300.00","265,838,889.65","346,909,014.56","409,168,642.47","424,226,060.63","551,187,174.39","422,175,484.53","356,437,290.79","305,361,717.41","372,964,610.69","377,104,792.16","394,976,959.60","421,614,419.64","464,509,831.45","440,444,796.88","572,729,115.68","453,998,856.75","553,779,281.98","570,867,536.82","559,202,356.82","493,961,320.44","439,714,250.88","477,901,903.37","569,039,672.82","545,461,853.58","522,627,683.00","578,876,037.24","568,970,395.38","534,948,627.21","597,473,362.76","625,034,711.93","532,641,279.74","470,437,038.94","546,365,328.65","638,746,948.33","506,470,190.85","495,286,233.23","525,120,196.41","565,086,371.04","532,221,151.98","505,769,617.93","517,331,833.80","572,754,852.28","543,216,619.39","497,390,350.19"
