科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"4,840,658.71","6,282,372.12","10,182,443.68","99,908,622.79","13,467,091.28","23,186,160.36","19,494,390.83","26,995,314.00","25,747,130.12","43,798,583.87","20,053,584.61","9,498,519.58","6,027,167.72","8,424,863.07","46,929,219.47",,"1,735,723.89","208,301.16","276,264.57","157,389,759.42","124,763,884.01","125,128,279.76","256,668,036.92","519,471,657.47","431,251,434.20","495,411,288.43","321,754,567.40","561,020,568.80","481,268,692.49","527,980,128.93","471,732,734.38","558,037,577.16","477,003,590.19","555,610,990.66","952,453,113.16","3,424,564,301.89","3,137,835,026.37","1,701,221,537.10","1,691,251,253.69","9,191,003,348.07","2,264,444,656.19","3,275,529,820.91","2,507,759,287.94"
短期借款,"227,970,000.00","226,970,000.00","225,970,000.00","225,970,000.00","225,970,000.00","225,760,000.00","225,760,000.00","225,760,000.00","225,760,000.00","225,760,000.00","200,020,000.00","181,527,924.50","181,527,924.50","181,527,924.50",,,,,,"178,625,769.05","176,032,300.48","178,625,799.47","310,807,131.27","1,159,725,453.81","1,157,312,061.30","877,235,505.51","835,580,721.04","795,021,733.06","860,409,115.59","978,992,282.11","1,088,002,098.83","870,094,286.84","1,320,929,240.56","1,016,603,881.17","640,586,950.22","1,772,577,485.52","2,707,370,410.98","3,617,397,737.55","4,892,648,362.28","3,625,480,525.93","1,925,701,997.62","1,963,293,918.96","2,312,361,801.07"
交易性金融资产,,,,,,,,,,,,,,,,,,,,"10,506,044.33","5,970,330.37","5,970,330.37","5,748,243.52","5,766,697.74","6,198,967.45","5,999,162.06","7,015,246.81","6,880,666.56","6,527,160.12","10,824,368.50","21,084,098.78","7,991,209.11","11,155,854.89",,,,,"83,413.14","243,218.50",,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,928,099.41","15,152,808.77","20,404,249.68","28,730,000.00","64,502,950.54","48,383,794.53","41,076,216.00","48,560,057.76","23,238,431.97","12,135,640.15","8,889,387.41","7,725,741.42","4,997,562.08","2,068,422.47",,,,,,"28,795,000.00","8,250,000.00","22,767,630.00","19,216,400.00","46,057,942.00","21,542,033.00","49,863,286.00","52,045,800.00","65,970,942.00","63,398,266.46","85,629,000.00","47,416,000.18","81,825,383.04","60,281,943.00","90,555,096.00","77,543,927.95","111,168,341.22","81,153,480.47","329,949,458.70","308,654,128.98","752,709,811.96","305,578,680.26","313,479,260.99","494,746,292.80"
应付票据,,,,,,,,,,,,,,,,,,,,"23,566,912.20","29,626,000.00","21,272,000.00","38,185,000.00","41,881,332.67","75,093,236.30","78,708,103.93","94,902,996.88","88,106,626.09","110,990,364.00","153,770,619.00","134,893,355.00","139,480,000.00","139,464,230.42","124,100,000.00","101,991,000.00","104,901,000.00","105,918,743.99","121,409,273.21","106,906,948.46","116,493,129.76","190,539,863.09","121,816,610.32","134,266,696.50"
应收账款,"27,977,321.50","31,131,190.58","41,925,682.84","23,196,783.68","25,590,867.75","30,488,673.18","30,691,275.66","19,375,525.43","31,971,699.61","31,202,913.12","29,148,350.90","18,091,384.49","18,636,872.17","18,841,876.66",,,,,,"361,238,367.04","338,965,325.26","369,626,178.03","394,840,554.34","689,270,632.06","843,701,815.44","837,702,728.89","904,328,526.39","830,596,961.74","977,817,825.54","994,089,380.42","1,228,589,258.42","1,019,670,761.52","1,322,137,099.93","1,276,966,395.43","1,293,947,001.06","1,113,766,716.96","1,691,750,142.87","4,381,688,607.91","4,399,565,466.74","4,401,700,195.98","4,653,781,723.47","3,859,653,179.08","3,934,519,448.45"
应付账款,"93,386,974.62","75,107,946.32","75,889,316.43","65,133,710.29","62,844,976.03","58,038,767.23","55,482,595.50","46,902,561.14","47,462,230.45","42,646,490.69","5,147,920.27","4,021,621.42","5,859,153.35","6,281,356.40",,,,,,"385,843,017.86","399,212,947.37","408,640,777.68","419,701,191.54","738,553,750.11","830,239,386.29","836,483,771.27","893,170,686.76","883,253,664.02","967,391,116.45","952,924,596.15","907,257,311.48","996,882,117.20","989,737,049.57","1,003,960,965.14","944,496,255.64","1,015,424,561.44","1,060,415,963.82","3,559,409,401.29","3,632,592,340.86","4,303,959,061.39","3,962,986,206.98","3,811,227,956.17","4,176,681,356.86"
预付款项,"78,569,119.65","79,476,647.66","81,637,728.79","29,214,676.80","33,374,733.15","36,151,354.04","41,059,451.22","21,182,381.70","26,274,636.35","25,101,052.99","21,416,053.89","16,977,246.46","24,551,206.42","11,681,664.26",,,,"350,000.00",,"37,899,598.57","57,153,361.38","60,593,737.36","45,840,217.53","43,745,218.16","51,781,870.17","67,011,501.18","70,118,875.27","57,475,380.55","117,420,778.84","68,801,191.87","120,797,258.94","101,213,010.42","120,514,068.74","145,211,195.29","127,641,047.04","51,726,881.84","94,506,539.93","134,984,390.09","264,709,893.07","283,943,332.73","375,698,404.51","285,418,684.87","252,461,212.60"
预收款项,"37,053,718.09","33,490,911.42","31,523,438.77","30,489,063.45","24,391,301.61","23,018,035.82","30,957,182.87","11,914,852.58","15,370,649.30","14,018,899.54","15,918,451.86","15,870,207.53","22,132,545.43","16,834,490.30",,,,,,"3,172,556.96","1,628,718.03","2,998,684.10","2,771,246.09","136,347,680.30","147,188,761.64","119,321,319.50","82,891,026.90","141,503,961.39","135,619,241.59","118,700,002.22","299,650,688.01","113,674,783.72","137,332,955.82","134,375,016.24","121,226,865.33","139,736,123.80","107,851,771.54","123,954,568.73","112,261,537.11","176,273,614.04","246,663,057.92","174,507,097.96","157,463,243.25"
