科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"2,029,447.18","3,380,619.41","2,143,564.70","2,740,694.15","464,222.96","1,936,342.43","500,583.02","15,434,432.05","15,932,383.89","14,628,989.48","2,882,508.94","2,697,376.22","3,778,134.68","1,405,286.59","2,688,714.06","2,613,250.92","3,571,578.98","5,593,864.43","4,506,478.91","3,834,615.56","6,244,341.66","5,137,284.49","15,518,524.39","15,821,631.72","22,410,880.62","22,739,010.33","18,340,273.48","16,655,342.56","23,537,778.61","34,099,536.92","21,912,929.06","29,502,120.47","22,014,408.53","26,912,584.42"
应付职工薪酬,"78,900.00","652,578.49","647,724.52","493,861.34","553,999.15","821,937.48","744,922.09","855,132.69","756,651.26","274,817.91","36,605.00","575,651.60","575,680.48","600,630.51","481,945.01","1,038,643.98","929,976.20","1,376,522.32","494,985.54","1,189,674.01","1,258,338.26","1,151,898.21","1,446,422.98","2,509,159.63","2,465,222.36","3,824,068.29","4,048,358.76","4,365,209.88","4,327,355.35","4,159,047.31","4,264,494.56","3,975,757.29","3,833,890.31","4,092,429.69"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"4,211,289.64","3,684,457.69","5,361,583.75","2,371,580.76","1,552,046.12","5,125,239.73","3,082,649.66","-6,434,607.83","-11,210,576.58","-14,759,857.70","3,731,035.16","1,444,256.10","2,282,156.19","8,017,826.76","11,149,877.60","12,167,855.41","10,706,103.86","16,044,160.24","13,895,819.99","17,603,330.76","13,326,256.82","20,847,409.20","18,534,106.91","20,365,177.66","16,684,897.65","25,237,596.73","26,406,914.25","27,862,531.53","31,252,461.25","29,374,083.57","47,834,438.60","55,335,948.49","51,327,993.44","52,274,744.16"
应收利息,,,,,,,"2,062,665.00",,,,"653,289.16","335,298.33",,,,"1,727,863.60","614,984.65","1,167,371.10","510,351.75","98,625.00","165,570.20",,"1,824,161.64","706,175.33","706,175.33","2,326,224.65","532,979.24","1,896,217.10",,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,999,287.67","18,173,389.05","29,470,484.95","41,085,000.00","7,470,000.00","18,675,000.00","29,880,000.00"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,"30,000,000.00",,,,,,"9,035,000.00",,,,,"9,000,000.00","9,000,000.00","1,987,500.00","18,893,082.00","6,669,936.00","6,669,936.00","6,669,936.00",,"7,614,742.52",,,,,
存货,"26,458,375.25","28,079,068.49","41,532,885.90","53,408,500.65","60,918,868.24","72,141,535.80","116,607,268.45","161,227,977.69","218,090,381.24","274,847,161.96","318,790,787.73","302,994,381.96","306,514,672.96","305,561,752.64","345,971,037.73","426,072,830.70","453,381,185.99","541,494,819.02","580,222,967.68","618,140,181.07","676,919,173.24","813,808,822.46","1,448,230,352.61","1,494,667,885.95","1,620,694,845.22","1,864,678,968.54","3,109,213,000.58","3,063,243,130.77","3,091,194,074.45","3,263,564,356.55","2,900,987,109.46","2,997,708,826.31","2,986,286,373.83","3,066,988,747.46"
其他应付款,"429,578.00","58,471.85","24,254.02","463,039.71","12,405,005.52","7,606.40","28,911.98","19,108.40","184,912.52","20,511.22","71,019,730.88","45,095,892.66","45,208,987.41","45,203,058.54","51,999,437.25","50,453,341.71","53,329,751.58","52,944,489.99","43,197,157.58","45,404,865.27","40,615,959.96","43,015,443.78","47,983,430.63","47,350,955.75","46,661,921.86","48,029,725.02","124,066,924.50","77,601,237.20","76,265,475.19","68,940,891.75","37,123,344.31","38,866,844.89","26,909,400.91","24,552,309.96"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,"17,723,041.31",,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,"410,000.00",,,,,,,,"18,000,000.00","13,500,000.00","9,000,000.00","4,500,000.00","18,000,000.00","13,500,000.00","9,000,000.00","4,500,000.00","18,000,000.00",,,,,,,
其他流动资产,,,,,,,"17,723,041.31",,"17,723,041.31","17,723,041.31","25,857,607.31","19,086,204.28","15,512,643.05","12,149,649.91","11,592,982.52","10,458,173.26","8,017,935.95","12,089,806.85","10,898,098.75","11,459,908.51","6,889,162.23","485,840,472.98","284,079,633.91","5,347,182.47","6,155,800.65","9,671,289.00","18,204,171.74","4,450,576.85","11,988,845.77","10,681,488.11","5,232,696.83","5,174,793.66","16,683,039.33","19,683,385.68"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"125,018,318.39","114,270,220.52","172,046,340.58","179,868,498.07","868,968,564.26","799,367,528.51","704,237,413.23","657,803,264.35","698,149,115.17","878,640,345.36","781,339,528.56","708,889,698.57","695,008,778.29","716,899,970.66","1,221,859,141.38","1,153,378,889.04","1,231,477,455.37","1,316,927,410.38","1,259,867,846.51","1,220,673,924.93","1,303,742,685.85","2,625,012,316.40","2,782,032,008.66","2,779,980,102.58","2,681,625,982.77","2,785,069,925.33","3,855,822,172.42","4,346,530,935.70","4,299,124,043.37","4,295,659,017.54","4,041,123,043.46","3,992,293,880.62","4,076,161,896.86","4,161,561,223.19"
流动负债合计,"93,246,036.72","41,771,100.29","72,270,672.15","75,165,627.64","91,091,606.69","31,880,026.78","20,812,042.72","12,528,528.08","44,348,132.77","248,733,759.84","379,517,602.68","359,656,762.44","358,751,436.52","374,302,232.87","179,549,490.46","196,657,800.51","271,207,005.11","345,417,055.92","428,172,489.82","424,892,446.53","563,741,919.54","336,718,008.08","567,877,015.79","581,195,851.70","499,255,406.42","545,329,254.38","1,229,406,307.42","801,362,505.87","898,423,104.81","851,797,362.21","1,045,223,589.29","1,228,302,437.57","1,445,452,133.87","1,826,827,764.93"
可供出售金融资产,,,,,,,,,,,"2,172,990.45","2,172,990.45","2,172,990.45","2,172,990.45","2,392,209.00","2,392,209.00","2,392,209.00","2,392,209.00","2,392,209.00","2,392,209.00","2,392,209.00","3,392,209.00","2,868,339.00","2,868,339.00","2,868,339.00","2,868,339.00","2,868,339.00","2,868,339.00","2,868,339.00","2,868,339.00","2,868,339.00","2,868,339.00","2,868,339.00","2,868,339.00"
长期借款,,"28,000,000.00","32,110,000.00","28,605,000.00","28,605,000.00",,,,,,,,"10,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","65,500,000.00","73,000,000.00","73,000,000.00","73,000,000.00","43,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","7,000,000.00",,,,"40,000,000.00","90,000,000.00","100,000,000.00","150,000,000.00"
持有至到期投资,,,,,,,,,,,"8,200.00","8,200.00","8,200.00","8,200.00","8,200.00","8,200.00","8,200.00","8,200.00","8,200.00","8,200.00","8,200.00","8,200.00","8,200.00","8,200.00","8,200.00","8,200.00","8,200.00","8,200.00","8,200.00","8,200.00","8,200.00","8,200.00","8,200.00","8,200.00"
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900,000,000.00","900,000,000.00","900,000,000.00","894,157,539.19","894,484,092.45","894,816,076.08","895,148,059.71"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,"4,476,186.83","4,349,818.12","4,105,744.34","3,948,434.78","3,530,944.67","3,575,695.54","3,543,816.40","3,561,072.67","3,510,821.33","3,510,821.33","3,510,821.33","3,510,821.33","108,510,821.33","108,510,821.33","108,510,821.33","108,510,821.33","108,510,821.33","108,510,821.33","108,510,821.33","108,497,821.33","108,497,821.33","108,497,821.33","108,497,821.33","108,497,821.33"
长期股权投资,,,,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00",,,,,,,,,,,,,"341,000,000.00"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,"25,591,988.34","25,414,493.34","25,236,998.34","25,059,503.34","24,813,944.35","24,636,449.35","24,458,954.35","24,281,459.35","24,142,341.87","23,964,846.87","23,787,351.87","23,609,856.87"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"66,921,524.55","66,330,026.57","92,693,775.93","94,801,171.25","133,072,340.02","135,004,663.33","142,962,102.27","141,348,541.10","140,429,791.50","139,427,711.64","215,114,806.39","214,134,246.78","211,560,943.45","211,589,454.09","582,135,014.20","577,612,750.95","589,793,414.24","590,248,596.68","763,696,260.23","759,704,343.12","754,046,609.23","746,985,613.31","725,951,877.02","723,937,633.91","719,104,366.32","713,071,932.07","772,188,400.07","762,971,290.28","769,429,830.81","872,530,497.42","1,684,333,937.14","1,691,000,010.08","1,683,970,246.59","1,854,519,924.74"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,"9,632,470.93","9,265,717.80","8,898,964.68","8,532,211.55","8,015,390.25","7,648,637.12","7,281,884.00","6,915,130.87","6,487,059.57","6,120,306.44","5,753,553.32","5,386,800.19"
在建工程,"26,514,361.72","43,429,082.42","47,001,067.56","49,006,740.98","21,640,301.14","21,677,941.14","110,042,796.92","164,637,814.92","164,951,075.12","165,216,195.12","154,583,668.36","226,948,438.36","267,467,628.21","356,956,751.08","66,359,602.88","171,297,029.96","181,013,167.46","192,857,380.46","14,413,907.28","15,605,033.64","42,484,434.05","88,819,044.64","114,716,084.79","192,866,348.19","265,521,439.75","361,066,876.86","365,868,475.30","401,322,378.77","571,066,667.48","559,336,193.24","265,836,655.60","378,820,769.48","579,926,276.42","688,851,788.03"
其他非流动负债,,,,,,,,,,,,,,,"10,930,000.00","10,383,500.02","9,837,000.04","9,290,500.06","9,506,666.71","8,960,166.73","8,413,666.75","7,867,166.77","7,736,666.79",,,,,,,,,,,
工程物资,,"4,363,972.00","386,200.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,"28,000,000.00","32,110,000.00","28,605,000.00","28,605,000.00",,,,,,"4,476,186.83","4,349,818.12","14,105,744.34","73,948,434.78","84,460,944.67","83,959,195.56","83,380,816.44","78,351,572.73","86,017,488.04","85,470,988.06","84,924,488.08","54,377,988.10","150,879,959.05","149,966,705.94","149,053,452.84","148,140,199.73","129,492,878.41","1,023,179,625.30","1,042,152,613.87","1,043,817,227.46","1,091,827,595.38","1,150,543,038.19","1,159,505,009.39","1,198,894,767.47"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"93,246,036.72","69,771,100.29","104,380,672.15","103,770,627.64","119,696,606.69","31,880,026.78","20,812,042.72","12,528,528.08","44,348,132.77","248,733,759.84","383,993,789.51","364,006,580.56","372,857,180.86","448,250,667.65","264,010,435.13","280,616,996.07","354,587,821.55","423,768,628.65","514,189,977.86","510,363,434.59","648,666,407.62","391,095,996.18","718,756,974.84","731,162,557.64","648,308,859.26","693,469,454.11","1,358,899,185.83","1,824,542,131.17","1,940,575,718.68","1,895,614,589.67","2,137,051,184.67","2,378,845,475.76","2,604,957,143.26","3,025,722,532.40"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","139,000,000.00","139,000,000.00","278,000,000.00","278,000,000.00","278,000,000.00","278,000,000.00","556,000,000.00","721,360,000.00","721,360,000.00","726,657,000.00","726,657,000.00","726,657,000.00","772,070,200.00","772,625,200.00","771,064,600.00","771,064,600.00","771,064,600.00","771,064,600.00","768,955,000.00","768,955,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"25,633,123.37","25,633,123.37","25,587,833.94","25,587,833.94","681,817,833.94","681,817,833.94","694,923,463.03","697,186,569.75","694,923,463.04","694,923,463.03","694,923,463.03","694,327,018.67","694,923,463.03","694,923,463.03","1,422,877,283.03","1,422,877,283.03","1,311,677,283.03","1,311,677,283.03","1,311,677,283.03","1,311,677,283.03","1,033,677,283.03","2,431,501,923.03","2,431,171,452.90","2,460,093,072.90","2,460,093,072.90","2,460,093,072.90","2,955,640,134.68","2,959,316,404.68","2,950,875,119.28","2,950,875,119.28","2,946,963,415.90","2,946,963,415.90","2,935,248,680.70","2,935,248,680.70"
无形资产,"5,990,236.83","7,127,854.39","8,973,324.04","8,759,641.71","8,562,625.95","8,374,110.35","32,347,017.73","32,190,676.94","31,974,986.23","31,359,012.19","91,837,075.14","88,501,382.58","84,631,055.74","81,381,747.93","103,208,688.31","101,187,724.62","96,497,955.39","93,677,193.13","91,263,159.30","88,479,981.10","83,641,969.87","282,147,817.15","334,392,672.39","328,577,132.58","333,299,852.84","330,008,498.77","325,409,291.88","326,936,815.01","316,841,829.82","306,084,570.62","316,946,416.26","311,947,797.93","309,055,802.26","305,068,214.79"
盈余公积,"3,217,637.71","6,187,637.47","10,113,197.03","10,113,197.03","10,976,622.35","12,438,696.94","13,540,793.94","13,540,793.94","13,540,793.93","13,540,793.94","22,878,321.67","22,878,321.67","22,878,321.67","22,878,321.67","30,656,682.96","30,656,682.96","30,656,682.96","30,656,682.96","38,341,256.63","38,341,256.63","38,341,256.63","38,341,256.63","43,985,825.53","43,985,825.53","43,985,825.53","43,985,825.53","52,291,960.36","52,291,960.36","52,291,960.36","52,291,960.36","61,762,112.19","61,762,112.19","61,762,112.19","61,762,112.19"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,339,252.01","6,504,932.57","9,975,597.34",,"3,294,220.24","6,285,920.09","9,530,558.13"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,080,898.00","38,312,168.00","28,163,982.60","28,163,982.60","28,163,982.60","28,163,982.60","14,215,027.38","14,215,027.38"
商誉,,,,,,,,,,,"130,191,330.99","130,191,330.99","130,191,330.99","130,191,330.99","130,191,330.99","130,191,330.99","130,191,330.99","130,191,330.99","130,191,330.99","130,191,330.99","146,745,999.56","146,745,999.56","445,075,277.33","445,075,277.33","445,075,277.33","445,075,277.33","445,075,277.33","445,075,277.33","445,075,277.33","445,075,277.33","445,075,277.33","445,075,277.33","445,075,277.33","445,075,277.33"
未分配利润,"25,199,754.56","60,515,189.00","110,480,331.10","122,414,642.92","124,673,173.40","143,101,668.15","163,501,782.98","175,679,971.38","184,387,846.41","159,380,695.72","178,316,870.83","194,811,543.28","206,526,108.98","238,500,251.43","258,592,013.12","269,586,903.40","261,509,034.87","315,115,232.42","346,969,039.08","377,127,067.33","385,863,132.58","462,894,111.67","506,781,393.03","522,587,591.70","562,646,081.84","659,154,075.92","669,705,694.19","707,903,474.30","736,472,463.34","814,611,010.10","884,247,537.89","934,611,696.12","973,173,049.12","1,065,035,661.29"
长期待摊费用,,,,,,,,,,,,,,,,,,,,"743,455.49","1,216,877.75","1,736,381.37","17,465,134.03","17,633,258.80","24,384,232.27","22,906,695.51","21,144,910.22","26,663,779.79","27,382,523.36","26,904,638.18","18,071,247.18","17,287,520.01","15,539,159.93","13,843,761.54"
少数股东权益,"3,655,743.30","4,881,438.97",,,,,,,,,"13,797,725.38","13,117,999.58","12,591,026.20","13,458,628.74","62,173,417.20","63,536,455.99","64,387,571.69","66,224,655.99","66,572,247.73","68,585,685.37","70,250,418.51","75,232,511.73","71,253,894.17","72,491,693.48","73,563,781.83","137,813,455.89","93,819,195.58","95,639,215.52","97,487,607.63","100,226,699.05","102,281,616.06","103,892,665.35","106,042,328.37","107,273,916.15"
递延所得税资产,"1,507,854.17","6,467,333.20","4,461,326.11","4,450,249.52","4,920,405.01","4,813,982.48","3,188,752.52","2,955,565.84","1,695,268.13","1,935,448.22","3,662,570.53","3,545,176.03","4,235,173.61","4,560,887.32","5,008,064.68","4,308,606.89","3,797,081.65","4,352,582.41","6,823,867.02","6,532,144.68","6,066,460.45","4,661,464.20","13,053,333.01","8,379,137.72","7,629,932.74","8,185,374.22","14,297,438.16","13,739,227.24","15,646,188.64","13,724,981.07","19,194,344.59","21,516,661.22","21,229,172.69","18,840,343.84"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,"14,000,000.00","13,750,000.00","13,500,000.00","13,250,000.00","65,147,580.00","64,897,580.00","64,647,580.00","93,787,580.00","286,093,024.00","358,764,104.00","391,453,052.61","220,916,753.61","32,154,625.90","32,237,817.80","10,500,000.00","27,852,261.92","41,361,946.89","19,953,587.62","43,618,802.78","1,887,284.00","61,585,752.00","284,575,380.25","274,738,444.94","85,927,432.04"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"100,933,977.27","127,718,268.58","153,515,693.64","157,017,803.46","168,195,672.12","169,870,697.30","288,540,669.44","341,132,598.80","339,051,120.98","337,938,367.17","612,570,641.86","680,251,765.19","714,767,322.45","801,111,361.86","955,450,690.06","1,052,895,432.41","1,069,340,938.73","1,108,515,072.67","1,295,881,957.82","1,363,420,802.02","1,429,055,812.52","1,495,413,482.84","1,711,277,531.81","1,776,997,638.67","1,833,628,638.59","1,936,102,959.02","2,013,036,223.20","2,027,514,596.40","2,222,901,546.14","2,262,677,037.55","2,838,062,510.97","3,180,359,022.41","3,362,484,191.12","3,789,143,696.31"
所有者权益(或股东权益)合计,"132,706,258.94","172,217,388.81","221,181,362.07","233,115,673.89","917,467,629.69","937,358,199.03","971,966,039.95","986,407,335.07","992,852,103.38","967,844,952.69","1,009,916,380.91","1,025,134,883.20","1,036,918,919.88","1,069,760,664.87","1,913,299,396.31","1,925,657,325.38","1,946,230,572.55","2,001,673,854.40","2,041,559,826.47","2,073,731,292.36","2,084,132,090.75","3,729,329,803.06","3,774,552,565.63","3,825,815,183.61","3,866,945,762.10","4,027,703,430.24","4,509,959,209.79","4,549,503,400.93","4,581,449,870.83","4,662,721,465.42","4,742,134,369.76","4,793,807,427.27","4,833,688,944.72","4,924,982,387.10"
资产总计,"225,952,295.66","241,988,489.10","325,562,034.22","336,886,301.53","1,037,164,236.38","969,238,225.81","992,778,082.67","998,935,863.15","1,037,200,236.15","1,216,578,712.53","1,393,910,170.42","1,389,141,463.76","1,409,776,100.74","1,518,011,332.52","2,177,309,831.44","2,206,274,321.45","2,300,818,394.10","2,425,442,483.05","2,555,749,804.33","2,584,094,726.95","2,732,798,498.37","4,120,425,799.24","4,493,309,540.47","4,556,977,741.25","4,515,254,621.36","4,721,172,884.35","5,868,858,395.62","6,374,045,532.10","6,522,025,589.51","6,558,336,055.09","6,879,185,554.43","7,172,652,903.03","7,438,646,087.98","7,950,704,919.50"
负债和所有者(或股东权益)合计,"225,952,295.66","241,988,489.10","325,562,034.22","336,886,301.53","1,037,164,236.38","969,238,225.81","992,778,082.67","998,935,863.15","1,037,200,236.15","1,216,578,712.53","1,393,910,170.42","1,389,141,463.76","1,409,776,100.74","1,518,011,332.52","2,177,309,831.44","2,206,274,321.45","2,300,818,394.10","2,425,442,483.05","2,555,749,804.33","2,584,094,726.95","2,732,798,498.37","4,120,425,799.24","4,493,309,540.47","4,556,977,741.25","4,515,254,621.36","4,721,172,884.35","5,868,858,395.62","6,374,045,532.10","6,522,025,589.51","6,558,336,055.09","6,879,185,554.43","7,172,652,903.03","7,438,646,087.98","7,950,704,919.50"
