科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"240,709,780.74","192,080,876.43","200,832,393.73","201,889,731.80","174,434,991.99","196,026,097.66","180,404,866.87","178,734,541.86","243,104,397.38","221,704,849.34","256,873,417.36","196,051,851.09","252,587,594.39","210,401,945.88","196,265,016.46","406,262,511.43","381,305,457.47","516,997,384.18","441,500,443.99","519,877,314.59","475,689,123.74","481,667,156.77","465,918,827.95","576,298,881.04","396,259,844.69","741,395,094.05","831,535,251.33","743,795,627.35","716,390,657.38","900,509,529.07","589,953,528.60","619,571,656.82","733,979,987.81","705,305,965.47","739,195,825.85","855,205,158.31","641,428,816.58","739,926,488.69","1,032,029,327.95","1,161,127,041.41","776,028,016.46","903,639,256.18","774,972,137.16","1,240,130,986.62","927,966,467.27","838,410,720.04"
短期借款,"180,260,000.00","180,260,000.00","167,760,000.00","132,000,000.00","164,000,000.00","239,000,000.00","237,000,000.00","260,000,000.00","311,130,000.00","353,000,000.00","409,000,000.00","365,400,000.00","424,400,000.00","438,000,000.00","386,800,000.00","561,237,209.00","570,078,200.00","614,900,000.00","707,270,000.00","843,396,232.93","863,966,679.59","897,026,802.58","903,899,800.00","1,006,199,838.73","1,020,265,358.67","956,028,878.70","948,598,455.12","913,248,055.56","913,848,055.56","918,548,055.56","949,717,414.62","929,919,855.56","928,197,815.76","860,636,264.03","950,769,591.83","862,151,988.80","743,132,277.46","783,877,077.62","1,034,792,089.62","1,009,341,397.84","1,063,384,644.84","1,002,756,374.63","1,078,169,504.46","1,214,047,157.00","1,208,475,919.00","1,332,368,220.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"659,871.80","600,000.00","9,306,511.77","8,233,250.00","7,100,000.00","1,460,000.00","4,366,000.00","7,773,000.00","6,301,300.00","6,965,122.64","3,515,600.00","16,160,000.00","22,863,900.00","35,313,903.47","24,974,812.00","55,213,402.00","44,397,000.00","38,792,488.08","46,595,200.00","120,282,667.11","49,974,162.30","45,945,308.12","38,441,045.80","64,940,000.00","73,924,204.96","54,545,630.74","33,814,462.20","103,839,074.20","79,136,921.19","87,196,488.40","107,711,720.00","75,412,574.53","78,606,869.90","87,542,532.55","27,194,514.15","57,536,314.72","81,244,310.76","53,883,222.44","49,714,896.21","155,613,684.93","143,738,400.34","124,396,294.85","125,495,278.70","182,591,476.75","147,268,672.68","211,717,317.55"
应付票据,"24,470,000.00","20,620,000.00","8,750,000.00","13,538,000.00","7,578,000.00","12,840,000.00","36,310,000.00","43,330,000.00","104,585,000.00","104,650,000.00","84,635,000.00","52,690,000.00","106,790,000.00","125,461,512.00","126,766,912.00","258,137,210.00","347,053,945.00","402,725,000.00","352,936,616.16","263,235,731.16","316,537,097.74","340,227,996.73","439,063,099.23","333,435,595.15","290,420,354.54","274,286,361.56","254,566,469.32","307,115,241.28","336,832,217.56","313,886,744.12","334,829,898.29","328,071,736.80","318,357,822.95","289,505,794.64","313,189,337.44","354,638,501.73","390,911,745.23","315,213,552.50","352,000,635.94","388,615,234.81","412,261,471.12","495,854,549.15","479,193,263.40","490,344,033.00","474,032,453.40","450,306,495.40"
应收账款,"72,647,900.31","120,991,246.43","123,378,567.12","170,247,568.15","119,464,266.15","112,974,642.49","122,801,702.33","210,900,054.88","132,735,111.21","166,289,904.46","180,106,944.30","236,161,875.97","212,348,130.63","225,045,673.73","239,732,585.66","372,108,357.58","399,464,633.16","366,880,099.43","489,486,866.68","517,655,339.24","677,010,605.71","581,480,229.44","608,637,155.12","580,568,257.73","628,381,201.16","678,087,944.63","755,589,838.99","702,034,094.04","663,294,147.01","608,448,412.84","621,774,968.37","928,312,146.65","915,823,111.16","905,819,982.89","839,757,487.53","960,751,245.60","873,698,740.53","977,263,078.43","1,125,086,968.80","1,075,053,294.39","1,067,462,694.29","1,256,211,648.26","1,227,408,378.20","1,174,191,008.73","1,089,004,803.84","1,312,285,017.13"
应付账款,"42,238,173.62","46,803,290.83","57,256,058.24","70,093,840.45","92,094,112.72","98,835,790.36","94,924,079.47","172,774,930.26","145,605,898.42","144,463,997.33","150,800,003.33","184,774,410.28","160,135,025.20","166,998,993.76","192,298,561.62","314,519,733.02","314,916,238.26","304,843,507.63","426,192,257.10","383,419,022.53","424,923,948.54","430,062,135.61","443,122,779.48","456,114,318.67","467,910,121.76","486,968,167.35","466,863,704.37","478,300,983.67","470,978,486.22","506,618,811.06","484,701,883.95","573,838,666.15","574,526,428.98","574,683,619.27","575,414,380.16","563,531,540.96","496,862,857.33","556,495,608.93","551,046,574.43","641,676,230.60","491,957,646.39","474,784,209.63","530,777,378.28","588,240,040.08","667,154,668.53","770,480,524.54"
预付款项,"114,700,885.28","114,715,921.32","121,236,952.31","131,793,266.41","195,688,261.89","232,502,823.91","216,313,998.88","129,767,806.90","146,140,361.36","157,692,656.58","137,960,135.30","188,711,743.24","196,341,500.60","190,646,033.77","224,856,532.93","136,093,177.97","230,562,864.72","173,458,404.32","227,070,559.55","152,516,994.65","206,388,128.49","115,641,771.27","171,230,563.52","92,722,070.38","94,134,904.60","92,270,908.45","97,976,329.64","85,555,071.80","95,127,939.88","89,637,199.88","89,680,874.91","72,550,428.59","83,496,116.93","90,138,267.64","78,416,812.84","61,327,132.21","91,254,130.39","100,527,422.44","92,665,975.47","58,796,974.94","95,054,747.83","136,987,131.31","214,512,698.14","177,912,486.73","284,315,641.39","201,812,878.04"
预收款项,"114,363,075.26","107,809,046.77","207,058,487.89","301,145,372.72","266,438,580.22","238,627,744.07","204,674,081.22","136,093,795.18","198,535,139.03","112,401,092.55","98,072,640.47","115,490,856.51","153,418,082.79","138,366,020.08","157,236,261.44","176,506,723.59","201,123,174.38","327,192,896.09","363,866,375.80","281,689,210.79","348,360,521.33","241,604,961.78","361,380,591.24","214,590,077.86","177,739,818.36","175,214,673.81","254,332,095.57","327,087,944.18","244,644,261.20","253,204,608.11","155,734,863.04","154,512,557.25","264,750,759.82","265,841,820.01","349,523,234.47","198,817,734.16","192,166,266.54","201,772,784.92","261,325,271.43","156,339,755.70","175,670,059.14","186,641,232.97","227,827,032.00","369,178,708.79","338,757,587.61","227,857,956.80"
