科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"29,750,471.03","43,283,457.65","38,761,157.60","21,265,732.76","26,829,094.29","44,604,372.15","11,376,683.53","26,614,217.06","37,380,185.08","56,868,694.19","12,163,199.85","32,775,854.90","47,065,687.58","68,103,888.15","15,917,130.76","31,724,162.78","48,172,128.37","74,106,457.05","20,310,718.78","38,751,960.58","59,461,988.27","84,613,792.55","27,353,150.36","48,323,636.77","72,044,174.49","100,883,040.38","29,451,807.44","53,181,993.13","80,245,819.93","106,217,699.02","38,114,313.20","72,071,541.79","118,312,577.59","154,757,813.25","75,333,466.71"
取得借款收到的现金,,"5,000,000.00","8,000,000.00",,,,,,,,,,,,,,,,,,,"54,375,479.14",,,,,,,,,,"260,000,000.00","260,000,000.00","260,000,000.00","300,000,000.00"
支付的各项税费,"91,749,191.85","131,854,905.65","113,424,397.23","51,638,398.99","89,972,262.21","116,202,570.59","42,660,826.93","76,356,231.62","94,548,752.76","116,986,946.72","18,536,848.42","43,023,058.66","66,734,513.89","86,904,622.46","19,058,051.32","45,370,391.91","61,225,323.87","81,639,539.87","11,917,981.90","35,911,754.10","52,433,538.96","67,942,611.78","14,418,822.61","35,932,051.71","51,500,191.29","66,347,076.00","15,048,344.11","32,750,516.85","35,430,288.77","44,497,383.55","12,957,253.75","34,838,653.05","63,055,401.03","102,237,106.52","44,408,451.31"
收到其他与筹资活动有关的现金,,,,,,,,"15,690,448.56","15,690,448.56","30,690,448.56","2,000,000.00","28,505,844.25","28,505,844.25","28,505,844.25",,"34,072,685.46","34,224,358.53","38,346,686.78","29,645.32","702,365.23","818,380.78","12,920,751.47","84,100.17","648,666.64","17,329,308.19","22,996,416.45","13,801.36","100,943,514.82","103,035,222.84","106,961,344.63","44,377.12","8,709,842.51","12,662,301.77","304,524,095.98","67,021,629.07"
支付其他与经营活动有关的现金,"111,611,920.97","148,813,019.51","115,883,573.89","58,945,668.17","111,821,885.46","125,566,370.69","37,380,718.36","68,545,619.35","142,571,450.49","162,233,054.93","31,300,080.78","67,330,368.77","119,450,919.94","166,674,725.09","45,316,278.41","91,695,908.49","141,575,671.29","169,795,689.52","61,005,580.00","90,766,589.69","172,477,973.52","256,212,652.35","66,694,149.38","124,453,300.39","301,527,603.26","267,487,746.11","77,494,235.32","161,578,518.38","211,232,283.53","281,102,158.74","71,904,604.70","136,338,382.96","220,137,788.40","317,363,503.00","128,770,140.35"
筹资活动现金流入小计,,"22,220,000.00","8,000,000.00",,"1,444,836,000.00","1,444,836,000.00",,"15,690,448.56","15,690,448.56","30,690,448.56","2,000,000.00","28,505,844.25","28,505,844.25","28,505,844.25",,"34,072,685.46","34,224,358.53","38,346,686.78","29,645.32","702,365.23","818,380.78","67,296,230.61","84,100.17","648,666.64","17,329,308.19","22,996,416.45","13,801.36","100,943,514.82","103,035,222.84","106,961,344.63","44,377.12","268,709,842.51","272,662,301.77","564,524,095.98","367,021,629.07"
经营活动现金流出小计,"527,463,082.77","576,144,949.96","466,830,320.06","218,489,643.96","362,643,300.26","571,465,473.79","117,168,938.47","224,464,385.52","442,786,193.12","594,773,377.07","107,743,766.50","301,959,799.64","469,322,981.11","749,847,002.59","147,032,396.51","313,918,617.39","463,199,469.63","603,594,471.90","182,728,482.98","318,166,525.91","520,499,933.80","705,276,574.25","173,423,618.83","306,543,029.56","531,389,364.39","551,689,486.85","126,776,143.56","259,422,087.03","347,867,518.43","454,350,265.43","133,619,950.93","276,786,090.93","449,142,272.98","799,743,009.13","329,593,115.09"
偿还债务支付的现金,"5,000,000.00","5,000,000.00","5,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00",,,,,,,,,,,,,,,,,,,"54,375,479.14","54,375,479.14",,,,,,,,,"260,000,000.00"
经营活动产生的现金流量净额,"111,659,461.11","141,584,417.77","210,612,674.53","80,130,745.72","56,205,511.58","54,190,253.11","-28,241,609.49","61,226,562.70","40,652,514.00","221,247,243.99","-12,976,679.01","24,413,707.54","85,701,717.90","112,891,820.80","-6,327,545.12","36,921,323.87","49,073,502.38","221,576,180.67","-70,675,003.86","-5,079,382.90","-18,934,688.72","161,388,660.59","-65,419,055.16","-2,278,908.88","-37,633,965.54","223,448,283.77","-24,345,257.69","-18,486,454.04","-7,726,041.48","89,954,889.14","-27,181,548.02","17,789,061.75","109,604,730.99","203,609,676.63","67,396,621.56"
分配股利、利润或偿还利息支付的现金,"8,162,662.50","83,224,080.00","46,700,270.71","139,240.00","139,240.00","139,240.00",,"72,111,616.60","72,111,616.60","72,111,616.60",,"90,024,664.25","90,024,664.25","90,024,664.25",,"110,730,357.21","110,730,357.21","110,730,360.29",,"76,324,893.71","76,324,893.71","80,435,015.09","897,195.40","81,776,114.61","82,141,638.67","82,141,638.67",,"80,000,000.00","80,000,000.00","80,000,000.00",,"18,290,275.00","20,891,575.00","23,464,600.00","2,686,125.00"
收回投资收到的现金,"196,000,000.00","62,300,000.00",,,,,,,,,,,,,,,,,,,,,,,"11,000,000.00","11,000,000.00",,,,,,,,,
支付其他与筹资活动有关的现金,,"15,305,000.00","3,000,000.00","6,815,791.64","6,815,791.64","17,509,506.89",,"23,600,766.80","23,600,766.80","38,600,766.80","2,000,000.00","38,508,994.04","38,508,994.04","38,508,994.04",,"10,132,664.96","10,321,107.24","9,612,714.07","29,645.32","4,829,043.67","4,945,059.22","727,742.33","84,100.17","148,612.37","829,253.92","100,372,203.46","13,801.36","818,093.73","1,309,801.75","2,089,372.54","7,898,480.12","76,166,162.51","80,798,349.77","398,837,420.68","244,927,854.34"
取得投资收益收到的现金,,"5,564,720.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流出小计,"13,162,662.50","103,529,080.00","54,700,270.71","14,955,031.64","14,955,031.64","25,648,746.89",,"95,712,383.40","95,712,383.40","110,712,383.40","2,000,000.00","128,533,658.29","128,533,658.29","128,533,658.29",,"120,863,022.17","121,051,464.45","120,343,074.36","29,645.32","81,153,937.38","81,269,952.93","81,162,757.42","981,295.57","81,924,726.98","137,346,371.73","236,889,321.27","13,801.36","80,818,093.73","81,309,801.75","82,089,372.54","7,898,480.12","94,456,437.51","101,689,924.77","422,302,020.68","507,613,979.34"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"30,000.00","246,000.00","28,000.00","56,000.00","56,000.00",,,,,"116,000.00","116,000.00","116,000.00","113,788.47",,,"21,407.69","34,196.15",,"53,827.78","53,827.78","47,827.78","40,000.00","128,800.00","131,500.00","176,482.91",,"50,167.48","211,167.48","230,686.86","90,778.64","131,978.64","151,590.29","191,639.32","30,400.00"
筹资活动产生的现金流量净额,"-13,162,662.50","-81,309,080.00","-46,700,270.71","-14,955,031.64","1,429,880,968.36","1,419,187,253.11",,"-80,021,934.84","-80,021,934.84","-80,021,934.84",,"-100,027,814.04","-100,027,814.04","-100,027,814.04",,"-86,790,336.71","-86,827,105.92","-81,996,387.58",,"-80,451,572.15","-80,451,572.15","-13,866,526.81","-897,195.40","-81,276,060.34","-120,017,063.54","-213,892,904.82",,"20,125,421.09","21,725,421.09","24,871,972.09","-7,854,103.00","174,253,405.00","170,972,377.00","142,222,075.30","-140,592,350.27"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"599,236.80","-66,499.49","-540,608.50","-1,105,319.12","-1,698,727.66","-1,456,980.57"
收到其他与投资活动有关的现金,,,"8,000,000.00","12,000,000.00","12,000,000.00","12,000,000.00",,,,"3,309,310.75","1,534,398.53","2,511,816.25","3,317,310.83","1,322,705,253.10","230,136,629.80","629,973,253.12","756,474,684.29","914,231,335.72",,,,,,,,,"165,000,000.00","653,040,000.00","768,040,000.00","823,040,000.00",,"463,000,000.00","663,000,000.00","1,280,000,000.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"196,000,000.00","67,894,720.65","8,246,000.00","12,028,000.00","12,056,000.00","12,056,000.00",,,,"3,309,310.75","1,650,398.53","2,627,816.25","3,433,310.83","1,322,819,041.57","230,136,629.80","629,973,253.12","756,496,091.98","914,265,531.87",,"53,827.78","53,827.78","47,827.78","40,000.00","128,800.00","11,131,500.00","11,176,482.91","165,000,000.00","653,090,167.48","768,251,167.48","823,270,686.86","90,778.64","463,131,978.64","663,151,590.29","1,280,191,639.32","30,400.00"
五、现金及现金等价物净增加额,"63,737,074.79","-75,969,159.72","120,426,028.75","50,842,274.63","1,465,971,343.56","1,433,919,363.77","-53,931,914.88","-77,439,897.18","-172,044,595.04","-165,026,256.96","-46,579,884.57","-176,791,554.93","-176,173,694.49","-181,872,408.13","-58,620,188.15","-137,621,182.63","-284,096,892.75","-58,520,650.72","-178,008,955.24","-245,361,669.79","-333,286,829.34","-189,385,529.28","-110,175,452.26","-194,371,603.05","-309,473,307.31","-326,983,209.76","-428,009,488.07","-117,030,874.44","-131,775,282.91","-36,350,225.49","-237,665,071.09","-134,609,306.91","58,225,694.95","93,479,169.12","-203,999,354.10"
购建固定资产、无形资产和其他长期资产支付的现金,"24,759,723.82","35,885,492.69","11,868,375.07","26,361,439.45","32,171,136.38","51,514,142.45","25,690,305.39","58,644,525.04","132,675,174.20","309,560,876.86","35,253,604.09","103,805,264.68","165,280,909.18","199,055,456.46","53,429,272.83","89,725,422.91","125,839,381.19","201,365,975.68","57,333,951.38","109,884,542.52","173,954,396.25","276,955,490.84","40,899,201.70","103,945,433.83","155,953,778.23","225,715,071.62","77,664,230.38","165,760,008.97","247,025,830.00","308,047,010.38","39,649,499.22","106,243,143.80","146,397,684.21","230,845,494.47","60,377,044.82"
期初现金及现金等价物余额,"73,747,759.59","137,484,834.38","61,515,674.66","181,941,703.41","181,941,703.41","181,941,703.41","1,615,861,067.18","1,615,861,067.18","1,615,861,067.18","1,615,861,067.18","1,450,834,810.22","1,450,834,810.22","1,450,834,810.22","1,450,834,810.22","1,268,962,402.09","1,268,962,402.09","1,268,962,402.09","1,268,962,402.09","1,210,441,751.37","1,210,441,751.37","1,210,441,751.37","1,210,441,751.37","1,021,056,222.09","1,021,056,222.09","1,021,056,222.09","1,021,056,222.09","694,073,012.33","694,073,012.33","694,073,012.33","694,073,012.33","658,476,338.84","657,722,786.84","657,722,786.84","657,722,786.84","751,201,955.96"
投资支付的现金,"196,000,000.00","61,000,000.00",,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","3,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","3,000,000.00","3,000,000.00","9,000,000.00","9,000,000.00",,"20,000,000.00","20,000,000.00","20,000,000.00","14,000,000.00"
期末现金及现金等价物余额,"137,484,834.38","61,515,674.66","181,941,703.41","232,783,978.04","1,647,913,046.97","1,615,861,067.18","1,561,929,152.30","1,538,421,170.00","1,443,816,472.14","1,450,834,810.22","1,404,254,925.65","1,274,043,255.29","1,274,661,115.73","1,268,962,402.09","1,210,342,213.94","1,131,341,219.46","984,865,509.34","1,210,441,751.37","1,032,432,796.13","965,080,081.58","877,154,922.03","1,021,056,222.09","910,880,769.83","826,684,619.04","711,582,914.78","694,073,012.33","266,063,524.26","577,042,137.89","562,297,729.42","657,722,786.84","420,811,267.75","523,113,479.93","715,948,481.79","751,201,955.96","547,202,601.86"
