科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"27,451,758.97","27,711,196.27","29,530,824.29","38,654,309.96","34,551,838.18","37,791,035.82","37,934,048.07","49,269,400.03","53,907,821.83","61,500,660.04","75,707,002.48","72,649,195.58","68,854,578.13","112,657,291.31","110,357,675.93","119,491,624.01","110,881,944.59","133,245,139.97","124,225,690.18","143,324,941.01","161,753,156.44","144,534,460.60","147,184,881.77","155,219,118.98","153,497,715.53","363,918,623.42","158,906,099.00","231,085,367.74","256,412,503.06","261,197,592.95","335,255,597.41","373,371,439.43","381,107,635.45","380,808,770.28","380,311,625.49","444,757,168.81","433,161,759.91","461,178,158.46"
应付职工薪酬,"2,125,377.71","3,937,138.45","4,155,010.11","4,264,946.23","6,741,410.53","4,340,559.36","3,747,018.28","4,232,554.26","8,347,347.70","4,541,951.75","4,571,452.72","4,534,962.01","11,712,068.41","4,090,290.64","6,041,729.87","5,059,456.97","14,874,898.91","5,855,676.22","7,770,308.26","6,199,377.19","15,863,619.38","7,023,435.13","6,101,495.31","9,099,846.53","14,051,801.27","6,046,674.12","10,726,736.03","12,794,020.56","22,943,688.12","15,716,163.88","15,507,820.40","13,104,302.21","36,797,513.81","17,212,010.80","19,492,231.38","16,837,802.90","35,239,744.15","14,604,608.98"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"14,218,456.35","15,835,809.01","20,891,878.41","26,194,328.00","32,610,128.30","34,624,648.16","37,571,235.89","46,163,400.00","57,414,224.28","58,804,589.34","49,654,162.58","64,749,151.31","76,442,688.14","82,135,489.24","76,860,571.32","104,206,394.11","107,411,055.97","135,826,427.01","122,848,077.88","166,450,907.42","151,339,246.17","152,638,068.48","157,094,236.85","190,167,651.89","177,742,560.16","190,708,870.16","184,759,725.62","211,939,721.86","241,369,447.71","251,326,748.29","221,196,698.90","251,580,412.44","45,848,666.64","53,029,660.14","39,103,216.27","40,449,786.99","27,013,210.05","27,685,523.15"
应收利息,,,,,,,"2,001,262.50","5,284,512.50","7,923,430.00","10,594,562.49","2,788,817.71","6,621,137.87","7,673,059.06","10,760,041.47","1,452,150.87","1,098,414.10","507,617.15","1,020,089.79","141,465.19","238,225.75","379,102.10","313,218.71",,"563,000.00","6,314,322.66","11,424,322.65","10,989,337.09","4,775,840.93","2,763,462.56","10,042,572.51","13,522,288.77","24,739,231.39","7,220,937.49","15,234,899.03","10,647,089.99","23,849,388.07","12,075,089.01","17,645,230.38"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,127,836.92",,,,,"1,740,726.23","497,108.34","347,368.31",,"2,074,655.88","2,074,655.88"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,"4,500,000.00",,,,"2,791,581.00",,,,,,,,"574,875.00","487,620.00","487,620.00","487,620.00","513,936.00","513,936.00","513,936.00","513,936.00","498,816.21","498,816.21","483,185.88","483,185.88","40,544,882.48","552,212.43","552,212.43","552,212.43","63,270.00","63,270.00","63,270.00","63,270.00","24,904,759.88","881,040.00","862,240.00","862,240.00"
存货,"17,508,437.96","15,139,347.43","15,072,679.51","15,072,679.51","18,049,572.55","16,162,672.57","17,015,690.87","18,674,338.45","9,690,006.58","8,777,377.54","12,700,802.67","8,257,853.46","23,529,843.24","7,149,783.18","12,319,032.53","15,734,148.61","9,377,970.63","17,612,634.38","7,307,732.39","7,023,487.32","31,693,262.12","19,880,567.71","36,340,687.71","85,710,392.05","17,403,529.26","36,436,890.98","57,250,285.19","38,513,180.15","12,697,367.64","16,689,721.83","19,353,474.86","27,334,769.54","20,582,729.78","34,485,694.95","57,787,071.91","71,123,805.83","27,261,661.46","36,154,841.43"
其他应付款,"7,118,100.84","5,072,385.18","4,635,998.28","17,429,215.41","17,775,154.66","13,195,455.80","13,096,127.08","10,558,002.78","10,837,307.59","24,920,487.27","81,232,893.69","32,067,562.31","38,020,487.84","50,212,911.87","52,261,570.02","48,740,434.01","51,559,614.71","72,588,542.44","79,735,959.91","71,948,264.94","126,111,691.04","142,966,398.94","125,146,288.51","130,381,866.10","214,742,646.53","153,877,210.08","244,278,894.84","268,727,843.33","305,793,475.76","343,324,493.22","205,189,096.10","201,479,141.58","186,351,628.46","190,400,346.00","352,361,458.62","326,745,685.00","579,983,995.78","547,966,499.13"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,509,778.23","20,409,778.23","49,594,025.00","19,620,887.10","103,693,283.17","81,615,030.28"
其他流动资产,,"414,500.00","300,500.00","237,500.00","1,782,500.00","3,150,834.00","2,244,168.00","1,229,169.00","91,670.00",,,,,,,,,,,,"525,000.00","1,800,000.00","2,507,345.14","3,961,094.28","1,103,483,612.31","853,644,215.09","630,101,191.24","531,099,648.28","711,904,860.86","802,744,923.29","603,098,984.29","1,686,685,556.60","808,435,641.81","1,418,865,866.23","1,008,026,615.11","512,793,862.76","1,519,301,257.79","1,018,301,691.46"
其他流动负债,,,,,,,,,,,,,,,,,,,,,"201,055,769.00","205,129,409.00","209,203,049.00","211,918,809.00","378,470,246.01","378,225,109.75","375,888,445.52","542,023,741.69","254,470,704.22","549,797,891.76","549,108,173.55","839,259,437.67","970,636,516.91","864,875,395.95","1,120,098,627.51","1,120,858,565.92","1,172,074,900.85","419,093,049.04"
流动资产合计,"308,149,165.28","369,082,284.82","390,411,989.95","458,313,721.98","1,412,239,627.55","1,408,615,409.17","1,410,139,681.40","1,479,116,346.62","1,564,454,562.57","1,591,076,838.64","1,637,047,306.51","1,739,826,633.01","1,807,550,564.89","1,830,053,156.54","1,942,834,116.90","2,189,290,226.87","2,229,775,162.03","2,481,535,610.72","2,486,129,627.01","2,926,820,579.55","3,265,013,961.06","3,654,709,812.05","3,874,230,219.54","5,217,446,264.22","4,822,463,165.48","5,277,314,508.97","5,717,166,010.40","5,561,927,418.48","5,429,952,049.61","6,070,966,100.85","6,100,205,744.57","8,438,694,716.16","6,970,224,743.07","7,311,124,419.63","7,731,037,533.33","7,752,116,179.51","8,389,374,716.53","7,380,283,697.03"
流动负债合计,"224,421,855.60","243,730,967.42","267,174,444.95","312,573,071.64","467,657,433.76","453,629,734.72","453,956,897.12","499,778,889.93","566,683,187.25","575,498,165.44","627,362,562.52","621,427,952.50","696,091,639.20","681,812,876.57","812,208,728.00","1,005,501,083.65","1,007,426,277.52","1,258,753,018.06","1,246,670,972.58","1,561,794,632.89","1,845,173,367.77","2,142,617,431.47","2,403,034,170.67","2,780,873,908.84","2,500,879,745.14","2,874,187,386.20","3,290,400,695.77","3,262,704,020.94","3,444,037,196.60","4,016,865,350.16","4,284,204,650.67","5,328,973,280.50","4,338,291,210.50","4,287,831,862.00","5,792,504,738.76","5,151,115,840.48","5,964,773,150.42","4,801,733,865.73"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,000,000.00","34,594,594.59","34,594,594.59","34,594,594.59","36,470,594.59","36,470,594.59","36,470,594.59","36,470,594.59","36,470,594.59","36,470,594.59","36,470,594.59"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"239,385,103.20","239,285,103.20","239,335,103.20","209,361,965.30","239,285,103.20","243,473,987.40","260,908,483.20"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"206,977,407.99","206,977,407.99","205,673,386.45","200,000,000.00"
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,092,790,449.53","1,101,114,356.11","1,109,009,079.49","1,116,913,106.83","1,124,947,449.76","1,133,046,672.40","1,141,142,123.18"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,073,655.91","27,827,721.76","23,504,112.88","155,169,112.88","71,476,680.27","53,233,402.02"
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,577,513.72","39,577,513.72","40,955,518.20","45,604,690.49","46,338,587.72","46,338,587.72","48,945,910.42","51,303,553.33","51,736,453.16","51,736,453.16"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,"1,591,758.37","1,572,421.15","3,106,167.86","3,067,493.42","3,028,818.98","2,990,144.54","2,951,470.10","2,912,795.66","2,874,121.22","2,835,446.78","2,796,772.34","2,758,097.90","2,719,423.46","2,680,749.02","2,642,074.58","2,617,600.14","2,564,725.70","2,526,051.26","2,487,376.82",,"51,704,876.05","51,288,960.46","50,873,044.87","50,457,129.28","50,041,213.69","49,625,298.10","49,209,382.51","48,793,466.92","48,377,551.33","47,961,635.74"
预计负债,"365,692.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"15,205,731.36","13,316,068.66","13,880,216.84","14,418,355.69","14,121,206.82","14,392,112.61","14,655,503.97","14,932,911.76","14,009,145.09","16,363,814.87","15,257,805.14","23,282,698.34","58,485,438.42","58,161,796.02","68,442,182.45","69,039,622.29","118,677,308.73","185,345,949.48","188,376,274.09","186,534,125.34","239,823,901.06","238,462,769.71","255,590,212.58","253,900,248.30","253,897,180.55","250,768,059.97","249,860,160.75","250,506,610.50","250,545,317.97","246,791,310.68","243,326,434.45","239,394,949.39","273,102,203.36","268,457,200.91","566,505,649.76","558,234,193.30","579,899,881.27","571,814,258.39"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604,733.33","604,733.33","604,733.33","604,733.33",,
在建工程,"1,015,468.00","10,255,111.60","30,992,762.28","32,734,346.70","35,310,139.28","41,082,473.87","44,919,048.90","51,720,812.42","63,026,258.55","65,648,389.99","71,035,679.68","78,197,179.75","84,626,263.31","92,917,160.58","103,201,514.28","112,637,240.82","98,686,001.24","52,959,190.91","55,814,675.28","93,818,982.77","37,843,824.72","38,509,464.07","38,574,464.07","38,919,025.07","90,609,785.92","91,931,744.92","93,492,108.94","101,800,258.80","91,189,712.84","91,796,943.80","112,400,947.95","113,800,832.74","125,176,573.42","128,355,301.02","130,951,973.47","145,096,573.79","133,834,951.79","126,352,513.76"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,500,000.00","37,500,000.00","37,500,000.00","37,500,000.00","17,568,700.00",,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"365,692.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,500,000.00","37,500,000.00","37,500,000.00","1,369,675,552.73","1,391,646,548.55","1,376,776,637.78","1,350,383,918.34","1,520,006,399.17","1,447,997,340.07","1,455,284,008.40"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"224,787,547.70","243,730,967.42","267,174,444.95","312,573,071.64","467,657,433.76","453,629,734.72","453,956,897.12","499,778,889.93","566,683,187.25","575,498,165.44","627,362,562.52","621,427,952.50","696,091,639.20","681,812,876.57","812,208,728.00","1,005,501,083.65","1,007,426,277.52","1,258,753,018.06","1,246,670,972.58","1,561,794,632.89","1,845,173,367.77","2,142,617,431.47","2,403,034,170.67","2,780,873,908.84","2,500,879,745.14","2,874,187,386.20","3,290,400,695.77","3,262,704,020.94","3,481,537,196.60","4,054,365,350.16","4,321,704,650.67","6,698,648,833.23","5,729,937,759.05","5,664,608,499.78","7,142,888,657.10","6,671,122,239.65","7,412,770,490.49","6,257,017,874.13"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","120,000,000.00","120,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","225,000,000.00","230,250,000.00","230,250,000.00","230,250,000.00","460,500,000.00","460,374,000.00","460,374,000.00","460,374,000.00","690,561,000.00","704,542,991.00","704,542,991.00","705,562,991.00","705,562,991.00","801,562,991.00","801,233,932.00","801,233,932.00","801,233,932.00","1,001,542,415.00","1,001,542,415.00","1,001,542,415.00","1,201,850,898.00","1,201,850,898.00","1,201,850,898.00","1,244,503,938.00","1,243,837,994.00","1,243,837,994.00","1,248,707,994.00","1,250,308,390.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"14,892,615.00","14,892,615.00","14,892,615.00","14,892,615.00","766,053,215.66","766,053,215.66","736,053,215.66","736,053,215.66","736,053,215.66","736,053,215.66","662,888,615.66","725,058,015.66","731,481,615.66","735,978,114.66","510,224,613.66","514,136,787.66","518,229,085.66","520,359,710.65","292,303,335.64","354,975,981.66","366,126,506.65","375,684,051.67","381,151,756.73","1,131,055,756.73","1,138,648,634.25","1,140,817,859.25","1,142,264,009.25","944,847,826.25","947,193,885.60","947,969,010.60","749,466,510.62","752,565,903.85","748,619,936.87","870,614,353.94","881,540,335.58","889,961,557.80","913,948,357.82","922,774,799.70"
无形资产,"27,994,194.58","28,547,352.29","28,205,587.01","28,039,247.77","27,868,130.23","27,697,012.69","27,525,895.15","27,354,777.61","27,215,950.07","27,048,718.02","29,022,650.64","28,837,943.09","28,682,291.86","28,505,734.88","28,329,177.89","28,152,620.90","28,010,253.40","60,828,059.87","60,495,805.34","60,260,429.52","68,476,157.74","68,038,450.73","67,449,368.06","66,860,442.05","66,271,594.37","65,682,746.69","65,587,457.69","185,992,046.08","192,832,862.25","191,457,837.36","190,768,459.58","189,042,667.78","195,777,587.21","194,215,284.20","256,360,376.23","255,346,936.20","258,688,603.31","258,759,486.61"
盈余公积,"4,675,746.86","9,690,131.97","9,690,131.97","9,690,131.97","16,596,487.93","16,596,487.93","16,596,487.93","16,596,487.93","26,297,873.78","26,297,873.78","26,297,873.78","26,297,873.78","39,971,698.43","39,971,698.43","39,971,698.43","39,971,698.43","61,067,983.68","61,067,983.68","61,067,983.68","61,067,983.68","87,487,107.00","87,487,107.00","87,487,107.00","87,487,107.00","114,408,962.33","114,408,962.33","114,408,962.33","114,408,962.33","146,888,380.78","146,888,380.78","146,888,380.78","146,888,380.78","159,833,390.79","159,833,390.79","159,833,390.79","159,833,390.79","174,966,515.89","174,966,515.89"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,641,417.91","5,041,300.16","23,615,457.92","28,480,379.92","50,212,520.59"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,"55,183,130.22","55,183,130.22","53,651,330.22","26,824,299.60","33,726,146.42","33,726,146.42","31,811,396.42","4,675,926.22","1,964,700.00","1,964,700.00","164,636,738.00","164,636,738.00","180,568,420.00","164,636,738.00"
商誉,,,,,,,,,,,,,,,,,,,,,,,"16,586,290.72","16,586,290.72","35,037,854.65","35,037,854.65","35,037,854.65","265,217,367.62","535,425,453.99","535,425,454.00","535,425,454.00","535,425,454.00","496,098,037.41","496,098,037.41","496,098,037.41","496,098,037.41","454,783,285.03","454,783,285.03"
未分配利润,"23,209,052.44","68,338,518.45","86,694,887.05","111,131,646.69","125,995,722.09","143,202,560.88","148,615,544.62","179,364,612.14","201,296,358.26","224,645,585.19","225,614,328.47","283,481,808.13","301,222,631.29","344,420,991.71","344,476,000.58","405,753,627.58","450,067,882.23","506,544,355.87","527,625,046.28","618,670,064.77","675,548,700.50","758,914,098.54","788,292,941.22","895,969,634.53","908,792,521.06","997,082,672.85","1,021,098,188.80","1,127,332,807.58","1,193,755,253.44","1,278,986,827.70","1,280,874,158.23","1,365,693,382.16","1,273,557,423.76","1,323,881,232.90","1,352,340,059.96","1,384,297,913.93","1,370,789,341.14","1,427,175,393.56"
长期待摊费用,"3,277,290.59","2,558,371.67","2,198,912.21","2,019,182.48","1,839,452.75","1,659,723.02","1,479,993.29","1,300,263.56","1,120,533.83","940,804.10","761,074.37","1,794,471.31","4,251,125.41","6,104,481.89","6,459,639.50","5,834,076.81",,,,,,,,,"5,392,577.48","7,756,699.83","8,964,833.44","5,776,069.83","6,980,403.26","6,578,755.21","5,999,374.01","5,425,455.81","11,458,389.71","10,854,809.29","10,611,052.90","10,407,755.70","9,834,329.95","9,862,179.80"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,"4,258,556.48","4,034,448.89","4,040,374.76","-33,489.25","-2,459,260.94","-383,290.54","-905,048.09","-5,998,931.04","-9,198,460.65","-13,874,053.86","-12,863,906.84","-14,144,086.74","57,909,690.79","59,602,916.21","152,601,690.90","152,096,172.34"
递延所得税资产,"1,923,112.19","2,893,043.80","2,762,610.68","2,762,610.68","4,924,302.81","6,035,267.83","6,502,022.62","7,368,093.69","8,912,426.47","9,843,853.30","10,932,696.23","11,509,231.15","12,393,081.71","13,701,206.92","15,162,939.55","17,870,613.97","19,142,382.47","23,594,810.50","24,615,184.12","30,859,438.92","21,043,774.62","23,906,803.84","25,850,656.48","29,127,661.04","26,757,737.43","31,652,690.76","30,872,976.56","32,408,670.65","33,796,629.63","33,689,940.11","38,180,569.81","38,722,484.49","41,173,056.24","38,333,686.66","45,803,380.43","44,116,799.97","49,422,253.47","37,681,140.83"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,"43,957,630.26","43,957,630.26","112,313,682.08","112,375,545.08","109,826,417.74","109,843,836.11","109,826,417.74",,"69,686,523.00","87,859,496.00","307,044,599.20","550,378,330.40","949,429,702.40","762,137,019.57","1,186,019,771.20","711,761,297.93","942,958,563.62","890,103,301.20"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"49,415,796.72","57,569,948.02","78,040,089.02","79,973,743.32","84,063,231.89","90,866,590.02","95,082,463.93","102,676,859.04","115,876,072.38","121,418,001.43","130,116,073.92","146,689,017.06","191,467,019.69","202,380,524.83","224,546,923.77","236,446,970.45","267,390,067.06","325,563,457.54","332,098,711.17","374,231,074.45","413,864,711.86","415,555,867.63","519,006,748.57","520,386,812.40","590,357,873.84","595,199,684.19","596,129,186.59","861,701,023.48","1,306,333,887.30","1,319,060,805.93","1,559,568,996.66","1,804,722,588.97","2,225,065,945.75","2,032,527,237.38","3,038,994,837.07","2,588,222,075.05","2,800,160,233.89","2,735,737,369.70"
所有者权益(或股东权益)合计,"132,777,414.30","182,921,265.42","201,277,634.02","225,714,393.66","1,028,645,425.68","1,045,852,264.47","1,051,265,248.21","1,082,014,315.73","1,113,647,447.70","1,136,996,674.63","1,139,800,817.91","1,265,087,697.57","1,302,925,945.38","1,350,620,804.80","1,355,172,312.67","1,420,236,113.67","1,489,738,951.57","1,548,346,050.20","1,571,557,365.60","1,739,257,021.11","1,833,705,305.15","1,927,648,248.21","1,990,202,797.44","2,956,959,167.78","2,911,941,294.18","2,998,326,806.96","3,022,894,501.22","3,160,924,421.02","3,254,748,740.31","3,335,661,556.62","3,338,070,090.56","3,544,768,471.90","3,465,352,929.77","3,679,043,157.23","3,627,143,713.30","3,669,216,014.91","3,776,764,459.93","3,859,003,192.60"
资产总计,"357,564,962.00","426,652,232.84","468,452,078.97","538,287,465.30","1,496,302,859.44","1,499,481,999.19","1,505,222,145.33","1,581,793,205.66","1,680,330,634.95","1,712,494,840.07","1,767,163,380.43","1,886,515,650.07","1,999,017,584.58","2,032,433,681.37","2,167,381,040.67","2,425,737,197.32","2,497,165,229.09","2,807,099,068.26","2,818,228,338.18","3,301,051,654.00","3,678,878,672.92","4,070,265,679.68","4,393,236,968.11","5,737,833,076.62","5,412,821,039.32","5,872,514,193.16","6,313,295,196.99","6,423,628,441.96","6,736,285,936.91","7,390,026,906.78","7,659,774,741.23","10,243,417,305.13","9,195,290,688.82","9,343,651,657.01","10,770,032,370.40","10,340,338,254.56","11,189,534,950.42","10,116,021,066.73"
负债和所有者(或股东权益)合计,"357,564,962.00","426,652,232.84","468,452,078.97","538,287,465.30","1,496,302,859.44","1,499,481,999.19","1,505,222,145.33","1,581,793,205.66","1,680,330,634.95","1,712,494,840.07","1,767,163,380.43","1,886,515,650.07","1,999,017,584.58","2,032,433,681.37","2,167,381,040.67","2,425,737,197.32","2,497,165,229.09","2,807,099,068.26","2,818,228,338.18","3,301,051,654.00","3,678,878,672.92","4,070,265,679.68","4,393,236,968.11","5,737,833,076.62","5,412,821,039.32","5,872,514,193.16","6,313,295,196.99","6,423,628,441.96","6,736,285,936.91","7,390,026,906.78","7,659,774,741.23","10,243,417,305.13","9,195,290,688.82","9,343,651,657.01","10,770,032,370.40","10,340,338,254.56","11,189,534,950.42","10,116,021,066.73"
