科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收回投资收到的现金,,,"16,037,918.98","10,454,000.00",,"10,000,000.00","10,000,000.00","10,000,000.00",,"99,129.36","99,129.36",,,,,,,,,,,,"40,000,000.00",,"159,165,350.00","159,165,350.00","7,444,100.00","973,469,474.26","480,000,000.00","820,000,000.00","1,480,000,000.00","2,000,000,000.00","650,000,000.00","800,000,000.00","4,797,746,149.42","11,297,096,850.37","2,727,984,778.68","5,781,502,600.37","8,943,603,129.78","14,593,359,102.05","7,345,504,802.92","13,628,607,287.17","19,452,563,708.70"
客户存款和同业存放款项净增加额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
取得投资收益收到的现金,,,,,,,,,,,,"590,590.00","584,100.00","1,181,180.00","1,778,260.00","2,232,560.00",,"1,181,180.00","1,828,406.67","2,524,860.00","696,453.33","1,400,560.00","1,400,560.00","1,545,973.33","1,358,104.31","1,579,663.63","3,250,252.92","6,286,023.74",,,"1,950,973.14","15,111,353.50","1,647,882.53","3,965,213.87","14,287,917.07","138,136,403.31","40,275,844.35","118,168,281.88","220,446,588.31","321,832,139.25","28,748,636.42","300,469,177.00","332,748,341.22"
向中央银行借款净增加额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,,,,"830,000.00",,"100,000.00",,,,"40,000,000.00",,,,"39,641,679.43","40,000,000.00",,,"66,218,796.59",,"60,000.00","159,225,350.00","60,000.00",,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额,"-52,000,000.00","-142,000,000.00","-142,000,000.00","-142,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000,000.00","300,000,000.00"
投资活动现金流入小计,,,"16,037,918.98","10,475,750.00",,"10,000,000.00","10,000,000.00","10,000,000.00",,"929,129.36","987,129.36","1,579,335.00","584,100.00","1,181,180.00","1,778,260.00","42,232,960.00",,"1,189,675.00","1,836,901.67","42,244,336.76","40,736,453.33","1,440,560.00","41,440,560.00","79,105,171.88","160,523,454.31","160,805,013.63","169,919,702.92","979,815,498.00","480,000,000.00","820,000,000.00","1,481,950,973.14","2,042,161,033.50","651,647,882.53","803,965,213.87","4,812,034,066.49","11,435,233,253.68","2,768,260,623.03","5,899,670,882.25","9,164,049,718.09","14,915,191,241.30","7,374,253,439.34","13,929,076,464.17","19,785,312,049.92"
收取利息、手续费及佣金的现金,"14,567,116.52","32,565,143.03","45,870,481.77","97,185,213.78","22,119,284.96","38,517,078.69","57,684,087.93","88,820,597.42","19,218,640.67","32,349,089.25","69,456,909.66","132,309,706.17","24,521,673.79","51,231,459.69","94,473,994.22","224,793,336.83","53,779,278.58","89,454,726.39","115,925,355.05","434,491,224.87","92,091,632.00","183,535,459.16","287,138,682.36","564,565,148.78","124,683,919.45","317,575,860.58","512,583,139.33","1,054,085,790.75","185,981,482.00","537,109,618.97","858,235,813.07","1,874,721,003.45","205,565,007.72","490,093,428.94","702,295,043.11","2,283,326,879.29","494,370,325.72","1,356,579,019.75","1,609,642,328.73","5,221,788,863.31","488,746,301.69","1,686,480,560.80","2,321,409,337.21"
投资支付的现金,,,,,,,,,,,,,,,"508,750.00",,,,"268,514.00",,,,"40,000,000.00",,,"8,626,421.14","64,289,121.14","1,414,304,124.26",,"470,000,000.00","1,050,000,000.00","2,091,700,000.00","307,300,000.00","898,636,000.00","6,024,278,481.81","15,100,881,366.08","2,475,325,267.88","7,604,645,030.40","11,493,846,579.01","21,402,487,884.79","9,612,956,660.55","15,756,863,146.18","21,667,554,538.56"
