科目,2007-12-31,2008-12-31,2009-12-31,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"537,259,215.67","561,674,345.09","256,959,513.43","402,396,737.33","4,918,811,531.95","4,807,408,524.47","4,203,813,573.71","3,430,377,837.92","2,900,771,219.88","2,960,995,967.46","2,515,578,191.76","1,802,727,403.59","1,387,568,509.31","1,506,705,015.58","1,872,011,553.12","1,548,230,850.02","1,804,355,610.35","1,870,399,953.98","1,677,838,506.71","1,767,627,759.48","1,390,663,064.26","1,183,408,593.80","1,816,308,478.88","1,593,424,740.81","1,338,612,136.79","1,148,823,546.53","1,506,469,844.98","1,576,138,215.39","2,187,608,613.83","1,943,748,228.57","1,678,032,752.23","1,478,421,208.06","1,975,285,598.50","2,897,504,536.42","2,401,231,999.14"
短期借款,"301,600,000.00","700,000,000.00","855,875,000.00","859,301,770.56","1,209,301,770.56","500,000,000.00","357,000,000.00","418,266,135.51","576,749,614.76","503,716,822.44","520,426,224.10","390,182,782.82","652,764,365.03","656,781,601.88","789,387,092.10","771,031,416.46","1,380,118,729.20","2,019,365,435.49","1,926,539,962.43","1,976,862,806.49","1,604,140,823.51","1,805,750,533.60","2,196,809,383.24","2,419,689,766.95","1,268,686,001.62","943,609,954.90","977,602,280.67","1,297,155,516.94","1,609,883,029.82","1,889,427,577.46","2,073,335,380.50","1,930,495,069.56","2,426,668,711.56","2,566,172,210.29","3,001,502,778.20"
交易性金融资产,,,,,,,,,,,,,,,,,"14,050,603.04","126,980.82","6,085,708.39","66,027,586.66","58,050.00","7,134,180.57","39,552,372.42","125,185.21","218,797,503.44","667,929,038.33","15,886,637.52","660,141,315.64",,"920,580.74","19,057,758.92","16,794,497.23","1,228,250.96","41,369,182.66","39,663,411.84"
交易性金融负债,,,,,,,,,,,,,,,,,"46,084.03","21,516,212.15","19,200,550.00","4,469,360.56","36,521,340.47","1,699,850.00",,"19,879.06","64,672,454.55","30,427,954.35","8,822,400.40","2,886,800.00","656,350.00","614,030.00","770,000.00",,,"34,050.00","210,367.39"
应收票据,,,"155,875,000.00","9,301,770.56","12,520,000.71","815,120.00","5,233,900.00","47,631,604.49","64,714,012.49","56,922,932.00","17,419,415.26","36,430,008.60","29,793,559.23","22,503,481.00","20,998,805.76","36,160,312.07","58,594,849.35","90,513,871.21","103,484,107.71","131,336,604.24","181,656,739.77","110,990,802.35","86,996,764.84","144,612,241.00","123,666,005.87","96,009,460.14","44,015,343.94","59,656,333.19","156,949,461.00","191,078,281.86","82,041,715.53","82,494,979.18","108,735,948.91","76,400,347.79","69,393,923.18"
应付票据,,,,,"80,000,000.00",,,,,"900,000.00",,,,,,,,,,,,"108,657,184.48","180,000,000.00","530,000,000.00","300,000,000.00","400,000,000.00","350,000,000.00","10,000,000.00","90,000,000.00","80,000,000.00",,,,,
应收账款,"39,705,585.86","13,991,421.52","12,871,640.86","83,796,419.08","166,840,881.59","105,969,390.12","124,720,470.11","285,793,372.56","198,809,716.55","194,020,919.80","293,673,365.01","363,516,008.87","1,051,588,498.34","764,847,801.63","586,464,112.08","391,708,855.43","489,754,088.93","830,343,483.84","1,139,925,162.63","874,015,616.29","1,338,358,653.98","1,179,061,277.05","1,351,591,688.38","894,050,760.34","506,188,869.76","425,801,288.17","517,231,154.89","476,219,134.78","322,186,104.95","426,249,854.76","345,511,228.89","323,144,141.06","277,626,092.67","271,108,179.09","257,087,838.71"
应付账款,"81,728,138.21","140,742,778.01","150,755,155.79","312,504,369.52","182,602,654.37","144,766,235.80","222,432,366.31","196,406,558.38","231,322,167.39","205,397,358.42","286,214,097.84","301,903,823.83","322,731,126.99","271,296,976.06","352,569,672.32","304,164,344.00","472,616,325.34","327,381,355.65","307,749,526.92","271,325,536.47","425,184,102.00","246,671,619.62","311,625,756.76","341,450,843.44","362,445,997.96","296,321,414.65","294,551,749.78","297,735,741.90","204,684,416.17","222,134,649.74","237,808,491.53","253,048,636.23","253,023,598.91","218,312,104.19","222,789,174.26"
预付款项,"1,334,652.09","32,327,746.01","64,041,754.46","157,195,505.08","147,786,034.32","338,922,331.00","393,711,061.02","404,646,872.24","99,320,745.42","240,247,386.29","258,375,554.06","347,553,842.75","179,717,223.65","262,441,641.63","318,581,860.82","465,275,680.77","332,043,732.98","589,580,664.52","552,849,552.40","451,527,474.70","296,596,170.48","431,249,266.85","786,014,992.56","768,983,949.44","581,008,380.84","498,789,565.24","341,453,401.44","329,141,486.31","250,019,900.57","416,063,441.42","377,491,561.74","399,003,879.93","215,238,835.24","272,629,193.94","209,440,278.78"
预收款项,"39,302,204.20","30,573,906.16","35,104,602.97","72,220,993.56","129,683,295.27","236,004,409.49","232,918,319.02","564,441,437.87","65,114,827.86","93,441,751.78","173,404,291.72","259,501,975.75","108,499,435.79","162,029,805.39","182,349,975.71","388,866,530.88","106,425,860.69","178,715,746.28","233,183,492.60","213,518,165.11","98,581,954.35","160,816,076.03","327,307,546.50","382,077,960.09","237,132,125.62","295,126,587.22","211,650,197.17","216,214,382.39","137,150,317.06","329,457,316.26","154,146,720.90","252,516,527.60","103,804,285.62","155,192,003.50","191,070,852.45"
