科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"235,954,704.72","612,458,668.32","949,217,866.94","1,359,208,702.87","362,383,683.27","952,135,741.15","1,546,133,173.14","2,049,370,528.56","466,677,590.67","974,028,486.86","1,583,517,739.79","2,219,731,104.23","484,051,124.44","1,165,356,586.41","1,753,072,521.69","2,694,753,996.88","535,443,953.65","1,286,563,486.02","1,881,100,672.45","2,520,664,552.77","492,616,627.93","1,023,876,471.90","1,618,226,450.39","2,382,446,288.84","552,617,658.85","1,057,013,398.79","3,547,490,917.15","5,890,560,077.44","1,407,454,039.62","3,175,144,682.71","4,639,058,696.96","6,180,738,256.41","1,784,407,730.69","3,988,958,100.52","6,028,918,533.18","8,104,988,231.97","1,880,530,584.49","4,073,402,164.52","6,291,168,272.57","6,550,928,521.84","2,167,732,063.99","4,602,482,022.24","6,910,952,134.43","6,966,578,753.35","2,309,916,749.50","5,135,246,822.99"
取得子公司及其他营业单位支付的现金净额,,,,"15,634,944.28",,"12,241,350.80","12,241,350.80",,,"37,287,912.67","37,287,912.67","38,250,816.16",,,,,"106,778,195.86","106,778,195.86","106,778,195.86","106,778,195.86",,,,,,,,"130,565,654.55",,,"57,711,005.66","166,942,142.51","551,575,785.63","1,390,222,238.49","1,390,222,238.49","1,757,888,188.67",,,"185,216,412.05","173,247,858.47",,,,,,
收到的税费返还,"1,213,028.26","17,359,167.58","26,351,080.18","44,647,611.11","12,484,558.44","34,141,248.28","51,579,574.15","81,980,433.64","23,725,070.02","44,302,109.84","66,939,745.16","86,890,042.20","13,321,274.35","27,624,460.67","54,036,217.30","69,740,371.00","31,069,632.53","55,891,114.78","78,778,090.52","96,505,346.73","17,998,949.87","30,358,220.28","50,028,352.25","73,276,347.10","14,972,837.66","47,903,349.19","66,482,448.50","82,347,610.54","25,337,619.04","38,013,536.97","55,292,509.99","66,312,184.14","30,264,515.33","54,584,484.48","85,132,231.94","91,643,631.84","24,026,791.85","35,909,566.42","61,692,977.34","104,247,012.71","36,353,491.30","74,845,648.85","116,003,296.17","123,491,863.57","29,990,596.73","47,649,088.70"
支付其他与投资活动有关的现金,,,,,,,"390,000.00",,,,,,,,,,,"220,000,000.00","220,000,000.00",,,,,,,,"2,024,455.30",,,,"2,524,034.72","55,000,000.00",,,,,,,,,,,,"37,292,773.09","57,456,642.31",
收到其他与经营活动有关的现金,"6,011,196.29","19,019,749.73","34,041,237.89","45,634,313.89","18,460,987.79","30,601,304.58","41,633,032.09","55,280,414.35","29,455,926.17","38,767,739.54","69,076,831.88","82,806,699.80","30,951,367.64","49,715,790.56","73,160,954.12","110,530,713.97","53,272,371.72","84,021,834.07","138,499,259.11","128,881,739.18","35,759,008.66","65,797,300.25","98,939,417.52","87,592,338.80","27,555,589.47","52,473,694.92","139,850,395.55","59,655,614.17","49,322,801.73","53,374,687.77","177,731,711.60","81,671,208.77","40,570,036.34","88,372,638.03","108,886,269.47","220,698,544.44","74,290,893.08","94,868,524.68","138,376,014.76","272,938,126.51","88,365,209.07","75,557,002.51","122,118,445.15","223,566,646.96","14,985,234.12","63,231,983.36"
投资活动现金流出小计,"39,877,720.71","37,206,264.44","58,657,507.88","108,960,911.68","41,517,500.88","72,929,314.75","93,891,422.59","97,023,900.46","21,987,444.32","76,695,444.22","111,207,858.13","227,439,344.21","57,122,889.93","123,542,000.73","223,861,590.99","335,332,422.95","435,086,751.02","523,448,159.98","705,288,818.69","873,798,057.23","67,899,818.41","111,630,072.53","162,517,182.25","211,385,689.06","195,749,920.56","276,022,655.84","763,372,779.47","1,053,424,015.07","76,261,077.55","182,744,981.30","402,624,103.32","721,886,364.36","666,459,802.96","1,582,249,653.68","1,782,322,415.88","2,361,331,545.64","198,842,641.53","549,318,422.16","1,905,707,637.36","2,088,816,024.48","137,179,866.45","296,609,102.00","416,292,353.00","826,195,108.50","271,866,218.46","1,452,239,269.35"
经营活动现金流入小计,"243,178,929.27","648,837,585.63","1,009,610,185.01","1,449,490,627.87","393,329,229.50","1,016,878,294.01","1,639,345,779.38","2,186,631,376.55","519,858,586.86","1,057,098,336.24","1,719,534,316.83","2,389,427,846.23","528,323,766.43","1,242,696,837.64","1,880,269,693.11","2,875,025,081.85","619,785,957.90","1,426,476,434.87","2,098,378,022.08","2,746,051,638.68","546,374,586.46","1,120,031,992.43","1,767,194,220.16","2,543,314,974.74","595,146,085.98","1,157,390,442.90","3,753,823,761.20","6,032,563,302.15","1,482,114,460.39","3,266,532,907.45","4,872,082,918.55","6,328,721,649.32","1,855,242,282.36","4,131,915,223.03","6,222,937,034.59","8,417,330,408.25","1,978,848,269.42","4,204,180,255.62","6,491,237,264.67","6,928,113,661.06","2,292,450,764.36","4,752,884,673.60","7,149,073,875.75","7,313,637,263.88","2,354,892,580.35","5,246,127,895.05"
投资活动产生的现金流量净额,"-36,776,782.11","-27,806,875.84","-49,185,045.63","-78,041,409.43","-23,254,631.27","-45,790,408.39","-66,489,576.59","-81,592,555.26","-15,217,244.32","-43,842,119.01","-78,354,532.92","-190,809,623.00","-52,927,568.53","-118,702,736.22","-217,935,976.48","-322,604,498.44","-435,040,851.02","-509,370,259.98","-465,677,741.82","-600,482,267.28","-67,722,287.64","-100,563,361.76","-151,310,471.48","-107,030,175.24","-119,066,735.15","-183,979,470.43","-639,571,687.34","-955,282,523.26","29,149,687.58","-70,249,996.03","-286,968,471.95","-466,252,118.94","-665,203,254.32","-1,515,429,490.16","-1,639,368,205.26","-2,200,342,474.57","-188,238,484.37","-536,743,489.73","-1,890,359,162.86","-2,038,574,055.33","-121,894,513.43","-278,371,175.18","-339,931,169.95","-693,404,572.16","74,425,190.86","-1,099,650,462.87"
购买商品、接受劳务支付的现金,"227,969,099.98","498,122,999.18","800,440,896.84","1,110,790,849.24","371,061,333.83","830,494,476.27","1,329,840,148.45","1,711,021,903.12","368,920,217.68","783,295,757.59","1,271,109,512.12","1,741,297,078.41","425,157,607.25","960,819,276.89","1,470,691,792.26","2,231,956,915.84","725,268,106.78","1,207,897,098.70","1,753,490,400.60","2,216,953,470.60","328,674,370.25","739,054,982.80","1,160,944,339.38","1,684,423,106.41","474,703,165.91","822,088,802.92","2,319,594,910.14","3,856,496,666.39","983,591,722.60","2,197,302,925.92","3,029,140,598.72","3,527,805,229.23","1,287,165,411.58","2,725,453,557.27","4,059,677,111.47","5,070,267,622.46","1,373,928,976.31","2,845,808,353.93","4,352,484,255.85","4,106,946,202.18","1,507,822,705.13","3,152,881,189.88","4,823,908,493.07","4,017,447,916.41","1,535,871,839.20","3,181,689,969.06"
吸收投资收到的现金,,"50,000.00","50,000.00","50,000.00",,,,"4,250,000.00",,,,"22,909,150.00",,"943,622,892.00","964,687,488.00","968,117,488.00","25,729,758.00","25,729,758.00","25,767,754.00","25,729,758.00",,,,"520,000,000.00",,,,"9,800,000.00","19,600,000.00","19,600,000.00","34,600,000.00","49,765,646.95","10,000,000.00","10,000,000.00","10,000,000.00","16,000,000.00","1,599,999,979.50","1,619,599,979.50","1,619,599,979.50","1,620,062,126.09",,,,,"21,602,900.00","21,602,900.00"
