科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"465,717,038.63","529,234,050.88","650,292,785.74","339,283,448.12","551,454,743.69","736,264,356.24","130,134,968.34","373,645,252.63","669,118,200.02","997,101,553.77","158,218,999.89","396,004,524.43","724,946,387.76","1,109,790,083.43","180,917,775.50","578,523,089.40","958,520,689.44","1,390,385,189.84","270,003,871.67","766,639,439.95","1,241,753,744.54","1,833,497,362.33","360,510,871.39","906,389,980.41","1,421,331,726.52","2,098,037,595.88","361,381,710.35","823,460,653.52","1,296,089,195.71","2,152,202,589.83","340,593,613.09","1,177,762,123.83","1,938,800,770.66","2,929,856,974.13","524,715,695.52"
二、营业利润,"62,825,029.19","62,496,989.21","82,499,234.87","43,877,319.20","70,403,519.57","82,400,995.50","8,229,726.07","30,676,538.92","49,074,150.95","65,219,605.84","6,846,967.93","23,242,377.93","43,878,960.16","47,889,755.56","2,122,705.49","25,394,215.39","41,517,856.71","50,524,718.52","3,873,612.87","26,214,275.57","45,223,297.28","27,973,222.71","5,684,602.73","29,907,508.46","38,297,265.59","33,210,136.99","8,550,631.78","34,468,052.97","39,453,753.32","63,825,153.90","10,461,268.95","70,966,966.20","124,618,221.47","97,603,575.98","14,705,017.57"
减:营业成本,"356,550,563.91","405,978,255.01","503,769,464.78","262,454,691.37","428,651,109.16","574,242,850.52","103,447,035.20","299,578,882.90","540,867,957.24","807,209,960.30","131,561,841.17","320,073,470.07","588,117,721.73","907,476,476.64","148,182,456.75","477,479,917.25","793,813,105.47","1,146,936,605.08","226,075,926.56","637,666,043.32","1,033,234,060.32","1,544,405,727.85","299,729,337.15","755,227,506.15","1,197,853,521.12","1,758,677,809.15","308,262,750.61","688,858,950.65","1,105,928,888.37","1,840,747,509.26","274,398,241.97","975,099,342.96","1,604,103,404.51","2,447,948,705.69","444,397,192.51"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"5,509,781.28","5,049,112.97","5,589,995.53","2,127,219.14","3,916,902.68","5,556,188.02","999,926.43","3,726,051.98","5,920,355.19","8,914,535.51","1,133,165.72","3,305,986.79","6,027,306.27","9,931,762.88","812,792.81","4,558,363.05","6,659,611.27","9,591,196.40","1,710,767.32","6,599,410.82","10,426,577.07","15,642,303.17","3,152,616.64","7,090,292.38","11,266,349.46","19,067,638.59","3,677,829.80","2,832,268.47","2,506,613.33","15,418,708.77","2,137,895.88","5,197,782.27","7,397,306.91","16,206,353.58","3,713,098.02"
营业外收入,"1,719,594.56","3,820,684.20","1,683,366.80","300,393.00","450,393.00","1,685,393.00","150,000.00","6,309,400.00","6,477,300.36","4,806,538.38","1,263,762.79","5,612,992.93","6,792,078.94","14,822,959.25","1,382,750.00","2,954,634.00","7,813,908.76","20,994,191.42","2,603,334.23","4,806,415.78","7,254,496.15","30,753,638.35","6,936,726.99","11,160,815.79","13,699,258.95","46,944,015.13","3,214,875.02","7,650,794.16","27,360,788.78","42,912,683.18","3,336,177.81","8,993,962.67","24,752,808.11","58,087,042.81","3,815.17"
销售费用,"14,638,210.43","14,305,764.76","15,581,850.12","7,462,852.24","13,026,576.57","22,204,576.26","6,081,885.49","15,360,672.34","25,233,677.31","38,266,510.36","7,691,031.00","18,791,657.74","31,248,930.05","46,173,990.46","12,962,444.16","23,610,528.70","38,041,548.90","47,785,774.38","13,665,903.42","29,919,623.00","44,158,356.41","60,080,668.35","16,105,201.38","30,478,805.78","44,800,346.80","61,516,198.37","11,266,957.30","21,410,604.20","26,867,585.94","42,009,906.24","10,352,962.40","25,194,889.09","40,323,703.16","65,900,296.54","18,552,153.81"
减:营业外支出,"575,115.62","589,607.08","6,049,524.92",,"30,000.00","766,823.78","5,000.00","2,586,000.00","2,586,000.00","2,901,539.96",,151.24,"627,249.54","689,756.52",947.50,"3,412.66","159,606.09","163,699.59","97,864.01","117,445.40","188,642.13","211,182.55","10,571.25","241,632.10","248,375.43","516,113.76","64,110.98","8,254,041.78","9,591,813.24","17,777,854.44","109,028.88","52,732,547.22","53,009,135.52","54,813,225.03","380,636.90"
管理费用,"17,881,907.11","29,950,184.70","34,096,290.05","16,880,787.21","25,362,076.08","33,994,839.97","9,590,384.53","24,084,039.67","41,460,042.85","57,179,198.90","12,116,450.60","28,443,258.07","45,399,831.91","65,980,348.35","16,623,442.46","35,976,237.04","57,927,428.11","76,286,183.17","24,707,028.32","53,819,194.53","81,165,149.51","110,167,585.81","26,644,976.79","56,186,762.29","91,463,290.99","122,771,557.69","29,201,832.60","58,245,686.80","81,954,939.87","110,402,858.73","26,540,042.58","59,377,816.95","90,603,330.77","134,220,980.94","35,651,009.05"
其中:非流动资产处置净损失,"487,193.62","61,294.32","70,863.35",,,"636,812.28",,,,"267,314.68",,,"33,016.44","94,710.26",747.50,,"19,476.05","23,395.45",320.00,,625.78,,,,,"63,934.61",,"936,498.27","936,498.27","1,311,365.74",,"33,191.18","37,712.23",,
