科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"60,198,184.43","50,332,779.89","62,950,468.76","107,784,235.42","547,452,610.54","538,400,746.00","520,636,760.87","513,569,958.81","521,640,586.02","511,011,346.71","509,944,815.67","523,859,993.72","524,615,901.58","553,296,870.40","533,305,755.50","516,631,348.45","528,057,086.37","533,768,284.70","531,938,649.05","555,233,238.70","544,827,036.63","411,998,907.94","410,264,807.12","424,139,261.38","421,586,198.73","378,338,765.31","325,142,071.28","331,929,450.43","298,097,937.75","446,682,556.91","335,197,208.84","142,198,238.12","118,404,887.20","428,317,644.20","147,989,080.97","233,950,399.36"
短期借款,"12,000,000.00",,"10,000,000.00","21,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"3,730,000.00",,"1,708,349.76","1,131,530.40","1,952,530.40","1,161,200.00","6,020,284.32","6,347,084.32","11,173,646.27","3,802,692.70","3,462,000.00","5,432,971.29","4,844,471.29","1,544,500.00","3,895,779.00","2,590,000.00","4,471,448.70","8,812,686.31","6,681,042.86","5,478,874.86","6,458,000.00","3,108,663.63","1,698,500.00","300,000.00","2,677,500.00","3,346,855.50","5,121,348.00","3,993,000.00","2,335,000.00","2,598,000.00","5,376,000.00","6,603,400.00","7,094,312.00","2,371,400.00","10,545,588.60","8,189,042.74"
应付票据,"11,074,162.00","14,750,988.67","2,061,265.00","11,009,249.00","21,376,677.00","15,212,578.00","9,212,578.00","12,476,000.00","14,072,756.62","17,005,652.16","12,207,032.00","1,521,000.00","11,865,419.60","13,316,743.75","2,972,324.15","5,177,520.00","10,755,943.00","11,151,341.00","6,479,218.00","9,646,400.00","14,502,144.00","6,403,844.00","1,548,100.00",,"5,483,500.00","6,728,476.37","1,544,976.37","2,430,000.00","3,440,000.00","2,260,000.00","950,000.00",,"3,705,000.00","7,705,646.29","8,779,170.13","7,301,625.84"
应收账款,"20,099,372.86","19,475,951.36","28,828,038.99","38,081,653.19","33,628,215.59","34,146,756.46","29,809,243.52","44,423,658.79","53,266,521.81","57,453,471.55","44,436,874.68","78,193,698.37","72,780,121.33","59,431,089.24","64,530,541.51","90,882,725.61","92,881,142.55","166,579,937.05","193,589,289.35","149,672,234.01","171,132,272.57","121,810,169.04","109,459,071.39","104,910,264.09","91,471,999.49","89,991,124.27","80,957,869.26","92,164,535.31","83,975,563.28","82,413,998.72","84,757,132.54","115,882,267.13","118,583,410.64","93,031,461.89","99,332,823.97","125,401,580.16"
应付账款,"10,713,269.17","21,550,973.78","9,132,614.95","19,276,557.90","9,254,526.79","8,449,309.16","18,221,102.12","21,938,870.86","25,717,797.72","11,338,955.45","12,559,210.56","19,241,985.87","18,392,135.98","12,029,195.34","16,986,341.43","27,378,613.76","40,062,708.11","92,426,573.80","120,193,780.63","74,887,811.88","90,909,230.34","59,440,724.24","63,644,831.82","45,270,698.91","36,059,356.54","30,470,624.65","31,716,937.11","36,015,006.30","36,113,621.55","31,445,353.33","32,774,196.11","49,942,758.61","54,396,197.94","46,318,762.41","55,408,170.24","59,961,906.63"
预付款项,"6,284,376.26","2,746,418.58","1,237,460.26","5,922,561.31","2,850,694.31","1,113,737.59","3,635,601.03","1,362,587.67","9,645,991.54","2,040,191.85","5,387,434.78","57,548,326.49","64,045,672.34","65,958,687.64","68,708,652.09","12,003,618.03","8,073,133.14","2,058,997.12","6,369,426.94","884,036.67","731,437.33","2,102,844.05","5,165,071.55","33,996,218.39","14,763,129.80","37,371,683.27","33,591,646.35","36,711,135.60","15,100,708.45","12,581,621.02","10,148,981.59","3,410,811.74","795,560.14","2,597,777.00","4,649,916.47","2,725,933.57"
预收款项,"3,405,693.89","7,984,711.02","5,532,979.94","4,209,718.70","4,447,631.15","2,682,226.25","3,853,364.25","3,180,558.00","22,494,293.84","1,387,820.00","4,357,191.51","112,932,180.78","114,812,193.19","110,549,543.61","108,328,541.39","29,161,056.77","1,150,675.07","1,308,988.91","6,912,109.63","4,616,549.96","2,255,818.11","19,324,266.27","20,389,159.75","62,741,882.92","48,313,778.51","83,608,043.90","66,131,836.88","67,061,414.51","55,579,852.61","45,750,285.56","39,301,832.03","11,700,151.93","11,136,917.21","11,173,767.20","10,501,329.28","10,642,878.93"
其他应收款,"1,231,658.42","1,001,075.78","1,121,820.21","3,279,567.84","2,542,805.77","1,900,949.40","1,678,404.58","3,198,422.46","4,765,142.44","3,335,326.54","8,010,098.67","11,600,187.08","1,405,010.53","4,763,386.45","3,058,790.99","4,029,702.60","5,404,260.25","6,198,430.73","3,857,426.56","2,870,745.36","5,734,670.72","14,007,098.34","15,369,292.08","17,535,303.88","15,046,727.63","13,410,215.38","15,038,941.67","14,221,099.25","14,655,897.47","12,117,247.21","12,660,630.18","13,073,589.85","17,870,956.22","5,895,563.48","10,383,524.64","7,996,192.94"
应付职工薪酬,"198,483.10","446,479.28","550,670.71","738,644.71","738,644.71","682,924.52","682,924.52","682,924.52","682,883.52","1,023,042.86","1,027,058.77","1,023,042.86","1,027,744.92","1,121,139.59","1,046,274.88","1,216,520.32","4,321,924.67","1,428,283.99","1,354,916.25","1,440,956.67","1,522,337.55","4,328,491.27","1,849,401.03","2,287,779.63","2,304,376.78","6,817,266.06","3,424,534.98","2,922,084.18","3,102,770.95","6,374,463.64","3,414,896.43","3,590,439.87","3,663,326.14","7,992,351.69","3,964,215.06","4,163,524.88"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,593,141.77","1,631,996.00","6,353,895.31","6,043,570.60","2,596,682.87","2,969,548.34","1,832,583.40","4,226,839.63","5,800,434.51","2,822,181.87","1,860,256.86","7,280,174.17","-174,666.78","-666,032.05","2,548,567.34","7,774,374.74","9,106,603.54","9,517,078.21","15,009,603.67","8,013,555.30","5,046,051.38","7,335,290.53","6,839,334.67","6,656,637.33","2,403,430.06","4,243,179.26","4,480,170.31","3,983,563.11","3,935,193.82","2,737,370.56","6,151,707.84","5,719,008.59","4,081,435.14","5,441,344.66","5,535,165.20","4,867,054.42"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"9,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"16,152,007.36","49,178,738.18","35,610,746.57","36,987,548.63","38,959,460.16","43,320,861.34","56,789,334.41","53,025,867.67","60,039,487.39","55,957,581.89","56,809,324.63","45,575,619.82","49,423,478.00","50,995,892.01","52,350,706.77","59,098,976.60","59,895,349.76","68,763,806.52","78,014,498.15","77,396,352.92","78,924,400.55","96,896,829.94","110,678,563.53","100,078,552.73","120,495,876.92","115,135,358.95","109,069,043.98","102,872,133.27","121,788,065.45","97,859,133.80","103,728,743.92","78,268,312.18","83,612,020.91","85,036,077.01","92,122,811.40","78,330,359.06"
其他应付款,"209,075.00","250,063.32","591,999.61","1,752,109.06","3,519,833.20","1,100,845.53","944,138.00","873,982.45","1,192,076.35","2,521,054.30","2,357,385.31","2,381,828.95","3,065,569.15","5,544,391.59","971,046.45","9,414,216.95","12,615,643.30","46,508,955.80","34,926,552.79","60,216,127.05","50,949,902.31","43,477,478.62","46,146,122.13","44,327,217.82","40,069,693.74","39,858,920.58","42,502,905.16","45,590,784.26","50,898,015.31","49,544,731.43","49,653,753.67","53,874,759.65","55,125,932.94","52,145,196.36","50,575,795.58","42,103,779.78"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,"16,000,000.00",,,,,,,,,,,"52,721.60",,,,779.50,779.50,779.50,779.50,779.50,"145,300,000.00","145,300,000.00","150,300,000.00","150,300,000.00","226,206,974.53","280,206,974.53","280,027,695.32","327,000,000.00","200,056,810.13","303,490,000.00","484,340,000.00","515,730,000.00","259,950,000.00","527,910,000.00","321,900,000.00"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"107,695,599.33","138,734,963.79","131,456,884.55","193,187,096.79","627,386,316.77","620,044,250.79","618,569,628.73","621,927,579.72","660,531,375.47","633,600,611.24","628,050,548.43","722,210,796.77","717,167,376.67","735,990,425.74","725,850,225.86","685,236,371.29","698,783,200.27","786,182,921.93","820,451,112.41","791,536,262.02","807,808,597.30","795,224,512.94","797,935,305.67","831,259,600.47","816,341,432.57","863,800,977.21","849,127,895.07","861,919,049.18","862,953,172.40","854,309,367.79","855,358,697.07","843,776,619.02","862,091,147.11","877,199,923.58","892,933,746.05","778,493,507.83"
流动负债合计,"53,193,824.93","46,615,212.07","34,223,425.52","64,029,849.97","41,933,995.72","31,097,431.80","34,746,690.29","43,379,175.46","69,960,242.56","36,098,706.64","34,368,135.01","144,380,212.63","148,988,396.06","141,894,981.83","132,853,095.64","80,122,302.54","78,013,497.69","162,341,221.71","184,876,180.97","158,821,400.86","165,185,483.69","140,310,094.93","140,416,949.40","161,284,216.61","134,634,135.63","171,726,510.82","149,801,360.81","158,002,852.36","153,069,454.24","138,112,204.52","132,246,386.08","124,827,118.65","132,108,809.37","130,777,068.61","134,763,845.49","129,040,770.48"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00"
长期股权投资,,,,,,,,,,,,,,,,,"10,554,033.77","17,050,824.35","17,050,824.35","16,995,716.46","16,995,716.46","16,909,576.78","16,909,576.78","16,909,576.78","16,885,948.09","16,872,971.58","16,872,971.58","16,872,971.58","16,872,971.58","16,816,799.19","16,816,799.19","16,802,949.29","16,802,949.29","16,549,327.76","16,549,327.76","36,320,597.34"
专项应付款,,,,,,,,,,,"3,200.00",,,"400,000.00","400,000.00","400,000.00","400,000.00","400,000.00","400,000.00","400,000.00","400,000.00",,,,,,,,,,,,,,,
投资性房地产,"1,319,887.50","1,237,665.00","1,155,442.51","1,114,331.26","1,093,775.63","1,073,220.01","1,052,664.38","1,032,108.76","1,011,553.13","990,997.50","1,144,238.86","1,270,351.65","1,244,881.30","1,219,410.96","2,036,370.94","1,772,612.97","1,407,462.99","1,941,342.70","1,901,957.85","1,862,572.99","1,057,551.47","1,163,858.17","1,142,775.80","1,121,693.41","1,100,611.03","1,079,528.62","1,058,446.24","1,037,363.83","1,016,281.46","995,199.05","974,116.68","953,034.26","931,951.89","1,518,225.30","1,487,891.41","1,457,456.34"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"18,215,127.37","19,757,162.71","22,800,143.32","22,190,858.08","22,697,282.92","21,449,512.31","23,126,971.50","23,745,896.53","26,508,571.39","58,154,432.48","56,830,197.28","56,810,119.39","59,150,258.86","58,063,882.54","55,983,421.02","97,698,024.84","112,092,624.92","118,348,879.67","116,345,467.20","120,334,301.13","121,461,096.44","118,059,877.63","115,887,179.47","114,121,686.25","112,121,502.51","112,454,174.09","110,139,144.63","109,491,721.80","108,367,841.99","108,247,115.46","107,341,279.55","116,517,580.89","113,883,774.60","111,404,115.01","110,291,117.32","109,623,604.12"
递延所得税负债,,,,,,,,,,,,,,,,,,"848,116.11","848,116.11","839,849.93","839,849.93",,,,,,,,,,,,,,,
在建工程,,,"52,420.00","1,550,223.48","9,707,656.28","15,147,362.11","23,797,407.37","33,240,136.62","35,807,498.54","21,791,664.17","31,962,453.31","43,044,945.46","50,227,231.69","53,396,900.28","59,277,403.31","29,856,930.42","5,857,833.58","735,726.87","3,172,555.74",,"1,174,579.17",,"1,631,940.08","1,657,795.08","1,782,382.23",,"20,000.00","234,205.68","734,205.68","718,205.68","718,205.68","718,205.68","718,205.68",,,
其他非流动负债,"313,200.00","103,200.00","843,200.00","843,200.00","423,200.00","3,200.00","3,200.00","3,200.00","3,200.00","3,200.00",,"3,200.00","3,200.00","3,200.00","3,200.00","3,200.00","3,200.00","3,200.00","3,200.00","3,200.00","3,200.00",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"313,200.00","103,200.00","843,200.00","843,200.00","423,200.00","3,200.00","3,200.00","3,200.00","3,200.00","3,200.00","3,200.00","3,200.00","3,200.00","403,200.00","403,200.00","403,200.00","403,200.00","1,251,316.11","1,251,316.11","1,243,049.93","1,243,049.93","400,000.00","400,000.00","400,000.00","400,000.00","400,000.00","400,000.00","5,400,000.00","5,000,000.00","5,300,000.00","5,300,000.00","5,300,000.00","5,300,000.00","5,760,000.00","5,760,000.00","5,760,000.00"
