科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"182,471,930.33","453,822,014.45","743,660,697.82","1,038,689,835.68","274,987,732.90","579,681,547.61","842,823,087.63","1,137,313,683.27","253,720,164.47","580,689,710.13","927,036,452.67","1,312,862,772.99","330,176,674.24","710,456,150.44","1,125,637,098.06","1,602,528,977.12","336,327,808.91","665,686,519.65","1,025,887,350.06","1,323,532,678.74","259,935,318.41","585,944,982.13","890,631,012.54","1,203,072,415.51","284,218,013.05","595,536,411.96","879,748,032.70","1,186,172,974.04","278,502,032.21","625,401,838.23","933,686,480.14","1,189,795,410.47","271,217,256.14","512,527,930.68","750,998,300.60","993,939,119.41","277,633,513.80","603,687,744.71","944,185,040.16","1,437,271,455.84","312,719,282.16","686,689,736.93","1,039,046,021.60","1,643,373,662.20","357,799,317.83","797,343,369.03","1,175,822,504.00","1,700,106,368.49","338,391,255.03"
二、营业利润,"28,095,041.81","79,182,043.41","120,818,577.68","133,460,094.94","31,551,868.09","80,259,642.98","122,374,382.51","114,821,611.00","35,292,019.50","74,810,955.88","111,041,268.42","122,667,658.98","29,200,112.82","82,583,972.18","114,245,288.26","143,490,793.15","27,175,460.19","69,939,577.90","96,752,560.62","93,145,833.44","21,130,250.80","103,344,605.53","126,864,118.83","121,389,583.37","18,690,119.16","55,000,399.20","70,969,918.84","57,792,482.58","17,031,988.55","39,893,990.54","50,297,776.74","30,583,529.86","13,065,047.43","23,407,057.90","30,602,773.07","23,496,348.59","31,247,312.19","57,904,765.38","89,760,356.54","117,426,363.41","31,346,067.07","72,174,441.67","109,607,441.68","151,535,685.39","37,752,566.85","99,290,212.55","144,773,688.19","172,961,409.77","35,244,913.96"
减:营业成本,"141,017,288.43","343,946,887.09","579,270,419.58","838,331,458.66","222,999,092.68","460,000,005.59","659,994,282.31","921,310,511.74","200,168,546.02","466,457,077.23","752,275,936.18","1,091,823,307.11","281,448,737.05","585,627,970.08","904,963,983.45","1,375,857,486.17","282,262,003.22","545,951,634.69","837,308,767.69","1,136,259,302.82","207,851,652.91","461,783,890.67","690,202,590.04","981,256,519.32","227,809,994.33","461,126,755.30","670,160,488.46","972,260,414.10","224,969,280.34","508,294,450.87","759,857,019.82","1,000,150,722.61","214,835,354.30","403,310,511.78","576,038,558.53","805,423,345.11","199,008,604.16","439,356,709.22","694,214,618.94","1,085,894,454.50","230,113,242.91","509,409,392.28","764,410,416.25","1,241,556,275.39","271,471,952.85","590,712,171.70","857,285,773.78","1,245,084,321.21","240,209,997.90"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"336,751.25","1,545,089.74","2,345,301.89","3,609,223.78","832,848.95","1,605,924.96","2,347,832.47","3,546,320.01","344,190.69","960,253.21","2,389,668.92","4,636,546.78","631,096.03","1,423,793.07","2,622,722.18","4,056,272.36","684,555.70","1,649,906.83","2,431,550.80","4,103,152.14","964,158.45","2,017,018.86","2,992,888.10","4,021,158.99","771,435.87","1,546,495.66","3,507,191.72","5,785,748.80","713,896.56","1,876,850.87","3,453,526.59","5,585,557.55","919,521.13","2,542,613.09","3,475,349.80","5,368,390.90","863,419.40","2,363,335.49","3,137,556.07","11,205,999.68","467,811.12","1,759,020.71","2,839,210.89","11,012,807.62","348,623.20","1,884,490.01","3,534,055.68","17,363,239.46","1,208,654.60"
营业外收入,"2,913.06","2,913.06","2,913.06","11,539,972.38","1,602,961.00","1,602,961.00","1,602,961.00","11,357,581.41",,"44,603.76","127,391.76","2,002,854.83",,"8,664.62","32,372.78","3,236,245.58","177,307.83","316,214.23","308,261.64","370,000.00","10,584.00","10,584.00","10,584.00","260,584.00",,,,"4,034,474.00","30,000.00","37,997.00","37,997.00","451,815.00","21,135.00","146,135.00","21,135.00","406,135.00",161.94,404.85,"1,426.79","612,788.52","2,109,500.00","2,110,160.00","2,110,440.70","11,941.60",280.00,280.00,280.00,"5,393,171.20",
销售费用,"2,692,128.10","5,853,318.31","8,232,666.52","11,475,759.25","2,385,242.86","4,949,810.06","7,083,712.41","9,876,641.32","2,496,622.79","4,986,414.61","7,486,798.63","11,434,281.79","2,866,952.21","4,738,394.70","6,903,221.94","11,306,855.50","2,632,588.57","5,752,793.10","9,709,680.86","13,640,100.53","2,267,808.52","4,460,470.42","8,958,803.90","13,772,088.51","2,121,814.71","7,031,796.86","9,379,694.29","12,697,594.92","2,564,380.45","6,233,827.15","8,618,543.62","14,260,477.13","2,725,837.94","6,025,037.29","8,566,125.30","11,853,467.55","3,807,987.40","8,550,766.27","14,108,343.62","20,121,160.94","5,428,778.98","11,519,927.92","17,154,738.55","23,466,949.68","3,617,979.89","10,333,125.00","15,638,814.19","21,053,008.46","4,771,841.63"
减:营业外支出,"333,666.50","395,820.10","395,820.10","395,820.10",,"2,423,698.19","2,543,698.19","3,111,313.19",,,,"4,187,415.51","612,000.00","662,000.00","787,000.00","739,000.00","600,000.00","600,000.00","600,000.00","800,000.00","100,000.00","230,000.00","1,060,000.00","1,160,000.00",,,"248,000.00","748,220.78",,11.25,"100,011.25","274,776.25",,"21,953.42","21,953.42","21,953.42",,873.39,"40,873.39","890,873.39","60,511.39","282,051.18","282,051.18","333,979.78",,"20,015.57","20,015.57","20,065.57",
管理费用,"3,737,830.87","8,014,026.52","12,363,826.31","20,636,549.13","5,928,332.64","9,851,897.39","15,554,232.95","27,143,190.67","6,197,211.42","11,652,436.22","18,470,670.19","28,085,820.04","5,845,438.26","13,335,163.73","62,885,107.48","31,208,935.92","13,237,535.00","27,813,113.52","50,082,524.15","35,582,030.14","11,931,475.73","27,166,042.61","57,034,984.34","41,240,563.16","13,687,787.48","31,362,306.03","68,797,883.78","42,571,651.25","14,412,888.40","33,720,521.67","54,491,313.61","46,464,686.67","18,781,638.96","32,973,997.32","62,014,722.49","65,394,241.59","16,492,736.63","44,482,219.37","64,796,572.00","99,396,988.86","20,422,931.65","41,628,569.28","61,918,777.34","104,646,669.92","23,060,989.79","53,919,298.08","57,190,266.71","91,669,794.01","20,124,966.28"
其中:非流动资产处置净损失,,,,,,,,,,,,"4,187,415.51",,,,,,,,,,,,,,,,"340,220.78",,,,"174,765.00",,,,,,,,873.39,,,,,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"6,270,070.24","13,258,310.43","19,148,812.24","26,938,005.87","11,087,282.71","22,842,897.63","35,012,153.66","45,935,569.11","11,713,659.32","22,280,205.86","32,710,649.67","42,850,329.00","10,349,352.88","21,050,236.06","32,320,154.13","43,548,181.19","10,335,666.23","24,159,621.59","37,791,366.65","53,430,271.58","15,789,972.00","31,634,584.36","46,776,628.97","61,519,867.74","21,136,861.50","36,228,837.85","53,125,439.14","69,805,355.88","17,892,450.69","39,330,863.54","60,455,668.64","81,357,122.79","19,990,591.69","40,467,923.38","60,560,870.84","86,916,217.37","23,202,955.29","48,147,780.01","74,471,566.26","99,375,892.30","24,733,351.14","46,426,235.62","76,826,015.20","117,012,474.32","19,179,296.36","45,184,688.97","69,539,383.75","59,004,381.74","27,026,743.72"
三、利润总额,"27,764,288.37","78,789,136.37","120,425,670.64","144,604,247.22","33,154,829.09","79,438,905.79","121,433,645.32","123,067,879.22","35,292,019.50","74,855,559.64","111,168,660.18","120,483,098.30","28,588,112.82","81,930,636.80","113,490,661.04","145,988,038.73","26,752,768.02","69,655,792.13","96,460,822.26","92,715,833.44","21,040,834.80","103,125,189.53","125,814,702.83","120,490,167.37","18,690,119.16","55,000,399.20","70,721,918.84","61,078,735.80","17,061,988.55","39,931,976.29","50,235,762.49","30,760,568.61","13,086,182.43","23,531,239.48","30,601,954.65","23,880,530.17","31,247,474.13","57,904,296.84","89,720,909.94","117,148,278.54","33,395,055.68","74,002,550.49","111,435,831.20","151,213,647.21","37,752,846.85","99,270,476.98","144,753,952.62","178,334,515.40","35,244,913.96"
资产减值损失,"322,819.63","2,022,338.95","1,481,093.60","4,238,744.05","203,064.97",,,"14,064,508.83","-2,676,466.30","-457,632.88","2,661,460.66","9,883,903.24","-141,000.00","1,720,635.63","1,720,635.63","11,254,998.54",,"-1,403,826.27",,"-41,041.49",,"4,613,385.00","6,771,290.55","28,759,277.00",,"3,152,105.00","3,843,046.11","25,485,220.95","917,147.22","-3,960,867.49","-3,640,147.71","11,807,100.06","899,264.69","3,663,563.08","9,665,490.16","-3,321,688.38","2,985,269.30","2,879,542.96","3,783,695.04","6,737,828.52","196,734.09","3,863,758.98","6,359,715.97","4,281,566.13","2,668,532.15","9,487,310.17","10,072,636.04","53,097,451.94","158,263.56"
减:所得税,"4,164,643.26","9,068,892.84","9,132,919.44","8,644,535.23","4,968,955.10","9,310,877.41","9,310,877.41","8,157,760.08","5,292,596.59","8,956,289.20","12,291,144.27","11,685,526.52","4,288,702.76","10,380,622.75","10,380,622.75","15,146,784.05","4,013,190.54","7,495,492.28","10,364,546.67","7,631,654.34","3,156,288.83","12,130,945.30","13,683,452.51","15,111,916.84","2,242,941.36","6,277,618.12","7,590,664.93","6,596,693.88","2,021,880.00","4,381,098.35","5,289,105.66","-71,265.16","1,658,560.00","2,771,532.25","4,592,985.25","3,169,769.32","5,026,080.82","7,945,691.26","10,528,380.32","16,382,326.75","4,291,743.07","8,732,279.85","13,756,777.79","17,265,207.59","5,070,516.50","13,522,389.58","20,288,724.57","24,749,240.68","5,197,898.91"
加:公允价值变动净收益,,,,,,,,,,,,"88,225.00","24,015.01","24,015.01","24,015.01","-88,225.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,363.83",,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,,,,,"-171,369.00","-456,491.32","-615,330.59","-184,381.03",,,"-1,569,151.05",,,,"18,282,770.71",,"8,176,301.71","8,189,100.71","12,586,970.42",,"49,075,015.32","48,970,292.19","48,886,642.58",,"-87,716.06","35,629.64","225,494.44",,"-12,201.08","-152,778.83","413,786.20",,"-137,226.84","-74,410.41","1,191,203.32","-25,229.43","-2,626.01","87,668.31","2,887,232.37","-10,365.20","91,609.53","70,294.28","7,851,833.93","300,623.26","3,860,327.45","4,811,519.60","3,051,708.58","589,918.09"
四、净利润,"23,599,645.11","69,720,243.53","111,292,751.20","135,959,711.99","28,185,873.99","70,128,028.38","112,122,767.91","114,910,119.14","29,999,422.91","65,899,270.44","98,877,515.91","108,797,571.78","24,299,410.06","71,550,014.05","103,110,038.29","130,841,254.68","22,739,577.48","62,160,299.85","86,096,275.59","85,084,179.10","17,884,545.97","90,994,244.23","112,131,250.32","105,378,250.53","16,447,177.80","48,722,781.08","63,131,253.91","54,482,041.92","15,040,108.55","35,550,877.94","44,946,656.83","30,831,833.77","11,427,622.43","20,759,707.23","26,008,969.40","20,710,760.85","26,221,393.31","49,958,605.58","79,192,529.62","100,765,951.79","29,103,312.61","65,270,270.64","97,679,053.41","133,948,439.62","32,682,330.35","85,748,087.40","124,465,228.05","153,585,274.72","30,047,015.05"
其中:对联营企业和合营企业的投资权益,,,,,,,,"-615,330.59",,,,"-1,579,794.89",,,,,,,"8,189,100.71","12,586,970.42",,,"48,970,292.19","48,886,642.58",,"-87,716.06","35,629.64","225,494.44",,"-12,201.08","-152,778.83","-107,413.58",,"-137,226.84","-74,410.41","-73,238.67","-25,229.43","-38,606.83","-16,017.15",-617.93,"-10,365.20","-43,100.60","-64,415.85","-3,042.78","-6,679.48","-5,704.98","-445,836.36","-57,484.79","-21,027.56"
归属于母公司所有者的净利润,"23,599,645.11","69,720,243.53","111,292,751.20","136,024,318.63","28,232,484.02","70,149,695.18","112,160,523.87","115,042,731.85","30,000,854.79","65,900,815.23","98,880,908.55","108,870,789.34","24,301,920.45","71,552,758.77","103,110,195.37","130,998,066.93","22,738,139.25","62,158,914.03","86,094,477.38","85,236,947.98","17,882,912.60","90,994,407.83","112,129,597.02","105,574,679.36","16,445,601.83","48,723,038.63","63,132,646.22","54,640,256.18","15,036,899.62","35,588,172.98","44,984,178.79","30,939,511.55","11,434,150.88","20,770,942.04","26,024,949.45","20,779,995.48","26,227,235.30","49,970,909.46","79,211,204.67","100,868,203.19","29,109,864.58","65,283,253.76","97,756,502.50","134,209,064.04","32,684,980.46","85,753,119.21","124,601,714.05","153,683,078.74","30,050,324.98"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,,,"-64,606.64","-46,610.03","-21,666.80","-37,755.96","-132,612.71","-1,431.88","-1,544.79","-3,392.64","-73,217.56","-2,510.39","-2,744.72",-157.08,"-156,812.25","1,438.23","1,385.82","1,798.21","-152,768.88","1,633.37",-163.60,"1,653.30","-196,428.83","1,575.97",-257.55,"-1,392.31","-158,214.26","3,208.93","-37,295.04","-37,521.96","-107,677.78","-6,528.45","-11,234.81","-15,980.05","-69,234.63","-5,841.99","-12,303.88","-18,675.05","-102,251.40","-6,551.97","-12,983.12","-77,449.09","-260,624.42","-2,650.11","-5,031.81","-136,486.00","-97,804.02","-3,309.93"
