科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"138,999,272.71","321,097,354.93","507,328,204.81","713,175,896.26","145,534,693.79","315,087,135.75","452,644,754.51","638,155,836.34","111,545,728.99","257,222,943.95","373,915,924.56","552,259,793.29","129,794,867.73","280,386,171.10","571,699,228.14","662,376,700.00","149,230,199.82","339,869,970.41","522,561,549.54","693,687,701.80","157,999,931.73","377,762,499.32","611,069,230.02","808,654,399.08","185,991,679.94","379,374,553.49","593,442,453.27","819,774,280.80","196,516,599.76","426,941,147.85","676,703,046.73","988,545,437.62","176,892,982.24","391,291,005.96","654,870,257.87","1,156,333,603.79","209,183,642.50","421,856,888.46","664,768,237.24","1,576,591,996.21","1,252,838,689.63","2,956,336,505.94","4,416,595,412.60","5,994,988,894.87","1,045,781,525.36","2,171,516,863.96"
二、营业利润,"2,628,808.92","19,438,550.41","45,074,378.80","-443,104,700.09","14,209,540.11","23,812,547.50","18,741,241.89","-19,366,682.58","-28,479,401.41","-33,426,803.86","-44,991,193.68","-67,459,583.90","-23,200,028.47","-17,071,911.69","-5,643,967.62","-60,255,018.74","-16,444,204.88","-35,801,972.92","-49,911,735.38","-85,414,550.87","-36,699,106.90","-53,328,009.85","-69,687,936.45","-97,847,380.61","-37,162,479.75","-68,665,068.92","-92,964,240.31","-96,160,696.05","-19,608,520.70","-18,768,395.91","-24,583,803.51","-33,297,794.23","-19,672,789.02","-26,235,780.58","-36,285,685.83","-29,462,783.07","-35,492,183.39","-44,745,607.67","-68,077,692.65","-493,958,816.08","-425,274,857.70","-343,681,848.64","-413,179,124.88","43,731,008.28","-402,000,211.38","-1,627,012,334.83"
减:营业成本,"108,669,654.04","235,598,908.12","359,778,477.70","482,723,905.70","114,263,214.47","247,304,415.05","375,052,534.28","549,052,627.66","108,572,355.08","243,209,748.41","354,420,787.24","523,851,422.72","131,253,016.52","258,741,344.64","502,613,707.78","601,466,607.83","132,335,244.01","300,605,025.46","462,730,710.04","634,240,609.12","148,899,868.74","350,342,623.11","558,895,314.87","738,794,783.94","177,217,671.77","360,668,960.69","555,260,107.70","751,072,733.38","177,437,249.79","379,481,507.02","602,336,644.45","866,835,477.54","163,771,522.16","357,295,347.26","591,178,682.88","1,089,602,772.41","211,506,900.05","409,622,429.83","639,688,242.61","1,531,846,696.90","1,462,402,018.61","2,992,769,413.61","4,508,702,836.10","6,215,485,140.78","1,356,652,181.87","2,922,977,453.19"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"190,347.86","520,900.04","661,623.31","903,591.96","232,067.78","502,642.10","726,899.70","1,930,641.35","431,844.84","763,735.79","1,015,202.09","2,004,641.98","116,847.62","356,659.35","892,696.91","1,433,133.29","349,015.00","1,043,341.44","2,112,653.98","3,640,553.31","608,403.95","1,624,625.20","2,725,955.23","5,556,398.52","1,126,628.57","1,935,057.71","2,959,287.84","4,932,148.14","1,132,264.31","1,779,126.96","3,492,578.59","5,256,594.79","852,706.96","1,581,679.65","3,089,155.55","4,183,421.59","964,597.21","1,591,987.05","2,350,247.41","29,534,786.57","1,209,642.86","32,367,007.09","34,055,231.27","65,432,848.26","16,033,265.74","32,257,769.72"
营业外收入,"726,571.01","1,526,808.72","874,679.71","3,020,467.58","10,058.37","110,936.03","804,877.98","53,241,412.51","46,300.07","644,257.19","2,404,124.52","104,085,683.60","1,898,433.60","4,578,799.72","6,706,319.82","32,285,671.09","2,627,490.94","22,455,116.76","25,166,672.31","75,949,498.70","1,084,493.45","7,396,241.90","11,727,008.50","31,047,530.65","2,092,950.34","2,461,370.52","7,498,455.30","88,150,557.55","13,318,849.12","27,780,029.14","37,410,260.29","54,194,065.90","10,237,571.09","17,361,423.24","18,818,404.43","58,762,443.45","6,763,719.23","13,978,073.49","19,920,275.00","657,001,876.34","12,230,844.64","16,149,648.81","29,844,738.22","10,958,680.79","2,075,071.40","1,006,159.00"
销售费用,"3,499,465.90","7,152,421.28","11,714,665.25","16,577,269.97","3,358,623.66","7,088,323.51","10,573,843.50","14,173,632.62","2,848,065.45","5,784,085.75","8,918,677.31","12,240,612.98","2,927,963.54","6,064,540.32","10,377,395.51","14,781,412.52","4,499,073.95","9,270,193.96","15,291,768.37","18,776,181.31","4,544,727.45","9,612,060.74","15,894,828.32","23,173,398.86","6,305,002.48","11,846,450.90","17,857,419.80","25,552,284.07","5,954,647.91","11,793,872.11","17,962,908.08","25,889,032.64","6,882,219.26","13,566,771.33","22,836,029.53","33,134,089.26","11,733,270.93","20,581,952.47","32,053,347.59","52,181,326.73","16,615,894.90","48,854,990.63","71,103,509.38","101,455,648.18","30,064,994.65","68,030,021.07"
减:营业外支出,"37,201.22","266,032.56","320,151.12","527,848.79","171,508.08","560,346.27","1,000,441.07","7,135,123.85",430.70,"1,113,786.19","1,677,097.40","32,319,562.88","-631,108.16","-766,970.55","2,554,052.28","6,672,873.40","-407,519.84","724,724.48","762,434.34","3,134,827.59","-912,961.14","-680,989.10","-351,454.53","3,181,329.38","34,696.93","501,210.24","936,634.27","5,334,988.41","450,848.00","914,165.75","1,041,324.95","2,517,371.51","646,787.25","765,690.10","1,530,574.68","2,403,382.16","371,144.47","454,058.63","154,662.16","1,943,214.81","167,508.87","199,736.54","359,480.32","510,112.70","153,354.88","266,532.62"
管理费用,"17,187,380.80","32,449,663.12","55,647,057.29","82,967,720.48","19,064,528.27","38,613,766.45","52,584,266.74","62,277,708.32","18,194,266.25","28,595,121.47","40,613,746.53","54,139,490.78","16,755,578.30","30,891,699.81","61,453,328.65","71,687,760.05","22,560,550.92","46,168,512.50","68,135,631.74","94,664,562.42","23,678,416.65","50,050,613.34","71,615,701.84","105,073,614.66","27,232,264.60","51,496,031.60","79,122,872.86","113,899,454.39","28,233,686.95","48,494,568.69","71,149,022.73","101,001,393.12","42,488,430.47","83,141,760.31","132,570,340.43","238,757,942.02","66,817,085.68","138,623,875.05","199,752,722.92","498,748,736.35","124,079,427.17","189,938,415.57","288,772,832.86","369,095,729.38","99,107,006.01","199,798,632.27"
其中:非流动资产处置净损失,"3,600.00","3,600.00","3,600.00",,,,"336,242.38",,,588.01,"320,193.66","27,854,595.59",,"277,880.00","277,880.00","831,059.02","831,059.02","1,666,010.45","1,695,520.31","1,679,758.85",,"68,027.09","163,436.91","307,146.52",,"407,267.59","710,600.84","4,405,119.99","291,613.98","345,767.37","97,896.10","1,359,002.61","5,684.95","5,684.95","369,714.32","621,467.14","26,339.84","28,596.19","35,496.19","517,868.24","60,405.68","61,245.63","241,597.63",,,
