科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"1,837,510,402.51","937,840,745.92","899,978,788.38","1,253,389,380.36","1,158,817,811.81","1,013,369,278.12","1,131,785,315.72","1,120,399,774.98","1,185,327,239.67","544,240,072.96","527,972,993.98","644,299,052.24","746,986,617.40","689,012,899.02","879,266,268.50"
应付职工薪酬,"266,229,101.71","132,756,204.97","139,465,181.85","159,884,090.32","161,104,470.55","159,005,843.07","160,723,767.68","167,913,117.96","168,157,191.69","179,352,627.39","192,791,370.78","219,839,589.21","214,044,713.18","216,879,263.76","240,580,804.50"
应收关联公司款,,,,,,,,,,,,,,,
应交税费,"98,763,371.18","235,331,545.22","456,815,735.16","88,485,936.62","146,122,689.12","254,279,815.65","134,463,863.36","143,948,502.53","179,235,548.20","96,783,670.02","117,690,537.38","118,270,896.29","177,918,723.03","190,494,137.32","144,656,983.61"
应收利息,,,"11,656,898.83","21,694,079.17","21,305,471.94","23,771,823.67","16,077,614.73","14,025,778.03","15,561,339.03","33,951,125.27","45,566,612.35","25,263,810.63","37,084,916.80","49,150,197.27","59,011,462.69"
应付利息,"13,119,142.12","21,648,829.41","9,366,811.04","50,726,952.24","73,246,856.58","43,706,705.37","23,325,054.67","45,827,825.36","26,479,907.33","35,349,541.77","24,262,347.27","32,350,130.49","35,522,145.33","51,168,400.36","28,460,117.41"
应收股利,,,,,,,,,,,,,,,
应付股利,,,"2,654,643.80","2,654,643.80","2,654,643.80",,,,,,,,,,
存货,"10,587,351,517.06","8,426,366,465.00","7,709,129,511.42","6,532,969,623.44","7,834,949,421.97","7,783,717,534.65","9,340,210,633.31","9,747,508,799.12","10,086,263,446.49","11,245,594,219.84","11,646,300,080.48","12,183,508,976.17","11,904,303,479.65","10,048,016,087.81","9,324,871,815.82"
其他应付款,"3,055,414,956.07","3,649,798,183.73","5,429,348,235.76","4,458,760,971.68","4,946,270,530.45","4,215,630,890.36","5,872,896,977.08","5,269,810,220.26","5,129,469,644.15","4,998,304,029.52","4,070,791,607.31","4,675,577,708.07","4,697,886,866.30","4,406,785,331.17","3,804,679,598.74"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,"537,458,402.38","1,161,946,600.00","302,978,000.00","167,413,000.00",,"1,007,632,533.34","1,057,904,533.35","1,074,676,533.33","918,355,699.99","68,750,000.00","50,000,000.00","71,000,000.00","71,000,000.00","4,571,356,194.24","4,213,474,775.00"
其他流动资产,"1,445,316,588.37","1,398,959,311.07","4,059,570,467.14","2,389,338,000.08","4,894,700,468.64","4,224,828,298.62","4,565,444,082.12","4,388,765,404.47","3,517,049,684.97","3,661,287,856.23","3,757,780,396.93","3,830,803,367.89","3,871,780,462.50","3,801,570,802.84","3,786,117,000.16"
其他流动负债,"36,970,101.76",,"20,169,120.77","44,804,600.01","580,848,002.35","499,112,561.39","547,768,436.78","602,972,402.97","141,499,111.98",,"45,533,195.67","104,863,317.09","120,051,148.07",,"43,277,063.03"
流动资产合计,"18,443,284,691.62","17,405,613,818.73","27,683,273,491.84","22,540,414,633.55","20,543,981,896.33","23,798,013,920.69","27,898,866,397.12","25,930,719,155.65","23,565,011,911.34","21,791,284,366.97","23,386,418,686.86","23,015,454,160.77","22,310,020,882.01","21,587,947,467.95","21,226,184,816.99"
流动负债合计,"17,590,791,260.51","18,814,152,558.39","30,051,680,772.86","24,944,135,423.89","23,081,975,801.26","24,118,197,733.00","29,268,267,959.61","26,780,304,796.89","24,918,758,159.82","21,623,446,703.75","22,154,338,142.51","22,807,559,673.00","21,217,947,851.04","24,215,103,750.85","23,859,927,351.70"
可供出售金融资产,"276,134,708.26","200,554,111.13","693,808,949.01","592,297,288.92","952,214,684.84","1,078,345,060.51","996,132,972.29","1,158,131,821.78","4,111,118,982.26","4,259,424,879.80","3,319,888,130.64","2,434,982,348.89","2,746,610,715.77","2,951,253,551.95",
长期借款,"2,561,872,320.46","1,270,644,600.00","1,680,106,013.62","1,841,431,042.24","1,894,179,682.60","4,923,064,376.61","3,796,301,885.06","5,287,677,225.48","5,758,376,134.73","9,147,487,366.00","8,433,763,845.00","8,751,939,774.00","10,350,762,850.77","5,680,679,183.24","5,655,468,680.00"
持有至到期投资,,,"468,952,678.47","905,542,565.19","534,206,239.19",,"408,798,303.85","67,009,043.18",,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,"496,263,990.31","595,546,844.17",,,,,,
长期应付款,,,"218,675,800.00","235,005,600.00","235,674,133.33","236,328,133.33","236,328,133.33","236,982,133.33","201,945,600.00","196,670,000.00","196,670,000.00","196,670,000.00","224,162,012.64","1,580,835,512.64","1,554,895,512.64"
长期股权投资,"500,240,619.73","3,476,453,908.86","2,879,087,031.76","2,939,772,043.44","3,048,932,525.75","3,420,075,797.48","3,432,593,514.97","4,957,294,090.68","568,910,923.85","451,623,932.78","404,125,991.01","930,259,158.47","923,162,810.77","963,543,460.64","924,429,729.63"
专项应付款,"6,297,596.51",,,,,"5,799,571.32","5,799,571.32","5,799,571.32","5,799,571.32","648,651,512.64","939,237,112.64","27,492,012.64",,,
投资性房地产,"4,039,757.16","8,940,977.52","6,446,913.40","5,518,299.56","5,473,496.03","5,428,692.50","5,383,888.97","5,339,085.44","5,294,281.91","5,249,478.38","5,204,674.85","5,159,871.32","5,115,067.79","5,070,264.26","5,025,460.73"
预计负债,"231,432,062.48","24,508,007.17","65,379,398.07","70,214,724.50","74,495,879.28","93,925,141.98","98,242,607.08","97,681,570.81","94,856,882.34","127,499,261.81","135,401,222.87","130,607,545.24","136,769,506.44","130,896,589.00","137,826,987.36"
固定资产,"7,367,086,016.76","6,041,306,769.49","5,596,677,407.59","5,424,097,646.06","5,369,286,684.25","5,417,059,490.22","5,355,469,864.09","5,442,967,921.24","5,349,256,297.98","5,667,679,857.28","6,267,964,529.67","6,156,591,063.57","6,163,177,100.24","7,390,424,239.54","7,267,797,870.54"
递延所得税负债,"353,912,728.13","222,051,823.05","215,547,613.09","209,903,095.87","192,374,269.41","216,489,230.05","190,404,064.15","184,961,476.19","175,068,197.98","672,232,405.58","628,296,797.67","606,127,006.37","614,765,087.17","640,066,059.87","587,824,077.06"
在建工程,"1,641,299,649.24","1,738,918,241.52","2,892,222,180.74","3,575,700,750.12","3,820,946,846.16","4,425,371,611.06","4,620,816,959.70","4,395,495,860.06","4,424,095,453.17","4,450,514,158.75","3,778,560,832.47","3,900,701,482.72","4,058,356,146.55","3,063,528,522.48","3,166,660,043.24"
其他非流动负债,"34,133,433.68",,,,"300,501.00",,,,,"2,160,815.10","1,569,624.97","1,654,950.00","1,719,800.00","2,668,499.96","3,183,821.23"
工程物资,"595,983.70","207,676.01","207,676.01","1,025,893.54","255,217.43","207,676.01","207,676.01","207,676.01","207,676.01","277,840.80","277,840.80","277,840.80",,,
非流动负债合计,"4,066,663,363.09","2,451,962,349.08","3,039,502,569.03","3,173,075,118.63","3,193,966,916.22","6,263,887,448.82","5,097,571,787.48","6,573,584,898.84","6,974,068,349.65","11,529,853,060.25","11,043,360,238.77","10,396,646,081.91","11,999,393,183.05","8,682,562,549.60","8,560,262,300.04"
固定资产清理,"76,579.71","8,158.04","7,927.19","7,927.19","7,927.19","1,230,496.52","1,230,496.52","1,901,102.73","269,383.51","7,927.19","7,927.19","7,927.19",,,
负债合计,"21,657,454,623.60","21,266,114,907.47","33,091,183,341.89","28,117,210,542.52","26,275,942,717.48","30,382,085,181.82","34,365,839,747.09","33,353,889,695.73","31,892,826,509.47","33,153,299,764.00","33,197,698,381.28","33,204,205,754.91","33,217,341,034.09","32,897,666,300.45","32,420,189,651.74"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"6,274,965,867.00","6,274,965,867.00","6,274,965,867.00","6,274,965,867.00","6,274,965,867.00","6,274,965,867.00","6,972,965,867.00","6,972,965,867.00","6,972,965,867.00","6,972,965,867.00","6,972,965,867.00","6,972,965,867.00","6,972,965,867.00","6,972,965,867.00","6,972,965,867.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"3,282,222,568.63","3,249,909,363.60","3,249,909,363.60","3,249,909,363.60","3,249,909,363.60","3,249,909,363.60","3,686,601,087.57","3,685,471,253.21","3,685,471,253.21","3,394,060,290.33","3,394,060,290.33","3,394,060,290.33","3,394,060,290.33","3,393,005,725.90","3,392,036,945.51"
无形资产,"6,094,479,028.55","4,247,356,201.55","3,852,316,422.50","3,834,310,036.97","3,818,481,244.72","3,897,172,607.51","3,854,893,816.55","3,790,064,258.01","3,712,860,335.59","6,519,840,662.86","6,369,104,115.76","6,416,924,909.72","6,438,220,675.50","6,368,329,676.70","6,262,758,653.70"
盈余公积,"186,238,818.97","186,238,818.97","186,238,818.97","186,238,818.97","186,238,818.97","186,238,818.97","186,238,818.97","186,238,818.97","186,238,818.97","186,238,818.97","186,238,818.97","186,238,818.97","186,238,818.97","186,238,818.97","186,238,818.97"
开发支出,,,"16,746,990.35","25,449,286.56","31,036,762.07","1,200,045.64","4,646,643.95","10,091,618.46","17,428,669.32","20,774,743.03","26,946,325.89","12,670,063.26",,,"368,598.06"
减:库存股,,,,,,,,,,,,,,,
商誉,"470,994,024.63","503,041,119.35","520,682,383.66","533,969,251.08","539,521,109.96","560,722,266.10","559,622,512.84","549,607,420.54","537,080,037.20","807,037,151.05","786,674,785.81","773,535,934.62","831,628,023.76","807,985,824.23","797,333,021.68"
未分配利润,"2,328,798,586.05","2,593,804,253.35","2,570,659,099.31","2,695,764,774.84","2,794,428,855.99","2,788,305,830.67","2,818,846,173.57","2,930,193,500.07","2,947,909,213.64","2,911,394,430.07","2,942,066,084.19","2,815,667,852.70","2,583,142,611.21","2,855,131,225.12","2,918,206,920.60"
长期待摊费用,"5,930,489.20","3,944,293.51","819,768.45","635,623.39","458,806.62","732,232.25","633,525.32","2,368,468.47","2,144,935.83","1,946,003.19","1,759,370.55","1,572,738.44","2,525,360.31","4,707,557.19","2,692,385.57"
少数股东权益,"1,537,797,055.44","1,192,673,620.14","787,763,639.35","2,568,206,151.91","2,591,422,098.81","2,917,141,971.79","2,972,917,017.58","3,155,878,819.02","3,071,359,884.33","3,463,297,117.27","3,606,842,619.29","3,618,296,665.21","3,421,580,761.54","3,140,513,436.16","3,178,837,273.49"
递延所得税资产,"129,336,018.36","113,378,921.08","75,837,374.10","174,298,864.27","157,245,286.38","311,846,729.32","477,514,931.27","359,394,197.21","623,690,441.46","715,003,783.29","459,862,385.83","505,674,962.41","487,169,688.18","518,499,309.23","598,248,670.43"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"181,192,806.47","292,067,662.62","411,910,060.20","1,305,889,619.50","1,543,962,066.60","1,503,912,699.02","1,516,103,348.01","1,488,629,557.04","1,506,433,138.57","2,292,262,976.30","2,089,234,532.53","1,810,121,042.42","1,857,106,911.52","2,035,589,083.54","1,858,729,598.48"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"16,671,405,681.77","16,626,178,040.68","17,415,723,763.43","19,318,515,095.79","19,822,028,897.19","20,623,305,404.14","21,234,048,454.34","22,724,766,111.16","21,454,337,400.83","25,191,643,394.70","23,509,611,443.00","22,948,479,343.83","23,513,072,500.39","24,108,931,489.76","24,992,485,429.79"
所有者权益(或股东权益)合计,"13,457,235,749.79","12,765,676,951.94","12,007,813,913.38","13,741,719,186.82","14,090,068,076.04","14,039,234,143.01","14,767,075,104.37","15,301,595,571.08","13,126,522,802.70","13,829,627,997.67","13,698,331,748.58","12,759,727,749.69","12,605,752,348.31","12,799,212,657.26","13,798,480,595.04"
资产总计,"35,114,690,373.39","34,031,791,859.41","45,098,997,255.27","41,858,929,729.34","40,366,010,793.52","44,421,319,324.83","49,132,914,851.46","48,655,485,266.81","45,019,349,312.17","46,982,927,761.67","46,896,030,129.86","45,963,933,504.60","45,823,093,382.40","45,696,878,957.71","46,218,670,246.78"
负债和所有者(或股东权益)合计,"35,114,690,373.39","34,031,791,859.41","45,098,997,255.27","41,858,929,729.34","40,366,010,793.52","44,421,319,324.83","49,132,914,851.46","48,655,485,266.81","45,019,349,312.17","46,982,927,761.67","46,896,030,129.86","45,963,933,504.60","45,823,093,382.40","45,696,878,957.71","46,218,670,246.78"
