科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"14,379,237.76","22,934,105.73","2,190,455.06","4,876,102.22","4,983,687.52","2,169,634.98","2,770,732.70","6,031,833.51","9,587,737.05","510,175.93","71,703.24","468,234.74","2,069,797.57","18,321.91","-1,875,813.91","437,063.98","-89,150.99","5,494,861.80","10,478,902.10","13,016,783.08","15,775,564.82","1,836,287.73","12,782,083.13","13,602,836.35","23,853,922.05","571,398.41","17,130,200.89","17,673,949.47","17,570,316.35","6,649,965.87","10,806,444.54","14,564,522.19","19,833,984.29","5,865,570.66","17,038,075.92","28,314,735.58","39,328,930.88","8,297,933.72","30,898,793.38"
三、利润总额,"104,126,978.02","124,661,771.80","74,661,969.98","106,979,958.09","141,250,666.55","57,665,564.62","119,288,658.37","177,766,312.52","274,157,483.65","71,306,455.34","159,634,202.95","206,693,762.52","241,314,987.76","42,773,040.39","54,950,812.33","61,900,895.62","70,146,514.25","32,327,730.16","62,109,995.94","87,669,343.99","115,400,502.86","47,071,583.33","94,787,882.85","129,386,134.46","159,707,815.74","35,635,940.83","96,461,603.33","135,098,714.50","176,207,791.87","28,115,043.35","94,326,936.59","151,469,318.19","232,185,642.97","69,153,968.64","165,404,372.17","272,698,249.17","395,691,423.68","100,272,972.21","195,144,152.51"
资产减值损失,"2,481,643.68","1,269,703.25","556,525.18","556,525.18","389,894.56",,"2,735,543.31","6,787,468.53","10,305,631.02",,"-1,093,731.87","-3,454,241.72","1,031,642.46","-2,216,251.08","-3,659,388.56","-3,659,388.56","-154,357.11","4,313,492.55","9,727,931.61","9,279,743.82","16,118,490.62","5,699,114.19","4,836,900.56","4,577,399.28","-4,202,326.63","697,434.45","-767,555.35","-250,748.68","9,515,014.20","1,960,246.39","12,294,079.33","4,017,179.16","7,682,978.61","8,091,326.52","8,358,740.23","12,517,121.89","21,733,344.08","-3,779,803.38","7,038,462.98"
减:所得税,"10,257,504.89","11,324,478.97","8,092,089.93","12,537,140.05","15,867,724.12","9,303,968.60","18,037,533.40","25,770,363.91","36,331,050.13","10,895,783.81","22,843,561.07","30,067,631.34","30,020,208.70","6,526,014.39","7,547,465.59","8,337,209.81","6,687,534.32","4,293,321.52","8,557,061.26","12,530,883.04","14,854,111.63","6,475,854.97","17,836,487.12","23,641,802.04","21,361,950.36","4,648,903.95","13,779,291.84","20,410,974.52","22,996,349.06","3,923,219.54","11,614,546.39","21,427,438.65","31,725,163.91","9,825,034.72","26,033,210.43","39,992,384.80","54,263,268.46","15,912,347.78","32,054,669.01"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-810,000.00","-9,360,420.00","3,784,860.00"
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,,"2,684.93","2,684.93","2,684.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-11,805.46","-3,265.10","806,192.84","42,313.61","740,480.99"
四、净利润,"93,869,473.13","113,337,292.83","66,569,880.05","94,442,818.04","125,382,942.43","48,361,596.02","101,251,124.97","151,995,948.61","237,826,433.52","60,410,671.53","136,790,641.88","176,626,131.18","211,294,779.06","36,247,026.00","47,403,346.74","53,563,685.81","63,458,979.93","28,034,408.64","53,552,934.68","75,138,460.95","100,546,391.23","40,595,728.36","76,951,395.73","105,744,332.42","138,345,865.38","30,987,036.88","82,682,311.49","114,687,739.98","153,211,442.81","24,191,823.81","82,712,390.20","130,041,879.54","200,460,479.06","59,328,933.92","139,371,161.74","232,705,864.37","341,428,155.22","84,360,624.43","163,089,483.50"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-27,018.12",,
归属于母公司所有者的净利润,"92,998,959.33","101,289,969.12","62,482,708.58","86,834,444.48","113,007,509.42","43,815,686.39","91,375,609.74","138,903,851.20","221,658,623.99","56,461,516.09","129,207,728.16","167,121,036.51","202,712,545.37","35,296,155.57","46,044,438.34","52,696,338.18","63,478,708.96","28,741,258.49","54,891,816.73","75,903,127.55","101,067,100.05","40,274,620.41","75,126,422.01","103,018,521.73","133,315,408.96","29,793,559.53","81,865,743.51","114,102,725.15","150,261,172.82","23,536,784.12","80,632,817.11","124,444,840.43","194,296,829.19","57,881,962.04","134,248,311.41","226,619,087.31","335,133,429.65","84,536,531.53","156,261,954.82"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"870,513.80","12,047,323.71","4,087,171.47","7,608,373.56","12,375,433.01","4,545,909.63","9,875,515.23","13,092,097.41","16,167,809.53","3,949,155.44","7,582,913.72","9,505,094.67","8,582,233.69","950,870.43","1,358,908.40","867,347.63","-19,729.03","-706,849.85","-1,338,882.05","-764,666.60","-520,708.82","321,107.95","1,824,973.72","2,725,810.69","5,030,456.42","1,193,477.35","816,567.98","585,014.83","2,950,269.99","655,039.69","2,079,573.09","5,597,039.11","6,163,649.87","1,446,971.88","5,122,850.33","6,086,777.06","6,294,725.57","-175,907.10","6,827,528.68"
