科目,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"1,004,889.62","2,991,260.93","280,710.96","279,798.99","569,624.42","495,372.37","551,981.73","1,589,450.75","1,640,799.65","1,228,345.59","852,081.14","6,452,716.49","2,745,218.36","2,314,101.42","2,339,306.01","3,689,073.67","3,897,089.35","13,507,627.16","4,147,785.00","6,288,077.37","2,003,254.57","11,374,597.76","3,246,485.54","3,548,381.47","30,641,377.80","30,187,274.75","34,346,952.79","28,496,884.90","30,906,951.49","29,452,576.78","25,606,994.62","25,881,780.37","35,391,059.50","26,335,215.28","25,588,398.99","25,213,193.98","6,969,967.15","2,650,860.51","6,688,335.72","6,987,200.98","4,390,012.58","3,528,618.30"
应付职工薪酬,"956,299.96","675,730.89","1,233,773.70","944,709.52","915,101.14","786,996.53","740,394.96","734,438.43","1,500,516.87","2,368,686.76","3,104,049.67","3,209,618.58","5,328,120.95","4,579,165.84","1,894,575.90","2,346,481.12","4,722,624.70","3,778,902.27","2,916,362.20","2,605,280.88","6,638,068.85","5,012,846.02","3,033,237.26","3,608,342.96","9,807,034.58","7,127,544.74","4,209,766.49","4,532,682.20","11,771,654.34","6,556,676.08","5,489,609.25","5,496,569.69","18,385,240.53","7,071,524.91","9,527,577.69","8,933,448.48","19,953,498.40","14,176,884.42","13,521,584.33","14,870,852.47","30,372,603.04","16,288,334.79"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,187,383.41","1,556,121.92","268,121.86","-3,796,155.96","-6,288,317.34","-6,950,626.52","-5,653,283.00","-2,381,497.55","2,619,338.83","3,577,130.13","4,624,047.52","4,743,417.45","2,088,897.84","2,021,374.84","2,585,148.26","2,889,841.58","1,207,117.54","4,007,055.15","4,831,436.81","3,146,094.47","13,823,076.02","13,546,576.98","17,384,589.28","17,334,660.76","16,683,979.76","21,362,503.63","23,420,587.83","33,751,503.85","20,783,936.93","31,441,854.51","36,051,643.44","25,243,672.49","28,166,958.01","31,372,688.30","33,940,624.91","37,055,612.27","46,103,712.86","46,965,157.26","44,149,192.98","49,438,980.14","81,376,617.02","52,625,940.57"
应收利息,"552,218.78","700,215.44","949,710.99","134,109.42","364,072.58","593,828.07","823,032.43",,"232,841.09",,,,"330,187.50","369,822.33",,"3,305.17",,,,,"3,427,522.84","238,208.92","270,074.67","250,654.00","2,243,570.38","5,229,355.30","7,825,371.72","7,654,115.12","6,599,616.76","7,736,348.09","10,232,426.85","2,456,691.55","9,902,875.67","10,170,563.68","7,165,725.72","12,161,176.60","19,200,838.38","4,385,250.89","2,420,605.17","1,606,136.47","5,240,360.62","2,135,628.01"
应付利息,"341,714.82","1,052,503.84","728,681.47","902,521.78","383,194.12","400,713.58","186,297.19","155,729.82","357,653.92","339,428.06","319,901.12","532,235.14","1,025,398.64","2,655,221.88","2,684,568.23","3,110,439.21","3,264,024.00","4,502,368.02","3,521,175.56","3,144,250.98","1,232,445.38","1,937,890.19","1,340,790.05","1,710,173.75","2,375,525.95","2,719,256.38","1,889,618.01","917,105.66","986,849.21","550,203.08","380,711.59","1,688,465.23","131,022.85","217,678.25","2,088,782.28","2,997,771.96","3,721,973.02","3,224,364.35","2,567,752.00","3,948,049.62","5,405,145.28","2,901,471.94"
应收股利,,,,,,,,,,,,,"5,286,595.21","5,286,595.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,"3,000,000.00",,,"20,552,341.38",,,,"6,473,281.35",,,,"3,314,879.49","3,314,879.49","3,351,542.47",,"835,600.00","11,293,820.00","779,000.00","779,000.00","5,904,260.57","842,550.00","842,550.00","833,508.00","289,344.00","411,474.00","411,474.00","411,474.00","1,111,422.91","8,231,075.00","284,125.00","21,029,875.00","36,601,799.50"
存货,"100,183,473.16","131,096,485.01","185,912,592.08","262,369,444.10","153,103,950.12","127,988,486.25","89,892,123.14","124,430,306.17","117,397,099.99","164,094,440.38","176,883,290.40","188,870,034.12","203,732,111.57","278,371,680.54","272,000,504.07","375,333,314.78","346,209,832.20","331,059,886.32","273,439,677.13","227,365,863.94","242,955,789.53","268,392,137.22","238,623,029.55","206,437,057.54","215,733,821.80","214,890,700.33","206,059,927.35","233,960,072.82","227,973,728.41","247,219,873.12","210,899,331.15","220,198,123.21","225,313,060.41","261,582,080.80","370,732,472.61","411,025,569.16","483,061,311.19","549,268,432.23","586,703,044.79","680,141,143.68","743,962,344.03","817,021,811.34"
其他应付款,"7,107,489.72","7,278,048.28","7,424,997.32","4,149,758.46","443,588.88","346,933.30","1,609,351.24","1,988,443.73","6,389,712.31","1,406,271.25","2,259,472.13","6,403,861.22","13,181,819.39","33,189,925.74","3,792,352.94","9,525,119.44","11,310,007.36","19,253,847.72","5,195,323.95","4,372,776.63","14,492,654.33","3,137,811.76","23,038,135.31","3,578,241.10","20,729,794.34","18,020,889.64","8,659,287.27","3,037,546.67","60,530,135.18","71,894,242.56","94,996,753.60","25,969,535.09","24,914,045.07","23,049,902.57","36,778,692.48","3,933,141.65","65,606,976.04","25,090,100.58","36,329,542.95","33,597,710.12","58,151,404.20","69,546,381.19"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60,000,000.00","60,000,000.00","120,000,000.00","28,469,325.00","120,000,000.00","120,000,000.00"
其他流动资产,,,,,,,,,,,,,,,,,,,,,"20,851,592.61","17,056,828.34","34,553,608.45","34,135,114.41","52,201,080.64","30,544,649.41","48,726,172.95","48,111,147.56","639,021,795.10","604,423,563.06","634,198,236.41","579,828,457.92","592,581,100.97","587,854,547.87","581,658,917.37","532,672,068.24","525,276,112.77","525,700,804.85","583,385,304.96","420,059,206.67","502,934,432.03","457,088,459.05"
其他流动负债,,,,,,,,,,,,,,,,,,,,,"8,692,000.02","8,692,000.02","10,108,437.51","10,108,437.51",,,,,,,,,,,,,"355,680.00","355,680.00","28,569,525.00",,"1,903,800.00",
流动资产合计,"334,405,845.87","386,124,688.22","668,730,731.36","686,453,164.49","513,609,699.55","620,140,931.48","399,679,215.31","489,795,823.78","515,009,518.31","574,912,641.39","621,715,378.00","738,581,914.02","639,099,157.24","824,254,684.01","867,699,923.14","1,115,531,532.19","973,394,241.73","1,002,477,705.65","943,682,549.69","880,803,833.14","799,634,119.29","804,671,295.24","825,180,707.45","831,881,541.40","906,578,270.06","1,353,414,125.54","1,034,108,324.23","955,184,746.79","1,555,437,106.81","1,502,268,740.99","1,599,553,277.60","1,506,608,666.49","1,584,730,179.72","2,150,352,922.56","2,158,734,533.01","2,392,181,632.47","2,748,295,729.76","2,478,387,372.11","2,813,725,417.93","3,555,942,048.53","3,409,624,218.41","3,630,556,259.71"
流动负债合计,"284,018,656.33","333,407,526.92","370,311,295.71","355,923,367.67","226,627,053.28","260,589,844.63","144,391,195.16","206,006,404.10","338,286,541.97","371,805,866.13","420,098,025.90","527,116,361.89","512,729,235.49","699,822,506.99","794,044,277.75","1,027,797,801.58","868,251,027.21","884,093,325.59","799,440,967.23","818,523,456.07","752,645,574.89","759,373,597.59","809,700,073.68","739,066,018.36","822,865,377.97","904,197,471.14","547,347,326.07","519,660,599.11","563,533,997.87","506,767,031.82","464,212,219.46","326,353,069.92","299,739,911.17","314,074,134.55","666,647,516.24","801,935,983.36","1,456,095,268.42","1,335,111,405.84","1,490,634,138.61","1,973,672,331.60","2,035,405,694.30","2,259,122,198.77"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,000,000.00","240,000,000.00","180,000,000.00","180,000,000.00","120,000,000.00","240,000,000.00","146,779,500.00","164,179,500.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"445,944,178.03","449,298,389.86","452,539,438.54","455,852,844.16","459,081,006.44","462,295,362.85","465,510,674.27","468,518,099.77","471,528,807.33"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"13,723,484.26","14,768,870.92","18,273,038.71","21,306,522.40","16,271,277.13","15,292,805.45","15,998,349.44","18,376,986.96","24,541,872.26","25,768,741.52","28,918,493.19","28,945,190.64","56,081,686.69","59,093,357.65","59,658,202.44","38,603,489.42","38,844,986.06","38,857,727.66","38,230,080.50","38,117,447.28","37,525,185.65","17,925,185.65","16,492,152.91","15,385,703.97","14,112,479.86","13,346,122.71","13,373,505.13","13,147,527.68","13,290,639.21","12,859,363.08","12,640,719.78","12,260,877.32","12,377,032.72","12,127,560.77","12,444,129.99","7,930,373.56","7,577,071.16","7,605,112.26","7,657,110.67","7,750,573.44","7,791,364.55","7,819,726.84"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,"31,315,549.73","30,932,013.45","30,548,477.17","30,164,940.89","47,141,180.03","46,549,707.15","28,189,721.07","27,811,045.58","27,415,836.41","27,037,160.92","26,650,218.59","26,267,409.68","25,884,600.74","25,501,791.82","25,118,982.90","24,736,173.98","46,910,983.12","46,244,173.35"
预计负债,,,,,,,,,,,,,"461,750.00","461,750.00","461,750.00","461,750.00","2,208,660.00","2,208,660.00","1,876,450.00","2,208,660.00","3,392,950.00","3,392,950.00","1,544,450.00","3,392,950.00","3,322,450.00","3,322,450.00","3,234,275.00","3,234,275.00","4,242,130.00","4,242,130.00","4,324,250.00","4,242,130.00","4,230,750.00","406,750.00","357,320.98","406,750.00","4,372,669.60","4,372,669.60","1,262,313.54","1,262,313.54","6,824,874.59","6,824,874.59"
固定资产,"58,784,201.95","58,000,527.71","57,150,775.89","56,555,484.25","70,379,309.62","68,883,814.89","76,009,602.25","77,350,284.46","71,708,662.22","72,611,364.58","79,067,519.60","77,808,765.46","108,136,233.78","81,731,027.02","123,566,768.63","138,174,200.31","135,947,603.70","183,832,939.10","185,277,332.75","198,376,321.18","262,263,062.28","260,254,713.96","313,409,628.31","359,221,013.22","356,834,923.83","407,440,538.37","490,519,083.04","551,610,021.21","685,896,186.85","687,536,818.22","675,601,512.15","673,362,564.20","688,493,484.07","680,927,278.23","762,735,657.23","768,351,188.89","839,004,090.07","873,856,256.35","1,162,103,690.81","1,205,671,853.94","2,028,960,975.36","1,971,403,822.63"
递延所得税负债,"244,760.53","244,760.53","813,454.84","1,192,640.30",,,,,,,,,,,,,,,"2,500,000.00","5,122,500.00",,,,,,,,,,,,,,,,,,,,,,
在建工程,,"120,800.00","146,550.00","3,627,075.00","11,257,741.60","11,257,741.60","7,296,004.60","144,161.00","14,234,485.12","13,756,390.36","7,128,993.24","26,452,890.41","11,023,327.00","36,343,264.83","620,021.40","5,975,763.70","45,368,744.99","6,018,202.52","50,365,971.82","60,598,338.44","66,724,378.29","100,115,008.09","75,691,814.21","37,492,517.96","51,522,477.99","117,783,332.91","104,261,106.69","183,951,227.39","97,704,639.48","93,873,458.14","86,103,831.78","93,757,103.50","71,394,789.04","51,648,553.83","172,781,817.77","110,672,543.27","618,341,172.58","865,557,764.68","777,035,513.69","748,211,768.70","231,052,079.66","389,435,336.56"
其他非流动负债,"900,000.00","900,000.00","900,000.00","900,000.00","540,000.00","2,040,000.00","1,935,000.00","1,935,000.00","1,830,000.00","1,777,500.00","1,725,000.00","1,672,500.00","1,620,000.00","1,567,500.00","1,515,000.00","1,477,500.00","1,410,000.00","1,357,500.00","7,305,000.00","7,252,500.00","16,200,000.00","22,147,500.00","30,928,333.34","50,125,833.33","63,823,333.33","62,104,166.66","109,679,499.98","177,420,065.94","232,457,907.99","18,696,000.00","18,696,000.00","18,495,360.00","6,420,480.00","6,420,480.00","6,037,440.00","6,037,440.00",,"57,139,050.00","28,569,525.00","28,469,325.00","27,091,575.00","27,091,575.00"
工程物资,,,,,,,,,,,,,,,,,"35,116.00","54,781.00","74,722.00","74,722.00","74,722.00","111,157.91","112,405.77","53,761.00","53,761.00","62,538.78","161,320.44","161,320.44","164,185.40","164,185.40",,,,,,,,,,,,
非流动负债合计,"1,144,760.53","1,144,760.53","1,713,454.84","2,092,640.30","540,000.00","2,040,000.00","1,935,000.00","1,935,000.00","1,830,000.00","1,777,500.00","1,725,000.00","1,672,500.00","2,081,750.00","2,029,250.00","1,976,750.00","1,939,250.00","3,618,660.00","3,566,160.00","11,681,450.00","14,583,660.00","19,592,950.00","25,540,450.00","32,472,783.34","53,518,783.33","67,145,783.33","65,426,616.66","112,913,774.98","180,654,340.94","236,700,037.99","230,898,948.29","259,954,978.60","253,062,795.57","274,117,112.54","708,877,867.54","944,440,187.32","940,371,241.99","874,087,037.52","926,844,826.78","830,769,879.11","946,515,807.75","852,637,881.04","865,454,165.58"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"432,940.93",,,,,,,
负债合计,"285,163,416.86","334,552,287.45","372,024,750.55","358,016,007.97","227,167,053.28","262,629,844.63","146,326,195.16","207,941,404.10","340,116,541.97","373,583,366.13","421,823,025.90","528,788,861.89","514,810,985.49","701,851,756.99","796,021,027.75","1,029,737,051.58","871,869,687.21","887,659,485.59","811,122,417.23","833,107,116.07","772,238,524.89","784,914,047.59","842,172,857.02","792,584,801.69","890,011,161.30","969,624,087.80","660,261,101.05","700,314,940.05","800,234,035.86","737,665,980.11","724,167,198.06","579,415,865.49","573,857,023.71","1,022,952,002.09","1,611,087,703.56","1,742,307,225.35","2,330,182,305.94","2,261,956,232.62","2,321,404,017.72","2,920,188,139.35","2,888,043,575.34","3,124,576,364.35"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"45,600,000.00","45,600,000.00","60,800,000.00","60,800,000.00","60,800,000.00","60,800,000.00","121,600,000.00","121,600,000.00","121,600,000.00","121,600,000.00","182,400,000.00","182,400,000.00","182,400,000.00","182,400,000.00","364,800,000.00","364,800,000.00","364,800,000.00","364,800,000.00","364,800,000.00","364,800,000.00","364,800,000.00","364,800,000.00","364,800,000.00","364,800,000.00","364,800,000.00","441,911,666.00","441,911,666.00","441,716,666.00","441,716,666.00","973,756,665.00","973,756,665.00","973,611,465.00","973,611,465.00","975,485,865.00","975,208,665.00","975,222,220.00","975,226,971.00","987,538,785.00","987,282,080.00","987,242,582.00","987,098,957.00","986,719,171.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"35,435,577.30","35,435,577.30","250,960,457.30","250,960,457.30","250,960,457.30","250,960,457.30","190,160,457.30","190,160,457.30","190,160,457.30","190,160,457.30","129,360,457.30","129,360,457.30","129,360,457.30","129,360,457.30","2,073,433.88","2,073,433.89","1,300,741.23","1,300,741.23","1,300,741.23","1,300,741.23","1,300,741.23","1,300,741.23","1,300,741.23","1,300,741.23","1,300,741.23","443,340,465.19","445,677,737.91","447,617,210.64","449,835,172.78","57,149,673.78","58,202,173.78","59,199,233.78","60,231,933.78","63,436,036.82","75,885,077.50","76,271,530.74","98,051,938.69","146,528,134.49","257,188,452.21","260,534,300.21","341,462,112.90","341,533,848.90"
无形资产,"14,130,488.94","21,079,920.17","21,236,862.50","21,123,241.43","20,998,538.69","20,873,835.95","20,749,132.71","20,624,429.97","26,236,532.32","26,084,171.83","25,931,811.34","25,779,450.85","25,627,090.36","37,659,730.87","39,602,693.45","43,234,778.93","50,837,062.82","54,350,460.89","50,267,046.00","78,715,374.36","79,041,258.19","78,619,266.46","78,197,274.73","77,793,268.49","77,372,150.27","84,746,549.45","80,692,391.04","89,370,454.94","89,005,886.51","88,513,594.88","86,000,594.38","85,521,850.90","93,038,483.99","92,517,682.84","122,187,459.44","152,208,269.20","152,635,103.38","151,796,039.10","150,646,538.67","157,157,887.44","156,252,678.88","166,609,774.20"
盈余公积,"12,164,254.59","12,164,254.59","12,164,254.59","12,164,254.59","14,302,812.30","14,302,812.30","14,302,812.30","14,302,812.30","16,325,979.50","16,325,979.50","16,325,979.50","16,325,979.50","21,952,390.54","21,952,390.54","21,952,390.54","21,952,390.54","28,893,994.59","28,893,994.59","28,893,994.59","28,893,994.59","36,527,122.70","36,527,122.70","36,527,122.70","36,527,122.70","43,434,622.15","43,434,622.15","43,434,622.15","43,434,622.15","52,306,047.22","52,306,047.22","52,306,047.22","52,306,047.22","63,719,289.42","63,719,289.42","63,719,289.42","63,719,289.42","84,521,061.33","84,521,061.33","84,521,061.33","84,521,061.33","102,085,782.39","102,085,782.39"
开发支出,,,,,,,,,,,,,,,,"876,278.28",,"183,709.52",,,,,,,,,,,,,,,,,"4,599,410.12","6,708,308.35",,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,696,000.00","18,696,000.00","18,696,000.00","18,495,360.00","6,420,480.00","6,420,480.00","6,037,440.00","6,037,440.00","355,680.00","57,494,730.00","57,139,050.00","56,938,650.00","28,995,375.00","27,091,575.00"
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"597,670,821.39","597,670,821.39","597,383,846.11","597,383,846.11","597,383,846.11","597,433,033.96","597,383,846.11","597,383,846.11"
未分配利润,"31,595,303.32","40,696,054.73","57,457,162.44","73,517,149.93","50,912,166.12","42,491,147.11","50,163,598.53","62,986,096.79","82,561,334.68","104,206,574.99","117,096,702.40","135,246,884.49","153,196,183.55","181,390,830.12","142,205,222.41","167,450,201.92","180,328,855.63","202,469,917.49","227,465,651.12","257,119,090.48","269,040,547.98","291,782,962.25","301,255,313.90","326,787,081.58","342,448,566.95","343,768,206.86","380,912,583.39","432,172,447.75","474,029,981.75","357,467,416.52","437,959,593.12","486,513,880.98","535,524,308.46","574,436,779.60","595,319,327.43","660,382,357.42","691,974,579.31","755,782,866.35","815,516,627.53","924,295,640.74","1,004,892,416.88","1,055,214,136.19"
长期待摊费用,,"193,333.34","183,333.35","544,583.36","326,250.00","390,500.00","436,149.67","304,472.41","605,644.16","473,239.64","540,115.12","406,990.60","273,866.08","340,741.56","218,867.04","460,467.28","681,778.27","984,023.89","829,354.91","662,757.05","641,261.97","542,904.84","462,047.72","421,725.19","482,671.16","242,976.21","195,615.47","104,750.45","709,330.66","640,895.55","567,729.33","535,399.70","484,687.98","710,956.21","576,206.71","478,432.33","1,809,438.07","2,170,264.76","2,190,838.22","2,047,023.94","2,485,057.37","2,319,566.02"
少数股东权益,"11,444,854.60","12,199,351.94","12,636,487.46","34,473,818.10","32,626,736.83","162,794,795.93","165,701,148.11","169,724,977.54","175,552,215.72","182,686,909.70","176,873,562.32","185,948,472.35","198,470,811.03","190,624,872.01","188,470,500.21","217,321,873.95","273,275,294.22","261,887,019.64","274,595,152.79","277,827,525.66","296,355,161.54","276,027,801.05","288,476,118.40","294,833,296.89","306,508,787.56","283,895,112.46","283,538,987.72","290,347,148.15","298,193,434.10","281,184,385.40","271,152,149.16","277,242,495.73","284,816,099.45","278,535,535.43","517,241,884.96","523,882,583.30","795,937,651.75","808,373,985.90","1,090,494,563.21","1,143,443,672.01","1,173,495,138.01","1,204,591,017.00"
递延所得税资产,"359,385.65","359,385.65","321,820.53","321,616.96","3,926,409.24","6,179,427.90","4,315,757.42","2,271,019.45","71,564.78","127,788.30","1,600,366.93","1,679,733.55","559,586.76","327,321.02","430,834.69","466,019.77","606,706.86","807,770.64","853,942.52","1,569,645.74","2,788,154.77","2,905,490.19","3,533,742.97","2,500,753.66","3,088,831.41","3,572,973.07","4,999,672.83","5,889,039.59","10,118,120.46","10,275,342.32","12,038,377.95","11,784,058.21","9,860,838.62","8,810,236.86","7,791,594.54","7,460,374.16","35,889,007.62","36,289,185.82","14,744,091.22","15,674,659.93","25,675,271.27","26,289,289.40"
外币报表折算价差,,,,,,,,,,,,,,,,,"-5,414.58","-5,419.80","-9,862.90","-11,197.99","-5,406.74","-5,966.32","-7,580.02","-7,192.04","-13,189.72","-13,189.72","-17,095.26",,,,,,,,,,,,,,,
其他非流动资产,,,,,,"50,960,000.00","163,770,000.00","157,848,570.00","273,908,250.00","274,828,950.00","278,977,050.00","278,415,720.00","361,284,500.00","369,724,800.00","426,161,204.00","462,448,362.00","479,313,400.00","464,004,900.00","443,153,576.00","508,685,312.98","496,213,500.00","494,850,637.00","526,093,750.00","496,766,287.00","511,877,709.91","519,167,936.00","501,608,242.67","530,749,549.49","3,176,909.91","3,176,909.91","3,176,909.91","3,176,909.91",,,"17,870,742.01","17,870,742.01",,,,,"12,379,182.78",
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
