科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
应收股利,,,,,,,,,,,,,,,,,,,"550,000.00",,,"693,000.00","693,000.00",,,,"693,000.00",,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,155,360.00",,,,,"29,540,480.00",,
存货,"60,491,896.27","39,467,289.31","41,341,367.43","49,060,511.87","46,190,613.70","58,880,008.96","77,218,822.01","68,734,453.77","91,583,058.22","124,987,529.85","165,928,178.36","95,255,278.30","98,218,991.42","108,734,189.19","121,097,164.57","89,293,880.49","100,950,513.89","128,051,896.77","172,179,191.00","119,829,889.00","110,136,601.35","116,202,430.13","164,501,837.26","139,556,779.41","130,507,329.97","233,426,092.59","225,224,099.90","127,578,600.31","131,936,444.63","157,087,154.18","194,196,546.71","134,357,860.40","153,207,124.79","169,170,009.45","175,574,628.37","166,977,396.12","172,746,228.70"
其他应付款,"1,343,075.72","1,819,682.26","2,156,650.30","1,597,157.08","1,451,318.32","1,636,409.46","1,585,130.19","1,703,807.19","2,210,955.84","1,961,729.90","1,977,410.79","1,860,448.03","2,971,388.58","1,996,515.96","2,662,685.06","2,113,010.31","2,662,535.59","3,017,323.94","3,409,647.13","3,396,055.58","2,492,026.37","2,184,559.27","1,652,438.12","4,647,569.63","1,741,431.95","1,725,109.22","1,453,592.19","1,611,173.08","1,807,856.46","1,741,732.90","1,957,076.75","1,946,243.41","3,053,352.09","2,068,981.14","2,225,990.16","6,078,981.99","5,321,482.07"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"230,125.47","261,362.97","230,125.47","230,125.47",
一年内到期的非流动负债,,"21,500,000.00","30,250,000.00","108,950,000.00","89,000,000.00","101,000,000.00","86,500,000.00","60,000,000.00","12,000,000.00","24,000,000.00","22,275,000.00","22,275,000.00","22,275,000.00","12,000,000.00","12,000,000.00",,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,"140,000,000.00","180,000,000.00","220,759,485.10","140,000,000.00","100,000,000.00","125,000,000.00","305,547,296.64","228,307,395.21","98,896,901.26","136,497,670.89","88,209,819.97","145,538,966.96","29,910,758.87","119,829,663.80","63,107,414.85","111,355,414.47","55,044,909.95","107,902,420.52","93,820,137.19"
其他流动负债,,,,,,,,,,,,,,,,,,,,,"3,591,896.55","2,695,646.55","3,591,896.55","3,591,896.55","4,428,606.84","4,428,606.84","4,504,970.52","4,486,637.15","4,501,637.14","4,481,637.15","5,039,364.24","5,540,050.57","4,968,391.53","4,968,391.53","5,568,391.53","5,385,891.53","5,348,508.49"
流动资产合计,"167,570,828.90","258,155,520.44","287,659,523.58","734,574,165.39","538,404,238.86","623,999,045.29","543,218,459.13","542,353,619.36","403,925,968.20","420,040,458.37","424,214,283.32","400,019,480.44","389,308,089.65","381,972,956.88","430,931,987.04","399,526,697.99","373,887,792.74","394,059,605.31","951,037,831.81","900,022,854.99","810,486,854.14","751,675,153.87","710,683,811.81","685,932,351.10","657,456,370.78","733,741,093.60","757,100,598.83","630,434,818.49","624,965,061.91","607,743,154.09","607,000,967.36","614,207,368.61","622,871,439.21","620,549,875.04","655,225,490.35","677,370,427.22","756,908,519.33"
流动负债合计,"236,927,424.35","282,361,303.44","321,699,228.08","475,289,131.84","360,954,200.50","437,530,422.31","352,528,042.01","359,176,599.80","291,360,033.32","334,549,308.41","327,900,368.69","315,373,877.53","332,804,481.32","307,660,251.29","351,304,843.34","292,433,262.30","268,154,526.77","278,510,295.56","238,940,164.82","202,275,096.06","218,904,841.85","198,651,099.94","179,771,815.87","201,785,565.97","280,483,411.04","372,041,744.61","432,954,728.17","351,493,267.95","402,737,228.49","414,171,190.15","395,654,227.51","378,647,091.80","387,820,041.41","389,004,704.97","440,805,731.50","460,474,565.68","548,929,907.45"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,"5,000,000.00",,,"5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00"
长期借款,"169,792,000.00","216,292,000.00","189,042,000.00","109,042,000.00","52,792,000.00","40,792,000.00","40,792,000.00","28,792,000.00","24,000,000.00","12,000,000.00","12,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,117,982.08","6,257,982.08","22,050,000.00","21,952,000.00","14,602,000.00","392,000.00","17,934,000.00","4,900,000.00","490,000.00","294,000.00"
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","8,700,000.00","8,700,000.00","8,700,000.00","8,700,000.00","5,000,000.00","5,000,000.00","5,600,000.00","13,799,150.00","13,799,150.00","13,799,150.00","13,799,150.00","13,799,150.00","13,799,150.00","13,799,150.00","20,579,150.00","45,530,588.82","51,935,711.09","53,539,124.09","50,588,192.09","51,268,464.31","54,076,012.07","52,838,807.54","56,098,853.33","56,585,212.97","60,003,740.18","60,201,129.40","61,488,943.64","80,053,213.00","81,362,387.59","79,467,102.87","83,064,976.44","80,853,288.56"
专项应付款,"1,900,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"2,563,415.53","2,469,770.57","2,422,948.09","2,352,714.37","2,376,125.61","2,348,812.51","2,329,303.13","2,305,891.88","2,282,480.65","2,260,509.40","2,235,657.90","2,212,246.65","2,188,835.40","2,165,424.15","2,142,012.90","2,118,601.65","2,095,190.40","2,071,779.15","2,048,367.90","2,024,956.97","2,001,545.74","1,978,134.49","1,954,723.26","1,931,312.00","1,907,900.76","1,884,489.52","1,861,078.28","1,837,667.04","1,814,255.80","2,002,739.55","1,971,732.05","1,942,623.65","1,720,610.84","1,697,199.59",,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"295,314,687.35","417,512,749.49","421,578,400.40","442,479,251.97","423,780,174.38","354,662,212.05","394,500,623.88","383,185,130.97","502,272,048.75","497,323,311.24","493,669,046.51","489,132,537.68","592,272,246.60","587,016,525.62","586,813,751.88","582,088,333.71","603,382,181.11","601,467,080.60","596,864,552.76","592,211,173.08","603,514,578.47","595,858,048.62","593,987,383.62","588,412,596.86","583,828,416.56","657,066,797.52","648,530,278.90","639,868,192.35","994,029,779.25","979,248,951.98","971,984,223.83","957,814,320.18","954,116,802.91","944,050,388.43","952,464,419.88","863,484,039.81","974,502,379.03"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105,495.00",,
在建工程,"69,613,193.94","504,214.76","2,438,345.33","2,920,401.42","34,713,878.17","95,399,056.12","62,866,315.70","82,814,327.54","5,112,272.32","41,206,216.32","52,698,258.99","77,471,074.46","5,412,104.51","6,396,380.76","14,883,055.68","12,482,730.95","2,223,511.89","7,244,282.25","14,949,634.30","39,113,306.95","98,914,725.66","154,141,869.01","187,671,417.52","241,817,904.31","340,482,614.30","288,829,828.01","320,884,536.19","358,401,114.82","76,342,186.18","88,452,068.35","95,468,874.25","106,268,451.20","119,916,726.27","125,300,795.18","146,995,794.48","235,759,079.42","141,715,428.64"
其他非流动负债,,"7,200,000.00","8,225,000.00","8,019,375.00","7,750,000.00","8,012,500.00","7,275,000.00","7,500,000.00","14,100,000.00","18,198,333.33","17,658,333.20","17,764,444.76","19,253,333.34","18,780,834.11","21,283,334.08","20,735,833.34","27,159,166.67","26,387,916.67","39,991,666.67","39,095,416.67",,"34,602,097.71","37,806,149.43","36,908,175.29",,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"171,692,000.00","223,492,000.00","197,267,000.00","117,061,375.00","60,542,000.00","48,804,500.00","48,067,000.00","36,292,000.00","38,100,000.00","30,198,333.33","29,658,333.20","17,764,444.76","19,253,333.34","18,780,834.11","21,283,334.08","20,735,833.34","27,159,166.67","26,387,916.67","39,991,666.67","39,095,416.67","34,602,097.71","34,602,097.71","37,806,149.43","36,908,175.29","36,210,113.90","35,202,139.77","34,600,355.90","33,492,446.65","32,698,287.37","31,583,294.74","29,890,575.04","33,081,540.82","35,611,101.97","34,169,004.09","35,765,734.55","34,200,641.66","32,864,191.93"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"408,619,424.35","505,853,303.44","518,966,228.08","592,350,506.84","421,496,200.50","486,334,922.31","400,595,042.01","395,468,599.80","329,460,033.32","364,747,641.74","357,558,701.89","333,138,322.29","352,057,814.66","326,441,085.40","372,588,177.42","313,169,095.64","295,313,693.44","304,898,212.23","278,931,831.49","241,370,512.73","253,506,939.56","233,253,197.65","217,577,965.30","238,693,741.26","316,693,524.94","407,243,884.38","467,555,084.07","384,985,714.60","435,435,515.86","445,754,484.89","425,544,802.55","411,728,632.62","423,431,143.38","423,173,709.06","476,571,466.05","494,675,207.34","581,794,099.38"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"60,000,000.00","60,000,000.00","60,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","104,000,000.00","104,000,000.00","104,000,000.00","104,000,000.00","104,000,000.00","104,000,000.00","104,000,000.00","104,000,000.00","135,200,000.00","135,200,000.00","135,200,000.00","135,200,000.00","184,628,000.00","184,628,000.00","184,628,000.00","184,628,000.00","369,256,000.00","369,256,000.00","369,256,000.00","369,256,000.00","369,256,000.00","369,256,000.00","369,256,000.00","369,256,000.00","369,256,000.00","369,256,000.00","369,256,000.00","369,256,000.00","369,256,000.00","369,256,000.00","369,256,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"120,345,229.92","120,345,229.92","120,345,229.92","485,631,379.92","485,631,379.92","485,790,774.77","463,350,774.77","463,350,774.77","463,326,865.54","463,326,865.54","463,326,865.54","463,326,865.54","464,626,865.54","464,626,865.54","433,426,865.54","433,426,865.54","433,426,865.54","433,426,865.54","983,991,654.59","983,991,654.59","983,991,654.59","983,991,654.59","799,363,654.59","796,368,168.97","799,563,273.95","799,563,273.95","799,622,326.95","799,624,623.61","799,551,110.03","799,551,110.03","799,811,800.45","799,849,432.65","799,900,127.65","800,321,456.66","800,354,443.44","800,426,470.66","800,464,836.02"
无形资产,"61,202,906.44","59,796,165.43","58,992,794.89","58,586,209.64","79,250,187.95","71,189,771.28","70,726,806.32","70,263,841.37","109,308,232.54","111,375,280.46","110,668,681.07","110,159,277.85","108,715,168.18","108,018,024.34","107,442,052.36","106,866,849.72","116,301,737.11","115,751,006.51","114,788,339.44","114,617,997.15","113,369,098.17","112,596,775.86","111,844,633.56","111,969,301.23","110,320,168.91","109,589,257.12","134,326,917.86","133,468,450.60","133,000,145.79","132,114,938.46","143,714,934.12","145,117,215.75","143,450,887.58","142,846,560.06","141,916,537.61","140,995,502.68","140,364,467.76"
盈余公积,"1,293,088.54","5,771,258.18","5,771,258.18","5,771,258.18","9,698,151.88","9,698,151.88","9,698,151.88","9,698,151.88","13,978,256.97","13,978,256.97","13,978,256.97","13,978,256.97","19,549,622.05","19,549,622.05","19,549,622.05","19,549,622.05","26,278,090.90","26,284,472.90","26,278,090.90","26,278,090.90","30,700,256.45","30,782,672.69","30,782,672.69","30,782,672.69","32,651,370.86","32,725,094.64","32,651,370.86","32,610,629.38","36,213,995.82","36,213,995.82","36,213,995.82","36,213,995.82","40,161,088.04","40,161,088.04","40,161,088.04","40,161,088.04","44,439,857.46"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"11,637,796.87","51,936,861.88","73,612,335.14","82,818,059.66","87,283,804.70","95,474,770.92","105,512,086.72","117,930,906.40","121,808,224.72","131,985,716.02","150,757,370.96","171,286,439.85","171,958,495.51","185,248,092.18","195,898,675.98","216,108,903.99","222,155,765.43","235,657,206.79","220,443,158.13","233,086,027.32","235,192,816.92","249,574,985.30","252,959,461.10","257,730,927.03","247,195,490.97","263,218,120.37","265,170,669.93","272,295,933.39","273,093,764.96","264,262,581.14","281,420,395.80","291,045,891.17","296,334,056.42","310,437,310.33","303,101,688.61","309,588,199.69","312,136,694.64"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"427,933.81","370,402.44","312,871.08","505,489.72","2,443,762.73"
少数股东权益,,,,,,,,,,,,,"396,090.52","396,090.52","396,470.04","396,574.59","392,751.58",,,,,,,,,,,,,,,"2,930,655.70","2,801,005.63","2,662,699.48","2,582,996.38","2,395,901.94","2,275,659.06"
递延所得税资产,"630,507.52","468,232.73","603,039.03","658,461.81","584,932.03","999,722.63","814,547.22","825,621.73","972,378.09","832,704.48","1,135,267.57","1,135,267.57","893,293.94","893,293.94","1,047,801.17","968,697.79","1,077,603.64","1,073,853.64","784,858.90","784,846.40","1,133,443.09","1,171,910.22","809,299.87","740,145.37","961,033.64","948,995.35","1,130,101.00","1,165,798.98","1,331,823.67","1,184,258.30","1,554,600.25","1,776,408.20","1,739,132.19","1,805,965.96","1,780,034.76","2,085,017.29","1,857,954.84"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,"8,068,833.43","12,872,907.07","9,449,359.95","9,435,192.61","14,134,691.46","20,869,900.15","12,583,133.21","19,380,023.29","14,223,939.02","17,238,320.97","3,598,664.83","2,789,924.86","875,386.00","3,597,614.57","1,969,737.18","5,681,671.58","1,979,976.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"434,324,710.78","485,751,132.98","491,035,527.74","511,997,039.21","545,705,298.14","533,299,574.59","539,937,596.25","548,094,813.49","628,647,412.35","657,998,021.90","665,406,912.04","685,710,404.21","723,280,798.63","718,288,798.81","726,127,823.99","718,324,363.82","738,879,374.15","741,407,152.15","743,234,903.30","769,331,430.55","877,532,813.38","930,555,356.36","959,255,941.87","1,009,894,644.47","1,107,903,289.94","1,138,265,279.74","1,177,154,852.98","1,228,338,082.49","1,288,585,324.76","1,307,295,017.79","1,305,446,158.73","1,296,799,887.48","1,308,692,692.60","1,324,965,313.82","1,335,806,497.86","1,338,065,776.94","1,350,011,257.56"
所有者权益(或股东权益)合计,"193,276,115.33","238,053,349.98","259,728,823.24","654,220,697.76","662,613,336.50","670,963,697.57","682,561,013.37","694,979,833.05","703,113,347.23","713,290,838.53","732,062,493.47","752,591,562.36","760,531,073.62","773,820,670.29","784,471,633.61","804,681,966.17","817,453,473.45","830,568,545.23","1,415,340,903.62","1,427,983,772.81","1,434,512,727.96","1,448,977,312.58","1,452,361,788.38","1,457,133,254.31","1,448,666,135.78","1,464,762,488.96","1,466,700,367.74","1,473,787,186.38","1,478,114,870.81","1,469,283,686.99","1,486,902,323.54","1,499,278,623.47","1,508,132,988.43","1,522,341,479.80","1,514,460,522.16","1,520,760,996.82","1,525,125,677.51"
资产总计,"601,895,539.68","743,906,653.42","778,695,051.32","1,246,571,204.60","1,084,109,537.00","1,157,298,619.88","1,083,156,055.38","1,090,448,432.85","1,032,573,380.55","1,078,038,480.27","1,089,621,195.36","1,085,729,884.65","1,112,588,888.28","1,100,261,755.69","1,157,059,811.03","1,117,851,061.81","1,112,767,166.89","1,135,466,757.46","1,694,272,735.11","1,669,354,285.54","1,688,019,667.52","1,682,230,510.23","1,669,939,753.68","1,695,826,995.57","1,765,359,660.72","1,872,006,373.34","1,934,255,451.81","1,858,772,900.98","1,913,550,386.67","1,915,038,171.88","1,912,447,126.09","1,911,007,256.09","1,931,564,131.81","1,945,515,188.86","1,991,031,988.21","2,015,436,204.16","2,106,919,776.89"
负债和所有者(或股东权益)合计,"601,895,539.68","743,906,653.42","778,695,051.32","1,246,571,204.60","1,084,109,537.00","1,157,298,619.88","1,083,156,055.38","1,090,448,432.85","1,032,573,380.55","1,078,038,480.27","1,089,621,195.36","1,085,729,884.65","1,112,588,888.28","1,100,261,755.69","1,157,059,811.03","1,117,851,061.81","1,112,767,166.89","1,135,466,757.46","1,694,272,735.11","1,669,354,285.54","1,688,019,667.52","1,682,230,510.23","1,669,939,753.68","1,695,826,995.57","1,765,359,660.72","1,872,006,373.34","1,934,255,451.81","1,858,772,900.98","1,913,550,386.67","1,915,038,171.88","1,912,447,126.09","1,911,007,256.09","1,931,564,131.81","1,945,515,188.86","1,991,031,988.21","2,015,436,204.16","2,106,919,776.89"
