科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"18,972,934.65","20,426,751.64","13,442,896.48","22,661,198.89","22,826,615.26","11,385,917.01","14,092,553.31","23,847,147.04","30,209,092.77","11,150,025.04","20,834,191.68","28,958,893.54","37,978,349.49","14,236,212.67","23,619,042.24","37,910,868.37","50,255,228.13","13,449,095.33","25,652,389.47","40,096,857.88","63,714,243.70","25,574,001.67","41,440,033.53","59,961,367.84","81,061,805.17","27,660,509.58","46,110,931.23","66,294,838.43","85,259,163.83","37,595,468.14","55,837,889.37","75,656,906.84","103,996,107.85","30,813,915.85","51,003,175.29","72,841,090.18","102,366,039.26","23,998,836.30"
取得借款收到的现金,,"20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,,,,,,,,,,,,,,"10,000,000.00","29,000,000.00",,,"10,000,000.00","10,000,000.00",,"14,000,000.00","28,000,000.00","28,000,000.00",,"14,280,000.00","20,280,000.00","20,280,000.00",,"9,968,750.00","22,202,450.00","22,202,450.00",
支付的各项税费,"16,040,022.57","17,710,642.85","10,656,064.42","14,984,536.87","25,563,137.90","2,069,757.49","9,585,544.38","12,372,888.94","25,141,559.55","2,899,248.29","8,667,915.09","12,610,026.34","26,431,656.60","4,588,035.35","9,870,677.91","16,652,372.90","27,863,615.15","3,077,917.20","8,261,322.68","18,545,914.02","31,898,633.13","4,232,163.65","8,544,700.59","15,641,344.55","37,484,060.28","11,450,296.66","24,558,704.46","38,496,649.82","56,492,015.20","20,668,645.06","29,765,078.68","41,721,366.08","54,143,959.98","18,550,956.78","26,574,950.90","37,533,800.28","41,404,739.32","14,701,514.90"
收到其他与筹资活动有关的现金,,"2,186,800.00","1,614,700.00",,"3,291,200.00",,,,"2,164,700.00",,,,,,,,,,,,,,,,,"12,463,297.24",,,,,,,"33,535,800.00",,,,"2,948,000.00",
支付其他与经营活动有关的现金,"2,497,599.17","1,913,074.48","864,424.34","1,367,297.97","2,026,180.50","3,875,632.71","4,919,360.35","4,582,489.30","5,609,253.81","1,538,994.17","3,280,192.73","5,619,890.25","13,252,672.11","1,951,548.90","4,759,356.53","7,469,276.03","15,687,303.47","2,785,100.76","5,494,301.18","9,540,347.91","18,989,357.45","4,412,380.99","6,511,438.78","8,461,274.42","19,092,182.32","3,919,243.58","7,489,193.48","13,318,056.95","16,646,093.28","183,812.37","9,916,167.68","20,888,683.61","34,903,617.77","5,620,531.36","12,557,996.25","20,260,977.24","46,878,650.36","9,870,399.14"
筹资活动现金流入小计,,"22,186,800.00","64,898,757.00","63,284,057.00","626,475,257.00",,,,"2,164,700.00",,,,,,"18,600,000.00","18,600,000.00","18,600,000.00",,,"10,000,000.00","29,000,000.00","1,500,000.00","1,500,000.00","23,030,000.00","25,910,000.00","26,961,607.96","44,239,679.49","62,780,524.45","116,400,422.23","16,210,393.46","39,610,847.56","58,798,628.62","95,223,175.80","12,832,200.91","28,877,735.14","42,779,956.11","45,722,625.99","5,734,905.33"
经营活动现金流出小计,"209,186,119.13","295,531,464.01","127,287,493.21","197,836,546.17","302,419,082.45","91,935,642.48","167,325,250.37","252,623,003.78","324,262,524.38","117,081,361.71","218,209,692.74","296,918,768.63","366,783,999.16","135,614,806.93","221,720,793.69","325,278,557.34","427,961,399.38","145,549,248.30","262,257,214.24","352,041,035.85","466,944,619.13","185,941,336.61","303,268,960.60","464,600,389.15","618,099,536.12","169,854,433.56","344,125,613.49","498,341,392.64","646,625,508.27","166,132,813.13","303,138,249.25","465,587,133.64","642,353,811.90","184,470,874.57","379,093,493.10","534,793,079.44","678,856,105.38","134,769,950.78"
偿还债务支付的现金,,,"20,000,000.00","20,000,000.00","40,000,000.00",,,,,,,,,,,,,,,,"29,000,000.00",,,,,,"10,000,000.00","10,000,000.00","24,000,000.00",,"150,000.00","14,600,000.00","15,050,000.00","450,000.00","5,900,000.00","12,350,000.00","12,800,000.00",
经营活动产生的现金流量净额,"15,544,799.03","669,143.08","11,259,926.73","2,244,782.14","41,869,312.68","-15,976,931.39","-4,290,432.67","-20,675,703.02","39,046,727.74","-48,263,322.12","-49,696,590.70","-36,281,745.42","-7,876,775.02","-51,868,786.20","-33,065,906.34","-21,749,340.37","64,279,530.15","-66,727,803.75","-52,388,300.44","-33,840,060.86","56,188,412.44","-117,246,042.11","-17,680,453.21","-44,686,202.30","2,160,536.31","-80,466,666.71","-15,436,566.90","-49,021,141.05","4,019,414.77","-36,033,595.84","62,318,562.57","31,741,797.68","12,156,793.36","-90,122,750.97","-48,237,396.98","-39,996,425.36","42,826,927.32","-34,025,775.33"
分配股利、利润或偿还利息支付的现金,"5,185,968.62","6,970,721.28","7,047,320.76","7,258,730.76","7,592,041.76",,"9,220,901.72","9,421,695.76","9,421,695.76",,"9,421,695.76","9,421,695.76","9,421,695.76",,"16,959,052.32","16,959,052.32","16,959,052.32",,"33,918,104.63","33,918,104.63","34,274,749.08",,"33,918,104.64","34,091,021.31","34,280,604.64","187,500.00","51,330,958.63","51,669,874.18","51,957,180.84","1,117,963.33","27,024,919.99","27,349,419.38","27,627,709.38","268,387.92","25,694,980.00","25,826,528.66","26,013,016.12",
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,266,301.37",,,,"80,000,000.00",,,,,
支付其他与筹资活动有关的现金,,,,,"6,435,849.76",,,,"400,000.00",,,,,,,,,,,"10,000.00",,,,,,,,,,,,,,,,,,
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"199,452.05","927,465.74",,,,"697,438.32",
筹资活动现金流出小计,"5,185,968.62","6,970,721.28","27,047,320.76","27,258,730.76","54,027,891.52",,"9,220,901.72","9,421,695.76","9,821,695.76",,"9,421,695.76","9,421,695.76","9,421,695.76",,"16,959,052.32","16,959,052.32","16,959,052.32",,"33,918,104.63","33,928,104.63","63,274,749.08",,"33,918,104.64","34,091,021.31","34,280,604.64","187,500.00","61,330,958.63","61,669,874.18","75,957,180.84","1,117,963.33","27,174,919.99","41,949,419.38","42,677,709.38","718,387.92","31,594,980.00","38,176,528.66","38,813,016.12",
处置固定资产、无形资产和其他长期资产收回的现金净额,"120,000.00","714,190.00","32,000.00","173,500.00","173,500.00",,,,"20,000.00","36,000.00","36,000.00","36,000.00","55,560.00","40,750.00","40,750.00","41,250.00","74,391.33","20,000.00","60,300.00","60,300.00","58,134.69",,"7,500.00","7,500.00","7,500.00",120.00,120.00,"5,620.00","315,650.00",,363.00,"5,348.00","5,348.00",,,"90,500.00","90,500.00",
筹资活动产生的现金流量净额,"-5,185,968.62","15,216,078.72","37,851,436.24","36,025,326.24","572,447,365.48",,"-9,220,901.72","-9,421,695.76","-7,656,995.76",,"-9,421,695.76","-9,421,695.76","-9,421,695.76",,"1,640,947.68","1,640,947.68","1,640,947.68",,"-33,918,104.63","-23,928,104.63","-34,274,749.08","1,500,000.00","-32,418,104.64","-11,061,021.31","-8,370,604.64","26,774,107.96","-17,091,279.14","1,110,650.27","40,443,241.39","15,092,430.13","12,435,927.57","16,849,209.24","52,545,466.42","12,113,812.99","-2,717,244.86","4,603,427.45","6,909,609.87","5,734,905.33"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,350,000.00",,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"120,000.00","714,190.00","32,000.00","173,500.00","173,500.00",,,,"20,000.00","36,000.00","36,000.00","36,000.00","55,560.00","40,750.00","40,750.00","41,250.00","74,391.33","20,000.00","60,300.00","60,300.00","58,134.69",,"7,500.00","7,500.00","7,500.00",120.00,120.00,"5,620.00","30,581,951.37",,363.00,"204,800.05","88,282,813.74",,,"90,500.00","787,938.32",
五、现金及现金等价物净增加额,"1,747,386.12","6,269,862.80","47,895,362.70","31,972,721.96","607,037,775.73","-16,743,586.39","-14,459,504.39","-31,306,671.78","24,880,864.15","-55,440,222.55","-76,879,588.89","-88,069,413.30","-99,598,332.14","-78,048,138.24","-62,256,910.93","-98,763,861.46","-70,065,979.64","-106,295,929.15","-163,785,124.29","-203,161,849.41","-167,214,848.27","-153,489,502.15","-120,907,649.93","-146,430,508.59","-131,200,087.69","-73,622,555.15","-76,363,914.33","-136,134,289.18","-63,558,974.79","-31,743,079.60","45,053,282.78","15,872,636.57","17,985,214.32","-82,014,077.79","-58,935,820.99","-49,387,014.28","25,457,221.69","-31,508,079.72"
购建固定资产、无形资产和其他长期资产支付的现金,"8,731,444.29","10,329,549.00","1,248,000.27","6,470,886.42","7,452,402.43","766,655.00","948,170.00","1,209,273.00","6,528,867.83","7,212,900.43","17,797,302.43","42,401,972.12","82,355,421.36","14,820,102.04","30,872,702.27","63,696,718.77","121,060,848.80","39,588,125.40","77,539,019.22","145,453,983.92","189,186,646.32","37,743,460.04","70,816,592.08","90,690,784.98","124,997,519.36","19,930,116.40","43,836,188.29","58,229,418.40","105,107,672.32","9,303,665.89","28,203,322.36","31,424,922.40","53,501,611.20","4,005,139.81","7,981,179.15","14,084,516.37","24,468,062.72","3,217,209.72"
期初现金及现金等价物余额,"35,210,537.32","36,957,923.44","43,227,786.24","43,227,786.24","43,227,786.24","650,265,561.97","650,265,561.97","650,265,561.97","650,265,561.97","675,146,426.12","675,146,426.12","675,146,426.12","675,146,426.12","575,548,093.98","575,548,093.98","575,548,093.98","575,548,093.98","505,482,114.34","505,482,114.34","505,482,114.34","505,482,114.34","338,267,266.07","338,267,266.07","338,267,266.07","338,267,266.07","210,867,178.38","210,867,178.38","210,867,178.38","207,067,178.38","148,308,203.59","148,308,203.59","148,308,203.59","143,508,203.59","174,394,118.25","174,394,118.25","174,394,118.25","161,493,417.91","187,497,940.03"
投资支付的现金,,,,,,,,,,,,,,"11,400,000.00",,"15,000,000.00","15,000,000.00",,,,,,,,,,,"30,000,000.00","33,495,910.00","1,498,248.00","1,498,248.00","1,498,248.00","81,498,248.00",,,,,
期末现金及现金等价物余额,"36,957,923.44","43,227,786.24","91,123,148.94","75,200,508.20","650,265,561.97","633,521,975.58","635,806,057.58","618,958,890.19","675,146,426.12","619,706,203.57","598,266,837.23","587,077,012.82","575,548,093.98","497,499,955.74","513,291,183.05","476,784,232.52","505,482,114.34","399,186,185.19","341,696,990.05","302,320,264.93","338,267,266.07","184,777,763.92","217,359,616.14","191,836,757.48","207,067,178.38","137,244,623.23","134,503,264.05","74,732,889.20","143,508,203.59","116,565,123.99","193,361,486.37","164,180,840.16","161,493,417.91","92,380,040.46","115,458,297.26","125,007,103.97","186,950,639.60","155,989,860.31"
