科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"4,652,122.63","927,200.57","-1,990,690.77","3,070,078.69","-3,063,726.33","1,601,419.72","1,632,971.60","-6,356,220.50","-2,723,853.18","2,354,587.08","2,639,137.30","4,598,799.20","-2,093,538.87","-3,391,359.58","1,212,094.04","-7,457,086.79","-3,769,935.25","1,401,230.05","6,596,644.22","-1,743,175.10","-1,429,054.83","4,261,422.58","-3,636,969.40","7,218,877.43","-18,596,851.65","4,503,188.07","4,454,289.66","2,155,655.90","7,337,349.46","4,470,934.03","9,224,101.00","2,719,921.99","5,668,368.41"
应收利息,,,,,,"1,607,310.33","1,535,777.78","4,382,147.53","5,804,444.46","2,876,534.89","5,971,077.68","4,286,497.30","6,887,401.59","5,253,852.84","8,317,575.53","3,353,205.28","2,574,793.83","941,364.19","941,364.19","1,770,478.87","3,525,447.69",,"1,178,267.29","987,170.47",,"1,476,672.60","1,355,594.52",,,,,,"1,308,219.18"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"65,985,660.48","52,443,768.99","56,100,270.55","63,977,597.50","92,875,778.34","96,208,282.79","97,202,461.83","105,009,018.32","111,650,823.19","112,633,820.11","102,301,124.98","98,828,246.86","92,973,023.46","121,243,015.85","110,738,136.31","124,693,499.32","121,321,227.63","130,836,543.60","105,324,768.24","109,727,871.50","101,676,502.58","121,659,258.29","128,691,575.31","125,545,520.50","145,270,475.07","131,545,830.46","139,786,323.64","161,783,545.07","161,680,192.47","162,313,587.74","141,349,220.37","170,656,869.44","159,741,730.22"
其他应付款,"30,240,126.86","1,099,370.10","2,548,670.13","2,018,812.93","5,298,965.07","2,182,912.00","2,863,454.67","3,207,969.32","3,886,363.97","5,969,423.31","6,356,469.20","6,262,383.96","4,296,226.60","15,565,091.88","15,162,077.06","15,356,007.70","14,537,148.60","16,158,190.69","12,646,837.35","10,605,117.09","10,286,627.01","21,878,579.86","16,586,704.49","21,649,893.63","17,651,143.34","16,559,750.27","11,901,562.12","10,052,201.16","10,173,907.96","12,701,712.42","10,364,224.50","8,443,538.65","8,652,282.34"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"169,000,000.00","169,949,173.40","169,949,173.40","169,000,000.00","120,000,000.00","238,000,000.00","238,000,000.00","278,979,660.95","278,767,735.33"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"109,971,612.42","104,585,394.68","141,535,583.80","198,992,573.36","865,916,224.89","855,881,366.01","865,268,807.09","892,681,009.89","909,305,752.32","895,183,511.69","883,680,335.31","829,186,198.60","825,274,743.44","868,811,202.88","854,365,644.88","883,475,280.21","877,883,438.28","868,778,729.87","861,219,027.59","880,637,046.10","901,391,549.73","928,992,579.57","874,340,727.99","936,235,502.98","801,039,872.98","823,572,121.10","825,105,975.82","882,227,478.67","923,329,383.34","891,854,807.89","843,883,242.91","878,880,696.57","872,087,714.32"
流动负债合计,"126,439,876.49","80,614,561.63","97,807,202.48","132,244,605.43","118,940,758.45","96,181,227.03","89,665,132.17","122,056,717.53","132,658,702.80","143,459,804.83","111,233,192.90","125,404,694.33","108,283,222.25","162,541,410.30","146,743,469.84","169,601,990.78","162,231,347.12","149,202,103.79","128,649,865.89","150,369,674.06","144,580,152.88","184,345,544.20","119,665,326.35","205,006,070.99","187,043,023.16","206,099,444.74","200,368,479.39","256,568,190.30","287,067,089.75","252,718,375.21","196,970,500.16","228,854,221.24","223,133,418.07"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"13,100,000.00","13,100,000.00","13,100,000.00","23,100,000.00","155,000,000.00","144,977,300.00","145,284,091.85","141,465,909.93","139,284,091.69","143,238,637.25","143,784,091.81","143,784,091.81"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,"13,000,000.00","13,100,000.00",,,,"103,000,000.00","2,723,805.18","2,168,583.71","1,999,071.59","2,782,058.10","2,297,078.69","2,116,140.54","1,206,772.65","1,206,772.65"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,"9,548,640.00",,,,,,,,,,,,
固定资产,"68,473,285.98","67,357,386.65","75,096,645.59","79,456,285.46","81,186,351.14","92,089,506.15","91,196,321.05","94,049,293.07","109,387,774.44","102,987,278.94","103,868,552.42","105,478,541.72","106,548,612.66","129,287,843.59","127,379,290.47","129,624,430.43","128,661,291.28","150,293,988.67","152,574,894.87","150,724,184.35","151,068,832.32","186,664,409.50","195,466,703.70","202,743,976.41","200,475,875.47","204,325,990.51","202,541,713.02","199,937,590.38","198,159,731.01","196,502,277.87","192,555,088.05","187,820,511.54","182,801,479.06"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,"7,975,000.00","5,469,325.00","5,546,022.96","4,591,477.48","4,046,022.92","5,034,659.31","5,171,022.95","5,171,022.95"
在建工程,"4,185,480.70","9,347,098.37","18,594,683.25","20,899,588.12","19,985,093.98","15,737,418.21","13,108,125.51","14,054,544.71","9,665,414.27","40,490,181.67","39,793,139.77","46,632,091.85","49,305,908.64","45,171,298.45","57,779,489.83","55,409,289.75","67,272,343.64","50,245,992.82","53,537,655.33","58,462,063.74","57,739,543.65","41,129,834.83","36,851,369.00","23,967,047.66","22,973,861.69","15,909,880.75","15,188,345.75","19,076,420.03","13,057,034.23","9,216,816.96","9,968,812.83","8,942,981.79","10,130,789.09"
其他非流动负债,,,"11,830,000.00","11,830,000.00","13,882,400.00","14,830,000.00","14,830,000.00","14,830,000.00","14,830,000.00","10,324,127.18","10,324,127.18","10,173,651.71","9,473,651.71","5,196,463.58","3,900,000.00","3,900,000.00","3,000,000.00","6,000,000.00","5,649,816.75","5,299,633.50","5,550,000.00",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"11,830,000.00","11,830,000.00","13,882,400.00","14,830,000.00","14,830,000.00","14,830,000.00","14,830,000.00","10,324,127.18","10,324,127.18","10,173,651.71","9,473,651.71","5,196,463.58","3,900,000.00","3,900,000.00","3,000,000.00","6,000,000.00","5,649,816.75","5,299,633.50","15,098,640.00","5,400,000.00","5,250,000.00","5,100,000.00","4,950,000.00","12,775,000.00","10,119,325.00","10,046,022.96","8,941,477.48","8,246,022.92","9,084,659.31","9,071,022.95","8,921,022.95"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"126,439,876.49","80,614,561.63","109,637,202.48","144,074,605.43","132,823,158.45","111,011,227.03","104,495,132.17","136,886,717.53","147,488,702.80","153,783,932.01","121,557,320.08","135,578,346.04","117,756,873.96","167,737,873.88","150,643,469.84","173,501,990.78","165,231,347.12","155,202,103.79","134,299,682.64","155,669,307.56","159,678,792.88","189,745,544.20","124,915,326.35","210,106,070.99","191,993,023.16","218,874,444.74","210,487,804.39","266,614,213.26","296,008,567.23","260,964,398.13","206,055,159.47","237,925,244.19","232,054,441.02"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"38,000,000.00","60,000,000.00","63,150,000.00","63,150,000.00","84,200,000.00","84,200,000.00","84,200,000.00","151,560,000.00","151,560,000.00","151,560,000.00","151,560,000.00","151,560,000.00","151,560,000.00","151,560,000.00","151,560,000.00","151,560,000.00","151,560,000.00","151,560,000.00","151,560,000.00","303,120,000.00","307,308,000.00","307,308,000.00","307,308,000.00","307,308,000.00","307,308,000.00","307,132,000.00","307,132,000.00","306,338,400.00","306,338,400.00","306,338,400.00","306,338,400.00","305,408,800.00","305,408,800.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"2,065,578.06","42,290,048.95","53,063,048.95","53,063,048.95","703,864,848.95","703,864,848.95","703,864,848.95","636,504,848.95","636,504,848.95","636,504,848.95","635,881,221.17","635,881,221.17","635,881,221.17","636,816,328.56","636,816,328.56","636,816,328.56","636,816,328.56","636,585,508.17","636,585,508.17","485,025,508.17","490,386,148.17","492,986,332.89","492,986,332.89","478,028,480.50","478,028,480.50","478,246,125.68","478,429,204.91","477,616,316.14","477,799,395.37","476,591,418.76","476,626,338.20","475,507,265.62","475,115,556.20"
无形资产,"10,712,430.70","11,323,474.75","43,354,703.86","43,217,943.96","42,946,838.52","42,735,045.14","42,463,939.70","57,471,769.26","57,245,595.49","74,463,084.36","73,924,344.15","74,492,825.82","73,575,146.74","72,464,834.89","71,369,276.53","70,247,318.17","69,176,380.31","68,066,660.42","66,956,940.53","65,847,220.64","64,890,851.92","63,780,929.26","62,671,006.60","61,561,083.94","60,451,161.28","59,373,877.73","58,263,021.53","56,703,090.40","55,463,311.25","51,466,630.36","51,281,911.85","50,880,143.87","50,478,375.89"
盈余公积,"3,055,831.16","6,001,826.35","10,228,718.66","13,159,208.84","10,228,718.66","15,501,236.99","15,651,395.85","15,501,236.99","15,501,236.99","21,450,178.21","21,450,178.21","21,450,178.21","21,450,178.21","26,520,327.62","26,520,327.62","26,520,327.62","26,520,327.62","31,350,785.68","31,350,785.68","31,350,785.68","31,350,785.68","38,531,409.38","38,531,409.38","38,531,409.38","38,531,409.38","40,045,855.38","40,045,855.38","40,045,855.38","40,045,855.38","41,327,582.02","41,327,582.02","41,327,582.02","41,327,582.02"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,"9,548,640.00","7,638,912.00","7,638,912.00","7,638,912.00","7,638,912.00","7,158,272.00","7,158,272.00","5,320,964.67","5,320,964.67","5,320,964.67","5,320,964.67","3,243,356.83","3,221,522.66"
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"25,111,789.87","5,074,035.76","43,377,829.62","69,762,793.06","79,519,301.06","92,245,049.51","104,113,621.81","118,204,334.29","135,011,837.63","150,442,764.41","162,788,298.72","102,140,639.29","117,375,895.26","122,060,826.73","133,465,610.85","138,605,762.08","150,169,914.53","160,535,143.91","175,398,239.68","187,980,489.83","201,663,740.95","207,860,734.27","220,139,771.07","219,081,354.07","210,612,312.28","206,342,472.83","209,512,291.60","208,777,385.77","211,270,387.17","205,166,006.51","209,044,714.10","206,582,360.49","202,421,096.87"
长期待摊费用,"1,277,017.57","963,064.41","588,320.25","405,877.17","314,655.63","223,434.09","132,212.55","244,927.95","306,496.97","286,019.30","244,539.09","188,549.80","134,756.59","83,515.58","34,647.38",,,,,,,,,,,,,,,,,,
少数股东权益,,,,,,,,,,,"8,605,540.18","9,603,790.22","11,050,966.61","12,208,215.28","12,923,118.45","13,135,045.79","14,078,671.95","13,212,933.82","13,861,671.33","11,264,170.11","11,352,790.14","9,405,507.32","8,337,896.27","-1,166,517.10","-1,587,177.48","-1,300,014.70","-1,299,925.26","-1,299,237.77","-1,299,587.91","-1,322,653.01","-1,322,694.91","-1,322,692.30","-1,322,866.10"
递延所得税资产,"53,248.21","404,053.83","286,862.96","237,388.21","286,862.96","155,592.88","155,592.88","155,592.88","155,592.88","331,647.62","331,647.62","235,967.14","235,967.14","1,084,876.68","1,000,506.23","1,383,136.27","1,383,136.27","1,520,456.74","1,425,697.14","1,569,250.70","1,674,324.38","2,150,016.67","2,150,016.67","2,037,707.15","2,156,964.42","2,341,926.66","2,394,094.19","4,007,894.08","4,104,911.40","3,411,824.95","3,151,068.72","4,874,141.82","5,382,033.39"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"9,540,646.85","7,341,672.04","4,170,495.82","2,326,515.82","2,380,846.23",,"4,604,567.70","4,049,400.00","2,860,010.00","2,917,900.00","174,400.00","254,145.76","1,848,728.10","1,657,610.00","1,308,932.00","1,424,900.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"84,701,463.16","89,395,078.01","137,921,215.91","144,217,082.92","144,719,802.23","150,940,996.47","147,056,191.69","165,976,127.87","176,760,874.05","218,558,211.89","218,162,223.05","227,027,976.33","229,800,391.77","248,092,369.19","257,563,210.44","256,664,174.62","266,493,151.50","279,667,745.50","281,836,859.91","293,773,215.25","290,800,068.09","309,206,036.49","310,239,095.97","308,014,382.86","416,207,262.86","442,535,490.83","428,450,958.20","427,182,558.33","415,287,101.68","404,027,448.62","403,969,269.24","398,817,575.48","395,208,441.89"
所有者权益(或股东权益)合计,"68,233,199.09","113,365,911.06","169,819,597.23","199,135,050.85","877,812,868.67","895,811,135.45","907,829,866.61","921,770,420.23","938,577,923.57","959,957,791.57","980,285,238.28","920,635,828.89","937,318,261.25","949,165,698.19","961,285,385.48","966,637,464.05","979,145,242.66","993,244,371.58","1,008,756,204.86","1,018,740,953.79","1,032,512,824.94","1,048,453,071.86","1,059,664,497.61","1,034,143,814.85","1,025,254,112.68","1,047,233,167.19","1,043,069,129.63","1,042,795,823.74","1,042,607,917.79","1,034,917,858.38","1,041,797,352.68","1,039,773,027.86","1,035,241,715.19"
资产总计,"194,673,075.58","193,980,472.69","279,456,799.71","343,209,656.28","1,010,636,027.12","1,006,822,362.48","1,012,324,998.78","1,058,657,137.76","1,086,066,626.37","1,113,741,723.58","1,101,842,558.36","1,056,214,174.93","1,055,075,135.21","1,116,903,572.07","1,111,928,855.32","1,140,139,454.83","1,144,376,589.78","1,148,446,475.37","1,143,055,887.50","1,174,410,261.35","1,192,191,617.82","1,238,198,616.06","1,184,579,823.96","1,244,249,885.84","1,217,247,135.84","1,266,107,611.93","1,253,556,934.02","1,309,410,037.00","1,338,616,485.02","1,295,882,256.51","1,247,852,512.15","1,277,698,272.05","1,267,296,156.21"
负债和所有者(或股东权益)合计,"194,673,075.58","193,980,472.69","279,456,799.71","343,209,656.28","1,010,636,027.12","1,006,822,362.48","1,012,324,998.78","1,058,657,137.76","1,086,066,626.37","1,113,741,723.58","1,101,842,558.36","1,056,214,174.93","1,055,075,135.21","1,116,903,572.07","1,111,928,855.32","1,140,139,454.83","1,144,376,589.78","1,148,446,475.37","1,143,055,887.50","1,174,410,261.35","1,192,191,617.82","1,238,198,616.06","1,184,579,823.96","1,244,249,885.84","1,217,247,135.84","1,266,107,611.93","1,253,556,934.02","1,309,410,037.00","1,338,616,485.02","1,295,882,256.51","1,247,852,512.15","1,277,698,272.05","1,267,296,156.21"
