科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"1,960,000,000.00","1,453,000,000.00","992,000,000.00","7,733,000,000.00","7,420,000,000.00","1,730,000,000.00","2,110,000,000.00","2,974,000,000.00","1,610,000,000.00","1,646,000,000.00","2,804,000,000.00","2,242,000,000.00","3,105,000,000.00","1,953,000,000.00","3,579,000,000.00","3,651,000,000.00","2,072,000,000.00","2,429,000,000.00","1,982,000,000.00","2,341,000,000.00","2,342,000,000.00","2,596,000,000.00","1,937,000,000.00","2,049,000,000.00","1,622,000,000.00","1,893,000,000.00","951,000,000.00","1,126,000,000.00","2,511,000,000.00","1,214,000,000.00","3,629,000,000.00","1,712,000,000.00","1,745,000,000.00","2,190,000,000.00","9,603,000,000.00","3,601,000,000.00","2,451,000,000.00","2,407,000,000.00","3,017,000,000.00","1,968,000,000.00","2,196,000,000.00","2,098,000,000.00","1,915,000,000.00","2,437,000,000.00","2,265,000,000.00","4,017,000,000.00"
短期借款,"5,005,000,000.00","5,165,000,000.00","6,360,000,000.00","4,512,000,000.00","4,250,000,000.00","5,650,000,000.00","7,370,000,000.00","7,570,000,000.00","7,450,000,000.00","11,700,000,000.00","13,360,000,000.00","13,710,000,000.00","11,995,000,000.00","11,595,000,000.00","11,600,000,000.00","10,395,000,000.00","7,600,000,000.00","7,595,000,000.00","8,490,000,000.00","10,630,000,000.00","16,680,000,000.00","16,303,000,000.00","14,003,000,000.00","15,130,000,000.00","11,570,000,000.00","9,990,000,000.00","9,180,000,000.00","9,241,000,000.00","11,138,000,000.00","11,038,000,000.00","14,336,000,000.00","14,672,000,000.00","13,840,000,000.00","15,435,000,000.00","16,267,000,000.00","16,319,000,000.00","16,776,000,000.00","22,262,000,000.00","20,650,000,000.00","18,995,000,000.00","18,999,000,000.00","16,617,000,000.00","16,271,000,000.00","14,500,000,000.00","16,378,000,000.00","15,358,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,000,000.00",,,,,,"6,000,000.00",,"7,000,000.00","1,000,000.00",
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,000,000.00","14,000,000.00",,,,"1,000,000.00",,"13,000,000.00","15,000,000.00",
应收票据,"1,747,000,000.00","1,670,000,000.00","3,060,000,000.00","6,083,000,000.00","5,002,000,000.00","3,605,000,000.00","2,329,000,000.00","2,583,000,000.00","4,010,000,000.00","2,540,000,000.00","2,531,000,000.00","3,396,000,000.00","4,407,000,000.00","3,034,000,000.00","4,402,000,000.00","3,703,000,000.00","1,934,000,000.00","3,534,000,000.00","4,497,000,000.00","5,914,000,000.00","5,505,000,000.00","11,364,000,000.00","11,611,000,000.00","9,198,000,000.00","9,594,000,000.00","7,122,000,000.00","11,115,000,000.00","10,623,000,000.00","7,812,000,000.00","8,573,000,000.00","8,066,000,000.00","8,607,000,000.00","7,383,000,000.00","7,922,000,000.00","6,620,000,000.00","8,311,000,000.00","9,771,000,000.00","7,900,000,000.00","9,114,000,000.00","8,352,000,000.00","11,410,000,000.00","8,437,000,000.00","9,649,000,000.00","9,693,000,000.00","11,699,000,000.00","12,692,000,000.00"
应付票据,"1,344,000,000.00","1,455,000,000.00","1,386,000,000.00","1,052,000,000.00","517,000,000.00","565,000,000.00","968,000,000.00","4,585,000,000.00","6,912,000,000.00","4,486,000,000.00","3,657,000,000.00","3,509,000,000.00","3,455,000,000.00","3,382,000,000.00","4,193,000,000.00","4,879,000,000.00","4,432,000,000.00","6,535,000,000.00","7,007,000,000.00","5,565,000,000.00","6,100,000,000.00","9,406,000,000.00","7,052,000,000.00","3,260,000,000.00","1,420,000,000.00","585,000,000.00","587,000,000.00","47,000,000.00","15,000,000.00","281,000,000.00","623,000,000.00","356,000,000.00","260,000,000.00","460,000,000.00","2,693,000,000.00","3,991,000,000.00","4,538,000,000.00","3,725,000,000.00","2,436,000,000.00","1,766,000,000.00","897,000,000.00","793,000,000.00","982,000,000.00","240,000,000.00","1,180,000,000.00","2,010,000,000.00"
应收账款,"1,337,000,000.00","2,062,000,000.00","1,812,000,000.00","932,000,000.00","1,009,000,000.00","1,367,000,000.00","1,389,000,000.00","1,235,000,000.00","962,000,000.00","825,000,000.00","1,652,000,000.00","1,770,000,000.00","1,812,000,000.00","3,109,000,000.00","2,139,000,000.00","2,061,000,000.00","2,767,000,000.00","2,771,000,000.00","2,484,000,000.00","1,879,000,000.00","2,079,000,000.00","2,516,000,000.00","2,293,000,000.00","2,247,000,000.00","1,787,000,000.00","1,568,000,000.00","2,075,000,000.00","2,134,000,000.00","2,560,000,000.00","1,977,000,000.00","1,296,000,000.00","1,835,000,000.00","2,004,000,000.00","1,788,000,000.00","1,401,000,000.00","1,123,000,000.00","1,643,000,000.00","1,579,000,000.00","1,528,000,000.00","1,942,000,000.00","2,838,000,000.00","2,276,000,000.00","2,078,000,000.00","2,463,000,000.00","2,127,000,000.00","2,504,000,000.00"
应付账款,"1,362,000,000.00","1,300,000,000.00","1,322,000,000.00","1,908,000,000.00","1,641,000,000.00","1,939,000,000.00","2,061,000,000.00","3,427,000,000.00","3,462,000,000.00","3,667,000,000.00","3,930,000,000.00","3,318,000,000.00","3,782,000,000.00","4,005,000,000.00","4,110,000,000.00","4,683,000,000.00","4,414,000,000.00","4,217,000,000.00","3,553,000,000.00","4,687,000,000.00","5,172,000,000.00","5,341,000,000.00","5,118,000,000.00","5,821,000,000.00","7,954,000,000.00","10,655,000,000.00","14,013,000,000.00","15,343,000,000.00","13,860,000,000.00","10,700,000,000.00","9,192,000,000.00","8,289,000,000.00","7,508,000,000.00","7,785,000,000.00","6,586,000,000.00","5,799,000,000.00","5,606,000,000.00","6,128,000,000.00","7,282,000,000.00","10,055,000,000.00","13,230,000,000.00","7,384,000,000.00","7,771,000,000.00","8,436,000,000.00","7,705,000,000.00","6,343,000,000.00"
预付款项,"1,249,000,000.00","5,099,000,000.00","6,640,000,000.00","6,600,000,000.00","7,536,000,000.00","8,240,000,000.00","6,882,000,000.00","2,731,000,000.00","5,119,000,000.00","4,914,000,000.00","6,744,000,000.00","6,212,000,000.00","6,975,000,000.00","7,641,000,000.00","8,612,000,000.00","8,380,000,000.00","8,711,000,000.00","8,226,000,000.00","6,758,000,000.00","3,860,000,000.00","3,670,000,000.00","3,215,000,000.00","3,113,000,000.00","2,806,000,000.00","1,590,000,000.00","2,454,000,000.00","3,312,000,000.00","3,042,000,000.00","4,517,000,000.00","4,202,000,000.00","3,960,000,000.00","3,587,000,000.00","3,688,000,000.00","3,723,000,000.00","3,340,000,000.00","2,493,000,000.00","3,148,000,000.00","3,063,000,000.00","2,739,000,000.00","2,586,000,000.00","2,982,000,000.00","1,403,000,000.00","1,565,000,000.00","1,772,000,000.00","1,898,000,000.00","1,249,000,000.00"
预收款项,"3,139,000,000.00","3,604,000,000.00","3,706,000,000.00","4,569,000,000.00","5,915,000,000.00","5,691,000,000.00","4,582,000,000.00","3,629,000,000.00","3,682,000,000.00","4,403,000,000.00","5,904,000,000.00","5,942,000,000.00","6,067,000,000.00","4,432,000,000.00","6,467,000,000.00","6,157,000,000.00","5,482,000,000.00","5,196,000,000.00","5,231,000,000.00","4,396,000,000.00","5,180,000,000.00","4,191,000,000.00","5,096,000,000.00","4,386,000,000.00","4,481,000,000.00","5,029,000,000.00","6,513,000,000.00","4,031,000,000.00","4,609,000,000.00","4,889,000,000.00","3,476,000,000.00","3,332,000,000.00","2,755,000,000.00","2,276,000,000.00","2,824,000,000.00","2,834,000,000.00","3,740,000,000.00","2,907,000,000.00","3,824,000,000.00","4,065,000,000.00","5,150,000,000.00","4,391,000,000.00","5,444,000,000.00","5,581,000,000.00","5,485,000,000.00","5,231,000,000.00"
