科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"104,720,969.20","222,869,689.50","319,860,835.53","379,310,191.88","303,857,938.00","741,340,208.93","1,068,041,937.24","970,850,786.73","135,214,319.54","424,548,820.60","486,795,497.57","636,953,937.02","219,960,535.09","378,644,039.08","542,526,753.26","597,260,419.40","92,920,672.11","219,373,365.82","269,959,332.22","397,519,947.12","69,728,234.35","176,037,166.16","235,361,050.69","308,417,985.12","47,302,061.80","180,341,437.18","249,177,558.34","396,036,550.18","126,266,802.21","276,909,611.29","428,185,661.67","586,565,767.10","40,055,807.72","83,616,940.31","150,618,374.22","1,960,455,423.83","581,274,882.59","1,092,356,529.28","2,014,620,090.56","2,689,147,819.24","729,602,256.83","1,976,492,855.19","3,452,212,025.83","4,404,003,810.54","865,508,901.89"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00",,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,"31,346,455.56",,,"29,308,464.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"1,380,581.79","1,446,985.49","1,483,391.08","2,203,826.01","466,901.12","1,063,209.12","3,518,270.07","3,435,095.30","63,528.57","847,191.50","4,025,575.88","1,409,799.26","132,900.36","571,377.98","661,575.37","880,932.90","101,351.11","285,310.40","438,677.28","498,546.79","315,540.40","1,638,398.80","1,922,763.66","2,201,472.14","18,433.99","278,720.49","299,728.22","481,906.11","78,886.42","192,479.83","264,409.68","365,517.20","32,276.89","438,657.33","472,583.85","3,608,659,393.21","321,113,044.63","1,077,572,982.41","1,100,877,449.37","1,200,101,548.72","9,798,765.83","37,491,016.69","53,362,082.75","60,238,177.41","1,816,266.01"
投资活动现金流出小计,"47,853,451.56","16,544,098.00","16,544,098.00","46,095,562.95",,"13,350.00","264,800.00","14,007,709.53","311,744.00","311,744.00","325,944.00","1,728,200.00","80,705.00","90,890,930.00","160,954,570.00","160,993,870.00","1,043,732.00","1,094,069.95","24,304,475.23","79,343,074.23","27,023,899.65","27,171,100.35","27,490,731.93","27,495,631.93","189,410.00","665,915.52","1,190,111.52","1,330,570.41","1,936,980.00","3,280,598.37","3,365,058.37","3,365,058.37","16,900.00","16,900.00","16,900.00","160,209,419.82","362,836,700.69","642,147,290.40","711,767,944.25","909,817,829.92","35,316,835.63","101,700,717.39","135,239,114.56","1,183,812,975.88","81,248,514.82"
经营活动现金流入小计,"106,101,550.99","224,316,674.99","321,344,226.61","381,514,017.89","304,324,839.12","742,403,418.05","1,071,560,207.31","974,285,882.03","135,277,848.11","425,396,012.10","490,821,073.45","638,363,736.28","220,093,435.45","379,215,417.06","543,188,328.63","598,141,352.30","93,022,023.22","219,658,676.22","270,398,009.50","398,018,493.91","70,043,774.75","177,675,564.96","237,283,814.35","310,619,457.26","47,320,495.79","180,620,157.67","249,477,286.56","396,518,456.29","126,345,688.63","277,102,091.12","428,450,071.35","586,931,284.30","40,088,084.61","84,055,597.64","151,090,958.07","5,569,114,817.04","902,387,927.22","2,169,929,511.69","3,115,497,539.93","3,889,249,367.96","739,401,022.66","2,013,983,871.88","3,505,574,108.58","4,464,241,987.95","867,325,167.90"
投资活动产生的现金流量净额,"-26,495,460.94","2,775,902.00","2,775,902.00","-26,775,562.95",,"-13,350.00","-264,800.00","-14,007,709.53","-311,744.00","-311,744.00","-240,012.00","-1,642,268.00","-80,705.00","-41,815,950.55","-1,717,150.82","-1,756,450.82","-1,043,732.00","-1,034,217.70","-1,243,614.76","-1,235,956.22","-978,362.66","-1,125,563.36","-1,445,194.94","-1,450,094.94","-49,410.00","-592,357.82","-1,116,553.82","-1,153,570.41","-1,948,236.40","-3,279,854.77","-3,234,314.77","-3,234,314.77","-16,900.00","-16,900.00","-16,900.00","-155,994,765.82","-362,836,700.69","-642,106,390.40","-708,354,300.73","-906,357,186.40","-5,311,835.63","-71,478,217.39","-90,281,141.22","-1,137,193,095.06","-65,434,974.15"
购买商品、接受劳务支付的现金,"37,183,462.02","143,042,487.71","206,583,640.60","260,434,512.39","168,053,794.84","243,409,874.75","510,717,236.71","766,413,567.26","112,420,661.98","181,814,158.94","304,900,989.23","414,394,795.91","196,576,235.60","284,210,330.53","421,277,524.63","462,629,114.86","110,104,877.69","152,659,681.28","186,361,222.17","254,399,793.04","73,633,679.91","192,003,885.66","269,575,426.17","313,955,781.59","27,834,114.71","78,578,255.60","131,395,307.64","181,918,541.52","100,830,486.22","164,278,242.00","303,462,948.96","475,283,036.75","49,052,733.28","58,241,171.94","102,970,211.14","3,894,806,393.28","934,093,422.81","1,746,341,747.35","2,193,524,132.63","2,482,083,273.71","287,849,651.20","711,745,520.48","1,423,537,549.53","1,722,898,287.38","866,280,812.27"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,373,000,000.00",,,,,,,,,
