科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"90,353,572.75","217,845,722.59","382,467,592.78","673,038,999.23","63,152,934.43","276,431,531.83","518,515,464.53","881,010,991.22","142,835,764.43","497,806,289.92","814,974,602.37","1,618,052,134.14","418,231,874.35","1,013,668,781.92","1,397,829,253.21","2,677,967,887.33","439,012,909.28","958,872,019.16","1,376,462,452.35","3,242,287,113.18","525,627,324.10","1,128,855,967.80","1,808,000,464.32","4,045,549,152.48","500,099,674.18","1,411,738,567.53","1,786,420,718.71","4,190,275,443.44","622,940,964.01","1,745,702,898.76","2,901,765,949.03","6,299,708,730.47","2,135,530,968.95","4,986,981,770.72","7,086,442,954.30","11,431,898,442.99","2,148,417,115.85","5,298,434,704.04","7,513,583,998.13","12,040,182,374.41","2,477,729,539.01","5,945,595,340.24","8,750,239,652.34","11,774,141,759.83","2,939,715,893.53","6,079,158,654.63","9,519,298,249.59","12,111,317,114.09","2,720,596,163.05"
取得子公司及其他营业单位支付的现金净额,,,,"1,339,814.18",,,"275,000.00","550,000.00",,,,,,,,,,,,"8,878,328.73",,,,,,"-7,971,837.53","-7,971,837.53","-7,971,837.53",,,"1,847,327,364.42","1,767,982,577.17",,,,,,,,,,,,"85,799,200.00",,,,"7,400,000.00",
收到的税费返还,"409,364.47","1,729,909.12","2,331,634.61","3,408,834.44","748,557.56","1,057,575.48","1,466,878.98","5,791,768.65","2,862,616.64","3,706,547.29","6,284,855.94","7,315,261.90","8,584,681.54","9,496,723.75","12,028,280.56","21,622,329.01","559,786.42","3,274,115.72","6,344,514.73","26,761,816.40",,"45,077.08","2,470,787.94","8,333,712.45","2,337,714.31","4,188,057.05","4,188,057.05","6,613,979.79","7,359,918.22","12,635,598.40","19,065,761.38","26,309,234.49","34,862,280.17","64,181,701.41","93,312,780.52","50,385,824.45","30,942,241.22","34,545,390.89","50,554,921.69","66,228,812.30","19,667,374.03","42,504,859.43","60,051,033.81","92,680,922.95","12,816,690.54","34,914,560.39","43,272,832.81","61,984,126.45","16,794,585.39"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,"120,000.00","120,000.00",,,,"1,624.38",,,,"2,667.00",,,,,"100,000,000.00",,,,"137,000,000.00",,,,"45,000,000.00",,,,"1,709,104,066.56",,,,"112,782,833.76",,,"6,733,817.04",,
收到其他与经营活动有关的现金,"1,388,899.30","966,582.10","1,541,822.17","7,653,997.17","602,718.54","5,085,154.03","5,627,957.48","12,394,029.69","1,959,498.59","5,949,218.06","7,517,271.09","4,030,585.53","5,362,428.84","10,103,725.48","13,432,144.68","63,266,400.30","7,793,969.80","6,383,470.84","1,545,186.94","76,001,728.71","1,747,653.45","5,951,117.45","13,240,841.30","20,654,951.51","20,211,790.19","44,851,745.50","37,274,202.76","48,390,437.20","41,290,828.82","85,361,177.47","107,071,191.67","95,263,680.19","50,528,042.77","45,116,568.06","108,650,055.94","108,661,293.97","25,978,998.69","210,666,270.04","279,113,336.50","175,458,875.97","31,134,834.42","52,291,062.50","74,068,526.63","141,007,274.17","22,329,924.65","58,562,165.43","98,681,957.57","77,598,934.37","15,425,460.72"
投资活动现金流出小计,"9,919,491.25","26,576,870.86","39,067,573.54","58,307,428.52","14,177,230.17","34,691,174.46","85,567,067.83","142,093,098.86","42,632,569.21","66,070,438.70","102,068,548.97","177,555,912.01","81,494,447.80","163,492,770.48","201,010,633.05","353,547,306.30","83,024,169.17","171,980,483.67","241,760,148.75","427,481,944.72","81,172,640.35","103,492,532.65","203,271,930.84","215,506,722.63","49,816,065.85","79,823,394.53","135,922,203.11","392,904,935.37","44,131,917.26","96,403,937.02","2,000,659,358.34","2,345,773,416.63","81,871,144.69","146,777,770.50","389,407,586.37","724,134,198.17","982,302,412.64","1,326,114,863.40","1,994,864,728.66","2,346,728,839.60","205,367,838.21","448,259,869.14","579,901,848.81","1,043,162,627.21","139,980,343.19","229,594,588.41","330,486,885.96","631,618,906.43","92,875,915.67"
经营活动现金流入小计,"92,151,836.52","220,542,213.81","386,341,049.56","684,101,830.84","64,504,210.53","282,574,261.34","525,610,300.99","899,196,789.56","147,657,879.66","507,462,055.27","828,776,729.40","1,629,397,981.57","432,178,984.73","1,033,269,231.15","1,423,289,678.45","2,762,856,616.64","447,366,665.50","968,529,605.72","1,384,352,154.02","3,345,050,658.29","527,374,977.55","1,134,852,162.33","1,823,712,093.56","4,074,537,816.44","522,649,178.68","1,460,778,370.08","1,827,882,978.52","4,245,279,860.43","671,591,711.05","1,843,699,674.63","3,027,902,902.08","6,421,281,645.15","2,220,921,291.89","5,096,280,040.19","7,288,405,790.76","11,590,945,561.41","2,205,338,355.76","5,543,646,364.97","7,843,252,256.32","12,281,870,062.68","2,528,531,747.46","6,040,391,262.17","8,884,359,212.78","12,007,829,956.95","2,974,862,508.72","6,172,635,380.45","9,661,253,039.97","12,250,900,174.91","2,752,816,209.16"
投资活动产生的现金流量净额,"-9,822,183.55","-26,479,563.16","-38,447,611.37","-57,774,774.05","-14,170,023.67","-34,683,767.96","-85,384,379.33","-141,196,928.67","-42,632,569.21","-66,058,884.90","-100,241,127.43","-173,059,238.81","-81,494,447.80","-163,048,342.48","-192,540,086.23","-340,703,026.56","-83,024,169.17","-171,959,257.42","-241,738,922.50","-426,916,392.00","-81,006,298.55","-102,600,982.90","-194,639,201.56","-207,438,810.98","-49,785,717.85","-79,291,812.55","-135,308,390.11","-391,065,508.09","-2,761,352.76","-94,994,674.25","-1,894,023,639.57","-2,166,799,771.42","58,205,297.63","119,834,888.10","-157,178,882.17","-433,382,676.22","-846,932,270.81","-327,083,840.23","-791,802,863.94","-967,594,284.87","179,129,737.79","204,416,710.77","73,353,601.79","-266,722,861.02","-139,798,395.85","-229,420,673.40","-329,854,428.36","-594,634,380.38","-48,496,922.28"
购买商品、接受劳务支付的现金,"105,609,353.08","222,038,615.91","328,854,960.17","449,533,625.20","133,393,467.12","273,401,123.19","441,188,186.98","571,499,801.32","144,514,082.73","304,073,370.66","548,800,183.55","1,130,539,648.08","333,706,204.38","689,205,883.23","1,070,643,808.59","2,101,315,119.28","675,617,922.63","1,163,018,999.07","1,635,311,352.58","2,850,497,414.22","566,534,901.57","991,111,101.83","1,422,237,883.29","3,168,809,283.82","502,522,396.56","1,199,655,918.99","1,739,178,630.30","3,628,504,345.14","573,590,274.68","1,335,574,735.59","2,552,506,090.44","4,380,760,609.95","1,677,288,360.22","3,623,028,122.92","5,451,516,882.99","8,206,734,327.52","1,958,646,893.17","4,303,453,807.16","6,294,130,811.05","8,249,495,762.47","2,329,118,187.81","4,772,485,079.07","7,351,589,426.14","8,708,371,127.59","2,496,558,248.05","4,736,205,024.79","7,568,506,749.67","8,531,195,384.39","2,551,509,536.92"
吸收投资收到的现金,"835,500.00","835,500.00","835,500.00","835,500.00",,,,,,,,,,"800,664,000.00","800,664,000.00","800,313,200.00",,,,,,,,,,"1,214,599,631.32","1,217,729,167.57","1,214,599,631.33",,,"4,000,000.00","4,000,559.30",,,,"1,498,602,996.60","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00",,"2,780,000.00","10,100,000.00","10,100,000.00","11,289,100.00","11,289,100.00","11,289,100.00","11,289,100.00",
