科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"185,736,103.51","139,680,608.52","944,237,574.57","934,425,347.00","636,381,620.72","416,104,043.07","767,638,986.29","905,922,524.96","565,552,745.65","656,138,150.79","447,714,605.89","699,497,073.79","628,179,156.59","521,249,348.19","485,505,909.94","669,063,113.96","728,643,337.91","566,210,750.48","1,025,330,302.30","946,949,052.35","645,124,927.21","544,532,950.16","410,016,420.56","456,910,533.66","454,391,199.31","222,155,561.93","290,321,684.98","259,427,772.69","166,562,159.12","321,718,988.43","175,319,193.04","260,947,909.66","168,258,529.15","217,044,857.00","428,158,151.15","473,402,031.29","271,918,260.15","231,631,192.43","157,588,088.57","188,166,321.55","272,731,430.46","308,036,782.01","451,037,326.64","458,975,149.17","345,281,356.95","193,436,252.80"
短期借款,"165,000,000.00","140,000,000.00","215,000,000.00","100,000,000.00","250,000,000.00","370,000,000.00","430,000,000.00","460,000,000.00","310,000,000.00","250,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","250,000,000.00","250,000,000.00","330,000,000.00","330,000,000.00","330,000,000.00","330,000,000.00","250,000,000.00","350,000,000.00","350,000,000.00","250,000,000.00","350,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","350,000,000.00","390,000,000.00","390,000,000.00","352,000,000.00","322,000,000.00","450,000,000.00","440,000,000.00","620,000,000.00","650,000,000.00","650,000,000.00","770,000,000.00","760,000,000.00","630,000,000.00","564,000,000.00","544,000,000.00","764,000,000.00"
交易性金融资产,,,,,,,,"1,509,209.72","90,000,000.00","90,374,648.10","90,374,648.10","91,030,238.33","91,030,238.33","91,834,715.37","91,834,715.37","42,663,097.59","42,663,097.59","43,356,326.33","43,356,326.33","44,308,735.48","44,308,735.48","45,374,019.10","45,374,019.10","46,265,993.92","46,265,993.92","47,134,638.11","47,134,638.11","48,100,347.41","48,100,347.41",,"50,000,000.00",,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,"1,510,000.00","150,000.00",,,"600,000.00",,"500,000.00",,,,,"1,700,000.00",,,"4,342,211.00",,,,,,"30,000,000.00","55,000,000.00","11,724,933.00",,"40,000,000.00","30,200,000.00",,"2,000,000.00",,"36,000,000.00",,"25,000,000.00",,"8,000,000.00",,"61,000,000.00","1,900,000.00","31,900,000.00",,"20,000,000.00","20,000,000.00",,"20,000,000.00","20,000,000.00","80,000,000.00"
应付票据,"13,000,000.00","13,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,960,000.00",,,"4,318,250.00",,,,,,"10,047,735.80","10,047,735.80",,,,
应收账款,"83,898,006.97","44,229,687.27","47,690,855.88","4,248,639.56","10,029,070.14","382,241.83","14,913,792.79","3,880,489.27","9,997,669.64","29,049,738.50","38,662,335.81","57,900,026.71","66,946,988.13","75,899,925.15","95,122,475.90","5,354,228.80","5,483,914.82","6,420,073.31","5,242,830.16","2,790,903.14","6,171,067.65","3,823,196.26","2,027,126.04","1,537,686.72","4,906,557.55","1,323,076.33","1,330,558.46","175,525.70","633,198.92","577,567.72","2,742,519.71","2,535,437.15","3,163,052.65","3,531,269.26","3,533,287.87","4,761,276.95","5,987,103.83","5,125,512.94","6,084,776.73","3,976,418.29","2,448,389.41","1,406,466.94","1,793,287.72","425,961.90","1,290,957.08","671,905.86"
应付账款,"96,160,517.77","67,481,327.40","60,892,400.06","37,484,317.49","33,605,325.36","515,371,889.88","422,285,479.49","313,539,379.27","277,690,273.69","308,690,250.90","290,824,191.81","268,360,050.26","222,875,133.30","291,948,741.44","274,450,677.48","339,637,324.19","271,962,913.17","249,267,166.43","228,204,519.11","274,143,351.21","242,341,253.96","347,235,336.52","175,130,126.54","233,905,260.81","168,733,017.52","180,073,791.05","173,839,995.44","329,216,755.10","423,813,268.01","381,214,258.01","360,432,202.13","440,790,306.42","410,205,191.22","367,733,782.02","345,771,285.94","220,451,050.08","194,103,957.56","281,484,847.28","274,837,768.12","267,503,205.90","237,662,716.38","234,207,987.87","226,698,395.32","223,634,990.52","203,994,942.36","193,285,383.69"
预付款项,"46,492,503.03","97,117,315.76","158,754,533.38","232,290,090.96","778,556,561.02","989,268,388.92","1,138,840,369.96","675,419,389.11","417,346,007.96","35,655,658.23","36,587,038.31","36,268,714.81","43,478,113.89","59,554,438.79","93,372,587.62","37,793,890.63","64,299,016.85","3,545,115.48","26,507,636.66","63,597,480.00","89,164,947.42","451,980.00","62,688,225.82","69,060.00","50,000.00","50,000.00","2,400,136.70","1,590,000.00","2,000,000.00","1,150,000.00","126,700.00","471,500.00","521,706.00","820,983.00","823,983.00","777,876.80","1,343,540.80","745,272.80","869,027.80","50,000.00","50,000.00","50,000.00","240,838.00","1,532,699.28","82,003,335.09","1,086,563.47"
预收款项,"11,154,387.18","18,384,131.68","12,945,512.31","18,252,067.67","5,886,231.26","1,918,351.50","116,734,592.33","140,179,701.41","3,038,198.63","2,337,099.73","2,787,995.31","8,718,898.50","5,871,323.97","20,404,719.45","21,172,155.55","27,028,524.83","28,330,567.15","24,745,940.43","449,393,907.61","61,010,986.33","63,081,556.90","34,456,459.04","22,734,005.68","4,641,364.40","4,413,454.32","5,771,004.50","11,356,621.77","34,950,801.67","18,480,265.15","141,512,404.54","13,526,699.83","13,930,534.08","1,784,265.89","935,286.54","1,255,882.81","20,156,694.60","18,112,569.01","1,156,370.46","1,212,594.44","1,263,326.61","1,923,973.33","2,425,284.51","3,640,274.37","911,983.69","83,110,568.27","3,502,552.63"
