科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"798,585,917.49","1,930,603,724.94","3,189,764,880.59","4,246,871,447.11","1,116,223,598.58","2,099,580,566.04","2,999,846,394.20","3,950,149,898.72","794,201,544.47","2,008,620,640.61","3,193,499,927.97","22,673,139,489.08","17,458,138,969.62","39,441,148,067.88","60,791,460,955.90","84,010,228,328.52","18,571,172,263.56","36,756,852,500.85","56,781,830,790.29","76,467,965,366.00","15,623,871,457.83","34,362,556,266.41","55,903,607,822.48","79,751,624,597.77","17,564,840,802.58","36,325,366,277.16","56,632,420,552.75","77,858,636,643.28","16,540,243,059.45","35,178,027,955.41","54,825,495,688.19","75,801,744,903.21","15,605,410,369.14","32,676,802,188.03","51,776,709,900.49","72,935,851,650.45","15,544,654,414.35","31,582,540,876.58","49,179,852,124.58","69,128,164,932.28","2,418,039,950.14","4,506,830,890.65","6,577,807,225.46","9,506,838,836.12","1,929,108,525.33"
二、营业利润,"29,876,412.81","96,689,673.52","107,660,202.90","105,033,894.62","4,116,234.41","45,059,032.65","12,306,964.28","-22,695,927.49","11,717,971.35","25,888,499.88","107,301,629.58","293,443,057.95","252,555,872.37","491,840,234.02","616,995,740.28","917,900,649.03","201,894,487.84","349,981,693.64","379,863,685.02","247,906,939.76","53,776,663.09","-290,439,623.72","-593,791,906.84","-1,177,463,060.32","-311,052,176.28","-743,566,074.76","-1,391,841,094.88","-1,898,457,037.25","-496,413,218.85","-567,614,504.17","-469,723,006.02","-423,056,699.75","-298,182,840.81","-429,497,522.92","-515,202,316.70","-175,445,664.30","-137,889,574.29","-6,788,991.80","204,110,382.21","336,655,341.06","178,110,781.02","332,297,843.87","347,785,151.99","792,310,071.62","226,660,197.13"
减:营业成本,"735,871,357.08","1,780,971,146.28","2,960,680,290.01","3,935,604,068.73","1,045,897,272.91","1,970,860,335.76","2,857,768,851.93","3,742,107,983.48","717,849,286.43","1,843,497,704.18","2,942,994,857.54","21,199,297,133.89","16,453,669,685.52","37,253,032,616.92","57,521,580,937.97","79,279,918,207.12","17,460,360,893.53","34,434,874,885.73","53,274,061,777.77","71,457,639,368.42","14,468,763,894.29","31,713,736,144.41","51,437,057,191.56","73,249,874,875.50","15,976,557,624.19","33,089,552,727.67","51,827,866,767.09","71,268,754,461.80","14,765,060,108.00","31,734,054,936.58","49,526,507,940.67","68,547,571,210.56","14,142,638,620.42","29,943,769,016.64","47,135,641,976.68","66,265,793,091.36","13,865,496,034.96","28,084,133,194.98","44,207,485,983.95","62,354,831,885.82","1,899,474,952.28","3,521,881,387.20","5,178,858,872.85","7,446,796,109.10","1,547,031,857.66"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,857,701.79","3,966,742.32","5,330,914.29","6,685,216.80","1,510,395.45","3,967,020.29","5,686,307.45","7,748,395.90","1,672,198.69","3,744,808.36","5,391,836.01","8,823,537.79","2,218,997.73","6,011,570.04","11,833,472.68","13,483,050.55","7,716,922.27","16,318,397.50","27,487,518.12","41,445,570.94","11,915,308.74","24,741,149.82","44,399,232.53","56,111,939.72","9,484,236.58","28,470,564.95","53,449,084.40","76,014,712.81","14,116,646.52","33,389,504.25","50,193,169.34","69,990,882.48","17,793,245.62","38,233,870.55","70,347,718.11","93,435,419.16","6,470,678.42","22,534,538.21","44,905,823.55","146,126,555.90","14,925,313.63","32,705,189.79","46,056,447.86","77,401,713.35","10,995,050.72"
营业外收入,"1,335,944.25","4,791,919.48","5,581,514.39","6,742,242.76","735,118.01","1,840,778.53","13,726,958.18","27,160,031.72","3,180,418.02","76,638,832.38","98,680,347.82","443,855,968.66","56,104,567.11","102,499,640.26","133,129,817.03","237,550,483.69","41,901,919.54","38,363,682.28","45,725,446.57","533,770,230.83","32,195,162.21","477,724,791.94","921,198,029.82","1,506,526,669.59","280,386,240.13","571,824,536.81","792,104,956.93","1,471,317,835.39","15,703,323.52","139,549,031.09","350,189,056.96","632,319,665.35","19,398,359.45","144,119,691.03","174,650,810.95","295,280,520.99","102,531,330.73","165,361,469.95","187,667,119.12","323,728,386.16","42,765,483.85","77,850,791.29","103,359,405.70","9,277,109.06","369,675.60"
销售费用,"32,825,613.78","79,532,529.52","126,353,170.64","172,296,809.28","43,585,476.15","90,727,114.57","130,087,604.78","170,900,152.12","41,082,662.21","88,903,753.85","131,583,745.63","647,605,702.53","424,098,586.73","956,994,484.48","1,436,480,737.41","2,055,032,248.20","550,681,553.43","1,115,264,438.37","1,660,889,091.74","2,155,819,579.56","479,769,955.98","1,393,018,847.26","2,332,250,470.55","3,330,193,638.54","821,764,688.06","1,754,606,139.83","2,680,176,000.53","3,730,464,526.83","808,650,028.02","1,664,881,853.15","2,505,130,793.79","3,259,899,617.55","659,774,550.20","1,321,071,692.43","2,113,716,226.74","2,835,454,144.41","640,438,276.77","1,258,694,128.79","1,909,224,930.62","2,611,541,093.54","74,356,748.65","154,488,063.07","256,248,901.35","394,567,831.35","71,135,893.61"
减:营业外支出,"567,210.42","3,459,705.68","4,439,306.32","6,337,894.66","1,093,074.98","1,131,770.55","1,234,627.01","-6,701,378.09","136,808.95","2,206,043.43","2,221,884.75","3,131,744.49","613,433.20","765,141.90","1,264,851.64","291,383.91","1,000,832.83","1,638,949.00","181,633.05","119,644,082.26","4,136,350.21","5,640,306.38","5,358,687.43","34,158,686.12","-506,102.72","10,159,664.64","12,466,715.70","6,750,148.48","2,551,419.29","2,833,366.20","12,629,626.99","23,370,996.01","2,893,420.10","7,036,195.76","8,273,232.13","24,905,145.93","1,209,497.37","5,552,202.07","23,333,776.43","63,400,747.06","326,068.09","1,919,816.22","12,663,723.10","20,001,539.53","1,818,939.24"
管理费用,"8,438,713.06","38,603,788.74","58,789,025.07","91,202,964.10","24,304,423.65","50,419,799.80","74,954,308.16","103,697,744.19","25,724,668.60","63,226,142.06","94,286,891.12","569,121,820.15","361,115,363.33","786,855,296.14","1,292,756,508.99","1,896,232,264.60","519,716,912.99","1,123,850,985.93","1,718,245,257.94","2,435,963,424.46","560,016,680.24","1,517,418,125.12","2,319,779,883.80","3,329,937,397.06","824,367,888.04","1,686,335,061.82","2,484,981,833.51","3,196,862,898.20","910,715,723.78","1,634,702,434.51","2,438,116,306.30","3,141,186,120.37","653,688,147.30","1,359,303,474.90","2,118,438,629.11","2,836,128,599.86","763,439,021.94","1,548,804,580.12","2,207,160,859.78","2,926,705,933.23","241,593,430.43","460,639,301.12","714,212,790.56","1,106,203,339.90","234,842,073.90"
其中:非流动资产处置净损失,"63,624.17","515,165.93","271,685.62","324,894.91","826,074.96","316,342.29","372,423.61","452,190.99","103,433.57","1,548,855.66","1,477,421.41","2,347,541.15","195,054.98","315,443.62","388,314.83","452,215.18","754,572.57","3,503,622.46","3,344,671.03","1,683,898.49","3,022,811.25","5,358,290.08","3,837,578.22","8,817,849.22","94,491.51","789,122.12","623,255.33","1,358,328.52","1,789,116.96","863,038.20","8,497,406.25","15,905,418.07","2,496,870.67","88,385.52","184,230.52","9,446,415.56","579,617.15","4,103,152.46","10,198,887.26","12,521,458.33","118,261.35","1,478,909.80","3,898,004.54",,
