科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"1,966,155.32","2,816,021.62","6,076,798.55","5,538,859.75","1,450,747.52","3,502,044.72","1,665,297.43","3,654,674.67","2,354,834.31","5,821,615.47","6,305,353.71","9,852,646.74","7,570,165.52","8,309,905.05","10,990,346.09","16,269,405.44","8,474,187.52","15,574,606.37","16,917,330.71","19,789,640.35","13,401,423.52","23,632,356.65","21,861,993.73","23,375,122.44","47,676,148.47","28,229,536.87","37,024,285.15","40,057,522.31","37,789,733.27","58,682,849.44","62,793,182.49","63,177,356.05","53,239,714.66","61,707,582.89","64,424,107.86","66,647,825.01","60,580,200.19","72,522,231.54"
应付职工薪酬,"859,478.87","3,872,207.40","2,248,253.50","1,306,757.80","1,247,868.39","1,185,499.16","4,146,052.69","6,352,206.23","12,554,313.54","7,110,390.23","7,313,541.39","9,713,282.79","17,412,655.49","5,833,807.61","10,084,504.62","12,874,812.74","21,983,706.16","8,936,703.41","11,611,077.40","15,056,201.77","22,704,720.40","12,724,647.15","16,874,672.60","21,598,157.56","30,662,800.35","15,756,305.34","22,121,605.04","25,394,563.87","36,533,777.10","19,144,581.41","25,163,190.11","30,341,636.11","39,417,085.52","25,891,252.40","29,877,491.96","34,073,428.01","39,148,103.40","33,435,362.35"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"5,922,805.73","4,384,940.97","3,625,866.29","3,000,329.95","5,001,969.71","3,209,473.23","3,438,710.23","3,798,709.82","8,120,390.34","12,343,346.91","14,993,690.21","8,338,645.12","13,653,734.32","10,964,446.75","5,063,648.90","6,026,478.00","18,180,072.96","12,113,087.93","17,722,699.62","27,690,286.08","50,364,437.46","43,414,947.59","44,101,399.22","48,085,990.47","82,256,500.51","79,277,512.11","66,372,107.33","66,649,638.79","89,916,218.62","69,877,394.24","56,335,905.48","54,194,077.96","90,874,527.15","77,360,542.36","42,311,714.93","60,576,959.14","69,363,131.40","44,103,782.51"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"10,890.00","10,500.00","25,250.00",,"37,108.11",,,,,"82,457.71","102,090.91","136,014.19","231,336.40","395,035.03","921,481.14","1,345,855.46","410,753.33","371,922.52","389,838.34","260,189.81","279,226.75","269,295.98","540,413.92","66,358.30","986,279.93","1,087,499.57","1,243,915.26","1,438,293.91","994,270.25","836,316.97","778,538.98","831,480.41","2,204,758.71","4,054,507.32","2,501,445.22","4,276,002.21","2,025,917.34","1,624,489.64"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,"4,000,000.00",,,,,,,,,,,,,,"6,200,495.46","5,950,495.46","5,917,995.46","5,917,995.46",,,,,,"800,000.00","800,000.00",,,,,,,,,"11,998,855.74",,,
存货,"3,556,137.50","1,364,578.30","3,100,754.60","5,650,849.40","4,022,905.57","5,030,092.87","10,777,400.64","11,900,571.94","5,138,426.84","9,421,474.94","54,629,063.15","58,085,827.68","75,395,228.74","74,331,377.62","89,265,011.32","90,538,880.78","72,737,527.55","71,151,977.99","80,931,692.09","93,965,644.87","46,775,158.20","67,925,413.99","75,026,334.55","83,766,636.74","58,092,369.95","89,491,951.97","103,754,480.46","117,810,618.88","81,639,243.25","121,776,468.86","142,012,170.70","174,510,102.76","114,598,926.05","151,720,984.54","194,227,418.10","250,453,468.58","187,588,414.63","243,539,278.85"
其他应付款,"3,008,176.67","3,166,231.15","1,812,407.75","1,932,138.28","5,454,159.90","2,182,535.15","32,571,217.99","31,372,030.61","35,359,666.84","55,344,933.11","49,961,718.57","48,474,341.33","48,350,346.85","42,170,325.80","49,151,418.18","33,357,320.72","31,979,234.92","29,175,318.80","16,928,261.50","14,190,488.95","15,994,286.98","13,507,073.68","18,599,221.72","20,530,530.50","27,646,501.55","23,537,361.96","39,668,038.72","34,296,388.34","49,091,415.83","35,531,272.56","42,154,056.13","38,622,555.99","286,954,307.22","159,550,777.57","147,942,478.82","147,647,363.26","57,046,516.01","51,405,451.68"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,428,514.83","7,622,032.93","4,640,029.38",
一年内到期的非流动负债,,,,,,,,,,,,,,,,,"3,000,000.00","1,500,000.00","6,000,000.00",,,,,,"15,000,000.00","15,000,000.00","17,500,000.00","17,500,000.00","20,000,000.00","20,000,000.00","22,500,000.00","22,500,000.00","181,121,114.45","181,841,114.45","196,798,895.47","188,917,544.64","68,588,241.66","66,973,969.00"
其他流动资产,"19,315.90","383,262.86","415,586.12","448,162.65","114,270.61","353,548.96","402,495.11","381,703.37","360,941.63","529,440.49","527,369.87","599,275.93","681,504.09","901,330.31","795,328.39","919,867.85","4,488,853.63","2,983,381.35","5,463,972.49","2,050,800.92","1,118,324.23","1,261,163.25","3,119,823.15","2,151,234.49","4,235,388.93","3,579,044.34","2,580,871.37","2,112,192.05","51,481,962.24","23,156,350.69","26,711,565.60","22,715,385.54","98,860,397.40","25,918,857.55","31,238,759.08","50,684,685.63","70,267,827.47","46,917,534.42"
其他流动负债,,,,,,,,,,,,,,,,,,,,,"22,866,799.90","22,866,799.90","19,766,552.17","19,766,552.17","16,666,304.45","16,666,304.45","16,666,304.45","16,666,304.45","31,805,521.13","26,534,654.56","22,534,654.56","18,534,654.56","10,000,000.00","10,000,000.00",,,,
流动资产合计,"45,469,314.92","74,729,567.57","80,655,573.69","90,407,091.24","284,086,475.53","261,841,934.54","265,106,996.25","272,064,766.03","324,727,535.34","452,726,158.07","519,593,425.03","551,199,650.54","605,440,513.74","642,887,819.67","644,991,908.52","704,607,389.65","766,375,066.17","733,695,663.19","766,488,848.20","888,543,908.12","999,246,959.31","985,354,324.57","1,048,634,474.44","1,180,667,712.05","1,421,070,780.27","1,386,819,604.87","1,463,956,224.22","1,529,220,593.87","1,789,126,661.48","1,648,773,326.96","1,754,720,856.47","1,812,674,808.15","2,112,501,169.84","2,073,729,544.02","2,080,940,988.72","2,020,633,188.56","2,142,051,389.30","2,043,048,814.01"
流动负债合计,"22,679,299.68","26,185,227.82","34,038,870.05","37,083,601.66","45,901,407.07","17,890,487.64","53,495,206.99","56,206,811.30","90,047,522.97","196,287,444.19","260,720,759.19","279,002,727.04","324,749,717.51","351,332,055.51","348,473,874.13","397,412,711.65","445,172,788.19","406,865,813.89","398,789,261.67","441,232,966.65","538,701,812.44","477,820,860.65","547,046,917.79","675,190,673.92","889,233,076.44","867,202,532.33","929,957,631.63","1,023,723,590.87","1,310,720,622.23","1,171,203,742.93","1,280,991,373.62","1,332,695,641.58","1,959,537,237.60","1,754,397,927.21","1,798,155,421.88","1,786,044,926.51","1,982,649,111.28","1,921,554,333.07"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00"
长期借款,,,,,,,,,,,,,,,,"11,500,000.00","8,500,000.00","8,500,000.00","61,000,000.00","40,000,000.00","40,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","65,000,000.00","65,000,000.00","55,000,000.00","55,000,000.00","45,000,000.00","45,000,000.00","32,500,000.00","32,500,000.00","109,100,000.00","280,380,000.00","250,810,164.00","233,310,164.00","224,872,164.00","207,372,164.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,096,173.96","7,096,173.96",,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,634,470.28","2,696,796.87",,,"956,077.00",
长期股权投资,,,"2,965,545.45","2,840,154.71","4,749,445.91","5,763,100.98","9,447,405.24","12,081,357.38","10,064,050.15","10,800,097.87","10,988,633.77","11,248,375.85","11,285,756.70","10,825,740.48","6,079,316.94","6,950,445.18","6,561,082.34","6,161,989.38","6,493,760.77","5,570,136.70","5,195,879.94","4,924,438.75","5,188,637.16","5,192,118.84","5,016,201.85","16,623,184.95","4,847,846.06","4,824,662.02","34,714,008.44","38,155,589.55","38,301,410.49","41,423,833.73","77,696,987.99","61,402,498.63","54,393,818.43","54,309,832.82","2,062,321.21","15,082,270.88"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,"12,725,996.24",,,,,,,,,,,,,,,,,,,,,,,,,,"47,777,967.67","138,466,105.19","137,362,373.57","136,047,064.83","134,945,017.05","133,842,969.27","132,740,921.49","131,638,873.71","130,536,825.93"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"6,705,835.49","10,088,235.10","12,547,600.64",,"13,914,983.82","14,603,742.11","17,734,511.97","21,155,065.09","21,869,785.03","23,228,979.40","23,764,946.09","23,987,488.04","23,722,443.11","23,365,351.81","23,214,966.36","24,085,417.50","23,890,072.33","23,367,981.26","21,993,924.23","23,611,779.59","31,795,220.38","33,051,184.99","32,263,475.45","31,937,022.66","30,351,551.59","28,721,836.69","28,637,827.06","29,424,604.10","184,055,575.74","135,843,901.28","48,798,575.37","47,152,500.11","83,667,471.19","82,261,201.75","92,634,162.74","227,055,143.15","423,731,712.06","415,926,135.19"
递延所得税负债,,,,,,,"882,405.29","882,405.29","778,669.00","1,502,699.12","1,412,825.73","1,335,669.57","1,246,230.60","1,246,230.60","1,104,929.82","963,629.05","963,629.05","892,978.66","822,328.27","751,677.89","1,628,540.00","1,465,429.48","1,383,874.22","1,261,541.34","1,109,767.45","980,074.32","850,381.19","766,621.95","676,252.50","624,570.00","572,887.50","521,205.00","338,593.50","307,584.00","307,584.00","245,565.00","214,555.50","183,546.00"
在建工程,,,,,,,,"175,000.00",,"210,000.00",,"832,500.00",,,,,"2,974,764.30","6,872,319.92","10,230,199.69","27,874,071.75","46,293,808.09","47,643,194.60","61,745,457.07","75,674,250.85","84,160,090.66","92,675,058.71","99,597,519.97","126,115,771.78","85,000.00","328,735.75","509,445.00","20,000.00","145,898,090.35","173,726,630.96","184,884,626.76","86,688,799.07","9,237,297.35","3,901,015.32"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,"540,000.00","540,000.00","540,000.00","540,000.00",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,"882,405.29","882,405.29","778,669.00","1,502,699.12","1,412,825.73","1,335,669.57","1,246,230.60","1,246,230.60","1,104,929.82","12,463,629.05","9,463,629.05","9,392,978.66","61,822,328.27","40,751,677.89","42,168,540.00","82,005,429.48","81,923,874.22","81,801,541.34","66,649,767.45","66,520,074.32","56,390,381.19","56,306,621.95","45,676,252.50","45,624,570.00","33,072,887.50","33,021,205.00","119,073,063.78","283,384,380.87","251,117,748.00","233,555,729.00","226,042,796.50","207,555,710.00"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"22,679,299.68","26,185,227.82","34,038,870.05","37,083,601.66","45,901,407.07","17,890,487.64","54,377,612.28","57,089,216.59","90,826,191.97","197,790,143.31","262,133,584.92","280,338,396.61","325,995,948.11","352,578,286.11","349,578,803.95","409,876,340.70","454,636,417.24","416,258,792.55","460,611,589.94","481,984,644.54","580,870,352.44","559,826,290.13","628,970,792.01","756,992,215.26","955,882,843.89","933,722,606.65","986,348,012.82","1,080,030,212.82","1,356,396,874.73","1,216,828,312.93","1,314,064,261.12","1,365,716,846.58","2,078,610,301.38","2,037,782,308.08","2,049,273,169.88","2,019,600,655.51","2,208,691,907.78","2,129,110,043.07"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"3,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","40,000,000.00","40,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","214,265,281.00","214,265,281.00","214,265,281.00","214,265,281.00","214,265,281.00","214,265,281.00","214,265,281.00","214,265,281.00","214,265,281.00","214,265,281.00","214,265,281.00","428,530,562.00","428,530,562.00","428,530,562.00","428,530,562.00","428,530,562.00","428,530,562.00","428,530,562.00","428,530,562.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"14,314,639.88","14,314,639.88","14,314,639.88","181,533,489.88","181,533,489.88","141,533,489.88","141,533,489.88","141,533,489.88","141,533,489.88","103,531,778.26","105,512,644.86","97,984,146.52","98,942,531.74","63,828,729.16","61,758,411.05","62,169,260.20","62,606,443.67","62,724,639.44","256,805,428.55","255,118,700.76","255,118,700.76","254,842,083.29","254,842,083.29","255,112,309.93","254,616,053.33","254,616,053.33","246,089,151.14","246,036,161.25","246,036,161.25","31,770,880.25","31,769,834.52","31,793,242.24","31,793,242.24","26,719,633.55","26,719,633.55","26,719,633.56","26,719,633.56"
无形资产,,,,,,,"5,616,902.79","5,456,305.58","9,901,736.50","14,453,349.97","15,284,300.26","15,849,008.41","17,598,321.39","21,761,293.03","22,998,343.45","21,681,274.79","20,786,984.07","19,300,208.17","18,120,488.23","17,082,098.12","19,891,984.86","25,925,764.73","23,917,888.95","21,883,844.11","20,067,902.78","18,080,069.10","16,336,792.28","15,071,876.54","13,665,464.86","11,165,260.23","7,864,559.16","6,998,580.80","61,978,761.60","58,489,973.58","58,983,083.25","53,324,490.57","49,884,953.99","49,647,233.19"
盈余公积,"3,119,078.18","1,371,167.09","1,371,167.09","1,371,167.09","4,028,800.08","4,028,800.08","4,028,800.08","4,028,800.08","7,292,096.14","7,292,096.14","7,292,096.14","7,292,096.14","8,975,258.41","8,975,258.41","8,975,258.41","8,975,258.41","9,089,146.55","9,089,146.55","9,089,146.55","9,089,146.55","9,089,146.55","9,089,146.55","9,089,146.55","9,089,146.55","9,157,717.91","9,157,717.91","9,157,717.91","9,157,717.91","9,287,164.52","9,287,164.52","9,287,164.52","9,287,164.52","9,287,164.52","9,287,164.52","9,287,164.52","9,287,164.52","9,287,164.52","9,287,164.52"
开发支出,,,,,,"1,067,414.86","4,204,378.84","6,306,688.23",,,,,,,,,,,,,"6,872,735.97",,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"252,663.50","252,663.50","252,663.50","252,663.50","252,663.50","252,663.50","45,943,978.12","45,943,978.12","46,049,453.19","85,525,011.88","85,672,983.71","85,672,983.71","86,170,487.17","86,170,487.17","86,170,487.17","86,170,487.17","86,170,487.17","86,170,487.17","86,170,487.17","156,574,344.27","153,083,830.33","153,083,830.33","153,083,830.33","153,083,830.33","153,083,830.33","153,083,830.33","153,083,830.33","153,083,830.33","153,083,830.33","153,083,830.33","153,083,830.33","153,083,830.33","398,260,596.93","398,260,596.93","398,260,596.93","398,260,596.93","212,245,186.93","212,245,186.93"
未分配利润,"23,990,640.87","13,063,167.82","16,802,593.76","23,666,366.68","31,677,432.44","40,280,544.19","38,942,478.82","49,711,297.49","60,111,609.72","68,883,029.47","67,938,413.42","78,854,741.04","88,359,331.78","97,248,717.67","102,183,343.32","106,968,963.87","116,266,981.12","116,990,694.00","105,899,402.92","109,678,710.81","175,995,683.14","183,543,577.61","191,462,646.29","205,398,681.07","254,217,928.78","259,225,663.10","277,611,736.72","297,282,991.00","358,297,067.05","363,502,959.37","375,046,211.26","382,807,006.65","422,138,291.88","426,004,237.01","435,997,651.51","432,011,312.53","276,690,661.02","264,123,491.65"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"153,558.58","2,236,485.80","2,018,695.49","2,047,184.34","1,803,819.69","1,105,840.66","1,075,879.61"
少数股东权益,"368,874.98","451,367.19","441,401.92","377,651.76","515,563.15","517,526.07","30,201,877.90","31,777,353.50","34,316,907.90","93,898,744.62","97,461,503.92","100,387,671.30","107,403,044.53","112,190,417.45","107,924,900.24","105,108,422.62","114,627,652.35","121,148,669.63","121,937,404.97","55,476,922.56","34,406,653.11","35,237,953.28","33,544,126.65","35,400,224.90","33,779,868.09","33,484,280.26","34,771,110.55","23,682,623.20","9,659,394.77","9,086,665.36","9,888,651.85","8,870,252.57","82,809,763.66","88,391,017.57","88,932,673.93","91,841,832.18","58,799,784.60","50,577,005.66"
递延所得税资产,"730,079.80","315,103.63","547,289.42","587,521.38","653,123.86","721,991.87","1,030,085.75","956,997.11","1,467,735.40","2,453,906.23","3,053,087.80","3,595,543.40","4,500,207.24","4,924,519.22","5,036,012.64","5,192,382.36","6,031,001.08","6,610,998.24","6,929,995.82","8,553,210.45","10,230,934.89","9,977,927.08","10,956,869.77","12,071,732.93","15,802,013.86","16,344,822.80","16,888,281.67","17,629,425.21","22,495,342.80","22,890,297.68","24,720,052.33","24,997,611.07","24,670,989.52","26,330,382.12","26,163,674.52","26,395,696.29","29,377,586.47","29,784,664.55"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"494,033.22","494,033.22","494,033.22","494,033.22","1,456,297.42","1,551,504.73","1,551,504.73","1,551,504.73"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"7,688,578.79","10,656,002.23","16,313,099.01","16,406,335.83","19,570,217.09","22,408,913.32","83,977,262.71","92,075,391.51","89,352,760.27","136,671,345.35","138,763,951.63","141,185,899.41","143,277,215.61","147,047,391.71","143,499,126.56","144,080,007.00","146,414,391.29","148,483,984.14","149,938,855.91","239,265,640.88","273,364,394.46","274,606,340.48","287,156,158.73","299,842,799.72","308,481,591.07","325,528,802.58","319,392,097.37","346,150,169.98","411,099,222.17","415,245,582.49","418,238,011.09","417,686,321.41","944,046,655.39","951,025,203.69","958,666,413.66","988,130,804.74","866,835,277.11","865,750,716.33"
所有者权益(或股东权益)合计,"30,478,594.03","59,200,341.98","62,929,802.65","69,729,825.41","257,755,285.55","266,360,360.22","294,706,646.68","307,050,940.95","323,254,103.64","391,607,360.11","396,223,791.74","412,047,153.34","422,721,781.24","437,356,925.27","438,912,231.13","438,811,055.95","458,153,040.22","465,920,854.78","455,816,114.17","645,824,904.46","691,741,001.33","700,134,374.92","706,819,841.16","723,518,296.51","773,669,527.45","778,625,800.80","797,000,308.77","795,340,551.03","843,829,008.92","847,190,596.52","858,894,606.44","864,644,282.98","977,937,523.85","986,972,439.63","990,334,232.50","989,163,337.79","800,194,758.63","779,689,487.27"
资产总计,"53,157,893.71","85,385,569.80","96,968,672.70","106,813,427.07","303,656,692.62","284,250,847.86","349,084,258.96","364,140,157.54","414,080,295.61","589,397,503.42","658,357,376.66","692,385,549.95","748,717,729.35","789,935,211.38","788,491,035.08","848,687,396.65","912,789,457.46","882,179,647.33","916,427,704.11","1,127,809,549.00","1,272,611,353.77","1,259,960,665.05","1,335,790,633.17","1,480,510,511.77","1,729,552,371.34","1,712,348,407.45","1,783,348,321.59","1,875,370,763.85","2,200,225,883.65","2,064,018,909.45","2,172,958,867.56","2,230,361,129.56","3,056,547,825.23","3,024,754,747.71","3,039,607,402.38","3,008,763,993.30","3,008,886,666.41","2,908,799,530.34"
负债和所有者(或股东权益)合计,"53,157,893.71","85,385,569.80","96,968,672.70","106,813,427.07","303,656,692.62","284,250,847.86","349,084,258.96","364,140,157.54","414,080,295.61","589,397,503.42","658,357,376.66","692,385,549.95","748,717,729.35","789,935,211.38","788,491,035.08","848,687,396.65","912,789,457.46","882,179,647.33","916,427,704.11","1,127,809,549.00","1,272,611,353.77","1,259,960,665.05","1,335,790,633.17","1,480,510,511.77","1,729,552,371.34","1,712,348,407.45","1,783,348,321.59","1,875,370,763.85","2,200,225,883.65","2,064,018,909.45","2,172,958,867.56","2,230,361,129.56","3,056,547,825.23","3,024,754,747.71","3,039,607,402.38","3,008,763,993.30","3,008,886,666.41","2,908,799,530.34"
