科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
存货,"262,121,316.11","271,769,005.03","269,524,950.33","202,974,580.73","230,364,365.13","262,091,125.08","283,103,822.72","1,270,488,063.98","1,265,062,186.39","1,272,442,653.03","1,310,703,240.68","1,314,827,892.97","1,040,781,764.71","1,065,379,971.44","1,033,921,033.95","1,130,307,953.48","1,148,773,484.25","1,227,296,322.84","1,242,178,489.94","1,024,327,246.82","1,079,329,507.37","1,137,282,946.51","1,175,445,752.39","1,188,601,966.22","1,271,604,278.93","1,279,302,158.74","1,300,444,112.45","1,821,024,590.13","1,434,050,570.94","1,630,494,003.62","1,712,100,028.69","2,613,751,634.81","2,271,827,121.96"
其他应付款,"45,121,507.53","123,963,670.79","101,643,134.79","101,320,764.27","138,377,582.61","75,919,689.60","86,699,963.33","60,892,779.39","71,487,775.91","65,683,477.33","87,884,356.35","99,598,246.38","86,301,017.96","102,638,289.70","190,465,318.18","67,382,641.03","414,288,233.40","585,984,381.63","248,255,353.74","140,447,627.52","232,829,147.38","350,548,450.65","667,893,053.67","238,061,477.80","346,738,609.14","388,845,595.38","255,802,198.95","261,672,332.48","176,243,561.36","265,872,439.12","387,376,314.48","502,308,110.21","295,455,421.50"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,"1,354,604.00","1,354,604.00",,,,,,,"25,000,000.00","25,000,000.00",,,"55,000,000.00","50,000,000.00","37,000,000.00","37,000,000.00",,,,,"699,587,854.91",,,,,
其他流动资产,"47,720,000.00",,,,,,,,,,,,,,,,,,,"419,662,782.70","419,662,782.70","428,875,304.40","541,145,810.13",,,,,,,,,"629,673,268.64","632,748,529.56"
其他流动负债,,"1,200,000,000.00","1,200,000,000.00","1,200,000,000.00",,,,"2,000,000,000.00","2,000,000,000.00","2,001,073,010.00","1,050,347.20",,,,,,,,,,,,,,,,,"997,797,838.91","999,119,135.56",,,,
流动资产合计,"1,129,907,388.50","1,225,843,534.44","1,236,281,800.15","2,747,824,313.84","2,560,076,184.33","2,086,375,559.14","2,570,062,759.75","3,755,444,457.26","3,734,718,254.16","4,221,388,346.45","3,136,739,934.38","3,298,972,404.55","2,884,092,440.84","3,692,419,630.15","3,870,416,169.39","4,345,466,304.72","4,707,293,228.32","4,745,147,854.95","3,972,115,923.05","4,332,480,748.42","4,638,600,572.66","4,582,055,523.90","4,284,996,527.10","3,838,357,146.64","4,212,184,793.67","5,551,384,601.58","4,835,904,009.84","4,579,134,035.20","3,394,272,174.34","5,204,320,783.45","5,613,501,160.89","8,041,954,846.49","7,758,462,856.00"
流动负债合计,"1,800,734,349.14","1,832,727,214.15","1,719,692,323.70","1,947,522,396.98","2,428,173,596.86","2,348,127,671.96","613,505,854.37","2,800,988,099.18","2,783,295,723.33","2,961,063,606.98","1,661,085,149.53","1,748,585,211.05","1,107,780,311.89","874,064,768.22","827,878,907.37","1,549,703,923.90","1,366,851,282.94","1,273,282,211.95","1,143,624,301.53","1,142,227,063.18","1,322,726,623.98","1,316,546,427.75","1,574,338,521.08","1,253,091,220.31","1,448,129,194.80","4,023,575,089.11","4,203,090,036.36","5,376,685,886.68","4,175,110,066.19","4,641,746,018.98","4,638,655,642.98","5,620,947,795.14","4,939,701,895.71"
可供出售金融资产,,"585,908,597.62","817,093,834.89","1,300,485,698.12","1,095,091,642.37","1,796,269,888.32","1,767,889,561.64","932,234,089.06","1,562,138,227.42","1,930,295,732.16","1,710,366,642.36","2,592,709,708.31","2,520,067,164.40","1,498,728,759.29","1,558,042,179.20","1,656,517,801.76","1,690,090,619.70","1,522,590,153.82","1,333,841,328.54","1,209,597,531.54","1,405,104,781.94","1,486,799,810.22","1,434,215,630.52","1,550,848,838.50","1,480,756,735.34","1,205,334,911.72","1,620,476,207.86","1,448,663,484.08","1,203,918,808.56","869,648,885.10","1,315,241,124.73","2,789,072,851.41","3,634,472,515.31"
长期借款,,,,,,,,,,,,,,,,"146,800,000.00","161,800,000.00","156,800,000.00","156,800,000.00","101,800,000.00","101,800,000.00",,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,"2,000,000,000.00",,,,,,,"1,300,000,000.00","1,300,000,000.00","1,287,764,354.04","1,982,862,542.27","1,984,576,461.02","1,986,274,255.89","1,988,006,629.57","1,989,850,657.62","1,991,694,685.66","1,993,558,977.75","1,995,423,269.84","1,997,247,033.84","698,455,993.75","699,021,924.33",,,"999,720,311.15","999,744,449.40","992,717,808.22","993,456,859.31"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,288,000,000.00","1,288,000,000.00","1,203,000,000.00","1,179,200,000.00","1,319,200,000.00","1,319,200,000.00"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"939,262,391.04","951,721,673.32","968,532,458.56","610,231,007.56","1,443,199,126.83","1,025,351,411.03","1,013,990,642.40","1,032,881,611.62","1,038,881,611.62","1,041,188,031.18","1,041,188,031.18","1,030,839,407.55","1,023,039,407.55","1,034,588,934.42","1,017,726,579.20","1,437,210,774.55","1,660,210,774.55","1,671,412,761.59","1,685,488,775.98","1,387,630,360.19","1,376,814,701.90","1,382,647,885.53","1,547,843,013.94","1,543,708,295.26","1,548,429,705.34","1,543,956,089.42","1,854,656,089.42","1,694,242,205.32","1,805,445,078.54","1,808,075,548.28","1,646,073,530.45","1,472,060,847.88","1,474,510,847.88"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,"1,111,720,103.87","1,076,980,767.05","1,061,702,539.65","1,059,759,383.70","1,038,509,844.99","989,097,990.50","985,500,505.89","978,987,625.77","965,995,522.20","956,242,256.49","1,402,805,206.92","1,326,617,174.77","1,394,372,925.18","1,355,503,022.08","966,056,150.69","938,678,344.27","879,391,922.36","876,804,982.47","873,030,053.39","858,374,409.40","854,097,039.86","860,072,042.51","851,647,659.03","841,597,630.25","832,379,646.60","822,745,640.40","607,408,657.57","597,172,494.09","590,023,367.92","247,442,125.39","143,900,802.45","139,930,579.13"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"2,592,129,830.07","1,444,908,214.88","1,441,166,213.38","1,496,064,925.38","1,476,287,061.18","1,447,604,744.29","1,472,172,260.57","1,469,725,697.62","1,443,674,645.40","1,423,733,268.73","1,497,402,515.83","1,543,200,915.32","1,477,542,404.15","1,532,469,449.69","1,497,551,463.97","1,824,639,727.36","1,872,885,731.72","1,849,890,629.11","1,814,636,736.13","1,402,403,105.82","1,385,520,165.55","1,360,495,526.82","1,345,189,762.45","1,329,304,974.01","1,307,131,866.65","1,290,525,852.49","1,275,050,803.92","1,270,980,922.51","1,250,674,139.91","1,267,831,231.00","1,209,143,195.51","2,357,688,017.25","2,272,151,914.00"
递延所得税负债,,"84,576,773.36","117,459,536.71","167,791,111.39","130,220,492.36","257,530,084.48","243,798,405.20","116,720,331.32","267,305,781.91","357,878,231.68","315,259,947.30","510,787,443.75","541,241,216.91","300,748,323.98","317,544,143.54","412,812,238.50","436,992,204.52","395,117,088.05","347,929,881.73","247,122,044.87","298,034,059.54","318,457,816.61","306,716,601.43","336,055,009.80","320,405,090.34","257,565,187.46","361,350,511.50","318,397,330.55","257,211,161.67","183,176,306.36","210,976,557.60","537,451,302.99","750,602,282.75"
在建工程,"154,518,463.00","259,128,613.31","283,531,699.25","290,093,035.98","324,237,665.29","1,784,048,030.01","1,811,035,363.21","958,341,370.69","1,139,131,841.43","1,036,767,228.18","1,021,409,211.32","605,857,518.75","625,178,302.66","640,555,154.94","664,228,256.13","729,516,726.27","784,389,970.50","883,449,260.46","946,946,087.94","1,072,473,550.66","1,151,646,027.33","1,296,908,997.17","1,423,753,966.78","1,496,945,582.79","1,569,567,913.88","1,635,578,651.95","1,770,519,836.83","1,889,026,345.79","2,021,663,035.52","2,213,840,033.79","2,227,074,007.96","49,650,569.46","76,162,137.63"
其他非流动负债,,,,,,,,,,,,"928,151.18","1,266,051.50","768,137.15","4,955,212.19","13,599,340.09","13,632,609.76","14,128,513.80","11,070,847.27","15,909,192.04","15,803,772.98","16,359,431.52","15,175,978.45","15,714,195.83","15,045,139.44","15,014,523.09","20,141,409.10","15,994,869.63","15,434,837.98","14,869,406.80","17,577,061.34","15,503,740.31",
工程物资,"7,556,514.77","7,301,289.58","3,439,239.87","4,813,118.23","5,297,277.35","5,660,682.23","5,805,238.53","5,779,721.23","6,614,301.23","6,828,454.03","8,351,202.23","5,777,487.33","6,152,979.93","10,567,286.13","8,319,573.53","5,272,205.23","5,234,216.23","5,223,760.23","5,215,657.23","1,441,662.00","1,450,393.00","1,461,999.00","1,468,592.03","1,295,884.08","1,233,640.33","1,629,552.53","1,541,260.93","1,118,449.85","607,735.48","564,132.55","329,365.79","319,088.24","195,462.76"
非流动负债合计,,"84,576,773.36","117,459,536.71","167,791,111.39","130,220,492.36","257,530,084.48","2,243,798,405.20","116,720,331.32","267,305,781.91","357,878,231.68","315,259,947.30","511,715,594.93","542,507,268.41","1,601,516,461.13","1,622,499,355.73","1,860,975,932.63","2,595,287,356.55","2,550,622,062.87","2,502,074,984.89","2,352,837,866.48","2,405,488,490.14","2,326,511,933.79","2,315,451,557.63","2,347,192,475.47","2,332,697,263.62","971,035,704.30","1,080,513,844.93","334,392,200.18","272,645,999.65","1,197,766,024.31","1,228,298,068.34","1,545,672,851.52","1,758,895,926.00"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"1,800,734,349.14","1,917,303,987.51","1,837,151,860.41","2,115,313,508.37","2,558,394,089.22","2,605,657,756.44","2,857,304,259.57","2,917,708,430.50","3,050,601,505.24","3,318,941,838.66","1,976,345,096.83","2,260,300,805.98","1,650,287,580.30","2,475,581,229.35","2,450,378,263.10","3,410,679,856.53","3,962,138,639.49","3,823,904,274.82","3,645,699,286.42","3,495,064,929.66","3,728,215,114.12","3,643,058,361.54","3,889,790,078.71","3,600,283,695.78","3,780,826,458.42","4,994,610,793.41","5,283,603,881.29","5,711,078,086.86","4,447,756,065.84","5,839,512,043.29","5,866,953,711.32","7,166,620,646.66","6,698,597,821.71"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"1,926,480,396.00","1,926,480,396.00","1,926,480,396.00","1,991,459,296.00","1,991,459,296.00","1,991,459,296.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00","3,186,334,874.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"549,456,671.84","1,029,076,214.21","1,167,967,635.63","1,983,133,734.59","1,797,048,067.62","2,385,535,003.64","2,386,549,087.66","1,696,753,175.64","2,198,113,752.26","2,520,955,472.44","2,368,252,134.40","3,095,238,454.01","2,986,451,613.87","2,226,180,263.41","2,279,753,397.96","2,588,754,143.08","2,686,451,769.07","2,469,150,140.17","2,271,578,588.04","1,981,122,813.47","2,114,269,216.81","2,211,094,148.86","2,169,032,175.75","2,178,305,071.04","2,184,790,167.46","1,919,885,368.29","2,230,802,910.37","2,105,916,280.36","1,966,322,920.67","1,705,646,804.51","1,086,351,180.96","865,824,493.70","865,824,493.70"
无形资产,"1,081,031,356.63","1,072,415,910.61","1,063,800,464.59","1,055,250,695.65","1,046,635,249.63","1,038,019,803.61","1,029,404,357.59","1,020,925,685.67","1,013,478,412.63","1,004,679,445.63","1,006,299,025.61","987,945,735.65","993,431,003.64","981,237,323.30","972,239,472.32","1,463,589,081.59","1,445,491,262.60","1,440,006,935.50","1,428,418,374.46","1,417,192,255.77","1,404,863,579.68","1,393,490,800.70","1,381,750,520.01","1,362,917,333.68","1,350,798,151.74","1,339,607,955.37","1,327,953,266.03","1,317,176,006.82","1,307,497,100.46","1,296,388,356.62","1,284,722,935.48","1,300,316,560.14","1,291,924,112.66"
盈余公积,"788,846,778.38","468,687,577.62","468,619,212.05","486,773,320.54","486,773,320.54","486,773,320.54","486,773,320.54","524,804,086.81","524,804,086.81","524,804,086.81","524,804,086.81","570,618,653.66","570,618,653.66","570,618,653.66","570,618,653.66","623,923,705.69","623,923,705.69","623,923,705.69","623,923,705.69","664,885,237.02","664,460,186.83","664,423,200.98","664,423,200.98","715,506,503.21","715,506,503.21","715,506,503.21","715,119,704.95","754,580,096.89","754,502,985.55","754,580,096.89","754,580,096.89","898,078,922.53","898,078,922.53"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"211,889,647.41","679,221,483.11","841,378,386.03","1,389,292,551.95","1,466,538,663.11","1,635,864,412.85","533,307,744.49","622,145,016.15","707,538,197.36","862,631,569.88","984,062,493.52","1,030,518,956.22","1,120,336,192.64","1,000,093,801.20","1,128,952,945.63","1,299,235,314.45","1,389,341,118.27","1,545,740,122.18","1,316,549,680.57","1,394,769,812.57","1,516,192,360.12","1,669,522,558.91","1,380,281,904.11","1,508,439,788.88","1,648,601,455.83","1,803,877,376.48","1,315,473,471.12","1,578,842,031.96","1,743,300,255.90","2,186,296,649.87","2,335,923,107.51","2,506,790,219.12","2,773,779,949.11"
长期待摊费用,"2,836,726.72","2,783,553.25","3,066,057.82","5,601,479.16","5,033,435.33","4,565,739.59","4,098,043.87","4,099,053.89","3,769,267.69","3,442,508.91","3,115,750.53","17,883,220.15","15,456,822.52","33,033,267.91","30,034,848.56","30,585,911.30","30,826,780.53","28,856,370.13","28,267,303.41","45,463,185.34","44,405,930.41","43,349,593.87","42,287,972.26","41,033,252.86","40,199,466.26","38,870,703.17","37,506,980.00","36,153,511.52","34,857,517.29","33,573,146.11","32,288,774.93","31,251,808.26","29,972,101.38"
少数股东权益,"687,335,980.17","704,734,016.50","714,065,616.40","679,487,973.42","788,061,322.76","1,192,626,961.18","1,284,755,287.77","1,296,450,119.37","1,331,806,314.60","1,297,060,609.86","1,417,727,755.96","1,428,730,529.06","1,443,306,890.91","1,444,559,937.17","1,443,422,029.29","1,378,263,884.18","1,311,621,328.21","1,401,741,977.21","1,073,194,331.06","1,062,305,072.61","1,083,949,330.45","1,068,788,234.52","1,074,783,563.56","893,676,222.93","901,983,447.54","884,936,502.25","880,909,317.84","870,168,291.54","880,443,663.01","889,876,044.40","898,299,529.61","1,356,336,033.55","1,425,533,292.30"
递延所得税资产,"56,332,495.13","60,615,565.34","58,613,952.23","71,793,571.30","71,057,733.24","69,911,047.44","69,868,355.97","77,663,509.54","77,204,542.92","75,809,914.18","75,811,871.59","85,150,668.40","85,158,104.92","84,796,027.78","84,798,599.26","28,337,094.46","24,710,506.31","24,825,445.92","25,545,296.57","42,770,286.20","26,640,520.46","41,914,201.74","43,067,769.51","66,487,188.99","66,143,003.00","65,883,452.81","65,890,064.34","75,016,042.95","74,552,680.78","74,981,028.14","76,087,866.07","120,450,960.59","119,822,894.27"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,"1,168,657.08","3,156,618.73","3,156,618.73","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","600,000.00","600,000.00","600,000.00","600,000.00","600,000.00","600,000.00","600,000.00",,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"4,834,836,434.44","5,499,660,140.51","5,719,381,306.37","5,897,636,071.03","6,528,198,574.92","8,211,541,191.51","8,164,961,814.28","6,488,751,245.21","7,264,480,476.11","7,489,340,105.20","7,320,786,507.14","8,272,769,868.38","8,073,243,364.54","7,210,949,128.64","7,189,043,994.25","8,141,725,473.21","8,452,518,206.41","8,305,647,239.12","8,145,164,542.73","7,452,001,990.91","7,654,820,509.67","7,861,165,854.91","8,079,649,270.01","8,244,189,009.20","8,205,858,112.79","7,953,766,816.06","8,776,340,149.73","9,627,785,626.41","9,584,388,590.63","9,357,925,729.51","9,217,602,926.31","9,583,911,505.68","10,358,342,565.02"
所有者权益(或股东权益)合计,"4,164,009,473.80","4,808,199,687.44","5,118,511,246.11","6,530,146,876.50","6,529,880,670.03","7,692,258,994.21","7,877,720,314.46","7,326,487,271.97","7,948,597,225.03","8,391,786,612.99","8,481,181,344.69","9,311,441,466.95","9,307,048,225.08","8,427,787,529.44","8,609,081,900.54","9,076,511,921.40","9,197,672,795.24","9,226,890,819.25","8,471,581,179.36","8,289,417,809.67","8,565,205,968.21","8,800,163,017.27","8,474,855,718.40","8,482,262,460.06","8,637,216,448.04","8,510,540,624.23","8,328,640,278.28","8,495,841,574.75","8,530,904,699.13","8,722,734,469.67","8,964,150,375.88","10,459,245,705.51","11,418,207,599.31"
资产总计,"5,964,743,822.94","6,725,503,674.95","6,955,663,106.52","8,645,460,384.87","9,088,274,759.25","10,297,916,750.65","10,735,024,574.03","10,244,195,702.47","10,999,198,730.27","11,710,728,451.65","10,457,526,441.52","11,571,742,272.93","10,957,335,805.38","10,903,368,758.79","11,059,460,163.64","12,487,191,777.93","13,159,811,434.73","13,050,795,094.07","12,117,280,465.78","11,784,482,739.33","12,293,421,082.33","12,443,221,378.81","12,364,645,797.11","12,082,546,155.84","12,418,042,906.46","13,505,151,417.64","13,612,244,159.57","14,206,919,661.61","12,978,660,764.97","14,562,246,512.96","14,831,104,087.20","17,625,866,352.17","18,116,805,421.02"
负债和所有者(或股东权益)合计,"5,964,743,822.94","6,725,503,674.95","6,955,663,106.52","8,645,460,384.87","9,088,274,759.25","10,297,916,750.65","10,735,024,574.03","10,244,195,702.47","10,999,198,730.27","11,710,728,451.65","10,457,526,441.52","11,571,742,272.93","10,957,335,805.38","10,903,368,758.79","11,059,460,163.64","12,487,191,777.93","13,159,811,434.73","13,050,795,094.07","12,117,280,465.78","11,784,482,739.33","12,293,421,082.33","12,443,221,378.81","12,364,645,797.11","12,082,546,155.84","12,418,042,906.46","13,505,151,417.64","13,612,244,159.57","14,206,919,661.61","12,978,660,764.97","14,562,246,512.96","14,831,104,087.20","17,625,866,352.17","18,116,805,421.02"
