科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
应付职工薪酬,"20,987,016.60","10,732,667.92","11,413,640.78","7,972,702.98","7,784,691.24","8,604,914.14","7,968,656.22","1,995,850.32","1,623,656.90","6,710,216.02","10,949,998.32","6,222,465.92","7,145,090.34","9,521,324.84","25,003,597.99","11,642,013.20","11,774,949.44","13,486,996.43","30,074,533.38","12,231,206.20","15,537,209.35","19,354,785.25","38,068,415.09","14,749,209.95","25,356,969.68","37,975,001.45","40,480,432.96","19,187,748.05","26,652,860.75","34,583,937.34","37,983,256.14","13,209,594.66","20,570,420.52","38,420,759.32"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"16,439,506.42","11,082,892.14","15,858,419.48","18,940,922.68","5,798,690.94","12,230,595.45","12,242,177.06","13,354,724.65","15,873,915.15","13,723,827.39","19,901,249.43","20,615,217.40","16,921,624.20","19,390,892.98","32,522,569.20","18,906,021.70","19,279,490.13","19,902,527.63","27,059,230.85","20,125,326.17","31,855,376.06","15,988,346.13","25,394,564.48","22,787,319.25","19,664,494.27","23,490,893.10","32,747,800.53","13,991,527.03","24,664,013.07","18,050,365.39","26,705,221.52","10,850,201.39","20,858,033.18","26,745,280.94"
应收利息,,,,,,,"1,646,121.00","3,710,118.00","2,362,716.67","2,207,280.55","1,499,088.89","892,972.22","672,388.89","1,442,694.44","372,083.34","207,416.67",,,"521,630.22","521,630.22",186.70,186.70,"99,105.17","12,089.17",,,,,,,,,,
应付利息,"808,412.25","825,311.90","750,927.25","871,044.90","733,638.25","490,624.17","587,806.01","500,793.55","522,919.33","647,087.82","493,568.93","952,676.60","900,191.55","671,914.28","591,587.00","898,551.10","511,990.48","795,311.94","324,978.49","425,561.64","288,425.21","714,890.06","438,365.54","410,421.67","258,201.35","274,108.27","464,994.27","546,028.65","598,280.56","764,739.75","899,531.44","1,024,035.56","941,693.59","685,485.72"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,"500,000.00","500,000.00","500,000.00","992,836.65",,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"360,850,732.48","357,302,480.25","265,377,003.81","377,026,637.32","372,691,691.96","361,551,194.08","354,879,844.70","458,298,406.80","510,265,757.53","696,317,235.61","516,777,851.58","667,502,271.24","592,761,899.33","662,393,628.81","602,623,584.17","720,201,249.13","738,508,737.01","733,796,755.70","630,087,095.46","764,141,867.01","709,066,640.24","695,489,272.74","672,263,786.85","674,439,802.55","583,173,316.18","563,139,019.90","484,252,198.44","493,407,854.02","490,724,807.32","540,455,508.59","511,157,574.83","651,097,002.72","631,420,223.17","715,985,420.73"
其他应付款,"11,732,112.12","8,069,416.03","11,208,305.74","389,639.78","15,419,243.13","6,275,414.83","10,556,728.92","3,061,731.59","3,433,760.76","4,326,922.74","7,260,318.61","5,684,709.21","11,864,132.45","12,468,174.08","9,202,102.40","16,907,435.65","7,957,373.76","7,354,720.28","16,731,119.90","9,942,115.16","10,461,632.82","13,034,611.06","20,254,476.93","11,270,859.02","12,205,844.54","10,915,563.72","11,909,450.89","10,491,701.65","12,176,160.15","13,814,049.23","16,758,703.88","10,000,884.88","18,226,476.70","14,265,898.05"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,"215,434.20","156,679.20","97,924.20","39,169.20",,,,,"100,000,000.00","100,000,000.00",,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,"1,211,500.28","1,217,853.60","1,317,049.35","203,961,805.75","241,317,049.35","171,317,049.35","228,588,004.65","330,546,421.19","220,390,161.27","150,100,792.67","172,032,968.52","281,000,000.03","295,080,187.46","268,216,391.85","236,093,876.50","148,000,000.00","196,000,000.00","132,285,169.31","208,523,969.82","207,000,000.00"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"962,943,532.40","950,364,650.37","818,829,063.71","986,991,597.41","1,730,125,700.53","1,545,921,506.11","1,543,269,614.40","1,712,743,524.19","1,994,286,063.64","2,123,815,392.47","1,748,303,832.64","1,768,000,118.68","1,848,622,545.62","1,930,335,165.52","1,708,293,480.94","1,845,330,247.96","2,188,319,919.77","1,917,331,892.36","1,769,584,025.27","1,911,505,920.22","1,740,084,033.12","1,877,823,267.57","1,649,179,662.25","1,520,595,050.99","1,494,367,887.62","1,482,699,451.97","1,503,603,161.97","1,577,837,843.24","1,690,131,210.82","1,659,851,070.98","1,776,447,139.83","1,861,740,024.84","2,105,092,789.71","2,027,815,658.01"
流动负债合计,"894,649,143.57","864,612,896.89","611,203,492.11","757,866,703.86","783,510,077.80","640,415,049.09","614,134,593.89","769,130,824.40","1,049,442,479.29","1,156,504,641.33","761,312,896.44","784,383,715.41","860,244,396.22","948,708,625.92","805,201,242.61","1,054,128,009.13","938,797,557.61","675,840,172.97","591,855,158.49","753,457,921.07","624,199,864.52","761,522,848.60","565,627,929.48","440,230,405.78","420,528,498.85","401,041,059.73","624,165,904.91","694,740,132.29","765,338,562.85","919,793,803.08","986,555,898.72","1,093,596,390.35","1,022,133,570.08","908,789,704.46"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,"30,000.00","30,000.00","30,000.00","30,000.00","210,030,000.00","210,030,000.00","210,030,000.00","330,030,000.00","380,030,000.00","380,030,000.00","150,030,000.00","150,030,000.00"
长期借款,,,"100,000,000.00","100,000,000.00","100,000,000.00","38,000,000.00","38,000,000.00","38,000,000.00","38,000,000.00","38,000,000.00","38,000,000.00","38,000,000.00","38,000,000.00","38,000,000.00","38,000,000.00","38,000,000.00",,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"68,446,472.39","89,107,227.09","109,970,094.08","109,508,310.67","122,523,471.48","116,687,501.90","113,030,344.27","109,068,003.75","106,532,644.18","104,050,624.80","96,817,509.49","96,863,993.10","99,730,366.17","112,274,317.54","110,000,163.60","112,520,535.48","115,502,056.17","140,238,535.89","144,309,217.54","140,761,996.60","155,819,971.53","154,050,338.79","155,131,669.87","150,965,888.72","147,503,679.10","145,052,903.00","138,778,041.04","134,602,720.51","131,083,356.57","194,184,131.05","192,141,635.21","187,706,563.13","183,364,555.17","185,748,697.07"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"121,474,322.87","110,194,322.87","155,329,992.42","144,047,839.26"
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"142,406,025.53","137,166,549.79","143,128,205.08","139,109,392.11","136,179,147.68","169,256,327.30","170,066,810.18","168,813,555.69","164,922,476.72","164,856,055.17","173,966,674.40","305,881,888.86","301,068,006.15","311,478,352.53","313,930,353.24","304,770,393.29","306,575,055.43","297,640,500.80","289,146,881.09","279,592,358.02","274,769,436.21","265,128,352.06","654,274,237.02","640,175,672.79","626,362,055.99","623,421,837.21","638,455,627.01","628,733,412.29","753,104,600.11","740,833,198.78","765,159,626.95","753,620,928.22","750,526,580.44","744,273,982.31"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"1,913,452.58","5,989,795.28","31,969,331.62","36,258,430.55","38,144,934.02","4,066,627.02","4,199,548.93","6,730,367.83","10,555,776.44","10,875,991.94","4,222,882.88","28,158,090.66","19,890,205.11","7,256,085.87","111,775,631.05","234,632,218.79","254,176,801.33","276,168,018.85","324,945,030.30","367,830,873.74","384,522,714.59","409,806,238.14","78,883,267.57","112,465,410.69","125,428,900.31","147,469,981.10","144,277,681.64","167,208,051.16","42,759,712.17","46,700,801.90","23,641,560.50","30,948,526.40","34,739,838.29","41,161,975.94"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"100,000,000.00","100,000,000.00","100,000,000.00","38,000,000.00","38,000,000.00","38,000,000.00","38,000,000.00","38,000,000.00","38,000,000.00","38,000,000.00","38,000,000.00","38,000,000.00","38,000,000.00","38,000,000.00",,,,,,,"8,376,000.00","8,246,583.33","8,117,166.66","7,987,749.99","8,777,444.43","8,632,361.09","69,853,297.17","69,657,739.45","159,554,596.68","147,954,078.29","194,369,229.45","183,868,557.90"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,452,188.69","3,067.98",
负债合计,"894,649,143.57","864,612,896.89","711,203,492.11","857,866,703.86","883,510,077.80","678,415,049.09","652,134,593.89","807,130,824.40","1,087,442,479.29","1,194,504,641.33","799,312,896.44","822,383,715.41","898,244,396.22","986,708,625.92","843,201,242.61","1,092,128,009.13","938,797,557.61","675,840,172.97","591,855,158.49","753,457,921.07","624,199,864.52","761,522,848.60","574,003,929.48","448,476,989.11","428,645,665.51","409,028,809.72","632,943,349.34","703,372,493.38","835,191,860.02","989,451,542.53","1,146,110,495.40","1,241,550,468.64","1,216,502,799.53","1,092,658,262.36"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","173,550,000.00","173,550,000.00","173,550,000.00","173,550,000.00","295,035,000.00","295,035,000.00","295,035,000.00","295,035,000.00","361,483,000.00","361,483,000.00","433,779,600.00","433,779,600.00","520,535,520.00","520,535,520.00","520,535,520.00","520,535,520.00","520,535,520.00","520,535,520.00","520,535,520.00","520,535,520.00","520,535,520.00","520,535,520.00","520,535,520.00","520,535,520.00","520,535,520.00","520,535,520.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,,,,"673,282,347.00","673,282,347.00","678,788,120.35","678,788,120.35","638,738,120.35","638,738,120.35","639,646,129.18","639,646,129.18","518,161,129.18","518,161,129.18","518,161,129.18","518,161,129.18","932,710,641.18","932,710,641.18","860,414,041.18","860,414,041.18","773,658,121.18","773,658,121.18","773,658,121.18","773,658,121.18","773,658,121.18","773,658,121.18","773,658,121.18","773,658,121.18","773,658,121.18","773,658,121.18","773,658,121.18","773,658,121.18","773,658,121.18","773,658,121.18"
无形资产,"24,947,782.48","41,522,246.76","40,583,257.20","40,348,509.81","40,113,762.42","39,879,015.03","39,644,267.64","39,409,520.25","39,174,772.86","38,940,025.47","38,705,278.08","38,470,530.69","49,873,482.41","72,573,548.00","72,165,161.33","93,088,129.66","92,537,533.96","92,022,490.51","91,507,447.86","90,992,404.41","90,477,360.96","89,962,317.51","89,447,274.06","88,932,230.61","88,417,187.16","87,902,143.71","87,387,100.26","86,872,056.81","86,357,013.36","85,841,969.91","112,390,089.20","111,739,277.36","135,285,335.33","134,482,341.92"
盈余公积,"23,838,592.89","31,451,193.69","38,097,288.47","38,097,288.47","38,097,288.47","38,097,288.47","41,605,571.32","41,605,571.32","41,605,571.32","41,605,571.32","44,374,262.11","44,374,262.11","44,374,262.11","44,374,262.11","51,912,555.37","51,912,555.37","51,912,555.37","51,912,555.37","58,724,583.99","58,724,583.99","58,724,583.99","58,724,583.99","66,133,213.49","66,133,213.49","66,133,213.49","66,133,213.49","75,496,545.48","75,496,545.48","75,496,545.48","75,496,545.48","81,269,354.04","81,269,354.04","81,269,354.04","81,269,354.04"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,"2,627,210.28","2,627,210.28","2,627,210.28","2,601,641.09","2,601,641.09","2,601,641.09","2,601,641.09","2,601,641.09","2,601,641.09","2,601,641.09","2,601,641.09","2,601,641.09","2,601,641.09","2,601,641.09","2,601,641.09","2,601,641.09","2,601,641.09","2,601,641.09","2,601,641.09","2,601,641.09","2,601,641.09","2,601,641.09","2,601,641.09"
未分配利润,"180,347,549.77","228,327,792.18","293,654,155.38","314,277,939.75","337,747,518.33","351,715,104.53","363,207,670.80","375,929,857.47","378,927,937.13","399,332,953.89","409,109,869.70","425,480,973.12","431,988,498.36","458,375,375.01","476,878,920.39","499,763,348.58","539,568,297.21","568,588,043.95","544,648,717.07","557,127,107.91","542,784,743.19","558,250,223.81","572,298,448.47","584,420,757.56","574,712,536.28","598,551,448.53","606,245,789.50","618,648,477.15","606,736,715.02","596,723,181.43","611,239,876.89","617,808,624.32","649,687,700.87","697,178,692.49"
长期待摊费用,,,,,,,"1,155,515.00","1,096,760.00","1,038,005.00","979,250.00","920,495.00","4,125,030.24","3,891,456.12","3,657,882.00","3,516,141.22","3,277,817.11","3,039,493.00","2,801,168.89","2,562,843.98","2,324,519.87","2,086,195.76","1,860,654.98","1,406,246.66","1,226,027.54","1,287,035.59","1,105,881.46",,,,,,,,
少数股东权益,"4,956,906.06","4,911,459.90","5,243,616.30","5,159,365.49","5,113,410.57","5,096,910.74","5,884,513.31","4,661,727.42",,,,"141,856,123.58","141,261,671.37","140,835,227.51","140,699,742.91","142,507,707.54","142,100,186.05","141,775,833.14","139,956,567.76","136,483,203.78","134,838,086.80","133,149,097.72","132,726,934.48","131,571,573.64","130,532,458.61","130,430,354.83","127,696,422.81","124,791,783.86","124,248,236.57","123,237,760.92","126,688,472.13","126,465,435.58","127,578,386.01","128,780,062.88"
递延所得税资产,"3,134,926.91","5,152,873.37","3,718,600.57","3,185,057.02","4,163,626.04","4,295,722.47","3,754,369.25","3,754,369.25","3,754,369.25","4,213,947.04","3,056,484.94","3,164,340.89","3,361,685.38","3,287,057.99","3,606,017.99","3,286,766.42","3,819,736.67","3,505,998.22","4,721,581.36","4,376,743.98","4,379,566.42","4,607,585.16","5,667,209.58","5,069,293.55","5,484,169.21","5,318,669.21","5,832,276.15","5,882,256.95","6,667,275.65","5,927,669.33","7,090,146.86","7,333,174.03","7,588,073.62","7,965,716.61"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,"2,734,959.00","2,734,959.00","2,734,959.00","2,734,959.00","5,610,219.15","2,734,959.00","13,132,188.50","13,132,188.50",,"23,115,200.00",,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"240,848,659.89","278,938,692.29","329,369,488.55","328,409,700.16","341,124,941.64","334,185,193.72","331,850,855.27","328,872,576.77","325,978,044.45","323,915,894.42","317,689,324.79","479,291,084.72","480,442,411.62","513,154,454.21","617,595,109.52","754,177,501.84","778,252,317.65","814,978,354.25","859,794,643.22","888,480,537.71","914,656,886.56","928,017,127.73","990,176,504.85","1,004,201,123.99","999,849,627.45","1,015,638,015.78","1,232,972,586.34","1,238,665,097.81","1,245,735,787.45","1,419,251,600.56","1,483,054,699.81","1,499,547,498.92","1,264,139,091.92","1,266,264,354.94"
所有者权益(或股东权益)合计,"309,143,048.72","364,690,445.77","436,995,060.15","457,534,593.71","1,187,740,564.37","1,201,691,650.74","1,222,985,875.78","1,234,485,276.56","1,232,821,628.80","1,253,226,645.56","1,266,680,260.99","1,424,907,487.99","1,430,820,561.02","1,456,780,993.81","1,482,687,347.85","1,507,379,740.67","2,027,774,679.81","2,056,470,073.64","2,037,523,510.00","2,046,528,536.86","2,030,541,055.16","2,044,317,546.70","2,065,352,237.62","2,076,319,185.87","2,065,571,849.56","2,089,308,658.03","2,103,632,398.97","2,113,130,447.67","2,100,675,138.25","2,089,651,129.01","2,113,391,344.24","2,119,737,055.12","2,152,729,082.10","2,201,421,750.59"
资产总计,"1,203,792,192.29","1,229,303,342.66","1,148,198,552.26","1,315,401,297.57","2,071,250,642.17","1,880,106,699.83","1,875,120,469.67","2,041,616,100.96","2,320,264,108.09","2,447,731,286.89","2,065,993,157.43","2,247,291,203.40","2,329,064,957.24","2,443,489,619.73","2,325,888,590.46","2,599,507,749.80","2,966,572,237.42","2,732,310,246.61","2,629,378,668.49","2,799,986,457.93","2,654,740,919.68","2,805,840,395.30","2,639,356,167.10","2,524,796,174.98","2,494,217,515.07","2,498,337,467.75","2,736,575,748.31","2,816,502,941.05","2,935,866,998.27","3,079,102,671.54","3,259,501,839.64","3,361,287,523.76","3,369,231,881.63","3,294,080,012.95"
负债和所有者(或股东权益)合计,"1,203,792,192.29","1,229,303,342.66","1,148,198,552.26","1,315,401,297.57","2,071,250,642.17","1,880,106,699.83","1,875,120,469.67","2,041,616,100.96","2,320,264,108.09","2,447,731,286.89","2,065,993,157.43","2,247,291,203.40","2,329,064,957.24","2,443,489,619.73","2,325,888,590.46","2,599,507,749.80","2,966,572,237.42","2,732,310,246.61","2,629,378,668.49","2,799,986,457.93","2,654,740,919.68","2,805,840,395.30","2,639,356,167.10","2,524,796,174.98","2,494,217,515.07","2,498,337,467.75","2,736,575,748.31","2,816,502,941.05","2,935,866,998.27","3,079,102,671.54","3,259,501,839.64","3,361,287,523.76","3,369,231,881.63","3,294,080,012.95"
