科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"4,086,885.73","8,313,323.32","11,219,730.73","6,235,219.73","9,072,923.87","13,091,164.66","4,022,530.32","7,990,860.59","11,772,757.01","16,711,721.08","5,899,894.38","13,128,380.47","22,062,767.25","32,122,394.39","10,288,475.20","18,575,723.23","29,586,677.03","37,428,812.62","13,181,539.05","24,570,039.03","37,207,217.29","50,058,865.33","14,292,661.19","28,936,105.65","43,298,885.34","51,735,393.13","17,057,049.22","30,903,794.05","44,863,679.07","322,521,238.99","193,088,177.02","401,205,407.23","645,211,259.25","825,561,387.06","106,965,429.81","195,326,589.26"
取得借款收到的现金,"11,550,000.00","19,600,000.00","9,900,000.00","9,900,000.00","9,900,000.00",,,,"6,500,000.00","21,500,000.00","28,000,000.00","28,000,000.00","36,000,000.00","59,000,000.00","28,000,000.00","40,449,400.00","94,706,089.99","86,130,000.00","20,130,379.31","42,455,000.00","72,455,000.00","84,455,000.00","6,650,000.00","85,810,000.00","91,810,000.00","137,650,000.00","30,000,000.00","49,000,000.00","49,000,000.00","2,569,587,070.06","1,939,717,030.33","3,726,689,983.59","5,978,167,561.86","7,558,717,166.71","1,801,220,000.00","1,995,440,874.10"
支付的各项税费,"9,755,568.18","12,467,627.14","22,928,520.23","8,788,131.27","13,231,139.73","17,684,268.06","6,331,686.09","9,347,443.27","12,736,268.90","17,108,101.35","1,897,166.28","6,669,905.93","11,714,940.74","15,971,795.05","4,511,874.15","7,471,617.99","11,758,271.71","18,246,207.25","12,168,423.08","17,194,309.90","21,429,344.53","25,981,756.92","10,254,394.79","20,357,224.38","28,254,332.51","47,236,857.01","11,740,159.71","21,992,452.09","28,994,790.51","279,031,853.18","130,667,819.21","371,804,045.71","631,129,736.36","912,085,844.44","22,623,061.48","33,168,485.15"
收到其他与筹资活动有关的现金,,"651,300.00",,"90,000.00","770,000.00","1,770,000.00","1,402.33","1,402.33","1,402.33","3,760,000.00",,,,,,,,,,,"10,000,000.00",,,,,,,,"2,500,919,994.80","485,443,986.92","71,625.00","87,406,162.21","186,459,835.42","943,135,835.42","870,813,850.16","1,216,882,680.65"
支付其他与经营活动有关的现金,"13,883,611.90","20,237,833.69","20,415,436.55","13,221,571.08","17,679,935.00","21,955,689.04","7,913,868.70","15,033,721.44","22,639,653.22","32,396,992.65","24,618,706.38","41,405,806.99","76,032,674.61","56,782,250.62","35,855,723.90","52,654,100.31","67,781,550.41","80,760,604.03","74,211,765.32","125,514,103.31","186,408,570.92","83,816,581.05","105,928,424.57","137,958,972.23","168,532,176.86","244,873,842.04","82,222,488.96","58,276,474.39","277,996,094.41","581,340,587.51","405,449,562.54","651,057,863.06","1,025,947,968.03","1,605,235,517.68","607,306,781.71","832,907,660.75"
筹资活动现金流入小计,"15,750,000.00","45,031,300.00","9,900,000.00","9,990,000.00","379,094,000.00","364,915,827.00","1,402.33","1,402.33","6,501,402.33","25,260,000.00","28,000,000.00","28,000,000.00","36,000,000.00","59,628,550.00","29,500,000.00","40,449,400.00","96,956,089.99","88,380,000.00","20,130,379.31","42,455,000.00","82,455,000.00","219,855,000.00","6,650,000.00","85,810,000.00","91,810,000.00","137,650,000.00","30,000,000.00","49,900,000.00","5,001,839,989.60","5,514,501,051.78","1,939,798,705.33","3,814,106,195.80","6,164,637,447.28","8,503,363,052.13","2,672,033,850.16","3,212,323,554.75"
经营活动现金流出小计,"65,997,316.96","83,986,417.68","95,875,990.24","55,279,113.86","85,251,432.31","114,282,259.11","40,098,180.53","74,332,446.19","104,053,077.81","143,874,350.28","57,494,994.40","106,485,791.26","179,438,866.25","242,782,226.72","78,572,963.06","137,845,577.99","206,400,185.34","298,337,802.46","139,936,047.33","249,965,530.35","403,155,333.70","408,392,582.28","218,452,972.16","357,608,848.00","484,344,782.38","741,018,771.70","230,312,341.42","321,385,586.64","686,842,576.05","3,556,013,164.80","2,192,732,390.45","3,735,458,140.39","5,276,829,552.36","7,377,122,275.89","1,192,797,999.78","1,765,526,261.85"
偿还债务支付的现金,"8,650,000.00","16,350,000.00","6,500,000.00","5,000,000.00","24,800,000.00","14,900,000.00",,,,,"3,500,000.00","3,500,000.00","19,500,000.00","29,500,000.00","28,716,122.08","43,235,544.30","88,376,644.49","73,182,933.04","28,053,578.56","47,947,066.96","73,947,066.96","75,482,851.02","18,400,000.00","55,300,000.00","62,432,878.32","114,900,000.00","15,009,319.00","50,242,458.58","83,628,460.04","821,819,275.97","385,063,390.16","876,234,036.23","1,359,853,165.05","3,360,464,560.71","2,097,363,019.73","2,567,728,627.00"
经营活动产生的现金流量净额,"17,704,808.59","-10,210,928.11","16,358,776.77","10,661,041.95","-8,987,113.30","12,011,848.43","-17,477,773.82","-36,369,396.85","-47,290,211.81","-34,773,608.78","-35,406,749.06","-49,986,192.01","-74,128,137.15","-46,763,259.25","-28,706,581.40","-38,321,270.39","-50,290,929.80","-10,269,992.92","5,757,274.50","1,695,856.53","-18,629,798.46","17,151,633.44","-11,338,950.26","-48,571,349.62","-57,831,936.07","-4,002,138.25","-16,279,800.58","-13,623,619.81","180,275,770.66","-2,153,775,695.14","-917,290,509.59","-1,459,762,289.84","-2,640,779,997.38","-2,009,464,169.69","297,246,635.67","8,974,206.77"
分配股利、利润或偿还利息支付的现金,"715,896.11","8,211,506.23","5,044,416.62","647,764.57","779,488.49","837,080.87",,,,"112,321.78","367,879.01","879,503.21","1,981,996.86","2,498,767.94","717,210.40","1,398,562.42","1,758,895.76","2,217,783.76","621,927.75","1,643,108.54","2,244,025.20","3,750,152.08","1,081,282.08","8,884,985.32","10,045,402.18","12,576,978.06","1,044,345.91","1,997,878.26","9,337,973.80","74,153,452.75","54,078,851.40","146,196,006.19","230,260,443.87","328,523,233.22","103,936,034.05","129,460,813.95"
收回投资收到的现金,,,,,,,,,,,,,"30,000,000.00","78,000,000.00",,,,"120,000,000.00",,,"31,025,213.94","81,025,213.94","35,000,000.00","34,993,700.00","96,943,700.00","208,993,700.00","252,000,000.00","382,000,000.00","522,000,000.00",,"55,000.00","55,000.00","55,000.00",,,
支付其他与筹资活动有关的现金,,,,"250,000.00","3,684,410.70","382,300.00","516,753.50","517,837.70","517,837.70",,"5,601.23","5,601.23","24,348.41","86,474.75","40,727.44","80,018.11","157,507.63",,"103,299.68","18,075,462.92","21,258,461.36",,,,,"69,000.00",,"2,288,774.00","19,373,995.51","462,897,460.47","80,961,413.82","598,347,020.80","1,094,744,590.76","1,691,539,453.34","836,326,576.05","844,341,204.37"
取得投资收益收到的现金,,,,,,,,,,"32,668.59",,,,,,,,"2,443,110.07",,,,"2,741,256.51","87,628.58","640,389.56","780,045.18","780,042.30",,,"9,050,197.28",,,,,"628,869.62",,
筹资活动现金流出小计,"9,365,896.11","24,561,506.23","11,544,416.62","5,897,764.57","29,263,899.19","16,119,380.87","516,753.50","517,837.70","517,837.70","112,321.78","3,873,480.24","4,385,104.44","21,506,345.27","32,085,242.69","29,474,059.92","44,714,124.83","90,293,047.88","75,400,716.80","28,778,805.99","67,665,638.42","97,449,553.52","79,233,003.10","19,481,282.08","64,184,985.32","72,478,280.50","127,545,978.06","16,053,664.91","54,529,110.84","112,340,429.35","1,358,870,189.19","520,103,655.38","1,620,777,063.22","2,684,858,199.68","5,380,527,247.27","3,037,625,629.83","3,541,530,645.32"
处置固定资产、无形资产和其他长期资产收回的现金净额,"284,120.79",,"386,858.76","1,686.05","1,686.05","7,865.34",,"5,859.00","5,977.75","16,770.04",,,,280.00,,,,,"44,000.00","44,000.00","44,000.00","44,000.00",,,,"4,549,300.43","100,000.00","117,000.00","117,000.00","5,137,367.87",,"25,000.00","205,748.00","405,748.00",,"57,098.84"
筹资活动产生的现金流量净额,"6,384,103.89","20,469,793.77","-1,644,416.62","4,092,235.43","349,830,100.81","348,796,446.13","-515,351.17","-516,435.37","5,983,564.63","25,147,678.22","24,126,519.76","23,614,895.56","14,493,654.73","27,543,307.31","25,940.08","-4,264,724.83","6,663,042.11","12,979,283.20","-8,648,426.68","-25,210,638.42","-14,994,553.52","140,621,996.90","-12,831,282.08","21,625,014.68","19,331,719.50","10,104,021.94","13,946,335.09","-4,629,110.84","4,889,499,560.25","4,155,630,862.59","1,419,695,049.95","2,193,329,132.58","3,479,779,247.60","3,122,835,804.86","-365,591,779.67","-329,207,090.57"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,"-599,584.51",,"1,310,896.00","1,310,896.00","1,310,896.00",,,,,,,,"8,993,591.31",,"7,499,933.32","7,499,933.32","14,896,002.59","3,350,000.00","9,950,000.00","9,985,700.00","8,275,389.44",,"600,000.00","2,848,014.12","28,666,099.08",,
四、汇率变动对现金的影响,,,,,,,"-11,559.81","-28,425.57","-40,078.45","-46,788.09","7,533.41","-4,006.89",281.74,"-25,571.51","-1,135.78","-26,095.14","-38,212.97","-57,461.83","5,004.34","21,552.48","20,132.86","17,716.41",,"3,695.00","3,695.00","15,642.84",,679.60,"-10,153.35","-103,310.78","40,571.29","-3,676.72","-122,188.88","-12,166,799.37","-115,110.25","-102,452.98"
收到其他与投资活动有关的现金,"18,664.64","67,621.28","32,575.58","34,025.54","65,520.07","315,346.43","10,792.29","10,792.29","10,792.29","3,357,476.39",,,280.00,"36,076,571.67",,,,,"49,995.00","7,273,452.39","7,049,995.00","24,446,843.80",,,,,,,,,,,,"100,100,000.00","72,036,816.10","72,036,816.10"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"302,785.43","67,621.28","419,434.34","35,711.59","67,206.12","323,211.77","10,792.29","16,651.29","16,770.04","2,807,330.51",,"1,310,896.00","31,311,176.00","115,387,747.67",,,,"122,443,110.07","93,995.00","7,317,452.39","38,119,208.94","117,250,905.56","35,087,628.58","43,134,022.88","105,223,678.50","229,219,045.32","255,450,000.00","392,067,000.00","541,152,897.28","13,412,757.31","55,000.00","680,000.00","3,108,762.12","129,800,716.70","72,036,816.10","72,093,914.94"
五、现金及现金等价物净增加额,"19,233,634.64","-5,323,079.69","5,926,300.52","193,224.07","324,824,323.34","332,494,096.20","-25,457,959.05","-45,935,666.27","-52,602,645.31","-156,466,099.46","-13,845,970.89","-35,070,678.87","-64,883,518.21","-85,426,399.57","-60,745,644.87","-105,146,950.13","-105,965,161.43","-32,379,085.07","-22,894,545.01","-45,261,454.18","-35,232,968.14","210,677,282.74","-134,522,865.56","-146,155,329.74","-171,914,314.50","-107,048,149.44","-31,031,835.37","-43,207,608.25","2,872,548,337.68","738,746,744.67","-122,733,546.24","-289,124,867.10","-587,672,152.07","-556,969,118.16","-133,172,706.69","-336,625,150.47"
购建固定资产、无形资产和其他长期资产支付的现金,"3,464,628.27","11,636,331.80","9,207,493.97","13,643,264.90","15,133,370.29","27,684,910.13","7,464,066.54","7,942,236.88","10,176,866.83","71,600,711.32","1,573,275.00","9,006,271.53","35,560,493.53","58,797,888.55","30,563,867.77","55,784,859.77","62,299,060.77","75,472,242.24","16,432,392.17","29,031,290.90","39,693,571.70","48,580,809.74","4,267,864.02","6,950,999.08","8,145,757.83","15,039,007.69","7,148,369.88","9,072,557.20","10,399,737.16","103,072,115.87","434,182,244.75","779,200,837.04","1,183,461,086.57","1,423,120,650.21","64,749,268.54","15,601,516.56"
期初现金及现金等价物余额,"5,782,290.14","25,015,924.78","19,692,845.09","25,619,145.61","25,619,145.61","25,619,145.61","358,180,099.32","358,180,099.32","358,180,099.32","358,113,241.81","280,926,030.35","279,647,142.35","279,647,142.35","201,647,142.35","236,220,742.78","236,220,742.78","236,709,078.35","116,220,742.78","165,242,897.78","83,841,657.71","86,760,233.76","83,841,657.71","297,369,101.59","294,518,940.45","294,518,940.45","294,518,940.45","197,480,552.77","187,470,791.01","735,357,474.08","187,470,791.01","926,217,535.68","926,217,535.68","922,759,393.33","926,217,535.68","369,248,417.52","369,248,417.52"
投资支付的现金,"200,000.00",,,"952,500.00","952,500.00",,,,,"78,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","121,000,000.00","1,500,000.00","6,750,000.00",,"81,751,781.35",,,,"12,784,159.83","35,000,000.00","42,355,700.00","117,455,700.00","214,305,700.00","277,000,000.00","407,950,000.00","1,777,970,000.00","49,090,148.43","191,051,413.14","244,167,196.08","246,196,888.96","253,995,904.23",,
期末现金及现金等价物余额,"25,015,924.78","19,692,845.09","25,619,145.61","25,812,369.68","350,443,468.95","358,113,241.81","332,722,140.27","312,244,433.05","305,577,454.01","201,647,142.35","267,080,059.46","244,576,463.48","214,763,624.14","116,220,742.78","175,475,097.91","131,073,792.65","130,743,916.92","83,841,657.71","142,348,352.77","38,580,203.53","51,527,265.62","294,518,940.45","162,846,236.03","148,363,610.71","122,604,625.95","187,470,791.01","166,448,717.40","144,263,182.76","3,607,905,811.76","926,217,535.68","803,483,989.44","637,092,668.58","335,087,241.26","369,248,417.52","236,075,710.83","32,623,267.05"
