科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"26,712,505.78","37,599,470.64","26,929,687.23","40,777,282.75","52,516,863.75","26,898,689.58","48,490,747.52","74,989,007.92","130,089,134.38","39,802,475.37","68,133,353.45","102,945,831.98","193,096,282.56","89,357,571.45","179,735,769.90","265,638,447.02","365,074,276.43","95,474,692.01","200,719,240.56","301,203,677.52","396,528,101.27","126,439,029.70","222,676,161.17","349,892,438.67","465,517,195.96","110,873,974.49","203,879,459.16","295,609,600.94","591,028,601.91","152,785,030.44","281,966,019.77","402,744,366.42","772,051,344.83","226,676,409.13","428,441,679.76","620,359,761.12","834,258,408.63","254,294,373.90"
取得借款收到的现金,"886,340,000.00","1,127,099,224.33","647,020,548.04","1,093,342,355.37","1,358,689,122.17","270,280,862.30","616,197,568.62","786,197,568.62","1,166,497,568.62","328,500,000.00","863,800,000.00","1,637,853,500.00","4,052,549,878.47","1,531,040,388.88","4,748,372,064.07","5,924,673,634.07","9,608,237,550.96","1,787,972,247.52","2,874,364,979.15","4,531,893,017.04","8,442,109,233.69","1,729,143,725.09","3,181,659,275.21","5,652,985,190.64","8,144,472,645.51","1,413,500,000.00","2,738,651,837.80","5,640,376,153.12","7,634,735,329.82","1,015,641,353.79","2,475,306,203.64","4,860,354,895.01","9,136,158,079.83","2,953,590,646.82","6,530,848,488.52","9,056,592,668.91","12,315,023,690.78","1,983,157,769.14"
支付的各项税费,"77,587,530.98","94,594,579.99","57,521,664.90","96,477,611.79","102,930,186.11","38,817,157.27","53,532,759.67","80,671,212.09","98,094,073.01","28,954,544.93","57,686,574.50","91,480,641.14","120,653,207.74","50,005,433.30","86,448,432.15","156,039,322.06","341,719,709.18","32,844,324.06","119,716,577.20","170,356,665.01","434,530,550.88","148,844,740.24","241,499,238.79","353,329,881.81","334,015,151.40","172,197,589.90","247,312,529.14","283,110,061.49","647,518,666.10","442,663,216.59","462,312,886.84","523,181,892.26","677,094,289.96","86,453,989.66","135,899,860.91","206,541,169.20","267,301,838.32","109,950,516.15"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,"620,550,000.00","2,590,575.93","-16,918,875.76",,"1,342,530,766.09",,"659,825,148.31","861,455,479.97","3,112,730,905.28","965,474,870.80","1,143,273,368.67","1,045,500,854.14","1,914,999,974.18","285,184,338.99","383,628,601.21","539,224,904.04","528,284,908.77",,"101,137,947.11","223,271,319.97","954,948,055.60",,,,"537,100,000.00",
支付其他与经营活动有关的现金,"85,587,780.18","43,236,096.11","20,021,385.04","31,563,986.80","45,611,692.58","18,362,124.25","36,167,101.00","75,940,705.13","86,450,009.62","38,392,936.51","44,454,401.63","69,461,967.02","161,430,154.71","71,310,731.85","172,286,587.15","153,922,870.19","194,129,915.47","88,896,900.66","176,320,108.05","349,502,659.68","341,533,199.66","339,800,422.89","153,569,688.08","279,097,142.95","378,983,740.12","166,640,153.48","204,112,654.95","353,659,877.81","491,086,226.08","136,835,726.48","181,252,815.33","381,738,851.32","599,234,175.66","209,958,127.49","413,410,140.09","623,695,850.72","881,593,731.18","165,320,286.14"
筹资活动现金流入小计,"887,340,000.00","1,127,755,224.33","647,020,548.04","1,093,342,355.37","2,846,339,122.17","297,608,692.30","643,525,468.62","813,525,468.62","1,193,825,398.62","328,500,000.00","863,800,000.00","1,644,293,399.99","5,138,299,778.47","1,533,630,964.81","4,731,453,188.31","5,924,673,634.07","12,153,358,892.98","1,787,972,247.52","3,592,343,276.56","5,451,501,646.11","12,242,993,288.07","3,913,910,525.89","5,648,684,957.22","8,822,238,358.12","13,163,224,933.03","1,698,684,338.99","3,132,280,439.01","6,247,164,457.16","10,085,483,638.59","1,017,473,194.22","2,576,444,150.75","5,390,424,792.69","10,870,661,616.84","2,953,590,646.82","6,530,848,488.52","9,056,592,668.91","16,436,945,520.78","1,984,777,769.14"
经营活动现金流出小计,"1,638,286,984.09","1,637,921,044.95","638,780,506.47","1,188,198,009.12","1,873,335,896.58","682,079,977.80","1,341,215,119.29","2,202,168,105.18","2,959,738,591.66","943,609,949.55","1,776,163,222.94","2,692,770,855.83","5,361,774,987.72","1,272,479,149.47","3,289,619,330.66","4,495,522,328.36","7,090,532,530.35","1,587,270,549.89","3,030,761,446.41","5,333,763,622.94","8,190,773,857.82","2,240,679,394.33","3,933,808,343.43","6,363,811,029.41","9,389,722,756.72","2,243,710,279.01","4,763,304,725.32","7,163,019,905.98","11,754,507,957.45","3,599,642,486.58","5,506,868,226.13","8,963,959,296.05","14,279,834,672.96","3,750,078,521.51","7,498,104,452.25","10,557,263,705.14","16,056,305,120.56","3,679,712,518.94"
偿还债务支付的现金,"741,910,000.00","1,124,465,882.78","567,139,562.49","794,261,185.92","1,560,911,689.70","234,333,432.98","469,808,828.73","630,715,820.30","930,978,342.64","244,000,000.00","603,500,000.00","1,241,953,500.00","2,053,550,038.34","732,544,622.33","2,382,893,359.23","3,371,285,454.87","7,575,121,535.65","1,007,030,183.77","2,857,112,808.09","4,088,508,234.18","8,106,551,043.11","2,101,924,026.42","3,062,782,882.20","4,891,929,327.23","7,969,953,635.77","2,502,088,799.19","3,167,692,455.80","4,648,053,886.61","8,074,508,318.99","701,590,729.47","2,265,431,366.33","3,024,503,695.55","8,388,919,633.19","1,430,332,626.83","5,414,054,600.92","7,893,367,758.00","10,530,436,997.60","4,622,858,517.39"
经营活动产生的现金流量净额,"15,639,275.05","112,534,575.04","70,922,126.90","-68,662,474.53","-93,364,852.50","-155,663,453.12","-225,464,645.96","-398,290,677.82","-142,315,775.40","-262,438,202.79","-221,444,790.31","-39,915,192.81","-722,828,865.03","-321,506,373.88","-304,814,334.01","-326,327,351.40","-463,410,899.19","-316,626,803.31","-144,378,139.91","-358,133,504.44","34,735,772.73","-629,223,451.70","-1,701,360,903.93","-1,887,911,162.57","-1,244,623,252.68","627,073,204.91","48,018,059.69","-1,062,988,571.34","-646,626,255.92","-350,937,480.32","49,713,416.16","-263,603,602.68","-1,346,065,108.18","-360,621,270.52","-795,691,114.76","-934,444,875.40","-591,525,161.75","-333,772,910.17"
分配股利、利润或偿还利息支付的现金,"31,605,287.53","42,555,739.18","43,965,535.17","44,238,035.07","60,296,086.53","19,486,699.93","27,338,190.97","31,756,036.96","40,989,232.73","7,839,801.51","45,185,985.79","69,772,859.70","106,659,193.66","42,820,287.90","99,691,760.22","136,216,051.35","412,037,864.82","84,649,464.03","191,098,548.99","312,159,068.17","442,591,466.21","70,468,459.06","322,918,138.89","537,571,181.86","682,124,793.75","147,257,185.86","317,795,501.90","482,215,359.90","595,069,692.89","82,950,511.26","386,215,164.27","1,283,670,650.12","678,816,630.00","118,795,922.74","266,026,441.52","481,626,198.54","820,868,486.38","218,187,434.33"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,"925,425.00",,,,,,,,"200,985,602.76",,"125,945.38","125,945.38","53,176,869.68",
支付其他与筹资活动有关的现金,,,,,,,"10,000,000.00",,,,,,"1,600,000.00","77,600,000.00","580,066,666.67","592,100,000.00","2,081,041,019.32","599,129,064.32","784,482,261.65","731,633,245.41","3,055,591,855.92","759,889,230.18","544,295,642.80","510,000,000.00","2,143,716,524.56",,"198,744,262.22","394,984,164.26","852,253.60",,,,"88,116,772.29",,"81,645,735.00",,"260,852,555.67",
取得投资收益收到的现金,"2,276,630.84","1,500,000.00","3,000,000.00","1,029,123.20","3,000,000.00","16,000,000.00","4,573,041.00","8,473,041.00","8,473,041.13",,,,"3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","9,000,000.00",,,,"4,500,000.00",,"6,450,907.45","6,450,907.45","9,450,907.45",,"7,352,424.37","13,769,722.51","13,769,722.51","8,535,540.20","8,703,954.30","9,181,966.30","16,861,533.93","9,000,000.00","9,000,000.00","18,912,171.25","18,912,171.25",
筹资活动现金流出小计,"773,515,287.53","1,167,021,621.96","611,105,097.66","838,499,220.99","1,621,207,776.23","253,820,132.91","507,147,019.70","662,471,857.26","971,967,575.37","251,839,801.51","648,685,985.79","1,311,726,359.70","2,161,809,232.00","852,964,910.23","3,062,651,786.12","4,099,601,506.22","10,068,200,419.79","1,690,808,712.12","3,832,693,618.73","5,132,300,547.76","11,604,734,365.24","2,932,281,715.66","3,929,996,663.89","5,939,500,509.09","10,795,794,954.08","2,649,345,985.05","3,684,232,219.92","5,525,253,410.77","8,670,430,265.48","784,541,240.73","2,651,646,530.60","4,308,174,345.67","9,155,853,035.48","1,549,128,549.57","5,761,726,777.44","8,374,993,956.54","11,612,158,039.65","4,841,045,951.72"
处置固定资产、无形资产和其他长期资产收回的现金净额,"429,650.00","521,859.00",,"5,360,788.85","184,591.10","1,746,016.00","1,982,968.84","564,952.84","1,053,671.04","6,964.12","742,209.48","2,127,124.27","26,414,345.73","20,357.28","958,420.09","987,576.27","2,742,394.17","7,054.40","325,000.00","325,500.00","17,673,714.35","3,277,454.22","1,127,033.96","600,380.54","6,731,135.43","362,256.75","1,898,969.54","2,061,353.90","4,725,547.81","188,128.12","201,020.31","161,704.07","2,944,122.41","1,560,433.30","1,591,430.29","3,835,828.99","16,015,058.10","1,554,235.99"
筹资活动产生的现金流量净额,"113,824,712.47","-39,266,397.63","35,915,450.38","254,843,134.38","1,225,131,345.94","43,788,559.39","136,378,448.92","151,053,611.36","221,857,823.25","76,660,198.49","215,114,014.21","332,567,040.29","2,976,490,546.47","680,666,054.58","1,668,801,402.19","1,825,072,127.85","2,085,158,473.19","97,163,535.40","-240,350,342.17","319,201,098.35","638,258,922.83","981,628,810.23","1,718,688,293.33","2,882,737,849.03","2,367,429,978.95","-950,661,646.06","-551,951,780.91","721,911,046.39","1,415,053,373.11","232,931,953.49","-75,202,379.85","1,082,250,447.02","1,714,808,581.36","1,404,462,097.25","769,121,711.08","681,598,712.37","4,824,787,481.13","-2,856,268,182.58"
处置子公司及其他营业单位收到的现金净额,"1,479,465.80",,,,,,,,,,,,"31,656,528.09",,,,,,"109,117,049.25","109,117,866.18","44,234,618.83",,,,"39,950,964.00","10,000,000.00","19,949,784.08","19,783,825.78","71,966,640.54",,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,"-804,396.00","-3,839,144.39","972,751.39","-27,496,562.01","-17,305,759.79","-1,335,473.22","-70,476.57","-41,197,344.67","-17,565,265.86","-5,567,647.91","-4,098,722.74","-4,110,094.09","-36,127,465.81","-88,322,813.71","-98,269,900.54","9,512,896.38","-8,694,969.34","802,603.22","7,802,873.91","38,748,938.82","30,058,882.49","72,577,111.63","23,107,320.69","54,609,735.66","42,046,872.14","-36,553,635.91","7,428,198.20"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,"52,334,674.93",,,,"52,219,005.72",,"14,671,991.26","14,806,253.52","28,559,995.12",,"48,750,000.00","51,460,000.00","74,999,798.29",,,,"138,310,953.82",,,,"15,500,000.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"4,185,746.64","2,021,859.00","3,000,000.00","6,389,912.05","3,184,591.10","17,746,016.00","6,556,009.84","9,037,993.84","9,526,712.17","6,964.12","742,209.48","2,127,124.27","61,070,873.82","3,020,357.28","3,958,420.09","3,987,576.27","64,077,069.10","7,054.40","109,442,049.25","109,443,366.18","118,627,338.90","3,277,454.22","22,249,932.67","21,857,541.51","85,618,427.00","10,362,256.75","77,951,177.99","87,074,902.19","165,461,709.15","8,723,668.32","8,904,974.61","9,343,670.37","359,102,212.92","10,560,433.30","10,717,375.67","22,873,945.62","103,604,099.03","1,554,235.99"
五、现金及现金等价物净增加额,"13,766,167.91","-23,057,633.55","43,143,344.35","20,915,982.05","930,759,510.08","-280,907,533.63","-391,301,674.54","-600,332,584.07","-301,200,129.32","-254,970,720.12","-212,063,196.01","-268,678,470.23","-277,828,932.15","90,078,704.09","698,098,431.57","-32,179,011.27","677,568,463.70","-309,494,938.47","-405,514,945.72","-87,450,424.82","259,960,242.04","235,226,285.46","-162,197,579.48","583,232,336.63","622,500,816.56","-599,041,195.92","-847,290,106.41","-885,025,836.63","-79,919,843.62","-180,237,996.65","-254,189,914.53","159,844,670.35","-121,156,012.05","862,664,704.31","-163,179,389.78","-339,124,781.06","3,921,450,176.81","-3,533,546,913.99"
购建固定资产、无形资产和其他长期资产支付的现金,"91,876,523.38","98,347,669.96","66,694,232.93","171,654,589.85","193,491,527.06","46,778,655.90","138,771,487.34","162,133,511.45","249,013,631.83","69,199,679.94","206,463,004.39","327,653,045.98","2,023,987,827.96","273,074,085.28","601,373,674.69","1,470,141,828.19","859,579,189.54","84,527,012.57","85,750,785.22","117,190,375.03","280,989,968.88","96,182,912.09","113,328,741.99","167,670,906.88","385,849,677.82","32,908,197.90","212,380,900.23","443,786,090.78","690,956,800.00","78,759,012.05","276,354,864.27","584,102,046.05","894,437,947.86","187,966,054.09","201,937,097.43","151,199,435.79","366,433,086.91","52,488,255.43"
期初现金及现金等价物余额,"126,993,001.44","140,759,169.35","117,701,535.80","117,701,535.80","117,701,535.80","1,048,461,045.88","1,048,461,045.88","1,048,461,045.88","1,048,461,045.88","747,260,916.56","747,260,916.56","747,260,916.56","792,754,695.24","514,925,763.09","514,925,763.09","514,925,763.09","514,925,763.09","1,226,578,538.23","1,192,494,226.78","1,192,494,226.78","1,192,494,226.78","2,182,980,089.93","1,452,454,468.82","1,452,454,468.82","1,452,454,468.82","2,074,955,285.38","2,074,955,285.38","2,074,955,285.38","2,074,955,285.38","1,627,043,277.68","1,995,035,441.76","1,995,035,441.76","1,995,035,441.76","1,873,879,429.71","1,873,879,429.71","1,873,879,429.71","1,873,879,429.71","5,795,329,606.52"
投资支付的现金,,,,,"700,047.40",,,,"10,000,000.00",,,"235,000,000.00","29,500,000.00",,"40,976,820.00","47,463,776.01","71,777,922.36","5,441,235.82",,"10,500,000.00","66,698,998.97",,"60,384,694.96","204,796,889.96","75,614,899.35","138,196,913.08","218,439,559.33","178,542,153.75","297,439,559.33",,,"54,102,680.80","14,102,680.80",,,,,"300,000,000.00"
期末现金及现金等价物余额,"140,759,169.35","117,701,535.80","160,844,880.15","138,617,517.85","1,048,461,045.88","776,298,254.74","665,904,113.83","486,873,204.30","747,260,916.56","492,290,196.44","535,197,720.55","478,582,446.33","514,925,763.09","605,004,467.18","1,213,024,194.66","482,746,751.82","1,192,494,226.79","917,083,599.76","786,979,281.06","1,105,043,801.96","1,452,454,468.82","2,418,206,375.39","1,290,256,889.34","2,035,686,805.45","2,074,955,285.38","1,475,914,089.46","1,227,665,178.97","1,189,929,448.75","1,995,035,441.76","1,446,805,281.03","1,740,845,527.23","2,154,880,112.11","1,873,879,429.71","2,736,544,134.02","1,710,700,039.93","1,534,754,648.65","5,795,329,606.52","2,261,782,692.53"
