科目,2011-12-31,2012-12-31,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
存货,"471,146,104.26","518,705,357.80","789,026,820.26","823,512,687.17","984,937,447.81","1,009,708,616.51","1,088,658,942.88","1,120,537,009.94","1,254,051,408.25","1,300,431,129.47","1,060,613,377.31","1,239,188,727.86","1,473,137,268.72","1,471,911,779.62","1,539,508,041.51","1,578,814,497.42","1,597,568,125.86","1,542,787,603.57","1,709,123,110.03","1,726,916,396.26"
其他应付款,"7,116,193.48","17,715,195.96","14,114,712.94","32,579,894.52","32,579,544.08","34,420,489.43","35,687,423.59","36,427,629.90","39,135,977.09","40,436,693.86","41,652,452.77","45,883,817.29","46,047,406.38","63,277,484.99","98,627,450.63","100,127,253.94","102,666,862.59","42,193,726.05","42,890,945.55","42,242,662.37"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,
其他流动资产,"19,328,737.53","33,850,970.88","33,584,815.82","8,633,400.63","43,099,583.87","58,428,369.69","52,127,402.97","263,812,410.30","261,687,995.78","167,851,299.57","218,154,536.56","112,559,689.68","201,129,149.52","225,009,338.28","210,527,266.11","107,328,973.07","143,054,660.38","138,170,305.22","169,841,955.97","160,597,439.31"
其他流动负债,,,,,,,,,,,,,,,,,,,,
流动资产合计,"742,158,682.84","1,012,382,141.92","1,089,397,242.26","1,213,191,839.26","1,309,040,753.51","1,764,159,115.13","1,687,462,921.75","1,787,437,027.52","1,967,660,627.64","2,061,822,122.84","2,058,560,296.92","2,083,598,471.26","2,288,271,740.20","2,245,670,434.72","2,329,448,172.43","2,477,241,170.69","2,466,422,530.95","2,332,812,012.37","2,331,172,544.69","2,344,670,178.33"
流动负债合计,"470,662,013.49","636,726,909.43","701,202,178.23","836,887,954.36","875,039,179.67","917,458,304.55","1,006,683,067.83","916,517,719.44","1,093,409,895.27","1,197,458,505.24","1,228,675,472.77","1,301,845,817.05","1,497,490,851.08","1,410,332,603.58","1,511,256,517.95","1,596,656,164.42","1,593,935,074.80","1,444,183,400.08","1,631,998,944.34","1,613,017,719.07"
可供出售金融资产,,,,,,"23,710,000.00","223,710,000.00","23,710,000.00","23,710,000.00","23,710,000.00","23,710,000.00","23,710,000.00","23,710,000.00","23,710,000.00","24,710,000.00","24,710,000.00","24,710,000.00","24,710,000.00","24,710,000.00","24,710,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,
长期股权投资,"27,500,221.81","10,500,000.00","10,500,000.00","23,710,000.00","23,710,000.00",,,,,"7,000,000.00","7,000,000.00","7,000,000.00","8,050,000.00","8,050,000.00","8,050,000.00","8,050,000.00","8,050,000.00","8,050,000.00","8,050,000.00","8,050,000.00"
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,"22,412,966.01","21,902,008.98","21,646,530.47","21,391,051.97","20,283,590.59","20,880,094.96","20,624,616.45","20,369,137.95","20,113,659.45","21,506,388.39","21,231,787.98","20,944,416.29","20,665,026.68","20,385,473.77","20,106,049.19","19,826,624.53","19,539,217.93","19,267,775.29"
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"12,992,295.27","11,544,743.85","102,891,753.34","100,084,821.16","99,116,727.41","99,331,732.95","98,742,717.90","97,742,131.18","96,755,839.05","98,050,653.74","109,621,362.48","167,331,661.77","155,855,275.23","165,304,264.71","162,989,149.39","160,808,902.72","158,715,615.74","172,400,888.70","360,032,789.81","356,051,772.79"
递延所得税负债,"3,080,935.00","1,323,675.00","12,021,130.65","1,938,220.79","6,815,558.56","5,053,538.83","6,473,551.06","3,927,690.49","3,489,204.53","5,524,836.65","1,769,330.18","1,765,085.55","1,740,713.85","22,424,696.12","16,620,958.09","20,654,637.06","16,249,906.29","17,175,835.23","18,260,923.63","17,803,431.79"
在建工程,,,,,,,,,,,,,"13,206,893.00",,,,,,,
其他非流动负债,,,"2,550,000.00","2,550,000.00","2,550,000.00",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"3,080,935.00","1,323,675.00","14,571,130.65","4,488,220.79","9,365,558.56","8,483,538.83","9,691,051.07","6,932,690.51","6,103,104.56","9,567,336.69","5,561,830.23","5,307,585.61","5,033,213.92","25,467,196.20","19,413,458.18","23,197,137.16","18,542,406.40","21,218,335.23","22,865,923.63","21,770,931.79"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"473,742,948.49","638,050,584.43","715,773,308.88","841,376,175.15","884,404,738.23","925,941,843.38","1,016,374,118.90","923,450,409.95","1,099,512,999.83","1,207,025,841.93","1,234,237,303.00","1,307,153,402.66","1,502,524,065.00","1,435,799,799.78","1,530,669,976.13","1,619,853,301.58","1,612,477,481.20","1,465,401,735.31","1,654,864,867.97","1,634,788,650.86"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"113,000,000.00","113,000,000.00","113,000,000.00","113,000,000.00","113,000,000.00","150,680,000.00","150,680,000.00","150,680,000.00","150,680,000.00","150,680,000.00","150,680,000.00","150,680,000.00","150,680,000.00","150,680,000.00","150,680,000.00","150,680,000.00","150,680,000.00","150,680,000.00","150,680,000.00","150,680,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"31,422,844.83","31,422,844.83","31,422,844.83","31,422,844.83","31,422,844.83","401,955,951.83","401,955,951.83","401,955,951.83","401,955,951.83","401,955,951.83","401,955,951.83","401,955,951.83","401,955,951.83","401,955,951.83","401,955,951.83","401,955,951.83","401,955,951.83","401,955,951.83","401,955,951.83","401,955,951.83"
无形资产,"2,657,899.95","4,182,629.99","6,435,994.70","6,403,737.89","6,388,913.08","6,375,828.40","6,037,512.06","5,702,270.28","5,408,410.26","5,071,332.95","4,734,352.91","4,634,103.75","4,297,123.71","4,005,652.39","3,670,701.10","3,363,821.04","3,053,735.75","2,848,605.18","2,914,371.46","2,914,505.06"
盈余公积,"14,063,435.19","18,658,273.23","23,429,688.94","23,429,688.94","23,429,688.94","27,890,732.42","27,890,732.42","27,890,732.42","27,890,732.42","30,465,912.48","30,465,912.48","30,465,912.48","30,465,912.48","32,909,787.21","32,909,787.21","32,909,787.21","32,909,787.21","35,248,431.43","35,248,431.43","35,248,431.43"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,
未分配利润,"170,664,186.56","249,592,369.13","355,646,199.95","399,341,145.65","449,808,191.22","449,557,233.12","478,373,194.74","477,933,270.95","492,740,183.74","498,364,042.59","497,037,953.36","509,037,533.32","511,527,772.73","542,088,905.03","532,015,285.10","585,543,799.09","576,152,307.63","590,257,474.56","596,670,312.32","621,866,960.36"
长期待摊费用,"14,272,143.74","12,485,751.18","8,546,458.96","37,437,476.19","38,476,927.69","38,241,216.44","35,729,541.36","34,336,443.80","45,556,348.82","63,442,650.01","62,237,709.21","61,435,804.66","63,263,168.17","61,521,474.20","58,159,088.21","56,473,265.21","53,993,515.27","51,848,551.17","50,442,413.64","47,294,203.34"
少数股东权益,"494,958.39","702,302.11","1,952,845.69","2,000,476.21","2,071,040.82","2,055,065.15","1,360,771.63","613,748.74","-142,353.35","-1,008,828.02","-1,863,735.60","-2,682,148.81","-3,766,430.84","-10,505,472.26","-12,911,978.26","-15,384,222.62","-13,419,112.58","-18,157,012.82","-19,656,204.37","-19,761,848.62"
递延所得税资产,"3,807,129.85","331,106.79","1,040,473.02","2,607,643.40","2,418,251.88","911,127.11","962,085.86","847,906.15","900,356.05","3,493,118.32","16,754,968.10","19,325,185.65","12,388,878.91","5,516,300.28","7,116,455.20","5,127,672.66","6,221,157.39","6,882,420.36","6,263,990.39","4,481,679.79"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,"5,232,803.90","3,338,400.00","3,960,753.90","3,706,400.00","11,868,240.00","12,021,316.20","4,523,905.00","9,781,036.00","8,069,036.00","3,112,404.00","18,206,429.00","20,510,429.00","19,398,311.00","19,483,811.00","6,007,478.00","16,638,031.26","17,338,031.26"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"61,229,690.62","39,044,231.81","151,827,646.03","197,378,491.52","195,095,750.53","193,921,710.77","389,171,847.77","195,087,086.37","204,976,886.83","225,660,797.97","253,953,088.15","313,012,180.22","305,115,531.00","307,258,536.87","305,870,849.58","298,317,446.40","294,333,884.34","292,574,567.94","488,590,814.49","480,107,967.53"
所有者权益(或股东权益)合计,"329,645,424.97","413,375,789.30","525,451,579.41","569,194,155.63","619,731,765.81","1,032,138,982.52","1,060,260,650.62","1,059,073,703.94","1,073,124,514.64","1,080,457,078.88","1,078,276,082.07","1,089,457,248.82","1,090,863,206.20","1,117,129,171.81","1,104,649,045.88","1,155,705,315.51","1,148,278,934.09","1,159,984,845.00","1,164,898,491.21","1,189,989,495.00"
资产总计,"803,388,373.46","1,051,426,373.73","1,241,224,888.29","1,410,570,330.78","1,504,136,504.04","1,958,080,825.90","2,076,634,769.52","1,982,524,113.89","2,172,637,514.47","2,287,482,920.81","2,312,513,385.07","2,396,610,651.48","2,593,387,271.20","2,552,928,971.59","2,635,319,022.01","2,775,558,617.09","2,760,756,415.29","2,625,386,580.31","2,819,763,359.18","2,824,778,145.86"
负债和所有者(或股东权益)合计,"803,388,373.46","1,051,426,373.73","1,241,224,888.29","1,410,570,330.78","1,504,136,504.04","1,958,080,825.90","2,076,634,769.52","1,982,524,113.89","2,172,637,514.47","2,287,482,920.81","2,312,513,385.07","2,396,610,651.48","2,593,387,271.20","2,552,928,971.59","2,635,319,022.01","2,775,558,617.09","2,760,756,415.29","2,625,386,580.31","2,819,763,359.18","2,824,778,145.86"
