科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
应付职工薪酬,"3,752,292.76","7,170,440.32","3,155,142.62",955.12,"2,312.88","2,422,418.00","15,615,409.94","5,953,143.33","6,204,156.70","6,578,257.52","28,762,697.33","7,714,790.94","10,346,675.51","9,268,757.43","23,831,258.23","8,898,045.49","8,881,016.65","8,875,310.75","28,904,744.32","8,555,739.94","9,986,744.22","9,529,062.68","33,022,816.57","10,896,678.02","13,072,688.80","12,271,049.66","50,643,846.18","11,812,037.94","11,589,718.00","10,204,125.32","43,495,677.11","9,707,782.49","9,839,169.56","9,919,805.11","38,228,522.63","12,548,688.74","11,831,224.97"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"7,493,789.11","1,852,944.40","8,986,026.49","6,312,482.71","11,342,557.67","7,653,107.86","5,230,781.13","7,674,336.69","10,428,751.37","10,369,405.60","5,627,018.51","6,247,877.64","14,663,594.84","18,861,351.67","20,013,927.88","12,465,223.70","9,398,985.59","2,313,384.36","-2,991,627.64","-3,991,106.87","-4,432,085.01","-6,423,747.54","23,336,719.78","13,011,306.01","11,216,571.51","8,304,193.62","32,426,895.60","15,711,846.92","15,666,139.33","12,805,304.50","31,220,288.21","20,015,800.50","15,161,189.19","14,966,116.60","21,810,629.65","7,776,532.04","5,015,924.18"
应收利息,,,,,,,"7,786,917.80","7,736,917.80","12,031,452.05","16,899,561.60","26,110,340.05","32,045,227.41","412,328.77","7,297,260.28","8,614,830.91","21,508,095.21","9,119,737.35","12,118,990.92","1,261,465.41","1,878,462.17","2,276,566.17","2,648,311.14","126,639.98","96,408.22","6,933,481.37","6,362,593.61","13,602,521.11","19,841,279.52","5,332,957.40","1,588,335.53","1,761,026.02","1,248,756.82","5,454,962.56","6,408,861.17","2,491,898.14","2,278,563.42","2,092,257.02"
应付利息,"99,801.90","62,100.00","8,100.00",,,,,,,,,,,,,,,,"60,402.28","57,550.80","118,840.45","60,287.72",,,"349,315.07","4,130,136.99","7,910,958.90","11,650,684.93",,,"108,750.00","146,510.42","118,809.38","19,306.85",,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,260,000.00",,"49,946.91"
应付股利,"3,875,453.05","8,400,000.00",,,,,,,,,,,"4,095,586.28","4,095,586.28","4,095,586.28","4,095,586.28","20,455,167.80","1,536,704.28",,,,,,,,,,,,,,,,,,,824.22
存货,"20,279,347.22","24,640,581.89","36,567,112.97","39,164,843.74","43,709,305.60","54,796,330.48","61,800,506.47","68,121,746.80","72,471,663.84","65,995,957.51","69,971,531.59","76,012,159.16","75,113,781.82","71,439,064.78","85,539,832.85","96,321,397.73","99,319,051.66","137,801,608.41","131,932,991.67","169,655,110.39","180,537,891.64","210,618,229.89","238,481,067.77","317,940,807.20","303,208,805.56","356,191,404.48","390,362,816.14","530,197,802.70","561,573,154.54","523,944,247.44","420,305,968.53","478,815,058.06","445,679,384.42","422,723,926.98","406,828,173.38","520,465,529.71","390,369,887.94"
其他应付款,"3,582,898.68","24,128,295.33","12,748,532.42","732,821.44","454,075.20","663,105.54","2,041,593.82","2,771,660.36","4,993,675.76","1,886,529.45","1,372,228.59","2,765,299.43","2,163,633.09","2,706,883.80","3,506,312.75","4,889,192.30","13,628,803.37","42,844,217.11","7,975,002.22","9,179,758.47","24,217,089.94","38,616,488.30","69,317,706.50","118,279,451.65","80,062,288.10","101,150,837.52","99,720,455.04","117,540,812.83","214,911,383.91","189,040,062.36","157,767,780.83","174,851,233.78","154,081,496.74","365,730,128.85","425,000,757.51","462,261,011.10","475,486,687.67"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,"1,095,780.40","577,681.01",,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,"56,800,000.00","46,800,000.00","46,800,000.00","36,800,000.00","68,324,981.17","104,348,754.91","111,968,786.41","107,613,724.35","113,555,664.18","89,935,888.20","110,672,911.57","115,076,392.32","96,207,267.17","102,466,273.76","93,852,018.92","97,746,448.69","258,052,044.26","259,816,562.40","117,797,229.99"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"269,991,947.83","314,941,131.18","354,616,152.58","329,671,928.58","1,921,697,429.78","1,930,214,936.14","2,009,089,691.60","1,961,542,529.79","1,959,372,502.62","1,956,452,402.05","2,009,232,426.93","2,013,620,031.38","1,992,400,534.06","2,074,613,527.85","2,165,409,139.16","2,131,663,311.75","2,078,447,513.65","2,134,042,214.89","2,198,523,993.70","2,211,518,142.10","2,186,108,454.09","2,211,280,391.31","2,237,809,308.36","2,361,464,998.26","2,453,746,006.49","2,519,928,280.03","2,815,112,525.56","2,807,421,035.50","2,507,078,647.56","2,502,900,280.30","2,588,321,090.43","2,625,290,463.13","2,587,405,655.48","2,680,952,736.73","2,734,871,598.08","2,789,226,880.70","2,905,592,480.48"
流动负债合计,"102,526,729.83","131,107,084.18","118,543,566.75","64,694,999.62","41,295,921.28","66,815,246.57","131,432,688.45","45,504,443.35","53,735,033.39","40,084,291.31","77,886,678.19","47,686,148.76","63,635,425.01","88,538,913.70","95,767,428.78","91,718,964.96","95,787,336.63","113,199,691.40","113,498,423.27","90,576,846.79","144,818,208.87","155,147,593.41","225,039,913.32","283,961,768.67","600,027,616.71","652,328,157.40","809,209,154.86","778,574,087.71","453,112,359.73","514,948,787.46","487,032,930.50","493,926,015.01","504,221,486.53","631,097,835.06","711,559,471.72","762,477,940.99","818,324,580.91"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"43,373,229.51","67,592,361.48","79,672,839.41","79,989,786.80","81,721,220.68","91,047,799.25","108,536,056.96","132,014,401.33","164,466,654.41","162,128,858.61","162,131,413.98","166,637,985.11","195,965,477.67","199,702,018.15","212,990,285.11","223,157,682.17"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,"21,459,323.61","21,459,323.61",,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,"1,990,328.52","1,473,091.48",,,,,,,,,,,,,,,
长期股权投资,,,"3,000,000.00","3,000,000.00","9,250,000.00","69,250,000.00","102,472,279.80","101,977,499.80","101,977,499.80","101,977,499.80","112,107,535.58","113,981,632.14","125,475,295.65","134,214,325.55","146,198,775.15","147,828,411.69","146,670,468.25","147,672,731.29","73,287,776.86","72,372,178.41","80,956,888.59","118,049,231.29","45,226,477.99","2,249,219.62","1,686,303.78","1,121,997.88",,,,"37,827,871.08","33,892,728.59","33,892,728.59","35,509,075.66","37,475,282.22","38,357,183.06","39,257,177.65","37,530,874.67"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,"9,863,224.26","9,792,386.07","9,726,109.26","9,659,832.45","9,593,555.64","9,527,278.83","9,461,002.02","9,394,725.21","9,328,448.40","9,262,171.59","9,195,894.78","9,129,617.97",,,,,"18,580,170.11","28,638,689.53","28,416,827.66","28,070,968.46","29,977,209.67","19,905,158.21","134,771,395.24","133,958,834.32","161,483,069.80","160,383,860.62","160,173,463.82","159,337,942.03","159,472,769.48","167,266,746.27","165,640,660.00","165,614,388.63","174,978,710.28","146,454,614.17","146,339,111.35"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"960,000.00","960,000.00","960,000.00"
固定资产,"20,725,721.65","22,398,762.50","101,579,635.45","101,183,925.98","101,659,043.80","102,199,361.22","101,732,280.59","102,267,491.79","103,865,772.78","114,572,163.21","113,725,750.12","113,105,638.43","112,929,069.04","115,797,673.20","125,225,706.45","142,842,024.96","166,010,750.89","165,247,335.44","202,835,699.59","190,969,025.18","249,589,740.06","248,098,834.00","312,832,033.30","329,786,271.06","357,496,760.97","383,729,800.63","343,684,912.57","338,392,905.96","361,205,243.40","357,261,065.90","496,930,193.30","479,443,938.83","473,698,043.83","464,647,838.19","450,099,777.97","467,510,718.83","458,141,726.65"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,"1,276,924.02","1,269,996.76","2,046,645.81","2,039,718.55","3,173,173.22","3,166,245.96","3,007,575.76","2,600,243.65","2,555,560.15","2,510,876.64","2,468,502.22","2,421,509.63","2,376,826.13","2,332,142.62","2,287,459.12"
在建工程,"10,175,205.20","98,675,428.25",,,"212,680.00","261,480.00","1,492,845.20","4,127,178.32","6,101,524.81","29,506,872.62","57,239,724.69","60,911,760.21","91,389,822.50","102,763,798.37","118,314,211.32","147,156,922.55","171,409,071.25","177,496,611.09","116,696,858.24","133,356,420.37","154,244,698.32","167,957,652.18","186,536,733.95","196,514,144.86","162,942,936.73","158,723,006.02","157,880,275.48","158,790,558.08","146,412,291.44","145,540,207.96","497,005.88","1,125,154.00","803,772.91","1,427,525.41","1,275,530.54","1,949,897.74","2,167,397.74"
其他非流动负债,"10,050,000.00","11,900,000.00","3,060,000.00","1,620,000.00","1,620,000.00","1,830,000.00","6,166,000.00","4,700,000.00","8,350,000.00","13,084,000.00","16,324,000.00","22,694,000.00","19,035,000.00","14,805,200.00","39,910,440.00","32,444,427.46","29,724,400.75","23,683,532.18","23,298,451.27","18,607,880.70","18,226,209.50","30,041,981.14",,,,"31,858,653.24",,,,,,,,"4,969,506.49",,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"10,050,000.00","11,900,000.00","3,060,000.00","1,620,000.00","1,620,000.00","1,830,000.00","6,166,000.00","4,700,000.00","8,350,000.00","13,084,000.00","16,324,000.00","22,694,000.00","19,035,000.00","14,805,200.00","39,910,440.00","32,444,427.46","29,724,400.75","23,683,532.18","23,298,451.27","18,607,880.70","20,216,538.02","31,515,072.62","33,848,573.71","31,763,099.99","39,220,995.86","33,898,371.79","31,534,014.57","28,299,743.20","25,045,463.82","21,669,959.44","22,818,513.50","20,813,990.03","10,787,313.19","7,391,016.12","16,941,629.33","15,778,759.54","14,651,604.05"
固定资产清理,,,,,,,,,,,,"22,877.81",,,,"17,356.90",,,,,,,,,683.12,"8,030.39",,,,"243,044.67",,,,,,,
负债合计,"112,576,729.83","143,007,084.18","121,603,566.75","66,314,999.62","42,915,921.28","68,645,246.57","137,598,688.45","50,204,443.35","62,085,033.39","53,168,291.31","94,210,678.19","70,380,148.76","82,670,425.01","103,344,113.70","135,677,868.78","124,163,392.42","125,511,737.38","136,883,223.58","136,796,874.54","109,184,727.49","165,034,746.89","186,662,666.03","258,888,487.03","315,724,868.66","639,248,612.57","686,226,529.19","840,743,169.43","806,873,830.91","478,157,823.55","536,618,746.90","509,851,444.00","514,740,005.04","515,008,799.72","638,488,851.18","728,501,101.05","778,256,700.53","832,976,184.96"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"82,000,000.00","84,000,000.00","84,000,000.00","84,000,000.00","112,000,000.00","112,000,000.00","112,000,000.00","112,000,000.00","224,000,000.00","224,000,000.00","224,000,000.00","224,000,000.00","336,000,000.00","336,000,000.00","336,000,000.00","336,000,000.00","338,956,768.00","340,191,882.00","340,460,084.00","341,735,270.00","683,064,298.00","688,062,093.00","688,834,305.00","688,896,931.00","688,896,931.00","1,377,793,862.00","1,377,793,862.00","1,377,793,862.00","1,377,793,862.00","1,377,793,862.00","1,377,793,862.00","1,377,793,862.00","1,377,793,862.00","1,377,793,862.00","1,377,793,862.00","1,377,793,862.00","1,433,578,862.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"32,071,125.26","58,071,125.26","62,771,125.26","62,771,125.26","1,626,621,525.26","1,626,621,525.26","1,629,616,979.61","1,629,616,979.61","1,517,616,979.61","1,517,616,979.61","1,517,616,979.61","1,518,135,139.39","1,406,135,139.39","1,410,753,239.39","1,422,891,289.15","1,427,135,286.34","1,476,144,468.03","1,498,846,086.33","1,491,044,658.28","1,511,295,826.59","1,179,802,478.03","1,216,645,228.30","1,224,031,114.10","1,224,489,786.93","1,229,630,532.90","540,733,601.90","582,920,252.05","580,409,127.61","615,307,172.05","637,763,752.05","643,319,252.05","643,319,252.05","665,678,652.05","719,940,782.46","727,939,103.79","727,939,103.79","803,577,346.62"
无形资产,"4,086,549.06","3,500,879.05","45,690,684.10","45,323,702.83","44,956,721.56","44,589,740.29","44,222,759.02","43,855,777.75","43,488,796.48","55,253,069.68","54,577,666.69","53,902,263.70","53,226,860.71","63,457,414.87","66,475,433.03","90,733,005.68","89,035,479.71","92,254,620.40","127,396,133.23","138,430,543.82","142,452,051.92","139,541,005.69","240,147,083.55","238,032,501.16","297,625,394.38","369,205,255.32","377,595,700.61","369,361,100.84","379,870,394.37","369,366,124.49","417,617,036.50","442,859,352.08","446,767,109.97","468,520,007.98","462,279,083.00","454,644,980.32","458,462,517.50"
盈余公积,"6,788,320.31","15,249,920.56","25,793,311.20","25,793,311.20","25,793,311.20","25,793,311.20","40,127,196.27","40,127,196.27","40,127,196.27","37,070,600.92","45,395,848.03","45,395,848.03","45,395,848.03","45,395,848.03","53,358,030.75","53,358,030.75","53,358,030.75","53,358,030.75","64,656,810.94","64,656,810.94","64,656,810.94","64,656,810.94","78,220,398.39","78,220,398.39","82,624,176.11","82,624,176.11","88,578,557.85","88,578,557.85","88,578,557.85","88,578,557.85","96,954,317.91","96,954,317.91","96,954,317.91","96,954,317.91","100,305,863.05","100,305,863.05","100,305,863.05"
开发支出,,,,,"1,790,288.34","3,850,601.11","6,643,092.09","8,177,154.02","10,610,970.29","7,838,290.11","19,911,806.57","23,527,221.38","32,432,723.76","32,836,808.12","50,066,836.28","38,270,897.11","69,038,297.21","100,222,014.66","84,877,784.23","85,866,477.50","109,855,033.65","136,833,550.32","113,239,009.63","131,657,709.16","103,154,378.28","54,524,209.51","75,905,972.12","93,261,910.23","110,782,366.29","153,952,781.62","134,927,010.99","131,133,663.06","131,368,594.11","123,327,625.21","154,307,929.28","166,143,295.44","171,134,388.25"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110,454,300.00"
商誉,,,,,,,,,,,,,,,"1,409,874.82","1,409,874.82","1,409,874.82","1,409,874.82",,,"20,995,305.35","20,995,305.35","33,034,151.64","64,461,616.13","53,954,477.41","53,954,477.41","62,022,295.17","62,022,295.17","62,022,295.17","41,101,969.40","33,034,151.64","33,034,151.64","33,034,151.64","33,034,151.64",,,
未分配利润,"72,536,193.43","140,351,828.25","222,059,369.69","252,396,883.21","284,637,446.46","328,517,815.01","356,898,339.81","400,522,028.54","392,000,218.71","443,950,882.47","499,851,987.86","532,861,909.71","547,304,702.64","633,699,705.62","714,784,935.21","748,122,395.04","715,826,090.78","775,197,291.87","773,053,382.91","814,805,487.88","829,911,731.71","905,524,732.08","906,884,103.68","951,185,603.55","997,456,125.81","1,023,225,975.67","1,099,573,361.26","1,146,322,119.02","1,185,084,528.47","1,234,162,633.19","1,306,915,193.52","1,355,638,158.59","1,324,655,381.34","1,349,679,369.82","1,298,725,606.41","1,351,115,017.44","1,347,272,891.96"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,"2,053,531.77","11,511,453.66","1,469,594.57","4,844,702.80","4,542,883.83",,"354,611.39","346,702.03","320,505.93","358,096.28","822,605.77","781,888.69","741,171.61"
少数股东权益,,100.01,,,,"1,960,000.00","1,953,347.97","1,952,310.70","1,996,688.99","2,649,130.81","2,639,765.52","6,109,491.31","8,295,530.03","12,172,305.70","21,499,746.66","21,102,746.81","23,491,014.73","25,176,342.18","28,433,903.71","29,995,104.96","60,993,401.32","64,853,172.26","130,868,766.58","184,753,904.33","99,310,563.34","105,178,144.62","108,368,395.29","115,189,800.95","117,682,940.69","53,919,158.28","54,180,567.51","56,301,154.78","57,013,004.94","9,148,192.09","100,517.32","-558,814.78","-624,535.04"
递延所得税资产,"992,945.09","1,163,857.28","1,477,676.51","2,304,375.83","2,675,931.46","3,511,946.83","2,948,048.17","2,948,048.17","2,948,048.17","3,460,862.44","7,591,900.23","8,548,940.56","8,751,654.62","8,552,458.18","11,047,901.36","9,844,818.32","11,004,971.49","10,994,648.58","11,562,220.31","9,782,029.45","10,404,189.19","11,715,258.31","19,087,269.33","18,249,424.97","27,185,109.18","29,386,399.46","32,282,944.84","30,879,645.14","30,049,186.63","32,364,683.11","30,588,131.04","31,300,200.63","40,852,379.46","44,025,336.98","22,517,737.79","21,770,119.18","22,077,448.21"
外币报表折算价差,,,,,,,,,,,,,210.02,411.67,"-63,992.98","-115,227.58","-261,682.40","-312,805.54","-685,078.11","-739,721.50","-440,278.06","-489,276.19",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"37,355,920.24",,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"35,980,421.00","125,738,927.08","161,611,220.32","161,604,390.71","170,270,774.42","233,322,961.90","269,104,860.51","272,880,428.68","278,453,614.35","322,003,483.07","374,482,832.28","383,262,505.82","433,401,321.06","466,752,096.26","518,738,738.41","578,103,312.03","654,578,913.62","695,297,836.28","635,236,642.57","659,415,364.26","796,914,734.74","914,635,035.11","1,047,672,330.54","1,080,528,884.58","1,279,676,001.51","1,299,304,008.89","1,303,372,564.41","1,326,473,035.80","1,387,072,526.28","1,461,462,344.67","1,469,442,497.42","1,482,534,051.11","1,494,632,278.62","1,534,395,730.21","1,504,340,575.84","1,511,502,977.13","1,519,752,318.15"
所有者权益(或股东权益)合计,"193,395,639.00","297,672,974.08","394,623,806.15","424,961,319.67","2,049,052,282.92","2,094,892,651.47","2,140,595,863.66","2,184,218,515.12","2,175,741,083.58","2,225,287,593.81","2,289,504,581.02","2,326,502,388.44","2,343,131,430.11","2,438,021,510.41","2,548,470,008.79","2,585,603,231.36","2,607,514,689.89","2,692,456,827.59","2,696,963,761.73","2,761,748,778.87","2,817,988,441.94","2,939,252,760.39","3,026,593,151.87","3,126,269,014.18","3,094,173,395.43","3,133,005,759.73","3,277,741,920.54","3,327,020,240.39","3,415,993,350.29","3,427,743,878.07","3,547,912,143.85","3,593,084,509.20","3,567,029,134.38","3,576,859,615.76","3,510,711,072.87","3,522,473,157.30","3,592,368,613.67"
资产总计,"305,972,368.83","440,680,058.26","516,227,372.90","491,276,319.29","2,091,968,204.20","2,163,537,898.04","2,278,194,552.11","2,234,422,958.47","2,237,826,116.97","2,278,455,885.12","2,383,715,259.21","2,396,882,537.20","2,425,801,855.12","2,541,365,624.11","2,684,147,877.57","2,709,766,623.78","2,733,026,427.27","2,829,340,051.17","2,833,760,636.27","2,870,933,506.36","2,983,023,188.83","3,125,915,426.42","3,285,481,638.90","3,441,993,882.84","3,733,422,008.00","3,819,232,288.92","4,118,485,089.97","4,133,894,071.30","3,894,151,173.84","3,964,362,624.97","4,057,763,587.85","4,107,824,514.24","4,082,037,934.10","4,215,348,466.94","4,239,212,173.92","4,300,729,857.83","4,425,344,798.63"
负债和所有者(或股东权益)合计,"305,972,368.83","440,680,058.26","516,227,372.90","491,276,319.29","2,091,968,204.20","2,163,537,898.04","2,278,194,552.11","2,234,422,958.47","2,237,826,116.97","2,278,455,885.12","2,383,715,259.21","2,396,882,537.20","2,425,801,855.12","2,541,365,624.11","2,684,147,877.57","2,709,766,623.78","2,733,026,427.27","2,829,340,051.17","2,833,760,636.27","2,870,933,506.36","2,983,023,188.83","3,125,915,426.42","3,285,481,638.90","3,441,993,882.84","3,733,422,008.00","3,819,232,288.92","4,118,485,089.97","4,133,894,071.30","3,894,151,173.84","3,964,362,624.97","4,057,763,587.85","4,107,824,514.24","4,082,037,934.10","4,215,348,466.94","4,239,212,173.92","4,300,729,857.83","4,425,344,798.63"
