科目,2013-12-31,2014-12-31,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
持有至到期投资,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,
长期股权投资,,"2,579,153.49","2,322,621.05",,"2,528,779.02","2,675,331.79","2,946,832.03","3,297,618.68",,,,,,,"103,885,187.06","104,209,138.80"
专项应付款,,,,,,,,,,,,,,,,
投资性房地产,"59,556,701.04","56,497,695.00","53,438,688.95",,"51,909,185.92","51,144,434.53","50,379,682.92","49,614,931.39","48,850,179.87","48,085,428.37","34,251,515.06","33,697,480.34","64,611,956.20","60,908,710.13","100,785,119.88","96,015,833.80"
预计负债,,,,,,,"2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00",,,,
固定资产,"606,390,422.65","627,380,349.37","737,347,321.42",,"1,013,216,615.87","1,006,372,319.44","1,005,758,870.10","1,006,544,497.70","1,050,323,391.75","1,076,935,867.44","1,095,433,523.18","1,087,252,510.74","1,050,713,845.04","1,071,942,453.19","1,049,970,854.78","1,054,740,376.15"
递延所得税负债,,"9,436.50","259,452.60",,,,"284,993.23",,,,,,"1,170,216.20","1,284,152.96",,
在建工程,"83,611,414.74","191,079,792.93","315,130,938.73",,"13,178,670.47","10,527,360.92","10,777,810.38","14,849,961.81","6,082,896.42","16,801,033.93","1,509,141.85","3,659,370.89","3,077,187.65","11,845,242.66","12,430,567.31","28,741,747.87"
其他非流动负债,"5,500,000.00","5,500,000.00","5,500,000.00",,"5,500,000.00","5,500,000.00","5,849,325.35","5,849,325.39","5,657,181.69","5,657,181.69","5,500,000.00","5,500,000.00",,,"3,430,000.00","3,430,000.00"
工程物资,,,,,,,,,,,,,,,,
非流动负债合计,"12,916,666.67","11,926,103.20","11,176,119.32",,"10,416,666.74","10,166,666.75","12,550,985.30","12,015,992.08","11,573,848.43","11,205,151.32","10,916,666.72","10,666,666.72","8,899,382.93","8,625,819.68","10,680,654.00","10,531,831.87"
固定资产清理,,,,,,,,,,,,,,,,
负债合计,"1,071,997,605.80","1,168,342,031.24","1,479,789,650.15","1,519,970,100.00","1,523,645,357.93","1,732,355,884.37","2,022,211,220.98","1,899,210,975.18","2,242,463,164.71","2,419,623,609.98","2,671,624,765.85","2,425,921,121.61","2,819,639,187.22","2,827,938,389.16","2,995,688,060.10","2,371,670,412.33"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"521,479,104.00","521,479,104.00","521,479,104.00",,"521,479,104.00","579,479,104.00","579,479,104.00","579,479,104.00","579,479,104.00","579,479,104.00","579,479,104.00","579,479,104.00","581,638,504.00","756,130,055.00","756,130,055.00","756,130,055.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"294,779,475.43","294,779,475.43","294,779,475.43",,"294,779,475.43","1,047,455,398.59","1,047,455,398.59","1,047,455,398.59","1,047,455,398.59","1,047,455,398.59","1,047,455,398.59","1,047,455,398.59","1,106,787,547.89","944,105,206.19","953,710,978.81","963,568,055.71"
无形资产,"144,037,035.37","146,939,541.49","148,130,540.14",,"145,779,322.00","143,871,020.76","142,304,430.49","141,089,956.75","139,882,928.32","138,422,770.58","136,609,583.84","135,490,968.66","133,961,464.84","132,455,347.85","130,936,899.21","129,460,602.22"
盈余公积,"89,139,943.86","120,232,313.43","155,385,708.46",,"155,385,708.46","155,385,708.46","198,882,286.98","198,882,286.98","198,882,286.98","198,882,286.98","256,115,536.26","256,115,536.26","256,115,536.26","256,115,536.26","321,857,232.01","321,857,232.01"
开发支出,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,"48,834,900.00","48,834,900.00","48,970,200.00","48,970,200.00"
商誉,,,,,,,,,"1,819,845.85","1,819,845.85","1,819,845.85","1,819,845.85","1,819,845.85","1,819,845.85","1,819,845.85","1,819,845.85"
未分配利润,"602,580,506.24","656,153,615.48","848,364,909.98",,"1,031,444,562.28","1,147,390,879.91","1,311,325,171.51","1,360,670,098.30","1,396,159,292.90","1,553,410,426.99","1,761,348,596.76","1,831,515,228.50","1,886,638,380.39","2,098,989,314.30","2,362,326,596.52","2,488,198,577.37"
长期待摊费用,,,"61,569,812.64",,"96,954,434.95","94,971,539.18","82,670,429.99","79,663,841.81","74,145,673.27","69,099,973.54","64,666,491.89","59,120,377.82","54,588,678.01","47,846,921.47","42,346,834.71","43,183,767.54"
少数股东权益,"5,511,066.24","13,102,672.55","18,390,099.69",,"21,151,791.84","9,551,422.19","12,825,456.97","1,523,017.08","2,548,281.10","2,401,494.31","146,966.40","125,887.45","200,842.45","372,817.97","484,489.07","382,433.02"
递延所得税资产,"14,236,666.04","18,490,077.54","19,772,788.60",,"15,165,266.30","15,900,375.98","22,422,906.98","20,896,832.31","22,384,604.43","27,391,226.87","58,560,138.64","61,015,033.25","44,590,576.75","44,182,138.18","79,599,791.27","74,181,880.79"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,"33,729,718.40","76,867,729.03","18,358,381.06",,"32,410,375.22","32,904,280.69","33,895,915.30","48,011,232.72","54,357,912.76","51,165,127.89","38,906,067.06","58,789,928.20","70,064,592.27","78,057,780.73","76,418,591.22","83,339,146.94"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"961,717,858.24","1,139,990,238.85","1,376,226,992.59",,"1,391,298,549.75","1,378,522,563.29","1,371,312,778.19","1,384,124,773.17","1,446,003,332.67","1,477,877,174.47","1,479,912,207.37","1,639,001,415.75","1,621,584,046.61","1,647,214,340.06","1,748,193,691.29","1,765,692,339.96"
所有者权益(或股东权益)合计,"1,513,516,846.05","1,605,221,508.93","1,834,811,149.79","1,865,828,900.00","2,018,275,525.47","2,933,170,992.94","3,144,387,433.81","3,182,108,272.60","3,215,237,777.06","3,371,207,276.21","3,634,534,712.68","3,705,414,802.53","3,773,931,471.34","3,995,636,227.23","4,337,757,251.75","4,476,657,064.97"
资产总计,"2,585,514,451.85","2,773,563,540.17","3,314,600,799.94","3,385,798,900.00","3,541,920,883.40","4,665,526,877.31","5,166,598,654.79","5,081,319,247.78","5,457,700,941.77","5,790,830,886.19","6,306,159,478.53","6,131,335,924.14","6,593,570,658.56","6,823,574,616.39","7,333,445,311.85","6,848,327,477.30"
负债和所有者(或股东权益)合计,"2,585,514,451.85","2,773,563,540.17","3,314,600,799.94",,"3,541,920,883.40","4,665,526,877.31","5,166,598,654.79","5,081,319,247.78","5,457,700,941.77","5,790,830,886.19","6,306,159,478.53","6,131,335,924.14","6,593,570,658.56","6,823,574,616.39","7,333,445,311.85","6,848,327,477.30"
