科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"2,597,370,872.94","5,962,114,865.07","9,843,882,710.35","13,050,855,695.33","4,212,493,847.05","9,814,667,991.78","15,321,192,601.14","18,188,232,189.07","2,448,557,445.84","5,639,501,603.01","8,891,928,501.14","12,987,577,018.22","4,464,271,124.77","9,772,196,477.12","15,088,108,939.96","21,187,186,225.21","5,952,725,798.53","15,315,085,387.97","23,417,907,366.07","31,318,077,508.87","6,794,051,308.88","16,176,621,644.44","25,503,696,669.16","36,307,699,656.48","8,907,952,960.44","20,387,413,777.42","32,776,997,916.66","45,194,824,224.16","9,418,462,241.77","21,881,183,991.44","34,321,722,367.56","45,638,531,783.19","10,078,344,126.66","25,296,454,453.57","39,916,577,815.80","55,366,237,955.37","11,910,937,095.60","30,706,524,144.73","50,339,374,775.85","75,752,128,778.21","23,373,929,161.98","48,604,713,407.01","78,363,309,171.89"
二、营业利润,"13,108,513.02","43,402,908.55","76,079,336.62","139,823,005.87","34,383,931.63","122,155,313.36","123,752,583.38","-94,114,576.97","6,373,742.42","22,433,253.13","72,325,113.02","83,750,022.91","59,542,378.31","56,893,623.12","54,528,377.36","181,743,326.40","96,275,698.28","156,838,435.57","180,096,780.19","48,295,526.93","35,969,359.29","49,497,059.51","54,402,556.80","33,014,275.19","59,595,197.93","112,869,582.41","119,953,392.74","202,193,897.65","26,359,412.81","108,420,475.73","363,425,794.62","710,646,642.25","417,429,003.09","617,102,923.14","703,529,931.24","721,262,139.04","483,898,893.82","634,734,479.85","739,961,412.38","672,070,982.03","37,931,993.51","68,895,182.84","116,167,405.93"
减:营业成本,"2,515,320,059.27","5,760,153,011.68","9,519,613,782.31","12,546,480,353.04","4,084,444,179.32","9,496,071,564.89","14,808,888,874.52","17,777,591,518.32","2,350,170,301.79","5,493,046,795.87","8,616,775,953.21","12,454,888,128.10","4,281,067,550.35","9,477,499,739.82","14,716,253,615.99","20,526,195,042.27","5,742,432,414.20","14,861,184,878.39","22,779,550,270.73","30,601,867,365.20","6,621,880,577.05","15,901,793,006.33","25,079,039,290.95","35,644,801,429.45","8,777,418,882.48","20,268,700,635.62","32,552,865,178.77","44,816,142,920.31","9,402,685,148.80","21,768,478,033.37","34,105,729,008.68","45,427,575,646.71","10,023,985,927.47","24,910,287,325.85","39,614,875,026.98","54,883,528,272.18","11,822,460,823.98","30,181,614,400.91","49,598,136,781.63","74,003,862,687.92","23,075,869,301.42","48,490,287,769.40","77,850,987,446.61"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"31,945.46","95,706.95","330,767.81","4,013,796.50","96,661.46","936,601.87","2,041,185.61","6,112,101.85","176,365.76","633,111.41","1,260,228.72","5,120,293.42","237,216.55","454,460.11","762,682.60","1,720,350.36","196,791.82","787,424.93","953,757.97","10,565,023.10","2,405,018.86","2,859,087.83","4,334,822.60","9,288,839.92","184,179.28","1,346,887.66","2,387,529.68","6,309,078.01","971,118.60","1,959,328.14","3,064,791.13","8,379,203.05","2,470,423.97","6,674,427.09","9,454,313.65","29,746,860.20","2,234,980.37","8,400,530.01","10,642,589.55","33,447,242.58","6,116,822.26","11,637,720.40","19,606,234.71"
营业外收入,"875,312.15","4,723,497.34","9,532,058.15","9,998,107.43","14,973,859.38","17,094,872.89","34,450,501.94","122,044,939.35","6,244,073.72","13,926,632.89","15,209,001.11","49,379,144.03","4,957,854.33","20,572,925.78","24,949,679.96","26,411,105.65","435,082.46","9,512,947.17","26,592,453.68","43,510,016.38","9,554,434.98","35,035,658.40","38,336,223.57","58,588,895.61","3,127,967.15","4,499,525.82","15,938,201.68","22,005,967.86","9,215,430.39","26,734,619.06","30,886,296.69","68,639,152.38","3,630,537.98","41,686,498.75","76,074,062.34","129,542,891.26","19,075,935.06","164,032,226.64","172,540,594.19","206,443,365.41","79,335,091.02","195,361,018.76","216,269,188.59"
销售费用,"51,984,669.10","131,526,185.24","221,363,409.66","325,784,171.29","92,735,222.72","206,392,760.27","393,672,245.98","478,975,099.34","79,576,409.30","157,915,616.05","248,257,218.94","352,956,139.62","123,928,350.00","230,512,514.42","322,597,116.48","492,197,455.34","144,856,890.37","301,384,105.35","474,779,608.81","675,359,339.68","96,875,304.47","234,850,332.49","362,693,548.42","517,083,089.75","96,128,455.02","227,047,970.57","356,169,399.26","502,878,257.00","64,203,057.39","209,702,436.30","420,250,835.57","727,202,596.66","331,420,045.60","729,414,385.19","977,155,761.80","1,092,143,433.03","410,809,373.58","647,749,912.60","895,027,503.85","981,127,930.10","89,552,877.26","293,757,833.48","520,798,311.92"
减:营业外支出,"70,817.66","368,357.10","906,149.47","8,212,677.40","717,922.98","1,432,204.83","2,127,013.48","6,947,824.45","84,915.27","1,035,938.07","5,824,322.31","12,358,082.61","331,108.80","1,615,457.12","3,563,237.02","35,047,767.67","373,149.80","756,665.39","1,838,763.56","4,574,376.02","677,024.11","2,171,278.27","2,762,755.56","17,839,243.48","795,479.04","2,503,873.18","13,273,545.98","21,182,316.35","113,668.00","3,312,385.60","6,764,763.03","10,152,812.31","655,574.33","1,857,930.54","5,131,040.22","12,738,177.58","1,654,555.02","13,361,825.88","20,606,245.63","20,467,957.50","1,411,389.37","3,145,725.13","5,956,875.43"
管理费用,"11,230,582.23","22,933,254.36","32,725,077.83","45,663,414.99","12,906,884.90","25,569,295.29","36,723,605.26","43,716,867.43","8,939,132.67","16,185,605.07","27,637,926.93","41,631,784.60","11,636,267.11","36,892,882.20","36,059,558.52","58,550,643.25","23,644,286.42","37,923,998.74","54,712,866.26","74,384,780.09","16,344,430.81","37,674,864.77","60,455,855.60","106,031,573.03","27,388,893.97","57,133,513.11","94,025,035.24","147,042,891.55","27,329,553.92","56,597,033.08","114,875,675.64","209,939,581.98","41,862,975.28","108,861,303.28","150,783,606.41","225,861,757.44","51,869,444.22","104,291,424.27","139,209,210.64","181,258,348.18","55,625,894.89","106,024,748.18","166,691,578.38"
其中:非流动资产处置净损失,"10,199.00",,,,,,,"317,050.56",,,,"317,676.87",,,,"352,603.59",,,,"218,055.27",,,,"72,780.07",,"49,065.04",,"267,954.62",,"22,543.82","30,842.09","40,516.14","100,076.50","405,293.63","522,722.72","534,124.32","33,748.53","36,379.57","107,871.70","108,066.65","11,640.93","6,210.28","26,755.41"
