科目,2009-12-31,2010-12-31,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
应交税费,"446,994.34","3,081,045.62","2,529,877.57","2,895,396.81","3,061,535.10","7,107,063.17","6,310,977.96","8,248,548.34","9,131,974.90","10,459,784.49","16,015,030.31","17,117,981.32","22,098,884.84","26,843,620.85","25,460,716.61","22,502,818.86","27,578,080.23","30,092,519.46","13,167,097.20","17,170,716.86","26,431,392.95","32,913,703.26","27,125,855.75","23,751,708.56","33,125,409.72","51,137,875.09","46,307,930.32","43,777,890.76"
应收利息,,,,,"2,020,172.22","5,599,482.22","7,949,752.20","10,174,689.55","2,796,346.06","3,835,023.44","7,096,488.72","8,553,716.18","34,649.99",,,,,"1,495.10",,"272,571.28","8,776.29",,"267,347.88","816,956.00","558,973.10","5,402,402.73","2,240,314.09","535,512.85"
应付利息,,,,,,,,,,,,,,"1,254,484.34","70,960.66",,"141,036.86","168,451.83","64,478.25","158,587.19","225,858.38","221,009.20","254,178.21","307,387.44","371,230.09","2,402,427.76","936,314.02","1,776,016.34"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,200,000.00"
应付股利,,,,,,,,"96,884.26",,,,"37,365.48","1,844,074.18","1,478,813.82","1,483,693.55","1,395,453.06","1,337,992.59","3,695,770.59","1,359,004.87","1,394,761.52","1,404,563.04","1,459,081.41","1,451,151.85","1,424,881.23","1,395,960.42","1,374,359.20","1,322,596.19","1,391,690.65"
存货,,"43,580.00","95,268.23","94,351.65","242,395.84","268,723.29","139,946.91","118,428.04","113,036.31","355,306.12","223,368.23","423,672.56","239,959.47","295,453.30","668,130.25","271,770.51","488,448.95","437,258.19","810,017.38","338,872.52","324,177.46","59,878.02","65,981.62","71,778.76","61,829.93","14,029.19","17,607.20","1,099,335.14"
其他应付款,"1,587,402.18","693,281.39","1,444,946.86","2,231,621.74","1,617,027.57","2,404,380.32","1,260,978.31","2,527,824.83","3,039,874.82","3,506,753.17","1,697,055.86","3,965,432.12","30,134,450.77","21,621,160.85","52,387,886.91","73,266,220.89","56,774,798.07","61,402,583.55","51,409,632.12","65,003,365.29","51,474,956.54","27,772,799.35","14,340,776.39","38,602,249.62","47,120,296.56","29,971,440.94","34,872,279.30","43,653,543.64"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,"3,847,617.72","3,847,617.72",,,"7,702,277.73",,"6,810,104.80","7,202,004.09","8,212,807.67","8,501,172.30","9,141,183.92","9,736,283.52","73,051,727.33","71,215,247.67","46,078,749.39"
其他流动资产,,"14,000,000.00",,,,,,"25,000,000.00","15,000,000.00","78,000,000.00","72,000,000.00",,"280,000,000.00","22,373,945.69","51,771,692.06",,,"17,517,903.44","256,571,324.49","105,251,383.67","10,318,616.98","184,501,763.43","89,033,688.76","94,981,704.12","108,205,772.05","84,911,138.49","19,211,435.51","26,087,533.45"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"37,589,571.17","89,919,415.74","143,581,746.67","163,134,265.30","645,243,452.30","660,097,018.88","673,410,424.49","638,644,334.02","656,458,086.26","681,889,006.59","752,540,413.56","693,982,306.28","723,137,776.38","786,981,758.46","561,500,080.52","533,978,244.24","742,588,889.92","688,669,412.09","1,074,391,720.42","1,051,293,852.10","958,737,346.92","1,094,810,341.23","1,070,426,045.86","1,276,853,662.35","1,278,104,931.47","1,345,590,415.39","1,568,270,602.98","1,522,371,120.02"
流动负债合计,"23,130,569.65","23,247,663.24","38,158,162.36","35,077,391.49","34,391,296.38","38,519,221.59","35,419,380.73","32,704,142.19","31,671,380.87","52,865,556.44","97,679,676.98","105,077,608.87","367,837,565.04","386,769,307.53","166,326,259.15","142,007,411.76","329,751,925.70","471,244,337.72","429,941,137.14","467,896,391.19","434,085,126.59","435,783,290.16","392,651,935.45","492,146,619.12","604,797,318.24","715,490,708.45","921,717,607.73","898,891,462.65"
可供出售金融资产,,,,,,,,,,,,,"5,180,000.00","47,180,000.00","63,230,000.00","55,224,673.00","72,844,673.00","177,400,785.53","206,549,073.38","226,042,292.91","310,657,611.38","428,140,134.55","514,389,427.77","587,710,262.99","695,869,320.16","792,143,369.34","890,929,088.67","978,128,504.05"
长期借款,,,,,,,,,,,,,,,,,"7,505,709.07","7,199,571.98","6,669,401.38","5,700,000.00","6,100,000.00","16,162,500.00","6,169,000.00","16,087,600.00","24,603,594.25","17,424,587.79","16,069,648.28","5,513,910.53"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,"4,435,841.57","11,783,709.84","12,150,948.63","19,127,218.05","25,638,942.68","22,906,420.89","22,869,194.11","19,910,263.63","18,832,301.64","20,503,854.13","31,914,950.21","21,278,353.89","20,775,815.00","18,593,232.13","18,363,776.92","20,055,582.48"
长期股权投资,"497,141.50","499,377.67",,,,,"5,057,614.08","10,098,314.08","10,199,427.10","20,355,207.67","20,257,032.47","42,552,259.80","42,694,280.97",,,"23,621,961.46","33,119,190.81","16,291,286.30","15,582,572.60","26,183,535.63","31,281,406.24","32,642,430.73","34,208,918.92","35,720,863.44","68,332,867.31","90,459,877.27","114,557,780.99","94,930,918.80"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,"37,224,750.00","37,224,750.00","32,112,533.72","33,423,748.00","34,116,003.99","33,932,759.76","57,904,187.89","58,160,729.81","59,524,881.32","59,252,051.02","58,441,704.30","57,700,583.19",,,
固定资产,"16,522,245.73","16,320,069.15","19,844,940.83","18,946,199.69","18,615,919.91","18,988,235.87","18,598,299.63","18,521,079.24","18,355,269.89","18,542,261.26","17,882,294.39","17,989,165.80","58,032,457.47","135,341,353.41","132,844,978.80","145,784,130.46","157,766,036.21","194,036,206.72","183,058,675.11","190,945,585.02","189,104,180.11","195,350,472.36","203,170,128.88","206,298,772.20","212,282,963.01","201,958,964.12","207,638,150.52","258,011,290.23"
递延所得税负债,,,,,,,,,,,,,,"3,942,643.03","3,957,591.44","3,939,163.66","4,098,763.71","8,652,339.14","10,384,431.22","10,676,471.84","10,756,525.33","16,569,409.85","16,573,481.53","16,176,793.34","10,558,372.95","12,668,178.67","12,086,119.00",
在建工程,"802,900.00","153,300.00","1,627,608.45","9,459,755.86","21,005,328.07","31,422,277.15","32,404,856.79","39,176,484.70","43,709,228.96","56,460,948.26","61,717,570.14","64,999,090.85","68,724,512.07","15,200,818.01","20,192,165.81","21,366,977.08","22,293,985.61",,,"3,661,547.28","4,017,998.71","4,974,757.18","5,130,096.99",,,,"785,523.89",
其他非流动负债,,"875,000.00","2,574,041.38","1,224,520.66","1,229,760.30",,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,"875,000.00","2,574,041.38","1,224,520.66","1,229,760.30",,,,,,,,"4,435,841.57","53,951,102.87","54,333,290.07","55,178,915.43","70,667,163.46","72,874,336.00","73,855,786.47","94,190,923.36","93,849,556.78","112,760,645.30","113,909,482.76","111,984,451.53","113,638,365.39","48,685,998.59","46,519,544.20","25,569,493.01"
固定资产清理,,,,,,,,,,,,,,,,"71,357.32",,,,,,,,,,,,
负债合计,"23,130,569.65","24,122,663.24","40,732,203.74","36,301,912.15","35,621,056.68","38,519,221.59","35,419,380.73","32,704,142.19","31,671,380.87","52,865,556.44","97,679,676.98","105,077,608.87","372,273,406.61","440,720,410.40","220,659,549.22","197,186,327.19","400,419,089.16","544,118,673.72","503,796,923.61","562,087,314.55","527,934,683.37","548,543,935.46","506,561,418.21","604,131,070.65","718,435,683.63","764,176,707.04","968,237,151.93","924,460,955.66"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"30,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","53,400,000.00","53,400,000.00","53,400,000.00","106,800,000.00","106,800,000.00","106,800,000.00","106,800,000.00","213,600,000.00","213,600,000.00","215,019,177.00","215,019,177.00","430,598,354.00","430,598,354.00","433,315,910.00","470,741,059.00","471,301,059.00","471,301,059.00","474,865,167.00","474,865,167.00","500,176,537.00","500,176,537.00","500,176,537.00","500,176,537.00","500,176,537.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"9,601,000.00","25,826,773.86","25,826,773.86","25,826,773.86","493,597,752.86","493,597,752.86","493,597,752.86","440,199,020.52","440,199,020.52","442,895,930.31","446,654,318.31","343,612,706.31","347,735,718.35","376,352,841.57","360,622,182.66","154,921,397.91","157,156,802.94","182,579,395.36","611,876,251.23","622,104,903.71","623,276,583.47","667,092,015.33","667,092,015.33","1,249,499,549.59","1,249,499,549.59","1,268,895,127.68","1,305,251,817.13","1,325,172,168.99"
无形资产,"121,546.66","353,579.64","7,604,961.29","8,725,633.72","10,187,209.93","8,607,804.19","8,742,637.77","11,732,805.29","10,165,618.05","10,348,961.00","11,450,211.85","19,770,808.49","20,055,253.86","19,027,384.37","18,493,657.48","12,723,300.19","12,329,998.94","13,616,531.31","13,225,405.04","13,295,086.01","14,291,419.84","13,274,059.77","12,741,778.65","15,541,647.90","14,695,588.54","16,690,399.29","15,927,935.11","16,295,953.98"
盈余公积,"396,997.53","2,188,743.63","6,547,718.52","10,391,351.30","6,547,718.52","12,459,228.90","12,459,228.90","12,459,228.90","12,459,228.90","20,509,557.12","20,509,557.12","20,509,557.12","20,509,557.12","28,825,716.56","28,825,716.56","28,825,716.56","28,825,716.56","39,081,091.24","39,081,091.24","39,081,091.24","39,081,091.24","48,453,514.20","48,453,514.20","48,453,514.20","48,453,514.20","66,072,823.76","66,072,823.76","66,072,823.76"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"11,512,365.34","11,512,365.34","11,512,365.34","11,512,365.34","11,512,365.34","11,512,365.34","12,042,396.52","11,942,722.76","11,942,722.76","17,956,632.34","17,956,632.34","39,298,631.10","280,253,782.02","338,961,007.79","341,211,676.45","341,211,676.45","341,211,676.45","469,661,426.85","553,998,595.84","611,281,427.33","611,281,427.33","602,161,427.33","602,161,427.33","1,059,316,172.42","1,058,118,812.48","1,049,026,822.51","1,049,026,822.51","1,049,026,822.51"
未分配利润,"2,373,997.28","25,356,156.60","68,788,943.30","97,150,266.12","115,168,364.54","130,625,945.78","152,549,455.19","134,164,195.49","155,232,458.65","173,912,154.49","200,668,236.95","185,412,657.24","216,010,974.68","248,372,304.71","284,251,922.26","281,293,012.03","315,876,144.94","351,391,060.54","390,594,518.50","382,468,912.53","403,985,546.07","435,596,514.41","478,978,880.68","555,226,018.44","585,940,583.66","668,973,483.95","764,877,877.79","775,101,989.72"
长期待摊费用,"89,766.05","949,737.42","1,972,409.32","1,524,518.64","1,364,721.45","1,258,185.98","1,173,071.72","1,366,517.88","1,188,480.63","1,072,844.61","908,929.34","1,279,429.27","2,423,330.06","2,190,888.46","2,024,973.07","1,820,016.42","582,019.28","1,798,691.87","1,671,740.98","1,506,037.25","1,354,937.05","1,465,322.28","1,362,460.29","6,382,475.54","6,479,703.73","6,680,764.66","8,202,755.12","8,865,818.37"
少数股东权益,"1,885,855.02","2,418,371.32","4,865,384.85","4,247,567.37","4,224,289.93","4,261,270.53","5,035,978.41","6,351,553.53","6,751,570.72","11,169,086.30","11,940,179.58","14,236,812.21","33,670,377.59","53,355,986.91","47,639,203.80","60,578,259.80","67,668,604.44","63,557,773.60","60,086,537.51","67,075,213.37","76,697,927.65","212,965,814.52","280,536,728.34","283,776,705.57","289,961,844.51","315,455,625.54","326,531,214.76","358,893,537.50"
递延所得税资产,"252,532.46","203,306.51","614,311.06","614,311.06","614,311.06","953,215.57","995,044.18","1,090,105.86","1,051,277.00","1,384,138.76","1,384,138.76","2,543,776.18","3,008,593.06","12,565,820.97","12,465,720.17","12,456,921.06","12,598,725.53","13,582,149.78","13,574,894.19","15,542,569.25","16,380,607.27","14,209,966.92","14,307,235.66","15,202,613.62","16,371,403.23","21,707,398.79","22,050,357.33","16,809,800.20"
外币报表折算价差,-350.57,"-1,557.18","-2,681.31",-821.19,"-15,874.47","-24,316.68","-37,450.91","-105,776.80","-43,549.01","-142,284.17","-154,746.09","-33,873.98","-290,048.46",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,"169,063.21","236,848.21","50,000.00",,"34,974,717.94","3,429,030.48","1,571,741.70","774,700.00","1,298,630.79","1,267,710.79","35,985,094.80","35,932,803.92","58,909,939.44","56,874,830.18","11,061,481.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"29,798,497.74","29,991,735.73","43,176,596.29","50,782,784.31","63,299,855.76","72,742,084.10","79,013,920.69","93,928,029.81","96,612,024.39","126,120,993.90","131,556,809.29","188,433,161.49","480,372,209.51","570,636,336.22","590,700,019.99","614,331,013.44","652,746,305.83","921,361,796.30","991,089,987.62","1,090,029,822.38","1,179,144,287.93","1,293,517,201.91","1,388,739,185.28","1,962,157,902.91","2,108,083,462.38","2,237,577,535.42","2,365,993,244.32","2,433,130,589.14"
所有者权益(或股东权益)合计,"44,257,499.26","95,788,488.23","146,026,139.22","177,615,137.46","672,922,251.38","694,319,881.39","717,004,964.45","699,868,221.64","721,398,729.78","755,144,444.05","786,417,545.87","777,337,858.90","831,236,579.28","916,897,684.28","931,540,551.29","951,122,930.49","994,916,106.59","1,065,912,534.67","1,561,684,784.43","1,579,236,359.93","1,609,946,951.48","1,839,783,607.68","1,952,603,812.93","2,634,880,494.61","2,667,752,710.22","2,818,991,243.77","2,966,026,695.37","3,031,040,753.50"
资产总计,"67,388,068.91","119,911,151.47","186,758,342.96","213,917,049.61","708,543,308.06","732,839,102.98","752,424,345.18","732,572,363.83","753,070,110.65","808,010,000.49","884,097,222.85","882,415,467.77","1,203,509,985.89","1,357,618,094.68","1,152,200,100.51","1,148,309,257.68","1,395,335,195.75","1,610,031,208.39","2,065,481,708.04","2,141,323,674.48","2,137,881,634.85","2,388,327,543.14","2,459,165,231.14","3,239,011,565.26","3,386,188,393.85","3,583,167,950.81","3,934,263,847.30","3,955,501,709.16"
负债和所有者(或股东权益)合计,"67,388,068.91","119,911,151.47","186,758,342.96","213,917,049.61","708,543,308.06","732,839,102.98","752,424,345.18","732,572,363.83","753,070,110.65","808,010,000.49","884,097,222.85","882,415,467.77","1,203,509,985.89","1,357,618,094.68","1,152,200,100.51","1,148,309,257.68","1,395,335,195.75","1,610,031,208.39","2,065,481,708.04","2,141,323,674.48","2,137,881,634.85","2,388,327,543.14","2,459,165,231.14","3,239,011,565.26","3,386,188,393.85","3,583,167,950.81","3,934,263,847.30","3,955,501,709.16"
