科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"28,215,346.82","33,050,621.27","44,569,186.66","17,316,498.94","29,073,242.84","40,427,171.48","52,997,542.56","13,793,369.29","29,044,281.46","43,797,471.32","57,410,055.50","19,891,946.28","36,679,429.10","54,611,766.83","72,099,832.75","25,861,670.11","43,154,239.56","63,437,179.95","81,799,440.52","25,087,053.20","45,626,881.31","66,919,474.83","86,964,805.52","26,897,979.79","45,260,390.04","68,200,728.80","87,570,422.62","34,900,613.05","71,191,398.17","107,922,985.33","144,399,210.87","36,581,760.84","61,683,714.02","84,818,119.52","109,279,671.15","26,850,389.80","51,004,947.50","76,811,028.75","106,868,495.46","38,086,635.00"
取得借款收到的现金,"276,292,965.00","228,150,000.00","172,150,000.00","58,000,000.00","83,000,000.00","83,000,000.00","101,000,000.00","43,415,378.00","86,663,593.50","154,574,733.50","154,578,933.50","23,513,900.00","73,526,198.50","74,026,198.50","84,026,198.50",,,,,,,"3,990,000.00","3,990,000.00",,,,,"25,000,000.00","65,000,000.00","123,000,000.00","151,000,000.00",,"32,000,000.00","32,255,626.21","32,259,030.31",,,,"6,688,320.00",
支付的各项税费,"31,066,914.10","24,673,459.53","33,273,885.75","11,539,397.63","17,541,241.26","28,159,753.49","31,861,085.28","12,297,970.23","15,297,134.61","21,942,967.13","26,731,770.38","12,801,749.60","25,902,155.79","41,933,328.34","69,072,313.51","17,917,833.22","35,031,948.69","56,165,949.90","82,599,138.06","20,480,850.62","35,331,096.64","45,217,954.52","71,855,331.15","13,754,404.16","37,146,973.51","49,527,438.92","76,728,808.82","22,614,204.67","36,686,575.87","60,386,075.80","79,885,291.90","19,732,044.20","36,655,650.09","50,817,097.34","59,013,615.63","12,623,319.12","39,281,429.79","66,429,634.22","90,185,794.56","23,926,801.11"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"206,646,000.00",,,,"18,000,000.00",,"1,400,000.00","2,000,000.00","2,000,000.00","1,300,000.00"
支付其他与经营活动有关的现金,"75,057,447.27","81,239,361.41","58,134,723.04","13,204,456.12","49,683,128.10","66,681,723.24","78,315,663.21","20,529,707.29","45,088,995.55","71,085,082.89","100,738,861.29","21,164,474.35","54,342,492.11","89,410,491.31","102,615,361.95","16,815,215.32","39,172,613.50","70,650,696.20","114,042,512.18","19,504,932.90","43,646,873.95","62,600,225.99","94,641,665.03","33,869,853.22","50,893,300.36","73,835,494.73","104,300,427.37","148,711,112.94","114,426,942.42","217,414,718.03","254,145,371.89","88,041,192.64","98,015,007.15","118,861,492.78","143,231,512.03","37,076,083.55","56,531,723.29","85,058,306.64","112,611,870.96","23,951,752.68"
筹资活动现金流入小计,"305,092,965.00","228,150,000.00","172,150,000.00","605,626,000.00","630,626,000.00","630,626,000.00","652,846,900.00","43,415,378.00","86,663,593.50","154,574,733.50","154,578,933.50","23,513,900.00","73,526,198.50","74,026,198.50","84,026,198.50",,,,"5,000,000.00",,,"3,990,000.00","3,990,000.00",,,,,"486,904,575.47","527,504,575.47","585,504,575.47","822,650,575.47",,"32,900,000.00","33,155,626.21","51,159,030.31",,"1,400,000.00","2,000,000.00","8,688,320.00","1,300,000.00"
经营活动现金流出小计,"599,083,933.53","732,048,204.00","701,477,399.90","176,389,855.30","421,343,150.62","663,762,165.76","892,373,983.31","289,006,838.77","579,504,513.14","893,905,099.58","1,170,486,297.86","366,804,867.83","692,745,915.03","972,428,970.05","1,277,039,199.16","300,273,787.71","569,062,714.86","871,560,160.72","1,210,526,099.19","335,497,870.51","614,275,411.95","911,890,951.56","1,096,857,139.49","216,911,462.82","467,464,164.83","870,763,940.21","917,506,830.37","465,578,692.94","639,947,864.93","1,009,371,360.19","1,310,804,920.76","502,018,307.37","811,550,552.54","1,069,788,760.60","1,002,489,058.19","215,428,034.79","465,089,798.88","778,115,540.90","1,008,600,090.40","284,300,404.06"
偿还债务支付的现金,"289,692,965.00","199,150,000.00","220,300,000.00","52,000,000.00","186,000,000.00","186,000,000.00","206,000,000.00","8,579,586.00","28,477,019.50","79,685,293.50","132,578,933.50","30,006,387.50","49,559,487.50","75,526,198.50","104,026,198.50",,"15,000,000.00","15,000,000.00","15,000,000.00",,,,"3,990,000.00",,,,,"74,000,000.00","110,470,156.41","160,470,156.41","198,470,156.41","20,000,000.00","60,000,000.00","72,000,000.00","72,027,552.69",,"20,000,000.00","20,000,000.00","26,765,122.91","18,250.93"
经营活动产生的现金流量净额,"55,012,441.10","43,145,988.52","64,701,710.47","11,285,819.69","483,610.94","-24,940,671.05","9,479,701.00","-69,437,508.40","-71,414,460.94","-79,957,795.60","38,520,661.85","-16,003,278.51","-29,660,536.09","9,880,298.46","77,358,362.53","39,195,235.15","96,177,708.24","122,560,011.53","103,618,895.94","30,815,597.81","71,259,163.32","97,153,736.13","158,458,446.31","40,665,153.84","102,084,792.10","81,898,646.52","153,248,262.28","-18,440,112.62","21,449,226.67","-8,949,338.93","22,880,729.61","39,633,819.68","59,319,640.72","78,443,359.63","100,581,578.77","80,893,404.24","84,322,678.72","98,209,577.55","147,126,870.08","24,396,148.43"
分配股利、利润或偿还利息支付的现金,"19,508,815.25","25,941,180.52","16,593,612.32","1,748,537.66","3,026,809.85","5,474,743.38","5,791,839.39","270,155.54","16,619,304.41","20,328,059.46","21,789,885.60","520,325.28","24,452,903.44","25,015,589.40","29,205,566.01","435,817.98","35,752,047.35","39,986,547.35","39,986,547.35",,"46,800,000.00","50,001,953.25","50,071,778.25",,"70,200,000.00","70,200,000.00","72,900,000.00","2,585,149.21","90,418,604.83","94,552,960.35","96,566,042.30","1,906,354.66","48,866,374.23","49,831,864.24","49,960,016.07","217,500.01","43,229,416.68","43,205,250.01","43,786,700.24",
收回投资收到的现金,,,,,,,,"539,000.00",,,,,,,,,,,"70,000,000.00",,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,,"5,042,851.00",,,,,,,,,,,,,"318,023.03",,,,,,,,,,,,,"1,151,875.00","2,286,875.00","3,405,000.00","188,910,710.00","1,084,375.00","1,084,375.00","1,084,375.00","12,580,089.48",,,"48,082,200.01","97,467,892.31","19,809,652.32"
取得投资收益收到的现金,,"17,537.51","12,439.98","6,957.36","6,957.36","6,957.36","480,867.36","7,612.23","487,709.55","1,187,349.60","7,612.23","31,164.57","31,164.57","56,168.14","31,164.57","53,526.90","53,526.90","53,526.90","593,526.90","73,322.70","73,322.70","73,322.70","73,322.70","58,658.16","58,658.16","58,658.16","58,658.16",,"67,448.01","50,348.30","50,348.30",,"98,179.20","98,179.20","98,179.20",,"966,535.20","966,535.20","98,179.20",
筹资活动现金流出小计,"309,201,780.25","230,134,031.52","236,893,612.32","53,748,537.66","189,026,809.85","191,474,743.38","211,791,839.39","8,849,741.54","45,096,323.91","100,013,352.96","154,368,819.10","30,526,712.78","74,012,390.94","100,541,787.90","133,549,787.54","435,817.98","50,752,047.35","54,986,547.35","54,986,547.35",,"46,800,000.00","50,001,953.25","54,061,778.25",,"70,200,000.00","70,200,000.00","72,900,000.00","77,737,024.21","203,175,636.24","258,428,116.76","483,946,908.71","22,990,729.66","109,950,749.23","122,916,239.24","134,567,658.24","217,500.01","63,229,416.68","111,287,450.02","168,019,715.46","19,827,903.25"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"195,000.00","40,000.00","155,000.00","155,000.00","465,000.00","554,134.61",,,,"694,752.26","16,108.16","18,568.96","18,568.96","12,660.75",,"88,269.23","88,269.23","88,269.23","42,173.08","271,370.73","640,403.70","1,000,400.00",,,"110,218.45","293,401.00","271,195.63","394,826.52","394,826.52","51,268.25","15,135.14","120,341.61","7,005,246.83","68,842,596.42","126,213.59","19,522,825.10","19,824,205.25","20,704,623.19","562,228.18"
筹资活动产生的现金流量净额,"-4,108,815.25","-1,984,031.52","-64,743,612.32","551,877,462.34","441,599,190.15","439,151,256.62","441,055,060.61","34,565,636.46","41,567,269.59","54,561,380.54","210,114.40","-7,012,812.78","-486,192.44","-26,515,589.40","-49,523,589.04","-435,817.98","-50,752,047.35","-54,986,547.35","-49,986,547.35",,"-46,800,000.00","-46,011,953.25","-50,071,778.25",,"-70,200,000.00","-70,200,000.00","-72,900,000.00","409,167,551.26","324,328,939.23","327,076,458.71","338,703,666.76","-22,990,729.66","-77,050,749.23","-89,760,613.03","-83,408,627.93","-217,500.01","-61,829,416.68","-109,287,450.02","-159,331,395.46","-18,527,903.25"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,"331,003.57","306,000.00",,,,,,,,,,,,,,,,,,,"169,175,351.81","239,175,351.81","303,345,328.64","35,830,023.17","35,830,023.17","35,830,023.17","35,830,023.17",
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,111,936.17",,"5,194.70","371,213.62","8,787,148.50","271,381.83","-2,108,473.88","-3,379,605.73","-6,038,199.91","-4,431,612.10","1,388,320.57","3,379,011.02","5,580,943.64","-3,491,826.14"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,"37,463.67",,,,,,,,,,"9,998,244.98","9,998,244.98","10,945,244.98","908,226.18",,,"184,020,498.67","73,760,936.46","273,479,958.40","447,626,683.43","637,787,130.62","63,528,215.97"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"212,537.51","52,439.98","161,957.36","161,957.36","471,957.36","1,035,001.97","546,612.23","487,709.55","1,187,349.60","702,364.49","47,272.73","380,737.10","380,737.10","43,825.32","53,526.90","141,796.13","141,796.13","70,719,259.80","115,495.78","344,693.43","713,726.40","1,073,722.70","58,658.16","58,658.16","168,876.61","352,059.16","271,195.63","10,460,519.51","10,443,419.80","11,046,861.53","923,361.32","169,393,872.62","246,278,777.84","556,306,602.93","109,717,173.22","329,799,341.87","504,247,447.05","694,419,956.18","64,090,444.15"
五、现金及现金等价物净增加额,"18,465,590.58","13,400,145.54","-23,232,574.49","552,086,676.55","62,073,381.54","13,874,787.78","363,452,081.69","-58,383,915.44","-52,084,207.25","-65,175,637.06","-11,905,484.71","-34,719,346.90","-72,365,987.10","-74,413,557.85","-89,191,258.78","30,012,355.65","24,415,924.64","-44,232,901.27","3,005,977.21","7,997,093.53","-22,771,926.17","-38,996,195.21","-3,612,362.71","33,967,833.50","-61,930,232.74","-88,127,854.33","-37,038,459.81","164,371,178.81","121,500,580.81","84,905,113.85","106,420,351.23","5,307,515.33","29,461,321.98","-151,614,236.45","-89,766,448.29","31,259,250.07","8,303,614.23","54,793,686.86","8,304,825.33","-42,059,208.21"
购建固定资产、无形资产和其他长期资产支付的现金,"32,327,785.27","27,974,348.97","23,123,112.62","11,238,562.84","30,171,376.91","50,807,755.15","88,117,681.89","24,058,655.73","22,724,725.45","40,966,571.60","51,338,625.45","11,750,528.34","42,599,995.67","58,159,004.01","105,069,857.59","8,800,588.42","21,151,532.38","41,948,161.58","51,345,631.18","22,934,000.06","47,575,782.92","90,851,704.49","113,072,753.47","6,755,978.50","32,493,683.00","38,615,377.46","53,110,917.90","15,920,230.84","34,037,829.70","43,331,169.75","54,292,585.57","12,530,317.84","28,597,253.77","43,700,440.68","47,207,802.15","5,197,159.08","14,872,254.05","18,249,842.54","25,697,188.79","28,575,080.82"
期初现金及现金等价物余额,"45,328,354.20","63,793,944.78","77,194,090.32","53,961,515.83","53,961,515.83","53,961,515.83","53,961,515.83","417,074,064.90","417,120,218.08","417,413,597.52","417,413,597.52","405,508,112.81","405,508,112.81","405,508,112.81","405,508,112.81","316,314,818.41","316,316,854.03","316,316,854.03","316,316,854.03","319,322,831.24","319,322,831.24","319,322,831.24","319,322,831.24","293,710,468.53","315,710,468.53","315,710,468.53","315,710,468.53","278,672,008.72","278,672,008.72","278,672,008.72","278,672,008.72","385,092,359.95","385,092,359.95","385,092,359.95","385,092,359.95","295,325,911.66","295,325,911.66","295,325,911.66","295,325,911.66","303,630,736.99"
投资支付的现金,"110,250.00",,"120,000.00",,,,,,,,,,,,"12,000,000.00",,,"70,000,000.00","70,000,000.00",,,,,,"61,380,000.00","61,380,000.00","72,739,799.52",,"20,700,000.00","20,700,000.00","20,700,000.00",,"91,495,714.48","171,495,714.48","160,000,000.00",,,,,
期末现金及现金等价物余额,"63,793,944.78","77,194,090.32","53,961,515.83","606,048,192.38","116,034,897.37","67,836,303.61","417,413,597.52","358,690,149.46","365,036,010.83","352,237,960.46","405,508,112.81","370,788,765.91","333,142,125.71","331,094,554.96","316,316,854.03","346,327,174.06","340,732,778.67","272,083,952.76","319,322,831.24","327,319,924.77","296,550,905.07","280,326,636.03","315,710,468.53","327,678,302.03","253,780,235.79","227,582,614.20","278,672,008.72","443,043,187.53","400,172,589.53","363,577,122.57","385,092,359.95","390,399,875.28","414,553,681.93","233,478,123.50","295,325,911.66","326,585,161.73","303,629,525.89","350,119,598.52","303,630,736.99","261,571,528.78"
