科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应收利息,"57,062.50",,,,,,"2,739,591.67","2,397,915.97","2,944,188.30","5,783,266.35","2,807,918.34","4,967,789.53","3,763,234.04","6,443,275.34","7,004,252.66","12,377,870.74","4,332,506.81","11,003,852.68","4,777,625.42","10,613,867.85","4,710,136.64","12,688,276.12","3,640,614.61","8,908,337.09","2,789,871.21","5,966,514.93","2,785,389.28","6,704,597.58","6,581,906.19","12,632,087.76","6,499,005.72","14,158,669.74","8,741,591.37",,"3,703,621.76","9,441,071.94"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,"3,457,844.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"27,593,189.50","23,707,020.61","28,569,262.65","30,406,721.78","29,443,282.95","35,091,625.96","33,575,625.08","37,967,168.97","26,749,027.98","35,597,964.84","32,766,634.13","29,108,294.79","23,113,818.95","27,245,527.36","23,569,988.24","25,778,638.98","23,210,389.14","29,050,506.49","23,024,853.70","26,688,733.55","26,257,428.22","30,139,017.19","26,217,949.23","34,405,734.85","30,152,853.01","26,844,097.91","23,071,586.60","25,022,914.06","22,415,279.14","24,844,919.31","19,650,222.88","23,873,518.57","23,172,029.22","25,758,954.63","21,943,780.13","24,629,033.57"
其他应付款,"63,793,753.57","65,320,754.37","20,798,774.11","20,009,058.05","18,543,345.35","18,828,501.90","24,665,159.09","22,843,066.44","24,606,725.87","29,617,320.88","26,466,678.43","28,812,807.23","28,972,172.72","30,001,357.70","26,835,892.62","29,916,769.69","25,349,591.19","25,069,728.35","31,514,207.25","32,918,795.03","35,921,156.08","39,097,003.11","42,494,396.76","44,841,951.64","50,672,362.85","55,964,750.16","50,878,608.63","51,231,864.99","50,994,412.61","61,429,934.73","59,013,913.01","59,610,784.79","61,472,714.63","71,477,964.84","69,129,828.45","70,833,956.93"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,"25,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,"170,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","300,000,000.00","400,000,000.00","300,000,000.00","400,000,000.00","400,000,000.00","480,000,000.00","500,000,000.00","500,000,000.00","500,000,000.00","600,000,000.00","600,000,000.00","600,000,000.00","600,000,000.00","600,000,000.00","600,000,000.00","600,610,150.82","600,581,587.18","800,854,226.61","799,559,951.73","800,210,957.12","801,289,093.76","800,909,488.31","800,590,810.87","800,556,660.53","800,939,485.41"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,"124,857.08","329,198.27","344,749.54","684,853.77","333,143.76","755,857.61","531,363.05","788,808.41","170,124.59","487,475.43"
流动资产合计,"248,286,475.74","296,641,665.88","350,175,978.08","1,290,507,187.88","782,023,590.84","770,666,287.19","907,207,840.73","736,065,466.15","713,514,316.21","842,470,264.09","986,346,973.50","1,003,583,476.73","868,078,780.43","957,053,785.13","1,070,447,882.30","1,091,707,568.99","1,014,646,370.30","1,110,975,208.74","1,235,437,608.63","1,324,283,469.46","1,171,098,483.30","1,238,422,477.75","1,360,852,703.31","1,463,550,225.54","1,328,671,206.51","1,425,564,437.13","1,542,594,153.24","1,558,021,186.94","1,425,591,496.05","1,524,609,958.55","1,674,396,238.32","1,723,257,324.19","1,567,047,067.58","1,640,788,479.51","1,742,042,254.37","1,779,040,471.88"
流动负债合计,"629,748,672.89","594,591,356.27","515,487,867.63","346,639,273.95","311,212,353.57","366,410,201.03","421,670,058.45","325,787,157.19","292,656,103.33","359,791,805.00","419,785,211.99","356,284,211.52","318,408,413.27","348,033,018.30","380,619,818.59","316,307,610.37","300,794,583.17","335,158,805.37","372,268,041.52","375,023,104.33","314,364,911.71","321,631,668.85","363,384,959.72","386,129,097.47","349,481,407.74","382,432,067.22","416,964,313.79","354,565,480.66","313,515,560.68","353,083,436.08","424,593,374.98","389,681,058.41","331,474,656.85","354,711,824.21","397,479,150.40","353,268,332.36"
可供出售金融资产,,,,,,,,,,,,,,,,,,"118,860.00","118,860.00","118,860.00","118,860.00","118,860.00","118,860.00","118,860.00","118,860.00","118,860.00","2,885,649.12","2,972,416.92","3,165,785.16","2,877,960.40","2,284,965.20","2,384,872.00","2,539,566.40","2,752,271.20","2,524,419.24",
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"31,064,368.14","32,977,074.34","29,842,581.45","29,728,082.71","29,654,601.63","36,384,141.25","37,727,197.39","34,481,814.57","34,461,827.93","34,300,827.24","34,925,759.86","34,903,775.05","34,891,640.33","34,889,784.12","36,444,759.32","36,429,542.29","3,148,729.97","4,416,186.80","4,493,329.40","4,651,146.66","4,123,425.65","5,240,324.38","5,458,307.93","6,374,144.40","11,457,594.66","11,860,618.37","12,342,164.75","12,599,649.27","12,430,958.98","12,380,296.32","15,173,419.87","15,118,423.36","16,273,756.64","16,526,709.25","14,032,040.17","14,056,399.07"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"693,830,511.09","701,894,091.83","683,131,393.15","677,533,554.57","671,296,509.92","665,028,479.05","664,184,408.44","658,111,201.55","659,907,980.72","652,682,369.88","655,694,027.27","655,224,985.38","648,214,374.74","642,972,006.15","641,468,970.58","635,202,534.55","627,312,171.76","621,226,486.92","613,913,696.90","609,359,487.35","605,108,679.34","598,574,026.22","595,374,736.01","586,986,259.91","579,041,246.58","570,194,523.16","565,841,523.48","557,707,288.82","549,182,511.57","540,633,539.16","537,477,292.76","529,500,690.32","524,158,946.87","525,187,397.06","540,786,357.41","534,399,197.45"
递延所得税负债,"54,298,829.11","53,069,287.49","51,851,793.67","51,545,439.14","51,239,084.60","50,932,730.07","50,626,375.54","50,576,007.12","50,013,666.47","49,707,311.94","49,400,957.41","49,094,602.88","48,788,248.34","48,481,893.81","48,175,539.28","47,869,184.75","47,562,830.21","47,256,475.68","46,950,121.15","46,643,766.62","46,337,412.08","46,031,057.55","45,724,703.02","45,418,348.49","45,111,993.95","44,805,639.42","45,190,982.17","44,906,319.58","44,648,307.10","44,269,996.37","43,815,393.03","43,534,015.19","43,266,334.25","43,013,155.91","42,649,838.38","42,388,039.05"
在建工程,,,,"2,450,000.00","2,131,480.00","2,378,102.30","3,581,695.56","5,176,074.91","4,697,836.52","7,106,599.02","621,038.00","766,000.00","1,722,769.24","1,390,914.78","70,000.00","47,008.55","946,307.62","4,175,941.92","6,012,606.01","4,289,644.00","3,695,960.25","4,965,185.21","2,328,922.05","3,302,835.67","3,513,435.93","2,255,917.89","393,453.00","730,717.15","1,236,320.50","3,680,402.08","145,862.27","965,780.98","4,724,605.46","5,076,623.83","636,699.74","909,442.73"
其他非流动负债,"1,012,225.10","4,632,175.00","7,311,231.04","8,131,594.44","8,932,955.49","8,493,735.72","7,988,444.06","9,108,524.72","9,748,161.33","10,607,838.86","12,050,087.70","13,003,585.19","13,645,246.76","14,340,860.53","15,214,135.26","15,528,977.60","15,648,279.63","15,753,570.49",,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"55,311,054.21","57,701,462.49","59,163,024.71","59,677,033.58","60,172,040.09","59,426,465.79","58,614,819.60","59,684,531.84","59,761,827.80","60,315,150.80","61,451,045.11","62,098,188.07","62,433,495.10","62,822,754.34","63,389,674.54","63,398,162.35","63,211,109.84","63,010,046.17","62,335,654.54","61,926,591.89","61,059,165.15","60,222,448.61","59,770,712.26","60,286,650.00","60,451,600.25","60,707,002.54","61,906,531.33","62,378,548.35","62,638,441.15","62,610,187.85","56,596,276.13","55,947,374.42","55,870,197.90","55,330,374.12","55,187,022.62","55,086,803.56"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"685,059,727.10","652,292,818.76","574,650,892.34","406,316,307.53","371,384,393.66","425,836,666.82","480,284,878.05","385,471,689.03","352,417,931.13","420,106,955.80","481,236,257.10","418,382,399.59","380,841,908.37","410,855,772.64","444,009,493.13","379,705,772.72","364,005,693.01","398,168,851.54","434,603,696.06","436,949,696.22","375,424,076.86","381,854,117.46","423,155,671.98","446,415,747.47","409,933,007.99","443,139,069.76","478,870,845.12","416,944,029.01","376,154,001.83","415,693,623.93","481,189,651.11","445,628,432.83","387,344,854.75","410,042,198.33","452,666,173.02","408,355,135.92"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"345,763,000.00","345,763,000.00","345,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00","415,763,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"10,285,027.01","10,285,027.01","10,285,027.01","973,107,845.35","558,035,657.62","558,035,657.62","558,035,657.62","558,035,657.62","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60","523,522,419.60"
无形资产,"479,836,878.90","467,986,513.38","456,097,319.18","453,117,361.67","450,137,404.16","447,157,446.65","444,177,489.14","441,197,531.63","438,217,574.10","435,237,616.61","432,257,659.10","429,277,701.59","426,297,744.08","423,317,786.57","420,337,829.06","417,357,871.55","414,379,454.04","411,404,116.53","408,428,779.02","405,453,441.51","402,478,104.00","399,502,766.49","396,527,428.98","393,552,091.47","390,576,753.96","389,213,338.05","387,578,840.14","384,305,123.83","381,298,544.28","378,010,768.14","374,841,696.81","371,614,159.79","368,386,622.77","365,159,085.75","361,931,548.73","358,704,011.71"
盈余公积,"56,341,582.74","72,053,259.65","88,239,113.79","88,239,113.79","88,239,113.79","88,239,113.79","111,511,377.39","111,511,377.39","111,511,377.39","111,511,377.39","130,960,045.22","130,960,045.22","130,960,045.22","130,960,045.22","152,593,983.20","152,593,983.20","152,593,983.20","152,593,983.20","174,825,549.24","174,825,549.24","174,825,549.24","174,825,549.24","198,225,795.12","198,225,795.12","198,225,795.12","198,225,795.12","207,881,500.00","207,881,500.00","207,881,500.00","207,881,500.00","207,881,500.00","207,881,500.00","207,881,500.00","207,881,500.00","207,881,500.00","207,881,500.00"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89","48,582,468.89"
未分配利润,"286,146,038.30","344,394,591.87","418,696,829.35","482,520,830.18","533,233,657.84","463,237,407.82","517,071,079.70","439,050,385.72","486,983,563.58","534,281,525.48","589,504,693.78","663,009,508.38","562,463,653.78","611,371,023.21","662,776,577.82","735,989,067.50","638,133,048.71","694,267,436.60","748,884,951.88","823,418,635.43","730,634,586.83","782,137,849.47","828,942,552.22","896,348,643.33","800,437,311.74","851,126,715.63","911,080,618.46","974,693,281.71","876,335,872.42","924,662,128.24","998,599,901.54","1,069,351,337.81","972,604,189.62","1,019,509,410.06","1,080,212,578.89","1,147,924,923.93"
长期待摊费用,"478,059.63","204,882.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,"408,814.54","725,527.60","998,392.55","989,547.53","1,262,485.85","1,147,412.01","831,132.09"
少数股东权益,"119,995,520.45","125,647,295.63","132,999,392.31","138,913,740.50","20,309,415.78","22,111,118.95","25,691,485.51","16,955,507.58","15,063,342.82","18,736,078.36","21,340,443.96","24,946,414.05","18,755,183.60","20,537,312.91","23,322,944.80","26,433,224.80","19,667,389.05","21,688,175.05","24,636,417.16","27,600,168.33","20,346,120.34","22,594,610.39","25,357,208.18","28,234,958.15","20,316,196.95","22,467,730.82","28,018,029.49","31,040,753.55","25,891,721.40","28,411,047.37","30,814,873.51","34,262,242.14","29,386,046.13","32,226,930.99","35,467,608.81","39,579,197.05"
递延所得税资产,"1,512,133.21","2,149,295.85","2,804,514.05","2,942,181.63","3,139,183.25","3,026,039.67","2,896,378.12","3,173,059.64","3,329,630.15","3,541,210.90","3,898,933.04","4,245,379.20","4,518,432.86","4,802,827.94","4,636,508.40","4,680,473.00","4,670,030.99","5,104,596.19","5,248,685.09","5,340,950.95","5,309,771.44","5,291,437.22","5,723,219.93","6,043,677.79","6,236,164.87","6,454,567.44","6,993,251.89","7,066,299.74","6,345,623.69","6,818,836.36","5,768,452.94","5,686,329.30","5,614,957.76","5,584,996.04","5,634,249.19","5,738,247.66"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,"2,550,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"1,255,304,419.86","1,253,794,327.04","1,220,458,276.72","1,214,353,649.47","1,204,941,647.85","1,202,556,677.81","1,201,149,637.54","1,190,722,151.19","1,191,747,318.31","1,181,451,092.54","1,175,979,886.16","1,173,000,310.11","1,164,227,430.14","1,155,955,788.45","1,151,540,536.25","1,142,299,898.83","1,099,039,163.27","1,095,028,657.25","1,086,798,425.31","1,077,795,999.36","1,069,417,269.57","1,062,275,068.41","1,054,113,943.79","1,044,960,338.13","1,039,526,524.89","1,028,680,293.80","1,024,617,351.27","1,013,963,964.62","1,002,242,213.07","993,393,085.89","984,999,686.34","974,851,117.19","971,270,472.32","970,132,037.87","975,275,195.38","965,923,539.68"
所有者权益(或股东权益)合计,"818,531,168.50","898,143,174.16","995,983,362.46","2,098,544,529.82","1,615,580,845.03","1,547,386,298.18","1,628,072,600.22","1,541,315,928.31","1,552,843,703.39","1,603,814,400.83","1,681,090,602.56","1,758,201,387.25","1,651,464,302.20","1,702,153,800.94","1,777,978,925.42","1,854,301,695.10","1,749,679,840.56","1,807,835,014.45","1,887,632,337.88","1,965,129,772.60","1,865,091,676.01","1,918,843,428.70","1,991,810,975.12","2,062,094,816.20","1,958,264,723.41","2,011,105,661.17","2,088,340,659.39","2,155,041,122.55","2,051,679,707.29","2,102,309,420.51","2,178,206,273.55","2,252,480,008.55","2,150,972,685.15","2,200,878,319.05","2,264,651,276.73","2,336,608,875.64"
资产总计,"1,503,590,895.60","1,550,435,992.92","1,570,634,254.80","2,504,860,837.35","1,986,965,238.69","1,973,222,965.00","2,108,357,478.27","1,926,787,617.34","1,905,261,634.52","2,023,921,356.63","2,162,326,859.66","2,176,583,786.84","2,032,306,210.57","2,113,009,573.58","2,221,988,418.55","2,234,007,467.82","2,113,685,533.57","2,206,003,865.99","2,322,236,033.94","2,402,079,468.82","2,240,515,752.87","2,300,697,546.16","2,414,966,647.10","2,508,510,563.67","2,368,197,731.40","2,454,244,730.93","2,567,211,504.51","2,571,985,151.56","2,427,833,709.12","2,518,003,044.44","2,659,395,924.66","2,698,108,441.38","2,538,317,539.90","2,610,920,517.38","2,717,317,449.75","2,744,964,011.56"
负债和所有者(或股东权益)合计,"1,503,590,895.60","1,550,435,992.92","1,570,634,254.80","2,504,860,837.35","1,986,965,238.69","1,973,222,965.00","2,108,357,478.27","1,926,787,617.34","1,905,261,634.52","2,023,921,356.63","2,162,326,859.66","2,176,583,786.84","2,032,306,210.57","2,113,009,573.58","2,221,988,418.55","2,234,007,467.82","2,113,685,533.57","2,206,003,865.99","2,322,236,033.94","2,402,079,468.82","2,240,515,752.87","2,300,697,546.16","2,414,966,647.10","2,508,510,563.67","2,368,197,731.40","2,454,244,730.93","2,567,211,504.51","2,571,985,151.56","2,427,833,709.12","2,518,003,044.44","2,659,395,924.66","2,698,108,441.38","2,538,317,539.90","2,610,920,517.38","2,717,317,449.75","2,744,964,011.56"
