科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"14,538,749.50","21,071,052.47","28,376,742.23",,"17,457,239.68","29,774,502.11","36,487,443.29","21,191,446.55","20,436,998.95","38,464,128.45","54,529,048.10","16,494,779.70","36,561,056.68","60,293,421.39","94,436,248.26","28,326,420.84","55,082,505.32","88,324,061.50","136,994,270.98","39,954,103.66","85,756,949.77","140,718,764.01","194,153,590.93","59,248,553.73","118,995,028.44","171,490,995.82","231,643,667.41","67,615,456.78","148,256,110.83","221,411,578.36","297,595,601.00","94,139,346.64"
取得借款收到的现金,"50,000,000.00","105,000,000.00","128,000,000.00",,"25,000,000.00","40,000,000.00","50,000,000.00","90,000,000.00","145,000,000.00","185,000,000.00","225,000,000.00","10,000,000.00","110,000,000.00","273,000,000.00","419,700,000.00","16,000,000.00","402,000,000.00","644,000,000.00","814,500,000.00","99,800,000.00","732,169,232.00","1,367,412,021.38","1,597,348,721.62","101,550,000.00","473,808,823.95","843,238,698.73","1,422,610,910.27","819,272,983.30","1,596,935,665.94","2,222,236,165.94","2,822,236,165.94","428,362,485.72"
支付的各项税费,"21,210,102.59","13,887,879.03","12,531,652.84",,"8,547,888.36","12,644,504.17","20,020,512.66","12,046,777.64","18,239,973.12","23,725,754.14","30,441,734.17","12,371,393.66","24,673,740.32","31,809,407.80","38,456,047.21","10,531,494.11","21,185,567.79","35,523,155.50","45,794,495.99","25,348,046.72","44,419,286.23","59,336,074.03","70,294,740.20","43,364,479.32","65,879,971.34","95,260,521.84","127,204,259.12","23,003,368.45","56,340,389.67","101,452,114.36","102,917,605.47","63,583,131.51"
收到其他与筹资活动有关的现金,,,250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"47,263,558.53","36,187,036.38","51,345,323.84",,"31,554,102.96","47,674,075.66","64,703,153.26","20,960,718.60","34,803,763.70","66,342,731.74","68,644,178.81","32,569,677.28","61,097,258.62","179,869,987.83","161,985,853.66","43,173,203.51","79,749,634.37","131,113,249.60","149,942,350.46","34,128,533.88","105,228,207.29","157,478,321.26","202,878,759.05","60,802,442.74","119,206,480.89","208,882,374.51","301,116,142.35","202,911,279.96","279,572,053.08","436,545,868.82","466,239,928.89","314,562,342.55"
筹资活动现金流入小计,"50,000,000.00","106,500,000.00","129,000,250.00",,"513,307,200.00","528,307,200.00","538,307,200.00","90,000,000.00","154,890,000.00","194,890,000.00","245,492,451.40","10,000,000.00","110,000,000.00","273,000,000.00","419,700,000.00","16,000,000.00","435,400,000.00","677,400,000.00","868,900,000.00","99,800,000.00","732,169,232.00","2,749,991,958.68","2,979,928,658.92","101,550,000.00","477,508,823.95","862,938,698.73","1,480,130,910.27","834,772,983.30","1,613,509,665.94","2,243,210,165.94","2,835,736,165.94","519,627,825.72"
经营活动现金流出小计,"156,687,527.02","135,789,174.17","222,454,347.82",,"179,984,252.40","272,005,096.45","362,408,169.35","113,372,601.68","217,366,700.70","359,738,117.86","472,892,282.67","167,776,825.49","316,514,974.35","593,272,500.87","731,641,337.49","225,324,678.94","443,655,399.38","762,738,351.14","1,082,732,142.93","324,425,106.19","643,365,011.34","990,621,357.33","1,382,737,075.21","488,983,269.03","847,279,686.30","1,302,043,832.36","1,933,872,732.15","804,707,726.08","1,327,033,492.23","2,000,134,913.83","2,613,648,469.29","872,052,862.32"
偿还债务支付的现金,"10,000,000.00","25,000,000.00","20,000,000.00",,"48,000,000.00","63,000,000.00","63,000,000.00","22,000,000.00","90,000,000.00","105,000,000.00","115,000,000.00","80,000,000.00","80,000,000.00","120,000,000.00","120,000,000.00","10,000,000.00","150,000,000.00","234,700,000.00","299,700,000.00","16,000,000.00","382,000,000.00","1,633,342,552.00","2,067,409,156.75","51,652,545.50","176,467,879.50","330,996,169.76","433,645,269.37","153,417,295.38","315,723,310.46","662,185,605.43","901,526,609.06","412,933,069.09"
经营活动产生的现金流量净额,"-48,845,406.60","9,704,170.03","9,813,521.32","-50,472,280.33","-91,915,042.59","-148,010,512.79","-126,555,277.26","-43,416,073.02","-93,008,997.95","-168,996,911.86","-131,731,404.93","-22,145,941.89","-125,892,209.12","-194,388,043.51","-175,995,933.91","-137,450,611.15","-240,668,743.26","-379,084,235.24","-418,781,104.44","-130,945,201.51","-319,017,779.77","-499,394,116.12","-417,099,191.69","-170,544,869.72","-350,075,830.23","-473,175,490.82","-420,516,914.03","-493,368,669.08","-370,590,900.72","-702,328,115.33","-465,577,986.27","-349,489,028.82"
分配股利、利润或偿还利息支付的现金,"2,706,092.25","4,492,931.00","5,479,312.79",,"2,595,251.23","4,041,235.70","6,106,270.83","2,534,332.23","7,638,897.74","10,230,707.87","13,198,918.97","2,377,166.65","10,681,833.30","16,123,815.34","22,872,378.46","7,866,857.13","45,302,258.57","59,636,341.97","75,802,387.10","17,043,768.87","53,808,103.67","90,775,326.37","104,095,322.26","6,951,652.48","53,012,214.62","64,901,572.06","82,972,991.09","21,134,758.15","99,361,743.32","126,037,269.44","154,600,098.05","39,060,213.81"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,"26,000,000.00",,,"6,200,000.00",,,,,
支付其他与筹资活动有关的现金,,"24,000,000.00","124,000,000.00",,"4,726,953.43","4,726,953.43","4,726,953.43","10,000.00","99,147.72","99,147.72","129,147.72",,"191,952.11","343,162.69","393,162.69",,"222,542.56","252,538.01","566,003.21","58,767.50","160,061.59","1,080,018.00","1,117,568.34",,"181,765.90","181,765.90","3,857,513.04",,"244,322.55","578,222.55","2,196,721.55","3,375,445.24"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,"55,817.37",,,,"16,958.33","98,937.48","170,479.14","241,395.80","80,305.55"
筹资活动现金流出小计,"12,706,092.25","53,492,931.00","149,479,312.79",,"55,322,204.66","71,768,189.13","73,833,224.26","24,544,332.23","97,738,045.46","115,329,855.59","128,328,066.69","82,377,166.65","90,873,785.41","136,466,978.03","143,265,541.15","17,866,857.13","195,524,801.13","294,588,879.98","376,068,390.31","33,102,536.37","435,968,165.26","1,725,197,896.37","2,172,622,047.35","58,604,197.98","229,661,860.02","396,079,507.72","520,475,773.50","174,552,053.53","415,329,376.33","788,801,097.42","1,058,323,428.66","455,368,728.14"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,,,,,,,"4,800.00","4,800.00","5,300.00","275,580.00",,"20,150.00","21,550.00","22,150.00","258,451.47","259,651.47","326,666.47","327,666.47",,"25,761.00","26,348.41","75,713.77",97.41,597.41,"145,678.07","236,979.37","25,000.00"
筹资活动产生的现金流量净额,"37,293,907.75","53,007,069.00","-20,479,062.79",,"457,984,995.34","456,539,010.87","464,473,975.74","65,455,667.77","57,151,954.54","79,560,144.41","117,164,384.71","-72,377,166.65","19,126,214.59","136,533,021.97","276,434,458.85","-1,866,857.13","239,875,198.87","382,811,120.02","492,831,609.69","66,697,463.63","296,201,066.74","1,024,794,062.31","807,306,611.57","42,945,802.02","247,846,963.93","466,859,191.01","959,655,136.77","660,220,929.77","1,198,180,289.61","1,454,409,068.52","1,777,412,737.28","64,259,097.58"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,"-15,045.89",,,,,,,,,,"24,809.31","-24,289.72","12,103.07","50,624.84","23,100.54","48,031.02","387,423.42","39,992.51","41,226.15","39,201.25","70,079.31","5,998.22"
收到其他与投资活动有关的现金,,,,,,,"2,338,472.83",,,,,,,,,,,,,,"231,421.02","231,421.02",,,,,,"5,000,000.00","30,000,000.00","50,000,000.00","70,000,000.00","21,000,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,,,,,"2,338,472.83",,,,,"4,800.00","4,800.00","5,300.00","275,580.00",,"20,150.00","21,550.00","22,150.00","258,451.47","491,072.49","558,087.49","327,666.47","26,055,817.37","25,761.00","26,348.41","6,275,713.77","5,017,055.74","30,099,534.89","50,316,157.21","70,478,375.17","21,105,305.55"
五、现金及现金等价物净增加额,"-11,926,403.22","61,140,276.52","-13,707,188.82",,"357,840,572.57","289,380,360.95","291,534,852.65","6,995,472.83","-73,502,627.66","-171,244,736.78","-103,325,502.33","-126,070,952.45","-172,682,590.41","-159,817,543.68","-38,230,586.64","-161,639,478.22","-82,139,700.41","-100,648,450.43","-67,493,915.56","-95,119,010.53","-76,012,369.72","444,033,193.64","222,581,750.73","-208,605,761.29","-206,220,564.02","-178,492,887.03","265,886,235.03","67,093,646.75","474,226,114.71","9,762,651.75","302,887,162.54","-444,402,168.13"
购建固定资产、无形资产和其他长期资产支付的现金,"374,904.37","1,570,962.51","2,541,647.35",,"8,229,380.18","19,148,137.13","48,722,318.66","15,044,121.92","37,645,584.25","59,407,969.33","88,743,436.22","31,552,643.91","65,921,395.88","101,967,822.14","138,944,691.58","22,322,009.94","48,366,306.02","71,396,885.21","108,566,570.81","25,644,794.12","53,711,538.49","81,900,550.32","125,781,641.57","31,013,135.80","54,858,206.32","90,068,613.71","190,046,497.45","94,815,662.19","215,894,035.22","273,614,621.23","443,576,037.32","149,983,540.66"
期初现金及现金等价物余额,"24,185,849.93","12,259,446.71","73,399,723.23",,"59,692,534.41","59,692,534.41","59,692,534.41","351,227,387.06","351,227,387.06","351,227,387.06","351,227,387.06","247,901,884.73","247,901,884.73","247,901,884.73","247,901,884.73","209,671,298.09","209,671,298.09","209,671,298.09","209,671,298.09","142,177,382.53","142,177,382.53","142,177,382.53","142,177,382.53","364,759,133.26","364,759,133.26","364,759,133.26","365,476,627.74","631,362,862.77","631,362,862.77","631,362,862.77","631,362,862.77","939,255,594.10"
投资支付的现金,,,"500,000.00",,,,,,,"22,400,000.00",,,,,,,"33,000,000.00","33,000,000.00","33,000,000.00","5,484,930.00",,,"6,200,000.00","76,100,000.00",,,"51,368,627.45",,"137,610,000.00","44,900,000.00","126,483,400.00","9,300,000.00"
期末现金及现金等价物余额,"12,259,446.71","73,399,723.23","59,692,534.41",,"417,533,106.98","349,072,895.36","351,227,387.06","358,222,859.89","277,724,759.40","179,982,650.28","247,901,884.73","121,830,932.28","75,219,294.32","88,084,341.05","209,671,298.09","48,031,819.87","127,531,597.68","109,022,847.66","142,177,382.53","47,058,372.00","66,165,012.81","586,210,576.17","364,759,133.26","156,153,371.97","158,538,569.24","186,266,246.23","631,362,862.77","698,456,509.52","1,105,588,977.48","641,125,514.52","934,250,025.31","494,853,425.97"
