科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"421,106,752.51","368,986,570.13","387,374,757.84","540,870,935.35","453,240,460.55","472,799,040.61","542,991,523.97","558,163,942.28","549,955,266.32","576,543,953.89","614,832,769.68","645,357,346.36","641,963,042.14","548,648,483.82","617,500,493.96","701,080,739.23","583,722,050.02","509,315,088.95","341,101,122.09","337,921,467.36","370,436,434.49","377,096,452.17","309,141,684.07","427,430,555.43","365,434,024.71","254,857,608.67","198,281,918.41","381,224,896.40","240,714,153.79","287,847,555.38","239,413,762.19","384,615,334.22","326,618,393.78","186,664,570.00","204,166,052.64","281,822,438.50","219,377,067.30","216,827,139.76","222,561,148.17","300,845,056.04","175,925,984.13","115,302,440.49","178,883,322.80","260,380,291.06","344,610,021.37","357,516,164.19"
短期借款,"266,000,000.00","218,276,095.08","298,000,000.00","238,000,000.00","210,000,000.00","240,000,000.00","250,000,000.00","220,000,000.00","230,000,000.00","250,000,000.00","255,000,000.00","230,000,000.00","260,000,000.00","220,000,000.00","206,746,143.75","250,000,000.00","190,000,000.00","180,000,000.00","160,000,000.00","187,690,670.00","293,734,835.56","243,280,975.53","164,729,141.00","230,197,473.22","182,580,000.00","191,020,000.00","184,790,000.00","259,175,033.59","232,132,437.51","232,059,959.02","130,000,000.00","60,000,000.00","140,000,000.00","107,000,000.00","127,000,000.00","67,000,000.00","70,000,000.00","43,000,000.00","48,000,000.00","48,000,000.00","55,000,000.00","45,000,000.00","64,326,000.00","44,326,000.00","70,326,000.00","62,000,000.00"
交易性金融资产,"141,150.00",,,,,,,,,,,,,"26,200.00","81,700.00",,,,"299,430.00",,"149,145.00",,"32,680.00",,,,,,,,,,,,,"41,806,484.19","7,871,924.12","15,997,517.01","15,843,791.00",,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"26,421,839.93","23,055,902.13","30,215,481.64","27,008,716.83","18,237,573.38","15,672,186.82","15,225,236.17","32,600,250.77","13,908,101.16","13,292,014.26","20,577,394.10","13,951,230.82","16,768,198.84","22,822,636.11","21,286,320.33","16,605,714.08","12,478,353.10","20,058,715.41","34,415,135.00","37,799,218.53","38,704,031.90","32,767,022.00","41,515,793.95","45,150,256.64","46,524,582.11","24,310,225.11","38,679,710.64","49,051,652.60","31,563,449.33","10,116,693.36","8,643,631.45","21,497,235.00","23,955,292.07","34,116,413.91","7,417,948.80","9,095,175.00","6,212,010.10","1,888,450.00","1,320,000.00","2,434,665.00","100,000.00","600,000.00",,"800,000.00","600,000.00","600,000.00"
应付票据,"45,724,187.42","13,806,386.88","8,445,276.20","20,017,040.50","24,989,613.68","28,238,641.60","52,970,383.65","33,314,174.68","41,339,199.99","51,811,039.24","43,985,371.93","13,891,102.73","32,887,986.63","45,145,593.50","42,743,597.50","49,710,498.36","58,718,394.01","24,610,158.45","15,851,982.09","19,786,077.16","36,198,285.89","34,078,148.15","17,432,024.52","25,425,660.50","25,747,313.84","31,927,624.16","27,010,032.67","18,610,400.90","23,032,779.69","16,580,105.59","22,776,576.37","49,028,378.22","53,958,713.67","29,048,248.99","37,736,446.73","33,913,062.60","28,933,495.45","36,556,267.23","41,277,438.05","11,225,885.03","8,045,969.22","5,144,901.05","6,934,130.40","12,479,273.26","170,000.00","3,359,798.79"
应收账款,"177,601,086.96","181,466,576.30","191,505,083.05","106,183,848.08","122,598,795.12","138,226,023.67","128,251,140.42","108,983,328.33","136,287,660.42","135,117,448.43","130,464,209.85","94,415,992.03","116,765,806.89","126,582,652.95","210,077,282.24","262,340,209.29","243,553,226.42","273,649,228.88","297,715,775.19","337,064,602.13","404,329,754.47","307,084,631.09","280,988,224.06","317,677,098.48","250,725,768.81","487,599,156.10","472,948,799.70","424,603,682.74","399,423,371.40","401,463,663.06","334,566,623.25","247,466,155.87","206,498,086.99","254,066,581.65","274,788,830.46","226,676,505.34","276,109,966.70","291,445,404.76","310,913,262.31","149,498,126.55","202,256,243.47","216,370,974.49","170,166,854.00","94,875,109.37","91,087,975.58","81,405,347.97"
应付账款,"100,851,929.81","126,013,097.15","123,435,414.57","62,395,280.53","68,025,545.86","96,580,242.00","96,092,905.71","66,118,374.07","59,398,816.59","76,585,187.47","70,879,725.67","48,421,645.10","46,371,731.09","51,568,658.40","168,576,804.61","196,393,768.12","183,095,021.53","177,705,829.77","244,979,322.65","246,413,319.54","235,240,192.19","191,795,090.28","191,494,546.43","155,222,582.27","135,894,171.98","218,188,841.00","234,506,531.47","298,389,681.12","222,738,862.91","225,843,892.23","51,560,464.52","37,692,413.87","46,127,785.99","20,971,105.48","47,359,931.53","43,547,652.27","38,702,247.74","60,765,535.50","72,236,139.81","69,890,947.10","78,739,811.40","77,019,355.36","70,003,167.50","56,131,805.52","51,115,317.76","50,527,436.03"
预付款项,"55,494,060.58","61,343,071.47","52,708,074.25","51,909,439.24","61,154,159.86","80,565,057.67","81,676,832.83","23,847,160.17","25,113,585.30","35,543,884.20","38,332,626.32","20,577,217.88","56,007,483.82","59,229,551.91","67,640,382.46","56,083,797.55","55,952,528.22","40,245,139.46","85,362,158.31","44,779,145.62","45,670,695.53","49,000,056.83","36,453,724.03","7,561,195.34","17,410,079.66","32,294,349.47","32,426,388.61","6,141,977.09","4,832,040.63","5,342,740.72","7,110,219.38","45,056,843.86","115,408,113.15","41,808,636.16","76,333,387.78","44,733,547.30","79,283,139.15","51,226,612.47","70,282,948.50","15,249,651.19","56,141,715.94","39,312,605.75","29,569,110.42","3,803,348.53","2,281,586.36","6,349,397.65"
预收款项,"74,475,856.18","79,118,932.65","56,087,338.78","44,542,809.99","42,248,265.02","44,513,581.97","55,677,747.46","63,784,755.12","44,380,647.99","44,228,371.45","47,332,264.36","65,442,502.86","67,487,054.47","57,338,355.83","60,432,281.63","53,449,265.07","44,396,187.26","42,304,368.94","50,752,783.70","72,614,899.35","79,854,235.64","141,506,101.43","95,998,707.98","32,553,985.27","34,065,218.17","31,101,154.99","23,068,584.45","23,961,604.46","18,906,638.95","4,742,201.60","3,328,756.73","51,713,099.25","2,388,290.60","27,608,297.24","28,769,200.86","14,148,673.07","17,389,797.93","19,901,078.77","18,410,082.91","18,445,420.41","20,781,956.71","16,376,327.97","17,031,948.59","8,011,563.27","7,496,104.90","7,179,300.46"
