科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"19,187,803.64","31,665,155.64","45,121,716.11","63,702,829.09","10,555,558.79","18,676,156.78","25,842,665.75","38,841,448.50","3,860,880.64","17,649,948.02","26,735,034.07","62,805,991.16","4,230,604.08","7,301,497.45","10,533,726.37","13,873,267.78","2,955,856.00","1,854,214,243.40","3,409,400,903.51","4,861,972,144.56","308,613,700.67","723,430,978.23","1,453,794,639.71","3,549,059,875.26","329,346,645.52","1,604,405,746.56","2,764,498,680.33","4,604,869,425.49","1,476,268,951.78","2,631,928,944.26","4,881,805,667.72","6,313,640,137.18","950,606,836.27","2,121,365,213.76","3,946,425,665.87","8,459,460,367.77","1,365,325,121.03","3,511,524,502.23","5,164,856,524.27","8,057,418,839.22","984,296,599.04","3,746,565,242.97","4,804,013,804.49","12,702,742,899.66"
二、营业利润,"-4,381,903.09","-16,785,886.48","-20,403,099.33","-108,841,594.62","-4,674,776.15","-13,986,566.33","-21,601,631.10","-229,743,809.19","-4,447,811.48","-8,780,172.84","-6,339,943.62","30,093,470.78","45,870.93","28,021.31","676,453.48","-839,989.76","492,917.44","481,063,555.85","736,306,786.02","972,956,111.60","69,182,755.88","193,779,172.94","365,849,836.76","872,116,300.45","78,929,856.30","279,817,752.18","485,059,385.94","850,843,834.42","133,447,677.66","373,146,811.22","559,356,803.20","844,818,327.07","124,702,456.79","253,642,560.88","375,955,029.40","640,878,283.82","73,600,713.06","439,942,177.71","776,137,802.03","1,160,576,525.75","59,669,633.42","391,166,995.66","631,311,728.26","1,739,131,398.15"
减:营业成本,"16,241,315.37","29,710,510.64","40,048,418.02","57,163,456.54","6,630,065.16","15,264,195.20","22,701,438.93","38,449,159.48","2,425,378.82","12,790,682.04","18,693,632.06","45,542,053.07","2,229,268.24","3,971,481.82","5,988,103.66","8,294,722.90","1,024,741.63","1,141,083,115.46","2,241,470,997.36","3,021,223,597.47","122,261,767.41","324,127,979.17","803,682,852.26","2,053,513,794.23","181,373,189.68","1,136,865,163.16","1,824,949,190.07","3,017,923,625.14","1,084,758,368.64","1,742,114,260.58","3,366,654,636.35","4,235,445,864.28","676,151,938.30","1,697,374,552.79","3,100,753,532.65","6,593,025,193.52","1,054,652,516.00","2,402,245,232.12","3,595,774,544.43","5,274,058,533.39","734,763,246.80","2,833,756,239.46","3,600,803,438.16","9,275,318,917.37"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"193,247.50","356,379.86","523,058.80","665,125.06","157,018.20","277,278.67","435,275.38","663,082.42","114,499.65","433,105.25","558,041.02","515,229.62","114,347.02","238,993.79","365,404.59","523,876.14","162,572.09","92,472,771.97","240,595,481.58","499,309,649.25","31,191,836.90","79,304,622.12","101,514,159.46","193,907,857.45","25,903,571.83","57,506,001.88","176,437,324.97","290,467,773.23","157,929,151.83","275,656,517.12","557,130,766.02","633,141,810.97","114,236,538.32","173,582,858.13","331,612,462.29","698,769,213.98","92,912,419.18","261,051,648.62","329,459,566.57","722,490,913.18","-47,026,273.27","80,721,116.83","108,316,380.81","194,145,305.92"
营业外收入,"4,987.00","7,867.00","7,867.00","466,645.29","964,606.25","1,324,229.93","1,324,775.93","1,492,850.21","11,415.37","5,570,154.22","44,154,874.16","25,625,871.00",482.35,"3,244.05","412,952.70","6,344,953.85",234.00,"3,254,223.45","3,847,682.28","24,584,310.20","1,201,827.25","33,389,296.06","35,563,004.09","31,730,119.92","4,872,869.21","4,545,133.65","21,304,729.00","138,522,708.94","11,881,186.14","13,211,097.32","18,539,127.44","75,930,802.18","1,058,260.97","3,038,274.52","19,418,194.96","33,412,531.08","5,625,340.05","29,177,929.88","42,651,710.11","57,538,498.94","34,193,323.14","47,129,548.73","65,136,487.55","51,792,951.57"
销售费用,"1,484,118.50","2,558,731.30","3,338,530.69","2,788,048.53","1,234,629.78","1,687,227.61","2,354,672.06","3,076,643.06","359,515.61","651,526.77","991,494.26","1,457,340.08","347,360.92","465,616.28","599,115.59","831,252.88",,"57,333,534.60","79,090,557.27","121,001,761.76","15,906,879.34","40,306,283.42","77,448,809.75","147,135,677.85","18,479,856.02","50,323,051.04","85,768,947.32","157,445,512.57","23,323,335.23","69,845,272.76","120,200,990.43","194,439,854.83","39,730,955.66","79,674,396.80","121,105,756.44","198,010,472.66","51,104,397.48","107,767,354.68","157,146,864.29","218,824,640.55","58,513,137.98","130,216,589.52","190,411,248.89","345,627,561.71"
减:营业外支出,"2,000.00","2,000.00","72,496.25","72,496.25","59,736.05","143,976.74","148,049.58","535,991.72","4,044,755.23","7,779,658.37","21,181,962.09","4,686,263.04",,0.36,"13,650.36","33,650.36",,"6,195,181.79","9,162,780.61","12,974,589.50","981,843.95","5,189,977.92","13,073,338.10","23,837,652.81","1,684,145.85","5,255,226.59","7,054,532.80","13,551,496.39","1,953,024.93","3,608,189.51","13,420,290.40","15,474,331.16","809,391.11","2,569,514.29","3,843,420.63","13,585,575.01","2,324,879.40","9,358,517.64","18,355,562.71","15,920,851.96","3,227,650.76","21,186,858.51","22,817,527.84","13,575,809.03"
管理费用,"5,714,076.36","15,933,514.93","21,759,027.34","19,780,869.32","4,204,138.16","11,943,825.23","16,275,525.31","31,217,395.66","3,019,683.12","7,825,182.64","8,917,129.99","10,808,046.05","1,772,222.97","4,094,356.52","5,633,230.56","10,225,590.58","2,783,560.16","83,125,803.53","134,508,365.71","243,597,041.46","66,915,345.63","131,965,601.50","196,845,867.68","279,908,731.91","77,026,592.76","144,953,434.06","234,404,700.87","338,302,584.74","84,030,265.07","148,723,297.19","251,198,576.31","356,820,826.90","85,609,005.24","153,698,465.09","228,683,041.23","314,790,777.56","84,166,498.70","156,346,085.26","256,142,414.52","294,672,156.43","128,404,211.07","217,382,153.35","304,622,882.83","1,203,971,702.88"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,,,,,"96,274.78",,"165,570.81",,"1,146,602.04",,"516,648.81","849,562.91","359,481.55",,"10,062.76",,"84,949.65",,,,"26,510.25",,"96,565.29","96,565.29","1,395,369.22",,"14,316,553.15","14,495,842.74",
