科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"131,773,004.94","123,239,512.26","201,355,797.51","143,874,388.05","162,142,313.00","824,068,528.24","801,061,838.13","719,990,705.64","717,504,795.02","683,352,812.06","699,665,539.33","663,331,690.41","708,791,465.75","713,625,017.21","634,534,224.16","516,890,984.24","702,764,833.92","753,824,505.92","739,414,872.15","521,204,164.76","559,338,195.30","492,744,004.11","691,398,558.15","834,843,184.68","884,228,571.77","804,138,468.92","885,647,305.90","521,387,609.21","353,682,897.47","833,819,722.22","734,121,839.70","546,478,000.45","509,242,850.76","923,679,109.06","571,135,081.30","489,906,782.67"
短期借款,"191,940,000.00","270,120,000.00","270,170,000.00","259,800,000.00","273,800,000.00",,,,,,,,,,,,"150,000,000.00","150,000,000.00","150,000,000.00","200,000,000.00","250,000,000.00","282,000,000.00","638,410,000.00","700,000,000.00","700,000,000.00","720,000,000.00","780,000,000.00","769,000,000.00","909,000,000.00","449,200,000.00","397,250,000.00","554,500,000.00","440,500,000.00","38,000,000.00","1,000,000.00",
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"31,442,822.71","19,791,279.77","50,000,010.70","61,741,509.46","87,977,677.28","66,104,423.37","47,482,764.37","125,265,358.76","96,184,543.32","100,223,076.16","107,189,754.78","138,546,176.42","116,922,330.05","84,620,602.59","114,730,967.86","171,100,712.47","165,009,857.58","169,963,921.61","126,841,045.04","134,186,585.46","142,924,900.55","115,262,393.47","104,319,996.15","147,081,264.18","140,772,972.82","118,850,612.99","136,412,382.61","106,786,217.55","194,535,252.58","147,147,277.41","189,818,999.24","168,543,877.89","147,148,685.83","222,736,513.34","230,404,329.99","119,899,394.03"
应付票据,"93,850,000.00","60,790,000.00","123,500,000.00","31,000,000.00","34,500,000.00","57,500,000.00","53,100,000.00","58,600,000.00","51,864,910.00","61,892,688.67","59,310,608.31","52,380,500.00","45,148,608.00","42,578,634.00","51,796,326.00","43,707,700.00","54,853,740.00","56,297,850.00","63,148,380.00","172,087,700.00","328,779,285.69","400,680,145.86","538,638,918.03","671,852,204.34","647,776,484.81","600,408,657.56","481,868,436.98","372,519,779.42","197,530,000.00","375,271,437.37","541,114,079.78","274,774,954.99","209,842,630.74","137,138,000.53","146,880,100.00","104,970,000.00"
应收账款,"122,098,808.54","102,294,571.27","146,205,778.64","147,707,569.92","147,981,996.13","172,028,362.20","231,823,732.32","196,781,989.22","251,193,152.63","271,743,662.08","286,298,248.52","297,534,536.52","268,046,691.26","314,232,960.27","282,812,008.31","374,087,763.88","385,090,335.09","437,482,376.27","420,046,963.70","479,364,198.65","468,437,760.61","450,342,133.05","508,437,143.88","626,997,867.99","633,075,084.16","673,437,853.03","687,424,802.56","900,147,788.09","961,250,202.05","1,053,862,441.68","994,872,385.13","1,035,727,770.30","678,346,221.63","628,118,221.23","565,315,552.20","648,705,904.99"
应付账款,"42,509,573.61","53,581,862.74","91,359,079.10","107,828,280.68","102,012,388.60","116,043,497.14","127,677,991.33","132,030,458.70","204,645,767.06","159,744,648.87","171,655,707.02","177,848,454.84","170,304,448.63","180,389,540.35","195,665,339.30","227,122,525.81","245,178,611.38","257,870,879.66","242,852,723.86","268,531,341.31","278,322,742.16","377,629,337.00","951,628,764.04","674,311,410.66","757,165,436.07","657,687,800.01","667,208,868.22","662,669,040.23","631,075,138.04","590,047,594.84","512,356,161.14","424,248,078.14","327,228,808.89","438,115,235.13","301,173,023.58","289,976,293.89"
预付款项,"10,045,019.71","11,313,249.95","18,547,490.32","11,328,651.03","23,435,036.04","28,032,204.85","19,702,230.12","35,441,525.53","41,137,586.98","44,803,103.11","34,830,594.34","25,967,541.42","33,213,130.99","43,188,881.18","127,001,254.02","97,303,017.67","109,727,152.80","33,428,010.94","36,844,205.91","149,509,134.20","161,601,909.83","28,053,011.16","33,421,156.13","19,545,033.53","40,295,270.33","13,905,616.01","13,903,740.38","16,070,105.61","10,245,196.87","12,709,030.36","17,208,279.96","13,606,332.13","19,008,253.09","11,823,383.47","14,850,611.18","19,572,792.27"
预收款项,"1,324,315.25","1,303,255.87","2,401,258.73","4,150,658.61","9,166,917.33","5,508,906.17","3,251,009.19","4,992,515.17","4,661,669.00","5,684,345.73","9,270,188.22","7,764,417.65","8,160,295.33","5,031,103.60","6,406,523.00","6,986,703.09","7,125,959.82","2,185,263.28","4,431,740.07","114,279,935.15","158,862,313.27","90,011,819.56","2,082,567.11","7,000,815.10","49,728,614.63","106,415,114.66","105,197,138.96","3,252,247.85","3,794,708.60","2,866,977.40","4,449,336.32","3,672,813.30","5,023,370.46","7,329,824.40","7,553,695.72","4,332,493.35"
