科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"523,609,164.28","492,872,051.21","473,571,269.06","549,003,118.30","356,214,217.33","109,033,831.47","157,140,160.14","245,159,904.36","160,534,492.92","245,783,229.86","214,155,244.19","424,034,239.12","231,943,852.74","163,930,323.43","296,258,865.85","419,637,962.00","238,433,312.76","377,685,678.01","287,804,309.37","700,145,520.31","316,842,747.13","229,407,938.61","240,759,586.61","985,971,213.79","825,002,202.45","910,390,912.85","530,956,394.17","981,881,322.24","686,656,718.04","471,935,613.68","346,097,123.27","1,208,525,108.40","1,026,717,077.30","739,208,705.99","564,239,173.70","952,584,367.89","753,503,040.25","640,504,438.13","10,283,887,037.99","6,324,642,951.19","5,303,365,477.44","5,164,688,244.61","4,947,005,457.10","5,519,433,456.06","5,307,564,757.94"
短期借款,"248,900,000.00","284,300,000.00","217,000,000.00","187,000,000.00","187,000,000.00","174,000,000.00","309,000,000.00","240,000,000.00","240,000,000.00","180,000,000.00","110,000,000.00","160,000,000.00",,"10,000,000.00","110,000,000.00","100,000,000.00",,,"40,000,000.00","100,000,000.00","100,000,000.00","115,000,000.00","135,000,000.00","168,800,000.00","168,800,000.00","100,000,000.00","100,000,000.00","65,000,000.00","82,500,000.00","122,500,000.00","95,000,000.00","75,000,000.00","60,000,000.00","100,000,000.00","88,000,000.00","88,000,000.00","75,000,000.00","89,000,000.00","74,000,000.00","74,000,000.00","74,000,000.00","250,000,000.00","450,000,000.00","160,000,000.00","180,000,000.00"
交易性金融资产,"453,500.00","15,653,370.00","67,734,183.20","72,053,608.32","42,428,323.60","28,504,940.28","25,963,511.24","16,412,068.59","18,608,400.00","14,909,149.04","14,191,550.00","1,150,170.00","1,203,190.00","1,028,635.00","923,080.00","205,929,961.38","229,505,580.71","263,493.00","278,857.50","339,058.25","429,872.00","30,100.00",,,,,,"35,423,512.30","118,569,999.60","96,696,380.00","90,060,621.60","1,386.50","114,622.90","274,720.00",,,,"20,920.00","682,136,247.50","1,205,788,142.01","5,500,378,996.57","6,865,939,433.10","7,759,886,010.77","9,273,344,072.57","9,392,839,745.06"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,336,363.53","54,530,654.82","126,831,597.12","4,790,428.27","4,205,666.79","3,602,072.04","3,788,518.56"
应收票据,"2,000,000.00","4,457,212.95","5,032,008.04","3,019,088.96","2,887,481.00","2,460,646.10","2,420,937.00","680,000.00","5,000,000.00","1,500,000.00","60,000.00","1,250,000.00","602,400.00","825,000.00","970,000.00",,"998,750.00","4,716,450.00","800,000.00","4,432,237.16","2,220,000.00","5,619,736.08","1,349,388.00","2,160,396.10","510,320.00","385,400.00","3,922,268.00","1,735,785.70","1,747,312.00","1,434,748.00","3,187,915.33","11,018,503.83","21,666,209.30","20,777,739.62","9,721,728.35","15,559,374.71","18,883,418.68","42,297,413.01","40,946,388.86","15,267,632.73","15,998,480.73","12,322,306.47","30,700,426.65","21,504,035.00","12,486,784.75"
应付票据,,,,,,,,,,"10,000,000.00","88,805,767.74","55,931,641.82","90,644,188.98","86,600,964.41","109,464,270.73","134,168,609.13","120,933,560.46","108,900,468.47","139,829,737.64","132,811,842.28","74,512,565.20","100,058,676.08","117,993,730.54","166,767,224.87","176,245,896.99","127,057,820.38","168,604,743.08","332,156,401.73","266,631,943.43","172,004,858.16","177,650,600.51","307,978,367.29","317,466,316.94","154,141,738.42","178,052,401.77","262,054,702.89","157,402,071.68","200,418,249.35","201,374,523.00","135,314,483.76","107,879,151.41","58,790,166.45","88,382,970.10","99,386,644.85","70,991,445.60"
应收账款,"39,738,133.05","26,724,846.34","26,140,240.54","26,674,186.23","33,625,235.47","20,608,923.66","23,803,319.98","28,143,688.15","34,458,373.17","37,603,337.02","38,455,076.48","60,615,238.12","43,557,698.41","33,300,825.30","26,105,495.52","25,514,106.74","39,170,951.77","36,748,339.81","32,694,172.35","28,985,858.07","31,272,612.74","21,174,964.95","33,417,763.53","46,726,462.83","44,555,458.64","37,285,932.89","43,510,471.44","61,085,785.81","53,035,444.39","50,762,658.42","78,493,053.08","85,695,186.64","74,530,003.74","84,093,501.66","74,841,522.02","56,492,553.78","46,886,766.32","79,322,732.06","77,294,156.21","182,287,539.99","53,719,853.32","176,348,609.53","163,962,178.87","206,800,088.39","272,086,070.44"
应付账款,"49,507,051.45","57,487,348.44","40,998,622.80","76,166,575.66","91,337,654.06","67,476,215.93","52,712,701.40","93,409,812.11","73,831,897.89","72,570,313.28","80,047,108.93","101,960,157.99","82,444,300.33","107,129,826.25","77,625,349.60","113,441,461.16","161,670,003.06","110,692,551.05","111,283,461.68","151,618,248.95","147,974,635.94","144,240,869.76","211,439,754.81","279,978,263.72","307,113,316.16","307,899,152.32","276,118,539.51","245,436,608.17","277,616,851.93","250,726,077.07","276,751,727.71","247,148,447.77","296,015,507.27","299,808,437.97","285,002,169.74","133,387,531.66","237,506,447.93","225,065,208.29","222,821,484.06","279,900,060.81","328,392,163.32","251,519,920.45","197,639,245.03","351,351,165.84","191,494,825.70"
预付款项,"51,807,084.76","38,399,850.77","52,832,152.55","59,022,202.10","127,537,190.97","398,901,584.10","118,008,919.05","149,382,171.68","109,947,867.15","117,008,035.27","156,574,010.54","160,765,631.28","122,616,132.97","99,743,393.15","140,239,552.94","169,694,696.48","214,247,004.27","165,829,382.55","259,268,084.28","238,699,796.45","212,505,136.64","195,617,416.82","270,022,754.18","103,010,584.92","130,825,583.57","152,427,211.51","80,544,787.14","86,442,363.50","96,948,169.14","125,161,056.31","189,998,654.33","64,182,241.97","55,778,974.85","59,827,655.11","72,386,631.70","44,078,814.08","39,812,865.48","33,309,799.30","96,062,298.37","34,588,654.28","71,661,351.72","68,835,600.45","124,138,343.33","73,835,934.07","84,574,668.39"
预收款项,"66,288,350.64","21,773,804.34","49,817,971.83","175,531,272.64","89,595,066.44","35,419,389.13","120,470,735.32","260,131,879.38","162,093,615.53","111,188,885.02","204,493,827.17","317,712,145.10","188,474,524.82","116,190,744.36","186,397,506.53","318,138,042.03","210,119,088.20","137,398,529.71","227,406,332.07","332,097,961.68","159,802,246.13","80,626,300.98","165,552,440.18","367,988,308.94","156,448,300.69","47,453,459.47","112,392,031.43","414,915,293.95","155,218,475.70","27,926,331.48","150,753,708.85","450,594,576.50","167,338,086.31","36,140,812.90","127,158,083.79","468,356,159.01","152,983,669.43","7,582,237.46","83,940,412.34","450,606,379.59","169,418,125.14","19,718,129.62","79,490,392.88","493,298,915.94","173,216,967.27"
