科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"18,181,580.48","18,877,083.20","23,505,641.36","8,625,405.14","18,884,463.02","25,077,570.39","12,997,075.90","20,539,127.06","27,502,313.10","35,881,680.97","19,729,398.56","28,929,423.79","39,463,295.01","51,595,274.48","12,052,603.04","31,630,380.57","44,424,967.44","58,870,794.82","13,306,318.42","38,037,644.20","51,806,434.14","67,701,334.51","15,532,643.23","40,705,095.93","55,129,670.53","68,559,472.42","16,009,133.94","38,025,685.32","53,787,847.47","64,288,974.55","14,518,746.47","38,072,746.67","51,875,964.08","66,346,227.15","27,842,165.57","45,474,018.43","63,447,677.86","84,250,061.97","21,135,647.18"
取得借款收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000.00","7,400,000.00",
支付的各项税费,"6,219,929.43","26,711,250.59","13,595,258.07","6,232,115.12","10,679,558.82","15,331,924.92","5,180,297.26","10,777,535.31","16,286,103.47","24,053,745.14","7,936,903.30","13,909,386.82","24,892,328.85","39,054,677.08","14,275,591.49","33,795,725.25","57,423,840.00","77,536,375.52","16,050,399.60","29,948,000.30","46,921,133.17","69,716,399.82","32,976,408.47","44,587,725.85","57,344,428.26","71,314,274.08","12,162,906.59","22,317,489.11","31,163,275.96","43,223,511.73","4,547,982.56","13,803,065.11","32,271,246.78","39,834,478.09","21,224,557.33","34,256,174.19","43,615,655.88","47,405,373.55","10,031,712.34"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"4,408,960.48","6,269,213.05","7,313,976.47","4,197,234.42","7,107,564.76","7,438,607.51","4,875,324.19","8,303,408.87","12,318,281.31","10,773,921.94","7,367,109.80","6,129,022.21","10,887,607.88","26,380,165.73","7,986,741.48","15,617,680.29","21,819,686.10","27,428,173.91","10,133,812.94","21,928,667.85","33,561,829.84","85,573,939.00","12,604,515.47","21,254,477.83","38,269,382.53","34,357,330.00","14,790,956.93","30,775,018.43","41,821,710.25","56,686,520.30","28,302,997.08","42,562,877.82","50,403,637.99","87,078,974.63","16,271,534.08","36,414,780.41","59,038,683.87","92,483,747.75","24,558,464.18"
筹资活动现金流入小计,,"23,227,702.08",,,"531,738,000.00","531,738,000.00",,,,,,,,"8,000,000.00",,,,"15,454,125.00",,,"18,540,697.50","18,540,697.50",,,"23,349,300.00","25,749,300.00",,,,,,,"918,000.00","6,618,000.00",,,"3,300,000.00","7,700,000.00",
经营活动现金流出小计,"48,350,856.86","147,823,450.84","125,291,502.33","36,569,812.69","64,950,435.79","94,092,882.95","36,894,274.26","64,182,241.98","108,573,473.96","173,439,654.66","122,280,408.77","221,900,508.55","296,041,179.61","396,090,505.64","157,502,064.11","269,212,528.61","373,238,524.98","454,170,743.15","97,559,393.93","201,594,800.16","300,122,402.96","477,625,819.00","202,491,577.03","309,464,541.32","430,461,860.86","548,096,268.68","125,434,037.44","232,272,422.22","306,564,408.48","353,163,836.36","169,757,224.09","319,983,547.21","479,036,804.15","617,016,085.23","192,541,847.61","337,106,382.15","453,084,476.10","633,521,091.02","152,076,503.24"
偿还债务支付的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,500,000.00",,,,"3,218,511.56",
经营活动产生的现金流量净额,"37,658,299.43","41,728,702.74","2,625,434.44","24,497,830.11","17,256,816.22","41,355,046.62","-11,742,351.51","-4,171,179.11","-9,368,019.56","74,267,426.45","-75,717,994.83","-101,901,663.89","-41,638,452.94","3,066,719.96","-53,430,534.25","9,812,604.00","87,352,839.27","99,920,873.89","12,083,087.21","-53,793,186.64","-65,456,187.29","-137,976,816.42","118,050,355.02","89,659,129.05","68,563,829.53","241,186,678.71","41,267,325.17","18,575,723.69","77,695,419.91","144,748,091.08","-75,557,138.89","-145,512,053.95","-169,193,921.01","-20,448,846.06","-13,696,304.27","-21,862,963.70","39,719,853.77","73,462,342.44","-73,867,202.79"
分配股利、利润或偿还利息支付的现金,"39,347,445.80","48,116,579.50",,,,,,"19,873,216.80","19,873,216.80","19,873,216.80","11,261,489.50","11,261,489.50","11,261,489.50","11,261,489.50",,"16,892,234.19","16,892,234.19","16,892,234.19",,"25,466,601.27","25,466,601.27","25,466,601.27",,"49,950,909.87","49,950,909.87","49,950,909.87",,"50,321,966.46","50,321,966.46","50,321,966.46",,"50,326,284.90","56,326,284.90","56,326,284.90",,"25,163,142.45","25,163,142.45","25,275,880.45","56,250.00"
收回投资收到的现金,,"600,000.00",,,,,,,,,,,,,,,,,"30,000,000.00","60,000,000.00","90,000,000.00","270,000,000.00","50,000,000.00","130,500,000.00","146,000,000.00","325,000,000.00","40,000,000.00","75,000,000.00","85,000,000.00","365,000,000.00","190,000,000.00","610,000,000.00","622,000,000.00","920,000,000.00","287,000,000.00","293,000,000.00","643,000,000.00","1,063,000,000.00","1,350,053.00"
支付其他与筹资活动有关的现金,,,"2,000,000.00","150,000.00","840,994.06","4,520,994.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
取得投资收益收到的现金,"90,000.00","120,000.00",,,,,,,,,,,,,,,,,"163,972.60","303,698.63","432,378.08","2,503,748.13","265,068.49","2,050,095.71","2,181,649.22","9,105,244.66","330,109.62","1,847,753.46","3,977,573.86","6,985,055.12","2,160,789.01","6,177,020.64","6,304,089.15","11,863,454.14","3,436,661.47","3,484,316.04","12,654,726.99","18,019,608.81",
筹资活动现金流出小计,"39,347,445.80","48,116,579.50","2,000,000.00","150,000.00","840,994.06","4,520,994.06",,"19,873,216.80","19,873,216.80","19,873,216.80","11,261,489.50","11,261,489.50","11,261,489.50","11,261,489.50",,"16,892,234.19","16,892,234.19","16,892,234.19",,"25,466,601.27","25,466,601.27","25,466,601.27",,"49,950,909.87","49,950,909.87","49,950,909.87",,"50,321,966.46","50,321,966.46","50,321,966.46",,"50,326,284.90","56,326,284.90","69,826,284.90",,"25,163,142.45","25,163,142.45","28,494,392.01","56,250.00"
处置固定资产、无形资产和其他长期资产收回的现金净额,"280,000.00","2,400.00","1,725.00",,455.00,455.00,"2,500.00","13,050.00","13,050.00","13,050.00",,,,,"3,665.00","6,465.00","6,615.00","6,615.00",,,,"5,000.00",,"6,820.00","7,360.00","7,360.00",,,635.00,635.00,,"3,060.00","4,660.00","13,670.00",,,,,
筹资活动产生的现金流量净额,"-39,347,445.80","-24,888,877.42","-2,000,000.00","-150,000.00","530,897,005.94","527,217,005.94",,"-19,873,216.80","-19,873,216.80","-19,873,216.80","-11,261,489.50","-11,261,489.50","-11,261,489.50","-3,261,489.50",,"-16,892,234.19","-16,892,234.19","-1,438,109.19",,"-25,466,601.27","-6,925,903.77","-6,925,903.77",,"-49,950,909.87","-26,601,609.87","-24,201,609.87",,"-50,321,966.46","-50,321,966.46","-50,321,966.46",,"-50,326,284.90","-55,408,284.90","-63,208,284.90",,"-25,163,142.45","-21,863,142.45","-20,794,392.01","-56,250.00"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"370,000.00","722,400.00","1,725.00",,455.00,455.00,"2,500.00","13,050.00","13,050.00","13,050.00",,,,,"3,665.00","6,465.00","6,615.00","6,615.00","30,163,972.60","60,303,698.63","90,432,378.08","272,508,748.13","50,265,068.49","132,556,915.71","148,189,009.22","334,112,604.66","40,330,109.62","76,847,753.46","88,978,208.86","371,985,690.12","192,160,789.01","616,180,080.64","628,308,749.15","931,877,124.14","290,436,661.47","296,484,316.04","655,654,726.99","1,081,019,608.81","1,350,053.00"
五、现金及现金等价物净增加额,"-2,723,617.37","16,423,686.50","-140,272.56","23,903,985.11","547,584,555.16","565,412,685.36","-13,799,854.51","-116,854,843.91","-127,185,290.05","-47,098,694.04","-89,410,202.33","-119,540,047.18","-75,468,163.96","-50,209,372.74","-57,987,961.76","-12,975,304.15","63,306,747.72","90,110,367.70","-18,401,883.19","-112,805,045.28","-156,824,625.93","-297,874,002.01","86,310,756.52","-1,179,502.04","-8,153,195.05","308,312,650.66","-68,961,802.21","-316,497,736.61","-260,647,044.09","-11,079,234.71","-253,878,884.88","-81,031,528.46","-399,807,241.11","-78,351,214.93","-107,315,368.70","-296,580,247.02","-233,703,365.75","180,564,266.43","-473,085,563.76"
购建固定资产、无形资产和其他长期资产支付的现金,"1,404,471.00","1,138,538.82","767,432.00","443,845.00","569,722.00","678,512.00","542,003.00","91,305,498.00","96,439,103.69","99,987,953.69","2,030,718.00","3,616,893.79","5,616,343.65","9,062,725.33","4,561,092.51","5,902,138.96","7,160,472.36","8,379,012.00","648,943.00","1,898,956.00","2,924,912.95","3,530,029.95","54,666.99","1,494,636.93","2,354,423.93","3,835,022.84","559,237.00","1,599,247.30","1,998,706.40","2,491,049.45","382,535.00","1,273,270.25","2,613,784.35","4,071,208.29","1,048,225.90","3,038,456.91","4,214,804.06","10,123,292.81","512,163.97"
期初现金及现金等价物余额,"27,543,968.27","24,820,350.90","41,244,037.40","41,103,764.84","41,103,764.84","41,103,764.84","606,516,450.20","606,516,450.20","606,616,450.20","606,516,450.20","559,543,878.85","559,417,756.16","559,417,756.16","559,417,756.16","509,208,383.42","509,208,383.42","509,208,383.42","509,208,383.42","599,318,751.12","599,318,751.12","599,318,751.12","599,318,751.12","348,902,170.31","348,902,170.31","348,902,170.31","301,444,749.11","609,757,399.77","609,757,399.77","609,757,399.77","609,757,399.77","598,678,165.06","598,678,165.06","598,678,165.06","598,678,165.06","520,326,950.13","520,326,950.13","520,326,950.13","520,326,950.13","700,891,216.56"
投资支付的现金,,,,,,,"1,468,000.00","1,468,000.00","1,468,000.00","1,468,000.00","400,000.00","2,760,000.00","2,760,000.00","2,760,000.00",,,,,"60,000,000.00","91,950,000.00","171,950,000.00","421,950,000.00","81,950,000.00","171,950,000.00","195,950,000.00","238,950,000.00","150,000,000.00","360,000,000.00","375,000,000.00","475,000,000.00","370,100,000.00","500,100,000.00","800,900,000.00","920,900,000.00","383,007,500.00","543,000,000.00","903,000,000.00","943,000,000.00","400,000,000.00"
期末现金及现金等价物余额,"24,820,350.90","41,244,037.40","41,103,764.84","65,007,749.95","588,688,320.00","606,516,450.20","592,716,595.69","489,661,606.29","479,431,160.15","559,417,756.16","470,133,676.52","439,877,708.98","483,949,592.20","509,208,383.42","451,220,421.66","496,233,079.27","572,515,131.14","599,318,751.12","580,916,867.93","486,513,705.84","442,494,125.19","301,444,749.11","435,212,926.83","347,722,668.27","340,748,975.26","609,757,399.77","540,795,597.56","293,259,663.16","349,110,355.68","598,678,165.06","344,799,280.18","517,646,636.60","198,870,923.95","520,326,950.13","413,011,581.43","223,746,703.11","286,623,584.38","700,891,216.56","227,805,652.80"
