科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"31,015,151.48","40,805,422.83","31,167,163.43","55,993,870.39","67,429,155.36","26,560,000.14","50,081,079.46","77,022,652.18","113,206,445.44","42,047,835.98","80,847,386.23","122,983,889.89","167,527,674.43","57,185,848.83","103,531,844.22","151,635,187.02","208,631,838.33","69,628,326.74","111,296,925.22","164,600,647.15","230,218,308.59","79,692,904.12","130,020,614.12","188,256,101.39","256,343,775.86","71,769,562.12","128,370,468.68","189,515,555.88","239,406,107.43","86,218,862.59","162,657,348.54","243,041,155.69","314,291,949.32","105,456,355.67","195,445,573.70","273,028,017.35","355,171,278.63","158,388,345.58","214,379,084.75","306,521,389.20","384,915,356.51","126,492,536.32"
取得借款收到的现金,,,,,,,,,,,,,,,,,,"45,000.00","45,000.00","45,000.00","263,999.06",,,"184,574.84","232,902.00","583,491.88","580,792.00","604,599.15","95,000.00",,,,,,"2,472,779.58","9,150,503.87","45,356,903.21","9,689,867.58","36,609,867.58","36,609,867.58","35,470,926.88","65,000,000.00"
支付的各项税费,"4,878,708.82","22,407,570.86","5,949,059.58","14,744,614.41","21,308,214.37","6,091,791.85","18,965,942.05","33,501,769.20","26,605,549.73","13,344,797.16","27,438,919.89","41,156,839.40","48,821,186.53","10,120,388.23","20,922,187.30","33,464,056.13","52,824,319.26","11,426,093.06","24,653,687.05","37,659,052.98","51,163,822.37","7,001,702.77","16,600,318.36","25,055,311.51","30,101,041.00","6,277,890.28","24,363,134.19","35,065,524.19","54,381,432.82","12,533,001.78","22,231,513.08","39,108,149.76","49,824,168.98","20,185,189.62","33,135,883.83","48,090,941.34","60,633,827.54","13,545,241.01","30,830,625.10","43,957,257.58","58,820,738.50","15,784,551.83"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"25,165,782.44","23,288,446.37","12,960,794.74","11,889,692.68","21,982,557.14","7,522,918.86","15,384,035.30","24,857,842.64","35,271,295.20","15,287,986.39","26,048,414.85","38,654,326.59","49,221,691.14","26,692,193.11","46,718,266.65","89,248,906.29","84,642,069.28","26,136,937.64","55,520,394.38","80,842,525.59","106,059,133.56","25,686,627.28","56,718,877.68","81,730,204.75","101,940,762.69","23,509,874.40","51,291,769.43","78,547,161.81","88,752,116.20","29,654,826.45","47,788,806.14","92,380,290.96","146,792,219.44","73,328,421.85","110,469,260.50","150,940,389.29","171,197,137.25","152,952,502.18","104,441,736.11","201,422,498.94","519,275,337.81","94,543,949.39"
筹资活动现金流入小计,"38,000,000.00",881.89,,,"1,194,941,200.00",,,"4,900,000.00","4,900,000.00",,,,,,"5,270,000.00","5,270,000.00","5,270,000.00","45,000.00","45,000.00","2,045,000.00","2,263,999.06",,,"9,984,574.84","10,032,902.00","583,491.88","580,792.00","604,599.15","95,000.00","36,441,600.00","76,441,600.00","76,441,600.00","76,441,600.00","13,000,000.00","16,472,779.58","23,190,403.87","59,111,374.90","9,689,867.58","40,484,567.58","40,484,567.58","38,895,626.88","65,000,000.00"
经营活动现金流出小计,"85,147,324.16","95,866,251.88","56,378,614.66","94,770,534.41","126,703,192.90","46,728,526.80","98,462,764.42","157,509,680.18","205,511,571.51","78,184,943.46","152,027,440.57","232,554,207.79","309,353,785.08","102,996,796.33","196,980,929.43","311,341,473.12","416,978,728.24","119,011,357.80","235,257,360.05","358,657,569.99","487,761,943.04","137,638,580.66","257,076,395.49","385,581,672.28","513,460,825.89","129,080,217.44","271,445,836.19","409,382,256.11","544,853,676.01","184,113,682.31","336,509,898.81","525,159,521.58","776,754,377.55","262,929,999.18","771,333,168.28","1,263,605,224.75","1,572,211,958.47","429,351,884.03","521,717,610.45","755,665,622.53","1,242,704,879.83","364,449,515.04"
偿还债务支付的现金,,,,,,,,,,,,,,,,,,,,,,"263,999.06","263,999.06","263,999.06","496,901.06",,"580,792.00","604,345.19","95,000.00","12,652,351.69",,,,,,"3,624,698.12","11,677,023.85","4,814,552.06","38,738,820.06","38,822,206.92","69,150,806.24","30,000,000.00"
经营活动产生的现金流量净额,"95,890,588.78","94,528,180.22","58,261,469.18","83,721,852.16","142,074,361.80","36,716,325.57","72,634,251.09","114,878,671.42","253,027,472.85","8,168,382.78","77,581,880.06","101,830,269.04","188,444,759.65","-8,903,913.76","37,863,044.14","34,244,966.00","102,552,304.26","-16,820,462.99","39,447,137.19","85,849,246.88","182,219,744.56","-28,142,192.01","24,576,959.29","31,240,052.57","99,895,923.09","-35,583,385.79","-18,865,757.65","-46,980,699.34","68,492,472.98","-35,076,319.14","769,091.20","-5,925,968.29","86,315,187.29","-61,718,117.07","-116,851,258.34","-255,772,694.45","-117,953,483.94","-109,324,482.72","-35,363,258.37","15,904,977.48","301,457,530.83","-156,524,934.05"
分配股利、利润或偿还利息支付的现金,,,,,,"70,500,000.00","70,500,000.00","70,500,000.00","70,500,000.00",,"94,000,000.00","94,000,000.00","94,000,000.00",,"94,000,000.00","94,000,000.00","94,000,000.00",,"94,000,000.00","94,000,690.00","94,003,569.58",667.50,667.50,"117,500,667.50","117,501,852.22","2,143.35","94,003,011.94","94,003,290.67","94,088,318.42",,"117,500,000.00","117,500,000.00","117,599,572.87",,"117,501,813.18","117,511,082.12","117,810,799.07","407,326.08","117,910,450.21","118,339,713.23","118,879,010.30","117,853,075.00"
收回投资收到的现金,"12,997,865.00",,,,,,,,,,,,,,"50,000,000.00","200,000,000.00","254,319,386.74","152,105,753.42","259,105,753.42","529,105,753.42","1,167,809,563.72","235,000,000.00","677,666,666.67","1,226,666,666.67","2,748,337,535.69","1,096,920,039.68","1,910,335,484.84","3,243,740,260.42","4,397,969,133.86","672,177,820.35","1,442,953,600.27","1,904,187,984.19","2,552,798,470.28","1,296,668,001.29","2,403,128,741.32","3,260,337,442.91","4,768,250,382.69","683,615,384.46","1,303,453,705.83","1,787,774,824.99","2,183,101,499.90","211,709,526.83"
支付其他与筹资活动有关的现金,,,,,"7,737,727.54","668,306.49","668,306.49","668,306.49","668,306.49",,"64,157.98","64,157.98","64,157.98",,"63,377.35","63,377.35",,,,,,,,,,,,,,,"127,500.40",,,,"260,283.00","260,283.00",,,,,,
取得投资收益收到的现金,"11,058,228.77",,,,,,,,,,,,,,"463,150.68","3,929,360.10","450,000.00","887,397.26","6,056,576.17","9,705,200.63","600,000.00","3,298,027.46","27,788,945.33","37,333,121.51","2,400,000.00",,"650,000.00","650,000.00","797,951.42",,"975,000.00","975,000.00","33,747,101.80",,"1,300,000.00","1,300,000.00","34,301,529.05",,"1,224,090.20","12,761,870.61","26,228,449.39","36,675,408.30"
筹资活动现金流出小计,,,,,"7,737,727.54","71,168,306.49","71,168,306.49","71,168,306.49","71,168,306.49",,"94,064,157.98","94,064,157.98","94,064,157.98",,"94,063,377.35","94,063,377.35","94,000,000.00",,"94,000,000.00","94,000,690.00","94,003,569.58","264,666.56","264,666.56","117,764,666.56","117,998,753.28","2,143.35","94,583,803.94","94,607,635.86","94,183,318.42","12,652,351.69","117,627,500.40","117,500,000.00","117,599,572.87",,"117,762,096.18","121,396,063.24","129,487,822.92","5,221,878.14","156,649,270.27","157,161,920.15","188,029,816.54","147,853,075.00"
处置固定资产、无形资产和其他长期资产收回的现金净额,"1,500.00","27,800.00","4,180.00","5,170.00","6,170.00",260.00,"1,465.00","1,465.00","1,765.00","63,000.00","64,250.14","121,725.75","120,092.45",,,,"1,949,904.64","12,543.00","22,142.48","97,582.48","5,503,647.73","1,346.02","449,232.08","509,917.08","2,318,849.80","12,600.00","241,292.20","255,206.23","49,658.09","22,348.06","1,281,784.85","1,289,643.17","2,708,052.89","8,141.30","15,295.35","40,147.69","625,599.84","11,262.94","9,464.51","146,418.15","39,411.94",
筹资活动产生的现金流量净额,"38,000,000.00",881.89,,,"1,187,203,472.46","-71,168,306.49","-71,168,306.49","-66,268,306.49","-66,268,306.49",,"-94,064,157.98","-94,064,157.98","-94,064,157.98",,"-88,793,377.35","-88,793,377.35","-88,730,000.00","45,000.00","-93,955,000.00","-91,955,690.00","-91,739,570.52","-264,666.56","-264,666.56","-107,780,091.72","-107,965,851.28","581,348.53","-94,003,011.94","-94,003,036.71","-94,088,318.42","23,789,248.31","-41,185,900.40","-41,058,400.00","-41,157,972.87","13,000,000.00","-101,289,316.60","-98,205,659.37","-70,376,448.02","4,467,989.44","-116,164,702.69","-116,677,352.57","-149,134,189.66","-82,853,075.00"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,"6,209,687.05",,"24,454,400.00","60,691,873.10",,,,,,,,,"23,665,188.99",,,,,
四、汇率变动对现金的影响,"-33,985.54","-81,726.85","-1,363.99","-2,951.17","-3,576.36",-229.28,"-1,850.78","373,509.81","1,316,170.22","-330,505.53","-242,131.16","-1,758,063.77","-1,836,394.11","496,784.39","422,215.70","653,070.71","590,764.47","-136,178.63","-1,021,110.94","-804,618.45","215,595.69","-146,688.59","134,165.15","-70,658.66","44,047.77","54,805.13","465,965.33","-100,182.62","955,568.28","-592,252.42","4,623,115.51","6,272,781.82","13,872,097.69","441,896.74","-2,673,347.31","-5,776,849.81","-3,839,679.02","-3,829,074.06","289,513.28","2,828,697.34","8,885,158.55","-2,545,855.75"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00",,"50,000,000.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"24,057,593.77","27,800.00","4,180.00","5,170.00","6,170.00",260.00,"1,465.00","1,465.00","1,765.00","63,000.00","64,250.14","121,725.75","120,092.45",,"50,463,150.68","203,929,360.10","256,719,291.38","153,005,693.68","265,184,472.07","538,908,536.53","1,173,913,211.45","238,299,373.48","705,904,844.08","1,264,509,705.26","2,759,266,072.54","1,096,932,639.68","1,935,681,177.04","3,305,337,339.75","4,398,816,743.37","672,200,168.41","1,445,210,385.12","1,906,452,627.36","2,589,253,624.97","1,296,676,142.59","2,404,444,036.67","3,261,677,590.60","4,826,842,700.57","683,626,647.40","1,354,687,260.54","1,800,683,113.75","2,259,369,361.23","248,384,935.13"
五、现金及现金等价物净增加额,"104,184,938.49","66,078,944.73","51,205,911.74","74,835,056.07","1,316,705,950.64","-35,384,584.20","-3,222,524.18","11,366,596.06","124,885,612.42","2,750,864.05","-25,551,891.94","-3,514,802.95","74,568,318.65","-132,647,280.99","-237,151,851.04","-317,302,830.74","-181,523,711.07","-72,450,071.93","-101,781,122.74","-356,836,818.95","-251,822,438.14","-344,223,308.35","-200,082,135.02","-503,859,302.62","-455,437,849.76","11,726,608.58","81,764,909.59","-141,318,424.97","93,010,586.49","-90,768,819.89","367,511,311.44","76,791,038.00","30,919,713.71","-370,063,719.88","-408,215,464.07","-688,694,325.57","-355,043,364.25","-311,671,386.28","-213,727,555.12","-209,927,580.57","291,154,942.18","-368,675,603.24"
购建固定资产、无形资产和其他长期资产支付的现金,"40,731,393.52","28,396,190.53","7,058,373.45","8,889,014.92","12,573,853.52","932,634.00","4,688,083.00","18,118,743.68","43,691,489.16","5,150,013.20","7,891,733.00","8,644,575.99","15,595,981.36","4,240,151.62","17,106,884.21","42,001,645.84","52,656,071.18","544,123.99","3,236,621.06","10,634,293.91","13,123,181.52","6,969,134.67","10,406,236.98","14,094,810.07","20,957,007.88","3,124,798.97","5,379,463.19","9,595,846.05","35,908,699.82","6,043,893.21","26,894,924.99","43,610,192.19","65,765,307.95","51,233,237.43","67,191,748.56","101,574,382.61","135,244,144.48","13,952,998.34","60,257,486.71","89,627,105.65","111,092,001.21","34,131,358.14"
期初现金及现金等价物余额,"32,310,821.57","136,495,760.06","202,574,704.79","202,574,704.79","202,574,703.38","1,519,280,654.02","1,519,280,654.02","1,519,280,654.02","1,519,280,654.02","1,644,166,266.44","1,644,166,266.44","1,644,166,266.44","1,644,166,266.44","1,718,734,585.09","1,718,734,585.09","1,718,734,585.09","1,718,734,585.09","1,537,210,874.02","1,537,210,874.02","1,537,210,874.02","1,537,210,874.02","1,285,388,435.88","1,285,388,435.88","1,285,388,435.88","1,285,388,435.88","843,296,420.36","842,216,393.91","829,862,842.57","829,950,586.12","922,961,172.61","922,961,172.61","923,043,358.49","922,961,172.61","954,494,359.79","953,880,886.32","954,494,359.79","953,880,886.32","599,438,259.82","598,837,522.07","598,837,522.07","598,837,522.07","889,992,464.25"
投资支付的现金,"12,997,865.00",,,,623.74,,,"19,500,000.00","19,500,000.00",,"1,000,000.00","1,000,000.00","2,500,000.00","120,000,000.00","220,000,000.00","420,000,000.00","400,000,000.00","208,000,000.00","308,200,000.00","878,200,000.00","1,502,490,000.00","547,000,000.00","920,027,200.00","1,677,663,500.00","3,185,721,034.00","1,047,134,000.00","1,736,134,000.00","3,295,976,000.00","4,219,018,831.85","745,045,771.84","1,011,010,455.00","1,745,339,810.70","2,551,597,915.42","1,567,230,404.71","2,524,653,829.93","3,482,405,429.93","4,792,472,309.36","872,659,468.00","1,356,918,881.17","1,823,039,910.92","2,016,330,917.56","295,097,615.43"
期末现金及现金等价物余额,"136,495,760.06","202,574,704.79","253,780,616.53","277,409,760.86","1,519,280,654.02","1,483,896,069.82","1,516,058,129.84","1,530,647,250.08","1,644,166,266.44","1,646,917,130.49","1,618,614,374.50","1,640,651,463.49","1,718,734,585.09","1,586,087,304.10","1,481,582,734.05","1,401,431,754.35","1,537,210,874.02","1,464,760,802.09","1,435,429,751.28","1,180,374,055.07","1,285,388,435.88","941,165,127.53","1,085,306,300.86","781,529,133.26","829,950,586.12","855,023,028.94","923,981,303.50","688,544,417.60","922,961,172.61","832,192,352.72","1,290,472,484.05","999,834,396.49","953,880,886.32","584,430,639.91","545,665,422.25","265,800,034.22","598,837,522.07","287,766,873.54","385,109,966.95","388,909,941.50","889,992,464.25","521,316,861.01"
