科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
应交税费,"826,054.67","-1,212,523.31","3,969,454.59","-12,680,585.11","-18,799,038.40","-28,977,983.12","-33,299,706.75","-36,681,744.60","5,518,450.94","2,565,670.49","11,737,098.18","16,829,266.74","12,582,903.30","14,304,624.30","13,063,751.98","17,505,945.31","13,867,956.27","10,211,828.25","12,352,019.18","6,728,398.60","24,881,913.13","22,679,908.82","15,289,873.97","10,725,791.15","11,696,099.67","12,464,701.85","10,113,839.46","5,657,221.96"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"127,827.46","127,827.46","127,827.46","127,827.46","127,827.46","127,827.46","127,827.46","127,827.46","127,827.46","127,827.46","2,317,827.46","2,317,827.46","2,317,827.46","1,660,827.46","4,320,327.46","4,320,327.46","4,320,327.46","4,320,327.46","4,628,127.46","4,263,127.46","4,263,127.46","4,263,127.46","127,827.46","127,827.46","127,827.46","127,827.46","101,577.46","127,827.46"
存货,"98,657,282.44","130,708,173.46","119,484,397.32","176,539,134.29","218,894,813.68","264,187,694.08","315,936,203.92","298,392,559.05","319,243,561.47","329,688,957.31","307,572,882.66","333,538,719.50","312,169,984.09","310,824,597.29","350,020,171.53","385,370,424.43","358,593,649.04","307,006,951.92","254,533,707.69","270,449,804.66","268,113,385.09","254,531,175.02","272,419,111.30","305,154,166.06","289,692,216.14","273,199,757.00","261,932,916.28","221,801,456.26"
其他应付款,"5,444,652.83","7,647,163.27","2,560,761.95","1,622,631.54","1,121,543.76","770,828.58","1,143,398.38","1,980,821.77","933,401.84","947,703.71","1,673,290.26","1,585,074.65","1,888,872.53","2,124,427.44","2,562,001.17","2,651,834.00","5,879,857.21","4,549,554.70","4,174,648.13","39,383,823.79","27,361,943.66","4,657,465.43","4,318,759.72","4,023,559.41","4,707,184.03","3,818,437.74","3,727,064.50","34,016,604.80"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,"904,011.17","1,487,246.34","1,426,173.54","811,405.28","988,060.22","1,402,060.35","910,877.49","1,251,661.24","42,297,984.78","41,317,772.20","242,664,130.25","243,670,730.78","275,588,686.56","47,140,786.18","301,827,522.36","297,504,779.35","299,257,332.38","48,081,861.96","254,357,136.29","253,289,985.47","263,093,844.88","39,133,940.58","292,482,982.81","291,797,014.06","243,377,194.94","100,339,514.75","110,020,558.05","60,493,763.66"
其他流动负债,"5,753,133.93","8,021,103.95","6,242,700.99","7,324,515.95","4,402,749.11","3,826,756.44","6,084,511.67","7,449,945.30","7,658,425.72","8,087,608.17","8,358,067.05","13,074,489.31","989,270.44","135,000.00",,"618,750.00",,,"400,000.00","720,170.00",,"1,508,654.24","85,400.00","1,805,222.48",,"586,018.62",,"1,152,572.00"
流动资产合计,"476,328,672.56","713,344,000.49","782,612,678.76","904,538,025.83","973,103,488.50","1,585,012,835.49","1,705,864,380.92","1,864,331,340.89","1,942,002,179.84","1,987,271,573.86","2,074,589,301.73","2,174,084,880.46","2,077,848,746.71","1,989,443,421.00","2,155,544,370.99","2,216,445,640.02","2,222,128,097.27","2,050,523,647.54","1,995,483,075.30","2,116,031,132.62","1,939,781,323.82","1,783,043,770.30","1,832,846,293.01","1,892,092,793.16","1,938,229,810.52","1,745,321,891.90","1,816,927,784.90","1,787,650,265.03"
流动负债合计,"322,074,872.26","539,761,713.03","599,824,457.48","693,480,037.71","709,924,058.28","664,463,108.32","790,231,426.93","904,723,923.08","944,897,800.31","920,182,038.95","1,031,271,411.98","1,141,647,262.06","1,072,682,282.14","1,028,611,513.19","1,261,597,509.31","1,263,582,909.14","1,255,478,499.80","1,047,356,173.62","1,050,327,480.10","1,147,110,132.49","1,165,165,050.41","941,831,858.28","1,014,413,052.17","1,020,493,765.63","1,059,923,031.69","865,959,817.69","977,196,284.70","931,610,240.17"
可供出售金融资产,,,,,,,,,,,,,,,,"50,323,015.51","50,323,015.51","50,323,015.51","50,323,015.51","50,323,015.51","245,323,015.51","232,823,015.51","230,323,015.51","230,323,015.51","230,323,015.51","230,323,015.51","230,323,015.51","230,323,015.51"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"323,015.51","323,015.51","323,015.51","323,015.51","323,015.51","323,015.51","323,015.51","323,015.51","323,015.51","323,015.51","323,015.51","323,015.51","323,015.51","50,323,015.51","50,323,015.51",,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"97,482,508.17","92,529,352.86","216,212,805.78","218,658,203.17","259,281,729.92","248,842,787.81","255,193,941.56","265,740,481.58","275,685,109.35","269,330,161.19","265,018,912.60","273,325,228.86","274,855,349.40","272,598,461.24","277,511,692.27","297,310,535.47","449,118,940.83","446,810,703.30","463,976,615.65","458,275,019.09","457,618,614.70","449,127,256.93","443,531,013.01","438,139,981.95","534,455,433.59","527,235,971.00","527,741,836.42","515,005,595.87"
递延所得税负债,,,,"2,715.82",,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"6,764,765.09","49,413,251.73","20,008,133.48","34,274,375.37","20,165,932.17","28,542,879.82","29,085,341.28","18,945,731.45","11,345,121.51","12,602,546.58","27,582,263.94","38,322,172.96","67,885,767.84","90,609,505.04","114,768,891.84","122,070,927.71","30,487,113.13","44,195,966.39","26,804,392.54","40,998,999.68","58,842,495.82","79,572,301.54","86,051,363.01","91,772,152.35","4,103,100.10","5,568,523.08","1,845.28","1,845.28"
其他非流动负债,,"670,000.00","625,333.33","591,833.33","558,333.33","541,583.33","524,833.33","508,083.33","1,491,333.33","1,474,583.33","1,457,833.33","1,441,083.33","2,224,333.33","2,207,583.33","2,190,833.33","2,174,083.33","2,157,333.33",,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,"670,000.00","625,333.33","594,549.15","558,333.33","541,583.33","524,833.33","508,083.33","1,491,333.33","1,474,583.33","1,457,833.33","1,441,083.33","2,224,333.33","2,207,583.33","2,190,833.33","2,174,083.33","2,157,333.33","2,140,583.33","2,123,833.33","2,107,083.33","2,507,000.00","2,465,250.00","2,423,500.00","2,381,750.00","2,340,000.00","2,298,250.00","2,256,500.00","2,214,750.00"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"322,074,872.26","540,431,713.03","600,449,790.81","694,074,586.86","710,482,391.61","665,004,691.65","790,756,260.26","905,232,006.41","946,389,133.64","921,656,622.28","1,032,729,245.31","1,143,088,345.39","1,074,906,615.47","1,030,819,096.52","1,263,788,342.64","1,265,756,992.47","1,257,635,833.13","1,049,496,756.95","1,052,451,313.43","1,149,217,215.82","1,167,672,050.41","944,297,108.28","1,016,836,552.17","1,022,875,515.63","1,062,263,031.69","868,258,067.69","979,452,784.70","933,824,990.17"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"100,000,000.00","120,000,000.00","120,000,000.00","168,000,000.00","168,000,000.00","224,000,000.00","224,000,000.00","224,000,000.00","224,000,000.00","231,300,000.00","416,340,000.00","416,340,000.00","416,340,000.00","400,456,571.00","400,456,571.00","400,456,571.00","400,456,571.00","400,456,571.00","400,456,571.00","400,406,571.00","400,406,571.00","400,406,571.00","397,182,443.00","397,182,443.00","397,182,443.00","397,182,443.00","397,182,443.00","397,182,443.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"39,474,341.76","39,474,341.76","39,474,341.76","21,459,811.75","21,459,811.75","599,425,270.45","599,425,270.45","603,297,958.91","603,362,213.22","633,104,155.22","457,178,527.11","466,515,874.42","472,547,666.15","358,777,317.36","364,362,430.98","369,947,544.61","375,532,658.23","378,299,819.63","380,834,330.96","383,187,642.19","385,704,053.48","386,830,976.34","349,696,093.13","349,696,093.13","349,696,093.13","338,218,093.13","338,218,093.13","338,218,093.13"
无形资产,"29,997,324.22","29,799,495.11","29,352,039.70","39,759,918.03","39,449,249.01","39,872,405.43","39,265,383.52","38,672,010.21","54,005,811.54","53,508,236.04","53,544,986.07","53,002,067.31","53,106,691.68","53,076,519.31","53,177,575.35","52,772,108.67","55,741,112.75","55,142,348.68","58,432,926.03","58,269,821.47","59,495,378.17","58,079,832.79","56,989,290.31","55,656,168.50","56,076,956.73","55,171,002.77","55,207,571.32","54,518,887.14"
盈余公积,"7,569,325.70","13,985,903.54","24,709,545.06","24,709,545.06","36,458,175.71","36,458,175.71","36,458,175.71","36,458,175.71","47,838,181.08","47,838,181.08","47,838,181.08","47,838,181.08","63,792,096.91","63,792,096.91","63,792,096.91","63,792,096.91","83,746,428.35","83,746,428.35","83,746,428.35","83,746,428.35","100,377,843.50","100,377,843.50","100,377,843.50","100,377,843.50","111,731,460.71","104,153,085.81","104,153,085.81","104,153,085.81"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,"85,023,675.09","119,062,408.78",,,,,,,"39,553,861.62","63,061,702.62","40,291,462.62",,,,,,
商誉,,,,,,,"2,116,320.91","2,116,320.91","2,116,320.91","2,116,320.91","2,116,320.91","2,116,320.91","2,116,320.91","2,116,320.91","2,116,320.91","2,116,320.91","2,116,320.91","2,116,320.91","2,116,320.91","2,116,320.91","2,116,320.91","2,116,320.91","2,116,320.91","2,116,320.91","2,116,320.91","2,116,320.91","2,116,320.91","2,116,320.91"
未分配利润,"126,458,645.04","153,995,324.86","242,400,736.72","266,563,651.17","330,942,412.60","351,276,359.32","352,034,237.16","392,563,179.98","430,917,724.19","456,485,668.16","433,200,884.04","511,308,539.12","526,178,644.07","558,426,432.39","514,062,349.73","589,152,113.09","639,664,389.07","676,195,680.27","618,252,208.00","683,915,456.58","728,394,059.94","765,966,783.90","737,685,787.85","779,240,535.53","797,051,311.85","813,454,863.52","767,948,535.25","790,248,891.08"
长期待摊费用,"110,294.62","183,187.85","135,111.53","111,073.37","87,035.21","75,016.13","62,997.05","50,977.97","38,958.89","31,939.82","24,920.75","17,901.68","10,882.61","5,545.73",208.85,,,,,,0.22,"297,229.48",,,,,,
少数股东权益,"16,423,196.90","19,014,892.77","23,854,861.73","26,364,187.88","29,524,401.07","30,446,972.56","32,995,253.52","31,655,465.26","33,321,316.67","33,360,046.39","32,895,518.41","36,951,603.78","39,313,310.28","40,723,647.88","41,278,635.26","45,932,007.55","48,105,478.34","53,548,199.34","53,655,830.03","57,693,816.34","60,467,354.54","61,365,871.47","59,251,788.67","62,143,908.39","65,524,646.68","58,346,918.85","58,260,384.12","35,605,641.08"
递延所得税资产,"955,158.87","1,339,163.17","2,211,319.30","3,507,171.44","4,456,742.42","3,942,529.50","3,757,816.35","3,026,907.75","5,970,839.62","6,495,633.96","6,684,025.51","6,687,054.63","9,663,902.68","9,044,108.82","10,464,049.81","11,424,811.79","14,313,141.72","14,485,365.95","16,172,821.47","17,959,142.12","43,350,036.44","43,186,200.84","40,611,144.66","34,554,376.14","52,407,657.32","51,070,251.05","51,569,581.27","50,016,570.12"
外币报表折算价差,"-38,642.62","29,290.76","-34,172.02",,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"135,633,066.48","173,587,466.23","268,242,425.30","296,633,756.89","323,763,704.24","321,598,634.20","329,804,816.18","328,875,445.38","349,485,177.33","344,407,854.01","355,294,445.29","373,793,761.86","407,961,930.63","477,773,476.56","508,361,754.54","536,017,720.06","602,099,644.85","613,073,720.74","617,826,092.11","627,942,318.78","866,745,861.77","865,202,158.00","859,622,147.41","852,562,015.36","879,482,484.16","871,485,084.32","866,960,170.71","851,982,234.83"
所有者权益(或股东权益)合计,"289,886,866.78","346,499,753.69","450,405,313.25","507,097,195.86","586,384,801.13","1,241,606,778.04","1,244,912,936.84","1,287,974,779.86","1,345,098,223.53","1,410,022,805.59","1,397,154,501.71","1,404,790,296.93","1,410,904,061.87","1,436,397,801.04","1,400,117,782.89","1,486,706,367.61","1,566,591,908.99","1,614,100,611.33","1,560,857,853.98","1,594,756,235.58","1,638,855,135.18","1,703,948,820.02","1,675,631,888.25","1,721,779,292.89","1,755,449,262.99","1,748,548,908.53","1,704,435,170.91","1,705,807,509.69"
资产总计,"611,961,739.04","886,931,466.72","1,050,855,104.06","1,201,171,782.72","1,296,867,192.74","1,906,611,469.69","2,035,669,197.10","2,193,206,786.27","2,291,487,357.17","2,331,679,427.87","2,429,883,747.02","2,547,878,642.32","2,485,810,677.34","2,467,216,897.56","2,663,906,125.53","2,752,463,360.08","2,824,227,742.12","2,663,597,368.28","2,613,309,167.41","2,743,973,451.40","2,806,527,185.59","2,648,245,928.30","2,692,468,440.42","2,744,654,808.52","2,817,712,294.68","2,616,806,976.22","2,683,887,955.61","2,639,632,499.86"
负债和所有者(或股东权益)合计,"611,961,739.04","886,931,466.72","1,050,855,104.06","1,201,171,782.72","1,296,867,192.74","1,906,611,469.69","2,035,669,197.10","2,193,206,786.27","2,291,487,357.17","2,331,679,427.87","2,429,883,747.02","2,547,878,642.32","2,485,810,677.34","2,467,216,897.56","2,663,906,125.53","2,752,463,360.08","2,824,227,742.12","2,663,597,368.28","2,613,309,167.41","2,743,973,451.40","2,806,527,185.59","2,648,245,928.30","2,692,468,440.42","2,744,654,808.52","2,817,712,294.68","2,616,806,976.22","2,683,887,955.61","2,639,632,499.86"
