科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"69,998,499.07","106,888,117.55","162,323,917.19","95,890,325.98","157,955,367.51","203,871,638.05","45,431,642.79","104,707,567.58","151,369,153.21","219,166,961.54","58,880,692.28","111,112,696.39","173,561,742.31","245,469,983.60","73,945,115.32","134,072,204.96","208,102,240.96","296,394,731.43","80,588,927.50","235,237,971.43","354,816,703.14","462,632,279.51","141,556,657.37","273,148,324.67","412,541,888.21","577,186,335.16","168,094,017.58","320,032,274.90","475,179,328.39","642,381,202.60","188,297,749.13","388,071,654.95","572,232,244.69","831,728,644.95","255,914,052.00"
取得借款收到的现金,"64,521,728.26","42,000,000.00","190,000,000.00","160,500,000.00","160,500,000.00","160,500,000.00",,,,,,,"40,000.00","40,000.00","233,900,000.00","713,553,000.00","1,593,734,064.00","2,225,347,889.91","790,490,846.85","1,337,341,388.18","2,099,457,882.63","2,366,063,110.36","950,730,790.93","1,290,712,514.66","1,342,853,720.40","1,498,952,053.06","114,130,775.44","2,028,684,796.39","2,324,601,482.63","2,666,829,816.15","2,814,442,422.46","3,976,907,551.50","4,503,519,394.74","4,616,739,482.65","3,080,303,165.20"
支付的各项税费,"100,387,422.63","137,085,683.11","176,410,565.61","111,068,720.63","124,723,734.50","174,678,928.96","66,213,051.60","81,469,370.69","122,664,897.24","193,119,988.97","80,845,185.69","106,541,374.03","138,499,730.18","198,953,294.87","69,891,242.56","105,897,307.18","161,282,162.56","265,170,931.94","97,051,080.04","162,457,858.92","212,497,519.66","328,094,843.09","154,952,621.99","226,388,086.70","306,342,180.69","394,406,491.14","203,648,903.28","320,974,632.39","383,260,322.50","494,527,533.69","208,869,653.45","335,491,477.88","423,104,792.48","468,045,432.88","119,416,831.22"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,"87,286,367.07","141,570,789.79",,"29,422,914.71","419,130,141.59","1,196,769,980.78","932,283,500.00","53,115,648.41","502,345,450.82","947,849,980.35","640,251,461.73","163,250,756.55","313,069,431.13","1,229,595,627.67","518,841,914.34","1,175,948,492.53","2,602,037,695.47","3,769,100,885.13","3,640,647,438.57","790,602,537.96"
支付其他与经营活动有关的现金,"254,561,487.55","277,301,658.82","286,462,321.90","155,996,740.67","262,093,893.93","413,691,358.06","109,012,782.14","224,323,821.13","305,290,978.00","504,250,732.60","81,385,142.64","262,022,155.60","319,467,566.24","453,262,015.65","166,674,373.73","252,344,446.85","255,574,254.44","654,885,704.78","163,171,106.43","346,721,645.70","527,258,713.49","788,925,201.32","189,694,094.52","421,000,085.36","744,387,109.49","932,974,451.63","296,925,532.71","452,324,487.28","677,004,396.65","806,882,485.25","615,281,512.87","687,439,621.74","1,444,996,054.75","1,090,709,771.78","441,575,121.87"
筹资活动现金流入小计,"64,521,728.26","42,000,000.00","190,000,000.00","1,450,500,000.00","1,450,500,000.00","1,450,500,000.00",,,,,,,"40,000.00","47,970.82","233,900,000.00","800,839,367.07","1,766,518,053.79","2,256,561,089.91","1,432,113,761.56","2,412,318,919.77","3,947,071,304.41","3,960,337,412.26","1,009,505,703.34","4,767,140,134.58","5,264,785,869.85","5,114,103,699.49","277,381,531.99","2,341,754,227.52","3,554,197,110.30","3,232,743,370.49","4,095,383,575.76","6,578,945,246.97","8,272,620,279.87","8,257,386,921.22","3,870,905,703.16"
经营活动现金流出小计,"1,187,079,720.75","1,452,531,240.04","1,972,651,196.55","1,286,108,291.51","1,945,369,711.35","2,764,376,033.52","768,594,509.28","1,256,099,948.14","1,897,692,268.94","2,560,306,513.00","623,615,854.95","1,260,027,312.24","1,838,093,269.86","2,619,473,589.86","706,354,538.35","1,405,111,761.14","2,150,900,570.92","2,984,891,220.01","887,716,733.23","1,840,478,971.21","2,813,628,755.02","3,276,966,155.64","1,156,986,674.58","2,205,173,411.94","3,605,226,733.76","4,360,426,376.26","1,499,195,351.93","2,681,278,997.04","3,914,770,446.39","4,293,501,501.66","1,821,819,643.37","2,915,343,940.92","4,781,433,060.20","6,013,129,691.62","1,651,101,065.72"
偿还债务支付的现金,"64,521,728.26","12,000,000.00","180,000,000.00","10,000,000.00","200,500,000.00","200,500,000.00",,,,,,,,"500,000.00",,,"276,160,426.93","797,131,214.31","266,667,544.80","1,019,643,241.20","1,782,017,771.99","2,246,785,935.42","399,039,362.00","1,272,433,215.13","1,689,732,004.52","1,938,577,345.00","300,170,736.76","1,993,962,249.88","2,291,983,385.63","2,323,414,072.59","2,369,422,967.28","3,356,151,921.72","4,190,805,374.85","4,536,575,804.50","2,688,845,757.48"
经营活动产生的现金流量净额,"197,995,183.22","320,610,813.56","94,630,078.45","-403,332,013.78","-444,733,067.58","-27,680,019.88","-239,403,684.87","-180,379,275.85","8,512,263.90","620,861,938.35","-172,585,641.46","-174,722,898.05","-111,378,706.16","269,975,263.07","-240,171,470.82","-383,475,489.00","-238,341,644.34","304,391,480.01","-228,677,830.35","-120,688,065.22","-13,619,841.11","540,813,896.48","-224,523,126.55","-92,992,955.73","-81,512,014.08","881,845,470.14","-125,199,072.06","25,357,993.32","258,578,176.44","933,506,116.98","-136,580,517.06","-29,041,652.03","66,543,690.00","444,964,503.84","-197,822,691.54"
分配股利、利润或偿还利息支付的现金,"2,573,211.57","1,635,220.86","29,084,033.49","2,193,157.13","3,735,213.14","3,735,213.14",,,"133,500,000.00","133,500,000.00",,,"200,303,693.04","200,250,559.19","973,282.50","6,001,840.01","217,129,634.94","235,488,338.53","22,325,568.30","93,139,553.52","114,226,342.82","148,396,135.00","13,825,029.80","46,752,751.89","54,351,168.19","136,685,096.81","10,132,749.74","23,790,303.09","458,392,495.37","620,781,587.81","22,039,177.19","472,117,806.26","516,422,230.01","685,491,666.12","35,840,323.07"
收回投资收到的现金,,"1,378,672.50","40,014,909.25",,,,,,,,"410,000,000.00","1,090,000,000.00","1,760,000,000.00","2,862,481,086.00","957,038,884.39","1,103,196,837.11","1,224,550,189.08","1,388,034,386.15","197,643,384.66","246,211,881.80","410,105,382.68","571,542,385.89","183,953,948.87","421,328,917.05","673,982,377.29","1,083,642,739.25","396,470,503.09","696,894,280.54","1,063,959,001.05","1,473,805,097.29","440,492,657.93","956,660,521.34","1,605,186,465.12","2,182,205,646.14","625,843,913.29"
支付其他与筹资活动有关的现金,,,,"3,447,897.45","7,182,897.45","7,182,897.45",,,,,,,,"50,000.00",,"55,851,901.32","122,116,759.03","36,517,816.62","42,377,057.00","254,215,463.46","680,688,270.42","155,887,157.95","196,692,398.71","394,384,109.71","634,027,244.32","383,023,154.51","241,973,022.43","687,103,441.68","1,106,946,474.70","572,668,979.47","595,826,267.96","1,231,377,242.69","1,851,263,836.97","2,163,146,125.00","765,665,763.41"
取得投资收益收到的现金,,,"14,909.25",,,,,,,,"921,586.05","7,689,985.77","10,782,925.49","21,831,869.76","6,290,570.41","21,881,868.72","22,107,074.20","18,911,860.38",,"7,054,210.00","7,054,210.00","7,054,210.00",,"7,054,210.00","7,055,320.14","8,312,298.77",,"7,268,885.52","7,268,885.52","24,605,894.30",,"33,547,420.11","203,697,478.81","34,013,863.91","177,347,593.99"
筹资活动现金流出小计,"67,094,939.83","13,635,220.86","209,084,033.49","15,641,054.58","211,418,110.59","211,418,110.59",,,"133,500,000.00","133,500,000.00",,,"200,303,693.04","200,800,559.19","973,282.50","61,853,741.33","615,406,820.90","1,069,137,369.46","331,370,170.10","1,366,998,258.18","2,576,932,385.23","2,551,069,228.37","609,556,790.51","1,713,570,076.73","2,378,110,417.03","2,458,285,596.32","552,276,508.93","2,704,855,994.65","3,857,322,355.70","3,516,864,639.87","2,987,288,412.43","5,059,646,970.67","6,558,491,441.83","7,385,213,595.62","3,490,351,843.96"
处置固定资产、无形资产和其他长期资产收回的现金净额,"184,221.77",,,,"650,000.00","640,304.97",,,,"1,361,139.24",,"2,200,000.00","2,200,000.00","2,170,991.37",,,,"44,374,350.83",,"31,108,450.00","33,108,450.00","403,970.78","5,700.00","5,700.00","63,325.02","12,538,339.49",,,"38,758.41","689,685.11",,,,"3,824,160.72","160,000.00"
筹资活动产生的现金流量净额,"-2,573,211.57","28,364,779.14","-19,084,033.49","1,434,858,945.42","1,239,081,889.41","1,239,081,889.41",,,"-133,500,000.00","-133,500,000.00",,,"-200,263,693.04","-200,752,588.37","232,926,717.50","738,985,625.74","1,151,111,232.89","1,187,423,720.45","1,100,743,591.46","1,045,320,661.59","1,370,138,919.18","1,409,268,183.89","399,948,912.83","3,053,570,057.85","2,886,675,452.82","2,655,818,103.17","-274,894,976.94","-363,101,767.13","-303,125,245.40","-284,121,269.38","1,108,095,163.33","1,519,298,276.30","1,714,128,838.04","872,173,325.60","380,553,859.20"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,"82,333,793.11","141,473,093.11","141,473,093.11",,,,,,,,"222,545,447.07",,,,,
四、汇率变动对现金的影响,"25,086.08","139,765.64",,,,,,,,,,"-6,335.93","-144,463.46",,"-15,684.61","83,112.54","83,061.03",-0.08,"-100,183.18","-2,603,458.18","-2,636,537.04","7,522,073.61","-468,743.34","1,312,903.24","1,258,918.74","10,348,107.05","-1,049,849.18","-4,993,431.04","-7,955,264.35","-19,736,966.51","-6,317,649.46","5,422,398.71","13,524,211.23","-6,946,054.70","-11,613,811.04"
收到其他与投资活动有关的现金,,,,,,,,,,,,"37,310,276.02","37,310,276.02",,,,,,,,,,"516,940.00",,,,"4,507,155.50",,,,"28,786,030.70",,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"184,221.77","1,378,672.50","40,029,818.50",,"650,000.00","640,304.97",,,,"1,361,139.24","410,921,586.05","1,137,200,261.79","1,810,293,201.51","2,886,483,947.13","963,329,454.80","1,125,078,705.83","1,246,657,263.28","1,451,320,597.36","197,643,384.66","366,708,334.91","591,741,135.79","720,473,659.78","184,476,588.87","428,388,827.05","681,101,022.45","1,104,493,377.51","400,977,658.59","704,163,166.06","1,071,266,644.98","1,721,646,123.77","469,278,688.63","990,207,941.45","1,808,883,943.93","2,220,043,670.77","803,351,507.28"
五、现金及现金等价物净增加额,"170,775,278.42","209,595,243.61","-101,434,088.56","970,344,735.17","715,233,435.96","1,103,202,565.36","-297,261,534.61","-307,243,306.14","-391,723,164.06","-115,810,497.58","-481,364,089.47","-624,421,405.22","-776,498,916.59","-703,316,657.83","-8,903,887.71","-94,999,344.22","79,091,853.11","-16,021,410.39","497,331,910.30","493,086,580.76","-73,415,611.44","-120,337,662.34","-287,226,205.80","2,508,585,161.13","2,002,872,796.59","2,213,488,783.79","-457,462,197.97","-992,971,786.01","-1,156,399,649.35","-1,476,374,149.53","-187,426,741.30","612,143,768.65","630,333,041.02","418,747,492.69","277,080,838.44"
购建固定资产、无形资产和其他长期资产支付的现金,"24,856,001.08","139,930,825.17","177,009,952.02","61,182,196.47","79,765,385.87","108,839,609.14","57,857,849.74","126,864,030.29","165,919,550.05","238,475,666.26","43,506,364.06","67,698,763.03","91,611,585.44","99,578,596.30","51,722,904.58","73,694,993.81","138,838,059.75","298,067,007.63","36,377,052.29","125,450,892.34","191,965,296.56","289,546,302.32","47,093,195.73","91,717,023.06","168,696,555.72","280,594,359.61","56,945,958.38","98,828,927.22","167,690,636.82","215,970,365.17","97,346,694.95","151,222,177.34","237,782,873.89","316,510,299.60","44,805,904.21"
期初现金及现金等价物余额,"72,472,326.01","243,247,604.43","452,842,848.04","351,408,759.48","351,408,759.48","351,408,759.48","1,454,611,324.84","1,454,611,324.84","1,454,611,324.84","1,454,611,324.84","1,338,800,827.26","1,338,800,827.26","1,338,800,827.26","1,338,800,827.26","638,269,734.24","635,484,169.43","635,484,169.43","635,484,169.43","619,462,759.04","621,829,195.69","621,829,195.69","621,829,195.69","617,779,077.30","501,491,533.35","501,491,533.35","501,491,533.35","2,714,980,317.14","2,714,980,317.14","2,702,821,279.65","2,714,980,317.14","1,238,606,167.61","1,238,606,167.61","1,238,606,167.61","1,238,606,167.61","1,657,353,660.30"
投资支付的现金,,"967,962.06","40,000,000.00",,,,,,"100,815,877.91","333,000,000.00","676,193,670.00","1,519,193,670.00","2,183,393,670.00","3,596,754,959.38","913,250,000.00","1,501,950,000.00","1,941,580,000.00","2,661,090,200.50","535,900,000.00","670,200,000.00","1,798,700,091.70","1,675,162,488.28","599,566,641.88","765,129,405.88","1,289,071,885.88","2,136,305,306.00","395,950,000.00","1,255,568,820.00","2,007,473,324.20","3,314,600,000.00","1,486,248,831.79","1,722,521,018.44","2,734,964,768.29","2,762,977,653.22","652,582,121.25"
期末现金及现金等价物余额,"243,247,604.43","452,842,848.04","351,408,759.48","1,321,753,494.65","1,066,642,195.44","1,454,611,324.84","1,157,349,790.23","1,147,368,018.70","1,062,888,160.78","1,338,800,827.26","857,436,737.79","714,379,422.04","562,301,910.67","635,484,169.43","629,365,846.53","540,484,825.21","714,576,022.54","619,462,759.04","1,116,794,669.34","1,114,915,776.45","548,413,584.25","501,491,533.35","330,552,871.50","3,010,076,694.48","2,504,364,329.94","2,714,980,317.14","2,257,518,119.17","1,722,008,531.13","1,546,421,630.30","1,238,606,167.61","1,051,179,426.31","1,850,749,936.26","1,868,939,208.63","1,657,353,660.30","1,934,434,498.74"
