科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"147,782,339.43","352,061,904.50","624,795,082.65","992,839,172.95","219,291,035.90","580,382,279.73","841,899,417.21","1,575,221,986.09","270,685,010.45","564,199,535.22","994,448,745.75","1,586,661,506.55","255,289,023.21","587,761,477.40","968,547,601.50","1,816,986,632.66","413,662,821.89","1,062,055,659.22","1,663,376,460.96","2,914,947,291.02","577,830,354.81","1,251,229,467.54","1,997,035,474.98","3,500,240,837.05","690,644,888.03","1,496,212,255.11","2,487,402,793.02","4,173,703,667.37","696,960,703.34","1,593,102,541.22","2,622,894,250.36","4,494,541,299.93","664,133,929.32","1,734,778,614.40","3,231,573,551.75","6,044,137,169.70","1,081,178,643.31","2,421,727,988.59","3,983,194,545.85","6,737,236,356.85","991,284,244.77","2,320,125,726.08","4,071,952,682.84","7,961,161,389.74"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,"1,903,671.89",,,,,,,,,,,,"157,800,170.13",,,,"388,437,080.93",,,,,,,,
收到的税费返还,"1,171,658.07","4,688,450.18","6,509,180.99","8,839,472.52","2,182,101.65","6,390,700.41","9,820,778.20","15,549,925.30","6,874,380.39","13,578,472.53","16,335,425.95","23,239,640.42","6,308,697.51","9,369,948.05","11,971,020.78","18,811,619.04","4,821,819.43","8,021,819.43","8,823,471.56","5,898,971.56","27,814,469.19","35,385,907.96","31,276,577.60","44,817,040.68","441,777.37","4,447,398.04","6,501,069.16","45,236,532.78","9,321,334.02","14,454,161.91","21,213,944.31","33,550,144.25","18,509,313.68","63,650,207.22","41,406,802.71","65,991,246.88","4,102,838.56","16,741,425.31","24,838,045.79","54,792,709.37","982,071.97","11,193,743.14","20,500,736.43","40,381,243.65"
支付其他与投资活动有关的现金,"176,800.00",,"29,400.00",,"10,235.00","913,132.14","913,132.14",,"20,471.59",,"30,471.59","44,272.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,000,000.00",,,,"628,999.27"
收到其他与经营活动有关的现金,"13,105,059.93","149,173.59","9,599,756.37","50,692,354.21","13,247,401.52","28,567,353.59","48,143,424.79","64,175,224.98","19,901,152.17","35,686,974.56","38,497,660.20","12,106,546.92","13,983,534.31","16,962,408.91","24,492,096.98","23,438,140.71","30,535,911.74","18,801,494.06","31,736,343.78","55,661,733.94","39,687,854.18","19,337,069.10","93,198,155.02","103,183,369.17","47,645,827.20","20,772,142.32","115,289,225.93","168,690,862.73","41,237,504.05","51,781,324.90","298,047,457.17","146,990,033.31","29,499,135.08","53,023,911.14","497,903,578.02","254,356,026.56","227,556,733.03","51,862,058.34","370,783,992.05","195,080,651.06","171,918,444.44","560,361,036.28","910,472,887.45","204,356,616.22"
投资活动现金流出小计,"1,166,489.78","3,399,779.10","13,699,096.28","32,236,789.05","4,006,864.50","16,787,963.17","29,602,950.49","42,068,677.59","9,001,794.40","18,001,803.02","26,097,397.42","72,567,962.35","4,934,305.69","13,470,157.36","20,414,149.61","24,333,423.15","2,495,531.30","9,696,264.07","18,754,467.67","77,915,521.77","10,892,596.07","41,820,103.41","65,881,299.13","89,760,358.20","15,753,956.89","65,961,675.15","106,574,880.48","384,846,762.06","44,880,906.54","62,601,110.90","261,080,228.78","504,464,134.26","49,003,369.77","442,674,291.42","683,882,297.22","813,792,282.31","6,566,318.14","43,589,675.42","41,265,587.71","126,503,368.29","83,495,589.44","297,809,983.69","329,730,661.56","577,819,956.28"
经营活动现金流入小计,"162,059,057.43","356,899,528.27","640,904,020.01","1,052,370,999.68","234,720,539.07","615,340,333.73","899,863,620.20","1,654,947,136.37","297,460,543.01","613,464,982.31","1,049,281,831.90","1,622,007,693.89","275,581,255.03","614,093,834.36","1,005,010,719.26","1,859,236,392.41","449,020,553.06","1,088,878,972.71","1,703,936,276.30","2,976,507,996.52","645,332,678.18","1,305,952,444.60","2,121,510,207.60","3,648,241,246.90","738,732,492.60","1,521,431,795.47","2,609,193,088.11","4,387,631,062.88","747,519,541.41","1,659,338,028.03","2,942,155,651.84","4,675,081,477.49","712,142,378.08","1,851,452,732.76","3,770,883,932.48","6,364,484,443.14","1,312,838,214.90","2,490,331,472.24","4,378,816,583.69","6,987,109,717.28","1,164,184,761.18","2,891,680,505.50","5,002,926,306.72","8,205,899,249.61"
投资活动产生的现金流量净额,"-1,166,489.78","-3,399,779.10","-13,699,096.28","-32,236,789.05","19,046,659.56","6,265,560.89","-6,549,426.43","-19,740,153.53","-9,001,794.40","-18,001,803.02","-26,097,397.42","-70,394,502.41","-4,934,305.69","-13,434,657.36","-20,349,249.61","-24,227,978.15","14,627,587.12","-9,696,264.07","-18,754,037.67","-58,243,756.84","-8,977,846.07","-39,887,853.41","-63,948,499.13","-87,788,108.20","-15,753,956.89","-65,961,675.15","-106,574,880.48","-383,121,066.53","-29,521,569.89","-47,782,273.32","-229,161,561.33","-427,598,185.44","-48,953,369.77","-232,169,336.76","-442,748,766.45","-567,309,128.63","-6,566,318.14","61,624,595.77","149,619,285.45","34,286,903.47","325,477,787.31","90,463,393.06","58,547,520.19","-181,656,857.45"
购买商品、接受劳务支付的现金,"211,226,870.07","446,738,704.21","699,531,090.32","913,702,170.35","226,207,128.43","585,255,805.27","847,467,913.60","1,253,147,176.27","393,918,183.13","675,842,402.61","1,093,048,930.76","1,281,546,124.62","350,544,938.77","637,908,686.30","945,885,356.05","1,486,189,592.63","543,174,704.85","974,292,840.86","1,589,623,323.30","2,357,629,045.67","627,105,397.73","1,166,971,171.06","1,770,167,928.32","2,763,548,779.77","696,311,578.75","1,359,831,897.37","2,013,066,603.96","3,097,787,187.20","921,883,623.06","1,686,993,270.42","2,502,325,105.03","3,460,302,130.58","860,945,406.94","1,823,206,719.09","3,162,236,121.12","5,008,747,834.48","1,537,264,002.07","2,765,368,142.49","4,103,275,932.25","5,832,602,326.70","1,214,691,932.05","2,599,756,905.75","3,939,700,233.63","6,038,608,432.37"
吸收投资收到的现金,,,,,,,,,,,,,,,,"2,450,000.00",,"17,123,118.42","17,123,118.42",,,,,,,,,"70,466,662.50","69,784,225.00","274,771,954.26","275,938,329.00","258,685,592.20","60,080,360.40","45,384,596.40","334,334,584.14","335,308,248.14","100,000.00","33,778,564.88","44,816,790.40","44,816,790.40",,"150,000.00","248,000.00","864,700.00"
